"SEQNO","ALCNO","NEWID","UCC","PUBFLAG"
88,0,2313662,"520110","2"
89,0,2313662,"520110","2"
52,0,2325902,"520110","2"
54,1,2220855,"520110","2"
78,0,2215015,"520110","2"
41,0,2233914,"520110","2"
55,0,2243904,"520110","2"
87,1,2281453,"520110","2"
87,2,2281453,"520110","2"
72,1,2318022,"520110","2"
72,2,2318022,"520110","2"
65,0,2327392,"520110","2"
65,1,2320362,"520110","2"
65,2,2320362,"520110","2"
45,0,2205005,"520110","2"
95,0,2237754,"520110","2"
49,0,2252364,"520110","2"
50,0,2267214,"520110","2"
55,0,2303744,"520110","2"
48,0,2249303,"520110","2"
50,0,2276683,"520110","2"
68,0,2311462,"520110","2"
108,0,2325792,"520110","2"
71,0,2322262,"520110","2"
73,0,2329142,"520110","2"
47,0,2334032,"520110","2"
75,0,2342432,"520110","2"
49,0,2340482,"520110","2"
40,0,2354952,"520110","2"
85,0,2203805,"520110","2"
87,0,2203805,"520110","2"
45,0,2214005,"520110","2"
92,0,2203175,"520110","2"
44,0,2207855,"520110","2"
38,0,2219095,"520110","2"
68,0,2242584,"520110","2"
69,0,2242584,"520110","2"
52,0,2304834,"520110","2"
53,0,2304834,"520110","2"
28,0,2304154,"520110","2"
44,0,2284204,"520110","2"
38,0,2253483,"520110","2"
39,0,2253483,"520110","2"
28,0,2258573,"520110","2"
41,0,2256823,"520110","2"
36,0,2303213,"520110","2"
60,0,2287503,"520110","2"
39,0,2290903,"520110","2"
86,0,2282723,"520110","2"
68,0,2311412,"520110","2"
45,0,2317322,"520110","2"
48,0,2309242,"520110","2"
52,0,2317662,"520110","2"
40,0,2327922,"520110","2"
54,1,2325833,"520110","2"
33,0,2361535,"520110","2"
72,0,2207015,"520110","2"
58,0,2211055,"520110","2"
121,0,2234264,"520110","2"
122,0,2234264,"520110","2"
123,0,2234264,"520110","2"
22,0,2246314,"520110","2"
47,0,2229674,"520110","2"
37,0,2311902,"520110","2"
56,0,2325302,"520110","2"
57,0,2325302,"520110","2"
39,0,2334143,"520110","2"
62,0,2219185,"520110","2"
63,0,2219185,"520110","2"
102,0,2214205,"520110","2"
49,0,2294395,"520110","2"
60,0,2243124,"520110","2"
91,0,2250104,"520110","2"
62,0,2307584,"520110","2"
55,0,2267163,"520110","2"
109,0,2284953,"520110","2"
61,0,2320902,"520110","2"
91,0,2328182,"520110","2"
95,0,2198525,"520110","2"
47,0,2198315,"520110","2"
49,0,2213535,"520110","2"
105,0,2222755,"520110","2"
106,0,2222755,"520110","2"
39,0,2221835,"520110","2"
51,0,2234524,"520110","2"
52,0,2234524,"520110","2"
74,0,2252124,"520110","2"
39,0,2279964,"520110","2"
37,0,2250643,"520110","2"
78,0,2273643,"520110","2"
46,0,2265683,"520110","2"
90,0,2323212,"520110","2"
40,0,2326592,"520110","2"
34,0,2341912,"520110","2"
50,0,2345724,"520110","2"
64,0,2239374,"520110","2"
65,0,2239374,"520110","2"
51,0,2285304,"520110","2"
83,0,2300594,"520110","2"
85,0,2243643,"520110","2"
45,0,2333212,"520110","2"
43,0,2199655,"520110","2"
40,0,2234534,"520110","2"
62,0,2249324,"520110","2"
47,0,2277184,"520110","2"
41,0,2274914,"520110","2"
34,0,2291554,"520110","2"
45,0,2249053,"520110","2"
42,0,2258433,"520110","2"
46,0,2328902,"520110","2"
51,0,2319372,"520110","2"
51,0,2321722,"520110","2"
33,0,2343694,"520110","2"
87,0,2214305,"520110","2"
89,0,2214305,"520110","2"
47,0,2200475,"520110","2"
86,0,2222275,"520110","2"
61,0,2297213,"520110","2"
41,0,2210325,"520110","2"
46,0,2257274,"520110","2"
58,0,2301774,"520110","2"
58,0,2253053,"520110","2"
41,0,2264505,"520110","2"
36,0,2268473,"520110","2"
53,0,2313822,"520110","2"
60,0,2323032,"520110","2"
72,0,2367774,"520110","2"
73,0,2367774,"520110","2"
52,0,2217545,"520110","2"
66,1,2218285,"520110","2"
66,2,2218285,"520110","2"
37,0,2224055,"520110","2"
48,0,2222085,"520110","2"
77,1,2199355,"520110","2"
77,2,2199355,"520110","2"
64,0,2216445,"520110","2"
63,0,2244374,"520110","2"
34,0,2264994,"520110","2"
45,0,2239713,"520110","2"
46,0,2239713,"520110","2"
42,0,2251543,"520110","2"
63,0,2270023,"520110","2"
36,0,2260883,"520110","2"
63,1,2265083,"520110","2"
63,2,2265083,"520110","2"
37,0,2306533,"520110","2"
36,0,2315622,"520110","2"
57,0,2330232,"520110","2"
44,1,2323912,"520110","2"
44,2,2323912,"520110","2"
97,0,2337002,"520110","2"
99,0,2337002,"520110","2"
100,0,2337002,"520110","2"
48,0,2353345,"520110","2"
44,0,2215625,"520110","2"
78,0,2209785,"520110","2"
79,0,2209785,"520110","2"
39,0,2204015,"520110","2"
43,0,2208355,"520110","2"
49,0,2286314,"520110","2"
57,0,2244683,"520110","2"
52,2,2275153,"520110","2"
53,0,2275153,"520110","2"
38,0,2271103,"520110","2"
42,0,2306443,"520110","2"
49,0,2309742,"520110","2"
32,0,2314182,"520110","2"
34,0,2327682,"520110","2"
55,0,2213325,"520110","2"
55,0,2200505,"520110","2"
56,0,2200505,"520110","2"
41,0,2221515,"520110","2"
38,0,2243174,"520110","2"
37,0,2261704,"520110","2"
89,0,2272614,"520110","2"
35,0,2283794,"520110","2"
93,0,2292874,"520110","2"
53,0,2286854,"520110","2"
36,0,2242543,"520110","2"
36,0,2276183,"520110","2"
59,0,2276203,"520110","2"
44,0,2318232,"520110","2"
74,0,2319702,"520110","2"
62,0,2324082,"520110","2"
63,0,2324082,"520110","2"
25,0,2363795,"520110","2"
69,0,2201675,"520110","2"
40,2,2223635,"520110","2"
54,0,2250994,"520110","2"
38,0,2241444,"520110","2"
46,0,2234394,"520110","2"
52,0,2267364,"520110","2"
45,0,2285044,"520110","2"
66,0,2232393,"520110","2"
67,0,2232393,"520110","2"
68,0,2232393,"520110","2"
69,0,2232393,"520110","2"
70,0,2232393,"520110","2"
33,0,2250243,"520110","2"
36,0,2332532,"520110","2"
75,0,2336522,"520110","2"
79,0,2209615,"520110","2"
86,0,2215375,"520110","2"
123,0,2221905,"520110","2"
41,0,2215865,"520110","2"
62,0,2223795,"520110","2"
86,0,2222945,"520110","2"
37,0,2235844,"520110","2"
62,0,2250204,"520110","2"
40,0,2253964,"520110","2"
30,0,2280404,"520110","2"
72,0,2291874,"520110","2"
56,0,2227823,"520110","2"
55,0,2255583,"520110","2"
62,0,2281423,"520110","2"
60,0,2283663,"520110","2"
52,0,2318222,"520110","2"
49,0,2209675,"520110","2"
56,0,2210715,"520110","2"
47,0,2207605,"520110","2"
57,0,2204025,"520110","2"
68,0,2250164,"520110","2"
32,0,2233244,"520110","2"
60,0,2262844,"520110","2"
48,0,2265264,"520110","2"
43,0,2261574,"520110","2"
59,0,2301584,"520110","2"
61,0,2297794,"520110","2"
59,0,2306244,"520110","2"
49,0,2251183,"520110","2"
43,0,2260833,"520110","2"
44,0,2260833,"520110","2"
63,0,2313872,"520110","2"
52,0,2310022,"520110","2"
57,0,2320752,"520110","2"
45,0,2338872,"520110","2"
59,0,2337272,"520110","2"
73,0,2334582,"520110","2"
74,0,2334582,"520110","2"
32,0,2368523,"520110","2"
36,0,2203255,"520110","2"
30,0,2200615,"520110","2"
39,0,2220275,"520110","2"
45,0,2213785,"520110","2"
60,0,2204945,"520110","2"
61,0,2204945,"520110","2"
52,0,2248114,"520110","2"
54,0,2273164,"520110","2"
39,1,2242553,"520110","2"
42,0,2268653,"520110","2"
44,0,2285143,"520110","2"
59,0,2303153,"520110","2"
34,0,2311062,"520110","2"
46,0,2325022,"520110","2"
30,0,2330222,"520110","2"
59,0,2326342,"520110","2"
36,0,2327882,"520110","2"
66,0,2330525,"520110","2"
85,0,2336752,"520110","2"
25,0,2330962,"520110","2"
35,0,2341565,"520110","2"
32,0,2361214,"520110","2"
64,0,2211825,"520110","2"
45,1,2205995,"520110","2"
56,0,2230964,"520110","2"
47,0,2255664,"520110","2"
48,0,2255664,"520110","2"
67,0,2264314,"520110","2"
71,0,2292474,"520110","2"
42,0,2264375,"520110","2"
44,0,2301083,"520110","2"
62,0,2319242,"520110","2"
52,0,2311192,"520110","2"
45,0,2309202,"520110","2"
42,0,2328622,"520110","2"
47,0,2341462,"520110","2"
28,0,2221315,"520110","2"
41,0,2304843,"520110","2"
47,0,2337522,"520110","2"
48,0,2213565,"520110","2"
39,0,2208595,"520110","2"
68,0,2251024,"520110","2"
70,0,2269394,"520110","2"
61,0,2278104,"520110","2"
55,0,2269343,"520110","2"
56,0,2281153,"520110","2"
64,0,2311655,"520110","2"
56,0,2320652,"520110","2"
54,0,2335122,"520110","2"
49,0,2341605,"520110","2"
58,0,2215615,"520110","2"
33,0,2276854,"520110","2"
34,0,2246803,"520110","2"
71,0,2248533,"520110","2"
38,0,2318272,"520110","2"
39,0,2327204,"520110","2"
40,0,2327204,"520110","2"
47,0,2211325,"520110","2"
47,0,2244024,"520110","2"
41,0,2286654,"520110","2"
75,0,2242513,"520110","2"
45,0,2309092,"520110","2"
32,0,2323422,"520110","2"
45,0,2336032,"520110","2"
33,0,2339492,"520110","2"
48,0,2217275,"520110","2"
46,2,2215775,"520110","2"
82,0,2218765,"520110","2"
35,0,2238924,"520110","2"
51,1,2257424,"520110","2"
52,0,2257424,"520110","2"
53,0,2257424,"520110","2"
43,0,2255833,"520110","2"
28,0,2290153,"520110","2"
60,0,2314332,"520110","2"
61,0,2314332,"520110","2"
26,0,2308202,"520110","2"
81,0,2211965,"520110","2"
63,0,2247094,"520110","2"
69,0,2260174,"520110","2"
52,0,2288444,"520110","2"
69,0,2285224,"520110","2"
72,0,2234313,"520110","2"
48,0,2251613,"520110","2"
60,0,2298633,"520110","2"
86,0,2306033,"520110","2"
61,0,2310512,"520110","2"
68,0,2314452,"520110","2"
29,0,2343784,"520110","2"
67,0,2213445,"520110","2"
44,0,2212675,"520110","2"
62,0,2209905,"520110","2"
68,0,2239523,"520110","2"
34,0,2268813,"520110","2"
21,0,2316872,"520110","2"
56,0,2318512,"520110","2"
49,0,2335532,"520110","2"
44,0,2332792,"520110","2"
53,0,2200835,"520110","2"
46,0,2201875,"520110","2"
39,0,2253744,"520110","2"
42,0,2254433,"520110","2"
38,2,2315052,"520110","2"
38,3,2315052,"520110","2"
43,0,2315792,"520110","2"
39,0,2312033,"520110","2"
37,0,2329052,"520110","2"
58,2,2205575,"520110","2"
64,0,2203555,"520110","2"
65,0,2203555,"520110","2"
66,0,2203555,"520110","2"
67,0,2203555,"520110","2"
87,0,2216495,"520110","2"
39,2,2215685,"520110","2"
79,0,2210765,"520110","2"
80,0,2210765,"520110","2"
38,2,2204545,"520110","2"
79,0,2281904,"520110","2"
52,0,2297974,"520110","2"
27,0,2249733,"520110","2"
40,2,2253993,"520110","2"
38,2,2269543,"520110","2"
32,0,2305953,"520110","2"
69,0,2303553,"520110","2"
78,0,2326632,"520110","2"
30,0,2330444,"520110","2"
57,0,2339552,"520110","2"
59,0,2339552,"520110","2"
39,2,2333082,"520110","2"
40,0,2333082,"520110","2"
34,0,2299624,"520110","2"
24,0,2298643,"520110","2"
25,0,2298643,"520110","2"
69,0,2221095,"520110","2"
70,0,2221095,"520110","2"
61,0,2207235,"520110","2"
92,0,2222915,"520110","2"
44,0,2213745,"520110","2"
58,0,2206665,"520110","2"
44,0,2221165,"520110","2"
69,0,2219065,"520110","2"
62,0,2220825,"520110","2"
89,0,2280264,"520110","2"
84,0,2278404,"520110","2"
49,0,2299344,"520110","2"
61,0,2241513,"520110","2"
78,0,2249813,"520110","2"
30,0,2337382,"520110","2"
60,0,2222545,"520110","2"
41,0,2214165,"520110","2"
42,0,2214165,"520110","2"
84,0,2221395,"520110","2"
67,0,2217795,"520110","2"
69,0,2210285,"520110","2"
40,0,2215965,"520110","2"
56,0,2231364,"520110","2"
32,0,2263324,"520110","2"
67,0,2267864,"520110","2"
43,0,2228233,"520110","2"
44,0,2228233,"520110","2"
54,0,2238963,"520110","2"
35,0,2253523,"520110","2"
45,0,2277693,"520110","2"
47,0,2298583,"520110","2"
42,0,2303713,"520110","2"
53,0,2311792,"520110","2"
64,0,2316124,"520110","2"
61,0,2326362,"520110","2"
36,0,2341573,"520110","2"
50,0,2218975,"520110","2"
40,0,2217195,"520110","2"
60,0,2221455,"520110","2"
61,0,2261114,"520110","2"
43,0,2271484,"520110","2"
39,0,2307704,"520110","2"
41,0,2303923,"520110","2"
57,0,2318452,"520110","2"
52,0,2326552,"520110","2"
48,0,2355384,"520110","2"
83,0,2218805,"520110","2"
40,0,2255113,"520110","2"
29,0,2333192,"520110","2"
46,0,2214395,"520110","2"
54,0,2210495,"520110","2"
74,0,2272664,"520110","2"
35,0,2318732,"520110","2"
34,0,2328362,"520110","2"
87,0,2327002,"520110","2"
88,0,2327002,"520110","2"
39,0,2345455,"520110","2"
34,0,2238254,"520110","2"
64,0,2231724,"520110","2"
65,0,2231724,"520110","2"
52,0,2276054,"520110","2"
50,0,2242293,"520110","2"
75,0,2256183,"520110","2"
71,0,2260753,"520110","2"
72,0,2260753,"520110","2"
46,0,2270733,"520110","2"
54,0,2306053,"520110","2"
50,0,2321282,"520110","2"
33,0,2326524,"520110","2"
47,0,2334265,"520110","2"
75,0,2220945,"520110","2"
54,0,2208455,"520110","2"
61,0,2204455,"520110","2"
62,0,2230784,"520110","2"
56,0,2239104,"520110","2"
89,0,2264204,"520110","2"
41,0,2289494,"520110","2"
63,0,2259073,"520110","2"
37,0,2298093,"520110","2"
63,0,2315512,"520110","2"
54,0,2328722,"520110","2"
43,0,2327142,"520110","2"
44,0,2327142,"520110","2"
35,0,2330112,"520110","2"
51,0,2280713,"520110","2"
52,0,2280713,"520110","2"
46,0,2275863,"520110","2"
43,0,2317542,"520110","2"
58,0,2317232,"520110","2"
39,0,2208675,"520110","2"
67,0,2204885,"520110","2"
41,0,2216225,"520110","2"
46,0,2204475,"520110","2"
64,0,2243874,"520110","2"
77,0,2236994,"520110","2"
78,0,2236994,"520110","2"
53,0,2245514,"520110","2"
71,0,2261254,"520110","2"
35,0,2232773,"520110","2"
59,0,2283273,"520110","2"
48,0,2285113,"520110","2"
40,0,2297713,"520110","2"
50,0,2329212,"520110","2"
37,0,2361994,"520110","2"
37,0,2198405,"520110","2"
66,0,2211445,"520110","2"
46,0,2203065,"520110","2"
96,0,2230564,"520110","2"
43,0,2267944,"520110","2"
61,0,2278273,"520110","2"
39,0,2206065,"520110","2"
42,0,2265984,"520110","2"
55,0,2271354,"520110","2"
40,0,2296244,"520110","2"
40,0,2238223,"520110","2"
36,0,2235113,"520110","2"
55,0,2291523,"520110","2"
39,0,2288523,"520110","2"
29,0,2314832,"520110","2"
40,0,2316992,"520110","2"
31,0,2327252,"520110","2"
35,0,2323732,"520110","2"
51,0,2330392,"520110","2"
64,0,2217735,"520110","2"
122,0,2221435,"520110","2"
123,0,2221435,"520110","2"
50,0,2270814,"520110","2"
99,0,2295464,"520110","2"
59,0,2292054,"520110","2"
67,0,2230813,"520110","2"
67,0,2252133,"520110","2"
68,0,2252133,"520110","2"
60,0,2266053,"520110","2"
46,0,2259943,"520110","2"
49,0,2224045,"520110","2"
38,0,2220485,"520110","2"
76,0,2282144,"520110","2"
27,0,2316222,"520110","2"
24,0,2326062,"520110","2"
31,0,2335142,"520110","2"
47,1,2209385,"520110","2"
57,1,2211915,"520110","2"
61,1,2277303,"520110","2"
50,1,2310722,"520110","2"
73,0,2211465,"520110","2"
74,0,2211465,"520110","2"
75,0,2211465,"520110","2"
27,0,2199045,"520110","2"
53,0,2231494,"520110","2"
58,0,2265104,"520110","2"
49,0,2242993,"520110","2"
55,0,2292233,"520110","2"
48,0,2342282,"520110","2"
52,0,2206265,"520110","2"
77,1,2219445,"520110","2"
77,2,2219445,"520110","2"
78,1,2219445,"520110","2"
78,2,2219445,"520110","2"
45,0,2200495,"520110","2"
32,0,2274594,"520110","2"
53,0,2256354,"520110","2"
34,0,2267893,"520110","2"
59,1,2327462,"520110","2"
59,2,2327462,"520110","2"
43,1,2337552,"520110","2"
43,2,2337552,"520110","2"
44,1,2337552,"520110","2"
44,2,2337552,"520110","2"
60,0,2209695,"520110","2"
53,0,2298724,"520110","2"
37,0,2241253,"520110","2"
34,0,2264083,"520110","2"
64,0,2257143,"520110","2"
65,0,2257143,"520110","2"
46,0,2300543,"520110","2"
30,0,2317742,"520110","2"
33,0,2328222,"520110","2"
43,0,2334252,"520110","2"
72,0,2201165,"520110","2"
46,0,2223065,"520110","2"
66,0,2312502,"520110","2"
67,0,2312502,"520110","2"
65,0,2256254,"520110","2"
69,0,2233553,"520110","2"
39,0,2272524,"520110","2"
73,0,2321832,"520110","2"
