"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX"
"20081",1850484,37,0,"1","820","D","1","D",45,"D"
"20081",1850494,44,0,"1","150","D","1","D",24,"D"
"20081",1850494,45,0,"1","150","D","1","D",80,"D"
"20081",1850494,46,0,"1","840","D","1","D",45,"D"
"20081",1850524,63,0,"1","150","D","1","D",18,"D"
"20081",1850524,64,0,"1","820","D","1","D",0,"D"
"20081",1850544,24,0,"1","150","D","1","D",100,"D"
"20081",1850544,25,0,"1","830","D","1","D",75,"D"
"20081",1850614,24,0,"1","150","D","1","D",23,"D"
"20081",1850684,43,0,"1","150","D","1","D",100,"D"
"20081",1850684,44,0,"1","830","D","1","D",160,"D"
"20081",1850704,30,0,"1","830","D","1","D",130,"D"
"20081",1850714,84,0,"1","810","D","1","D",35,"D"
"20081",1850724,43,0,"1","150","D","1","D",64,"D"
"20081",1850724,44,0,"1","150","D","1","D",13,"D"
"20081",1850724,45,0,"1","810","D","1","D",123,"D"
"20081",1850754,41,0,"1","600","D","1","D",0,"D"
"20081",1850784,47,0,"1","830","D","1","D",126,"D"
"20081",1850784,48,0,"1","830","D","1","D",63,"D"
"20081",1850804,43,0,"1","150","D","1","D",40,"D"
"20081",1850804,44,0,"1","150","D","1","D",14,"D"
"20081",1850824,50,0,"1","150","D","1","D",96,"D"
"20081",1850824,51,0,"1","840","D","1","D",25,"D"
"20081",1850834,72,0,"1","150","D","1","D",36,"D"
"20081",1850834,73,0,"1","830","D","1","D",90,"D"
"20081",1850834,74,0,"1","830","D","1","D",90,"D"
"20081",1850834,75,0,"1","840","D","1","D",100,"D"
"20081",1850834,76,0,"1","800","D","1","D",323,"D"
"20081",1850864,50,0,"1","840","D","1","D",100,"D"
"20081",1850994,65,0,"1","150","D","1","D",75,"D"
"20081",1850994,66,0,"1","840","D","1","D",39,"D"
"20081",1851004,56,0,"1","830","D","1","D",90,"D"
"20081",1851004,57,0,"1","840","D","1","D",100,"D"
"20081",1851014,54,0,"1","950","D","2","D",4000,"D"
"20081",1851034,50,0,"1","150","D","1","D",165,"D"
"20081",1851034,51,0,"1","830","D","1","D",150,"D"
"20081",1851054,47,0,"1","150","D","1","D",40,"D"
"20081",1851054,48,0,"1","150","D","1","D",40,"D"
"20081",1851074,48,0,"1","150","D","1","D",175,"D"
"20081",1851074,49,0,"1","600","D","1","D",1475,"D"
"20081",1851074,50,0,"1","840","D","1","D",170,"D"
"20081",1851104,75,0,"1","840","D","1","D",40,"D"
"20081",1851164,49,0,"1","150","D","1","D",75,"D"
"20081",1851164,50,0,"1","800","D","1","D",250,"D"
"20081",1851204,29,0,"1","150","D","1","D",22,"D"
"20081",1851214,32,0,"1","150","D","1","D",42,"D"
"20081",1851384,111,0,"1","150","D","1","D",99,"D"
"20081",1851384,112,0,"1","150","D","1","D",0,"D"
"20081",1851384,113,0,"1","830","D","1","D",105,"D"
"20081",1851384,114,0,"1","830","D","1","D",117,"D"
"20081",1851384,115,0,"1","810","D","1","D",0,"D"
"20081",1851424,65,0,"1","150","D","1","D",24,"D"
"20081",1851454,46,0,"1","150","D","1","D",31,"D"
"20081",1851534,30,0,"1","150","D","1","D",20,"D"
"20081",1851564,36,0,"1","150","D","1","D",70,"D"
"20081",1851584,39,0,"1","150","D","1","D",30,"D"
"20081",1851674,47,0,"1","150","D","1","D",15,"D"
"20081",1851684,38,0,"1","150","D","1","D",38,"D"
"20081",1851704,42,0,"1","150","D","1","D",24,"D"
"20081",1851794,32,0,"1","150","D","1","D",15,"D"
"20081",1851844,55,0,"1","150","D","1","D",33,"D"
"20081",1851894,52,0,"1","150","D","1","D",50,"D"
"20081",1851894,53,0,"1","830","D","1","D",90,"D"
"20081",1851924,53,0,"1","150","D","1","D",60,"D"
"20081",1851924,54,0,"1","830","D","1","D",300,"D"
"20081",1851934,86,0,"1","150","D","1","D",30,"D"
"20081",1851934,87,0,"1","830","D","1","D",80,"D"
"20081",1851954,44,0,"1","150","D","1","D",29,"D"
"20081",1852034,29,0,"1","500","D","1","D",100,"D"
"20081",1852054,49,0,"1","150","D","1","D",32,"D"
"20081",1852054,50,0,"1","150","D","1","D",22,"D"
"20081",1852114,51,0,"1","150","D","1","D",74,"D"
"20081",1852124,21,0,"1","150","D","1","D",30,"D"
"20081",1852164,63,0,"1","200","D","1","D",10,"D"
"20081",1852164,64,0,"1","830","D","1","D",46,"D"
"20081",1852194,41,0,"1","150","D","1","D",32,"D"
"20081",1852204,75,0,"1","150","D","1","D",45,"D"
"20081",1852214,42,0,"1","150","D","1","D",54,"D"
"20081",1852244,63,0,"1","150","D","1","D",96,"D"
"20081",1852274,41,0,"1","150","D","1","D",30,"D"
"20081",1852285,50,0,"1","150","D","1","D",80,"D"
"20081",1852324,71,0,"1","150","D","1","D",30,"D"
"20081",1852334,66,0,"1","150","D","1","D",108,"D"
"20081",1852344,73,0,"1","800","D","1","D",1800,"D"
"20081",1852354,31,0,"1","600","D","1","D",45,"D"
"20081",1852354,32,0,"1","830","D","1","D",150,"D"
"20081",1852424,22,0,"1","150","D","1","D",33,"D"
"20081",1852444,33,0,"1","150","D","1","D",47,"D"
"20081",1852454,62,0,"1","150","D","1","D",10,"D"
"20081",1852464,34,0,"1","150","D","1","D",200,"D"
"20081",1852464,35,0,"1","810","D","1","D",600,"D"
"20081",1852524,50,0,"1","830","D","1","D",24,"D"
"20081",1852535,70,0,"1","150","D","1","D",60,"D"
"20081",1852535,71,0,"1","830","D","1","D",195,"D"
"20081",1852564,40,0,"1","150","D","1","D",18,"D"
"20081",1852564,41,0,"1","150","D","1","D",50,"D"
"20081",1852604,50,0,"1","150","D","1","D",50,"D"
"20081",1852604,51,0,"1","800","D","1","D",3000,"D"
"20081",1852614,47,0,"1","150","D","1","D",33,"D"
"20081",1852614,48,0,"1","150","D","2","D",19,"D"
"20081",1852674,48,0,"1","150","D","1","D",80,"D"
"20081",1852684,39,0,"1","150","D","1","D",110,"D"
"20081",1852694,49,0,"1","150","D","1","D",25,"D"
"20081",1852724,29,0,"1","830","D","1","D",60,"D"
"20081",1852724,30,0,"1","840","D","1","D",40,"D"
"20081",1852754,67,0,"1","150","D","1","D",51,"D"
"20081",1852774,55,0,"1","150","D","1","D",60,"D"
"20081",1852794,60,0,"1","150","D","1","D",60,"D"
"20081",1852884,26,0,"1","830","D","1","D",140,"D"
"20081",1852904,38,0,"1","150","D","1","D",110,"D"
"20081",1852965,49,0,"1","830","D","1","D",35,"D"
"20081",1852965,50,0,"1","830","D","1","D",60,"D"
"20081",1853035,32,0,"1","830","D","1","D",220,"D"
"20081",1853044,37,0,"1","150","D","1","D",37,"D"
"20081",1853084,38,0,"1","830","D","1","D",90,"D"
"20081",1853094,48,0,"1","830","D","1","D",156,"D"
"20081",1853104,64,0,"1","150","D","1","D",94,"D"
"20081",1853104,65,0,"1","500","D","2","D",125,"D"
"20081",1853134,61,0,"1","150","D","1","D",60,"D"
"20081",1853144,61,0,"1","150","D","1","D",45,"D"
"20081",1853144,62,0,"1","150","D","1","D",45,"D"
"20081",1853164,44,0,"1","150","D","1","D",20,"D"
"20081",1853234,49,0,"1","150","D","1","D",30,"D"
"20081",1853244,35,0,"1","150","D","1","D",45,"D"
"20081",1853384,43,0,"1","150","D","1","D",26,"D"
"20081",1853404,72,0,"1","150","D","1","D",40,"D"
"20081",1853404,73,0,"1","150","D","1","D",112,"D"
"20081",1853404,74,0,"1","810","D","1","D",0,"D"
"20081",1853404,75,0,"1","830","D","1","D",0,"D"
"20081",1853434,31,0,"1","200","D","1","D",5,"D"
"20081",1853445,39,0,"1","150","D","1","D",100,"D"
"20081",1853465,46,0,"1","150","D","1","D",15,"D"
"20081",1853484,53,0,"1","200","D","1","D",16,"D"
"20081",1853494,98,0,"1","600","D","1","D",8000,"D"
"20081",1853534,62,0,"1","820","D","1","D",10,"D"
"20081",1853564,65,0,"1","150","D","1","D",33,"D"
"20081",1853564,66,0,"1","200","D","1","D",25,"D"
"20081",1853664,93,0,"1","810","D","1","D",200,"D"
"20081",1853664,94,0,"1","840","D","1","D",50,"D"
"20081",1853674,65,0,"1","150","D","1","D",90,"D"
"20081",1853704,48,0,"1","150","D","1","D",23,"D"
"20081",1853704,49,0,"1","830","D","1","D",90,"D"
"20081",1853754,81,0,"1","150","D","1","D",34,"D"
"20081",1853754,82,0,"1","150","D","1","D",15,"D"
"20081",1853754,83,0,"1","830","D","1","D",57,"D"
"20081",1853764,46,0,"1","150","D","1","D",190,"D"
"20081",1853774,42,0,"1","150","D","1","D",50,"D"
"20081",1853774,43,0,"1","830","D","1","D",30,"D"
"20081",1853784,50,0,"1","810","D","1","D",100,"D"
"20081",1853794,63,0,"1","150","D","1","D",19,"D"
"20081",1853794,64,0,"1","150","D","1","D",42,"D"
"20081",1853794,65,0,"1","830","D","1","D",153,"D"
"20081",1853824,51,0,"1","150","D","1","D",28,"D"
"20081",1853824,52,0,"1","840","D","1","D",35,"D"
"20081",1853864,62,0,"1","800","D","1","D",700,"D"
"20081",1853874,72,0,"1","150","D","1","D",200,"D"
"20081",1853964,68,0,"1","830","D","1","D",273,"D"
"20081",1853994,33,0,"1","830","D","1","D",60,"D"
"20081",1854014,70,0,"1","830","D","1","D",180,"D"
"20081",1854224,62,0,"1","830","D","1","D",210,"D"
"20081",1854264,81,0,"1","150","D","2","D",107,"D"
"20081",1854264,82,0,"1","810","D","1","D",26,"D"
"20081",1854284,58,0,"1","150","D","1","D",43,"D"
"20081",1854314,27,0,"1","830","D","1","D",29,"D"
"20081",1854374,55,0,"1","840","D","1","D",50,"D"
"20081",1854394,35,0,"1","150","D","1","D",10,"D"
"20081",1854394,36,0,"1","840","D","1","D",100,"D"
"20081",1854474,34,0,"1","840","D","1","D",35,"D"
"20081",1854494,34,0,"1","200","D","1","D",32,"D"
"20081",1854524,62,0,"1","150","D","1","D",37,"D"
"20081",1854584,39,0,"1","830","D","1","D",50,"D"
"20081",1854584,40,0,"1","840","D","1","D",50,"D"
"20081",1854634,54,0,"1","830","D","1","D",115,"D"
"20081",1854724,42,0,"1","830","D","1","D",66,"D"
"20081",1854744,70,0,"1","200","D","1","D",21,"D"
"20081",1854744,71,0,"1","150","D","1","D",59,"D"
"20081",1854744,72,0,"1","840","D","1","D",40,"D"
"20081",1854764,54,0,"1","150","D","1","D",0,"D"
"20081",1854764,55,0,"1","830","D","1","D",63,"D"
"20081",1854824,55,0,"1","150","D","1","D",59,"D"
"20081",1854844,64,0,"1","150","D","1","D",45,"D"
"20081",1854844,65,0,"1","830","D","1","D",1700,"D"
"20081",1854874,60,0,"1","150","D","1","D",50,"D"
"20081",1854874,61,0,"1","150","D","1","D",29,"D"
"20081",1854874,62,0,"1","150","D","1","D",55,"D"
"20081",1854884,66,0,"1","800","D","1","D",1200,"D"
"20081",1854904,55,0,"1","150","D","1","D",102,"D"
"20081",1854904,56,0,"1","810","D","1","D",100,"D"
"20081",1855004,50,0,"1","150","D","1","D",0,"D"
"20081",1855034,33,0,"1","150","D","1","D",39,"D"
"20081",1855044,39,0,"1","150","D","1","D",24,"D"
"20081",1855074,35,0,"1","150","D","1","D",18,"D"
"20081",1855164,40,0,"1","830","D","1","D",48,"D"
"20081",1855175,60,0,"1","150","D","1","D",64,"D"
"20081",1855194,50,0,"1","150","D","1","D",0,"D"
"20081",1855194,51,0,"1","200","D","1","D",40,"D"
"20081",1855244,52,0,"1","150","D","1","D",150,"D"
"20081",1855244,53,0,"1","830","D","1","D",267,"D"
"20081",1855254,47,0,"1","150","D","1","D",98,"D"
"20081",1855264,48,0,"1","150","D","1","D",22,"D"
"20081",1855274,65,0,"1","150","D","1","D",10,"D"
"20081",1855344,54,0,"1","150","D","1","D",80,"D"
"20081",1855344,55,0,"1","150","D","1","D",250,"D"
"20081",1855344,56,0,"1","830","D","1","D",600,"D"
"20081",1855504,42,0,"1","150","D","1","D",52,"D"
"20081",1855504,43,0,"1","150","D","1","D",19,"D"
"20081",1855574,48,0,"1","150","D","1","D",120,"D"
"20081",1855654,59,0,"1","150","D","1","D",42,"D"
"20081",1855704,49,0,"1","150","D","1","D",132,"D"
"20081",1855704,50,0,"1","150","D","1","D",75,"D"
"20081",1855724,66,0,"1","150","D","1","D",36,"D"
"20081",1855724,67,0,"1","150","D","1","D",15,"D"
"20081",1855724,68,0,"1","150","D","1","D",16,"D"
"20081",1855724,69,0,"1","810","D","1","D",10,"D"
"20081",1855825,35,0,"1","830","D","1","D",260,"D"
"20081",1855854,64,0,"1","150","D","1","D",60,"D"
"20081",1855924,57,0,"1","800","D","1","D",300,"D"
"20081",1855954,56,0,"1","150","D","1","D",42,"D"
"20081",1855954,57,0,"1","150","D","1","D",10,"D"
"20081",1855984,49,0,"1","150","D","1","D",24,"D"
"20081",1856004,36,0,"1","830","D","1","D",600,"D"
"20081",1856014,56,0,"1","810","D","1","D",0,"D"
"20081",1856044,30,0,"1","150","D","1","D",10,"D"
"20081",1856084,42,0,"1","150","D","1","D",53,"D"
"20081",1856084,43,0,"1","200","D","1","D",174,"D"
"20081",1856114,52,0,"1","150","D","1","D",26,"D"
"20081",1856164,53,0,"1","200","D","1","D",60,"D"
"20081",1856174,35,0,"1","150","D","1","D",20,"D"
"20081",1856194,59,0,"1","150","D","1","D",0,"D"
"20081",1856194,60,0,"1","800","D","1","D",150,"D"
"20081",1856194,61,0,"1","820","D","1","D",58,"D"
"20081",1856224,26,0,"1","150","D","1","D",30,"D"
"20081",1856254,44,0,"1","200","D","1","D",35,"D"
"20081",1856264,37,0,"1","830","D","1","D",0,"D"
"20081",1856344,70,0,"1","150","D","1","D",18,"D"
"20081",1856344,71,0,"1","820","D","1","D",75,"D"
"20081",1856375,43,0,"1","150","D","1","D",0,"D"
"20081",1856375,44,0,"1","830","D","1","D",0,"D"
"20081",1856375,45,0,"1","840","D","1","D",35,"D"
"20081",1856404,56,0,"1","840","D","1","D",35,"D"
"20081",1856424,55,0,"1","150","D","1","D",60,"D"
"20081",1856524,40,0,"1","150","D","1","D",28,"D"
"20081",1856564,49,0,"1","150","D","1","D",0,"D"
"20081",1856564,50,0,"1","150","D","1","D",41,"D"
"20081",1856584,43,0,"1","150","D","1","D",19,"D"
"20081",1856594,40,0,"1","700","D","1","D",25,"D"
"20081",1856654,35,0,"1","150","D","1","D",109,"D"
"20081",1856724,38,0,"1","150","D","1","D",36,"D"
"20081",1856734,43,0,"1","150","D","1","D",49,"D"
"20081",1856764,81,0,"1","840","D","1","D",55,"D"
"20081",1856764,82,0,"1","800","D","1","D",900,"D"
"20081",1856764,83,0,"1","830","D","1","D",74,"D"
"20081",1856794,39,0,"1","150","D","1","D",48,"D"
"20081",1856794,40,0,"1","150","D","1","D",31,"D"
"20081",1856824,35,0,"1","150","D","1","D",54,"D"
"20081",1856844,37,0,"1","150","D","1","D",45,"D"
"20081",1856874,49,0,"1","150","D","1","D",20,"D"
"20081",1856874,50,0,"1","150","D","1","D",20,"D"
"20081",1856874,51,0,"1","150","D","1","D",10,"D"
"20081",1856954,65,0,"1","150","D","1","D",30,"D"
"20081",1856974,86,0,"1","150","D","1","D",67,"D"
"20081",1856974,87,0,"1","150","D","1","D",36,"D"
"20081",1856974,88,0,"1","200","D","1","D",34,"D"
"20081",1856974,89,0,"1","200","D","1","D",44,"D"
"20081",1856974,90,0,"1","830","D","1","D",40,"D"
"20081",1857024,35,0,"1","150","D","1","D",10,"D"
"20081",1857054,55,0,"1","150","D","1","D",100,"D"
"20081",1857084,48,0,"1","150","D","1","D",136,"D"
"20081",1857114,26,0,"1","810","D","1","D",45,"D"
"20081",1857134,39,0,"1","830","D","1","D",0,"D"
"20081",1857174,53,0,"1","840","D","1","D",29,"D"
"20081",1857224,35,0,"1","150","D","1","D",0,"D"
"20081",1857324,30,0,"1","150","D","1","D",125,"D"
"20081",1857354,40,0,"1","830","D","1","D",144,"D"
"20081",1857364,70,0,"1","150","D","1","D",48,"D"
"20081",1857384,35,0,"1","150","D","1","D",85,"D"
"20081",1857414,36,0,"1","150","D","1","D",70,"D"
"20081",1857435,39,0,"1","830","D","1","D",180,"D"
"20081",1857444,38,0,"1","150","D","1","D",40,"D"
"20081",1857464,76,0,"1","150","D","1","D",43,"D"
"20081",1857464,77,0,"1","150","D","1","D",71,"D"
"20081",1857485,59,0,"1","830","D","1","D",75,"D"
"20081",1857554,28,0,"1","150","D","1","D",20,"D"
"20081",1857554,29,0,"1","150","D","1","D",49,"D"
"20081",1857564,46,0,"1","150","D","1","D",54,"D"
"20081",1857574,49,0,"1","820","D","1","D",75,"D"
"20081",1857574,50,0,"1","910","D","1","D",250,"D"
"20081",1857625,68,0,"1","840","D","1","D",0,"D"
"20081",1857634,48,0,"1","150","D","1","D",20,"D"
"20081",1857684,68,0,"1","150","D","1","D",36,"D"
"20081",1857684,69,0,"1","150","D","1","D",43,"D"
"20081",1857684,70,0,"1","810","D","1","D",52,"D"
"20081",1857714,29,0,"1","150","D","1","D",40,"D"
"20081",1857734,81,0,"1","840","D","1","D",35,"D"
"20081",1857734,82,0,"1","910","D","1","D",45,"D"
"20081",1857734,83,0,"1","910","D","1","D",34,"D"
"20081",1857764,32,0,"1","150","D","1","D",33,"D"
"20081",1857764,33,0,"1","150","D","1","D",90,"D"
"20081",1857804,35,0,"1","200","D","1","D",100,"D"
"20081",1857804,36,0,"1","830","D","1","D",70,"D"
"20081",1857814,29,0,"1","150","D","1","D",24,"D"
"20081",1857894,34,0,"1","150","D","1","D",21,"D"
"20081",1857905,38,0,"1","830","D","1","D",0,"D"
"20081",1857924,34,0,"1","830","D","1","D",171,"D"
"20081",1857964,34,0,"1","150","D","1","D",60,"D"
"20081",1857964,35,0,"1","840","D","1","D",100,"D"
"20081",1857995,32,0,"1","830","D","1","D",60,"D"
"20081",1858034,45,0,"1","500","D","1","D",700,"D"
"20081",1858034,46,0,"1","840","D","1","D",50,"D"
"20081",1858074,44,0,"1","150","D","1","D",32,"D"
"20081",1858114,76,0,"1","150","D","2","D",27,"D"
"20081",1858114,77,0,"1","830","D","1","D",0,"D"
"20081",1858144,70,0,"1","150","D","1","D",24,"D"
"20081",1858144,71,0,"1","500","D","1","D",130,"D"
"20081",1858144,72,0,"1","500","D","1","D",25,"D"
"20081",1858164,38,0,"1","150","D","1","D",36,"D"
"20081",1858244,35,0,"1","150","D","1","D",39,"D"
"20081",1858254,72,0,"1","150","D","1","D",82,"D"
"20081",1858254,73,0,"1","840","D","1","D",100,"D"
"20081",1858274,55,0,"1","150","D","1","D",35,"D"
"20081",1858274,56,0,"1","830","D","1","D",150,"D"
"20081",1858284,75,0,"1","150","D","1","D",20,"D"
"20081",1858284,76,0,"1","150","D","1","D",21,"D"
"20081",1858304,43,0,"1","150","D","1","D",0,"D"
"20081",1858324,36,0,"1","150","D","1","D",0,"D"
"20081",1858324,37,0,"1","150","D","1","D",0,"D"
"20081",1858364,47,0,"1","150","D","1","D",22,"D"
"20081",1858494,62,0,"1","150","D","1","D",46,"D"
"20081",1858524,76,0,"1","150","D","1","D",16,"D"
"20081",1858524,77,0,"1","150","D","1","D",59,"D"
"20081",1858524,78,0,"1","500","D","1","D",325,"D"
"20081",1858524,79,0,"1","830","D","1","D",160,"D"
"20081",1858524,80,0,"1","800","D","1","D",450,"D"
"20081",1858564,39,0,"1","820","D","1","D",18,"D"
"20081",1858574,30,0,"1","200","D","1","D",200,"D"
"20081",1858594,44,0,"1","150","D","1","D",12,"D"
"20081",1858664,53,0,"1","150","D","1","D",60,"D"
"20081",1858764,47,0,"1","150","D","2","D",20,"D"
"20081",1858764,48,0,"1","150","D","1","D",20,"D"
"20081",1858764,49,0,"1","830","D","1","D",87,"D"
"20081",1858774,50,0,"1","150","D","1","D",42,"D"
"20081",1858774,51,0,"1","150","D","1","D",65,"D"
"20081",1858804,45,0,"1","830","D","1","D",211,"D"
"20081",1858824,82,0,"1","150","D","1","D",51,"D"
"20081",1858824,83,0,"1","830","D","1","D",60,"D"
"20081",1858854,60,0,"1","150","D","1","D",108,"D"
"20081",1858854,61,0,"1","840","D","1","D",35,"D"
"20081",1858864,55,0,"1","150","D","1","D",34,"D"
"20081",1858864,56,0,"1","200","D","1","D",100,"D"
"20081",1858904,45,0,"1","150","D","1","D",50,"D"
"20081",1858914,44,0,"1","810","D","1","D",0,"D"
"20081",1858945,76,0,"1","600","D","1","D",500,"D"
"20081",1859074,68,0,"1","150","D","1","D",21,"D"
"20081",1859104,64,0,"1","150","D","1","D",12,"D"
"20081",1859114,37,0,"1","150","D","1","D",40,"D"
"20081",1859134,27,0,"1","830","D","1","D",30,"D"
"20081",1859184,31,0,"1","810","D","1","D",40,"D"
"20081",1859294,37,0,"1","150","D","1","D",0,"D"
"20081",1859334,37,0,"1","830","D","1","D",198,"D"
"20081",1859374,42,0,"1","150","D","1","D",198,"D"
"20081",1859424,63,0,"1","150","D","1","D",30,"D"
"20081",1859445,37,0,"1","150","D","1","D",17,"D"
"20081",1859454,50,0,"1","150","D","1","D",55,"D"
"20081",1859454,51,0,"1","500","D","1","D",200,"D"
"20081",1859454,52,0,"1","830","D","1","D",78,"D"
"20081",1859494,50,0,"1","150","D","1","D",50,"D"
"20081",1859524,41,0,"1","150","D","1","D",0,"D"
"20081",1859524,42,0,"1","910","D","1","D",0,"D"
"20081",1859614,44,0,"1","150","D","1","D",70,"D"
"20081",1859624,28,0,"1","830","D","1","D",130,"D"
"20081",1859664,28,0,"1","830","D","1","D",33,"D"
"20081",1859794,62,0,"1","150","D","1","D",18,"D"
"20081",1859794,63,0,"1","200","D","1","D",20,"D"
"20081",1859794,64,0,"1","830","D","1","D",150,"D"
"20081",1859794,65,0,"1","830","D","1","D",100,"D"
"20081",1859794,66,0,"1","820","D","1","D",75,"D"
"20081",1859824,108,0,"1","150","D","1","D",40,"D"
"20081",1859824,109,0,"1","150","D","1","D",24,"D"
"20081",1859824,110,0,"1","200","D","1","D",73,"D"
"20081",1859824,111,0,"1","830","D","1","D",330,"D"
"20081",1859844,29,0,"1","830","D","1","D",100,"D"
"20081",1859864,36,0,"1","150","D","1","D",45,"D"
"20081",1859864,37,0,"1","830","D","1","D",267,"D"
"20081",1859974,32,0,"1","150","D","1","D",39,"D"
"20081",1860034,48,0,"1","150","D","1","D",33,"D"
"20081",1860044,64,0,"1","200","D","1","D",0,"D"
"20081",1860044,65,0,"1","150","D","1","D",26,"D"
"20081",1860074,39,0,"1","150","D","1","D",48,"D"
"20081",1860074,40,0,"1","150","D","1","D",13,"D"
"20081",1860094,49,0,"1","150","D","1","D",27,"D"
"20081",1860124,36,0,"1","150","D","1","D",39,"D"
"20081",1860144,28,0,"1","150","D","1","D",70,"D"
"20081",1860144,29,0,"1","830","D","1","D",450,"D"
"20081",1860165,32,0,"1","830","D","1","D",90,"D"
"20081",1860214,63,0,"1","150","D","1","D",29,"D"
"20081",1860214,64,0,"1","150","D","1","D",18,"D"
"20081",1860284,43,0,"1","830","D","1","D",225,"D"
"20081",1860304,50,0,"1","830","D","1","D",50,"D"
"20081",1860364,73,0,"1","830","D","1","D",102,"D"
"20081",1860394,30,0,"1","150","D","1","D",4,"D"
"20081",1860394,31,0,"1","150","D","1","D",23,"F"
"20081",1860414,72,0,"1","150","D","1","D",20,"D"
"20081",1860414,73,0,"1","200","D","1","D",217,"D"
"20081",1860414,74,0,"1","840","D","1","D",25,"D"
"20081",1860514,40,0,"1","150","D","1","D",0,"D"
"20081",1860524,56,0,"1","830","D","1","D",57,"D"
"20081",1860543,31,0,"1","150","D","1","D",26,"D"
"20081",1860683,56,0,"1","150","D","1","D",49,"D"
"20081",1860693,55,0,"1","150","D","1","D",120,"D"
"20081",1860753,45,0,"1","840","D","1","D",5,"D"
"20081",1860783,41,0,"1","150","D","1","D",54,"D"
"20081",1860783,42,0,"1","150","D","1","D",100,"D"
"20081",1860813,57,0,"1","150","D","1","D",20,"D"
"20081",1860834,53,0,"1","150","D","1","D",25,"D"
"20081",1860853,64,0,"1","910","D","1","D",51,"D"
"20081",1860863,50,0,"1","150","D","1","D",22,"D"
"20081",1860863,51,0,"1","150","D","1","D",22,"D"
"20081",1860863,52,0,"1","830","D","1","D",400,"D"
"20081",1860863,53,0,"1","830","D","1","D",400,"D"
"20081",1860873,50,0,"1","150","D","1","D",30,"D"
"20081",1860873,51,0,"1","150","D","1","D",34,"D"
"20081",1860873,52,0,"1","150","D","2","D",36,"D"
"20081",1860873,53,0,"1","810","D","2","D",85,"D"
"20081",1860873,54,0,"1","810","D","2","D",45,"D"
"20081",1860873,55,0,"1","830","D","1","D",57,"D"
"20081",1860873,56,0,"1","820","D","1","D",55,"D"
"20081",1860883,45,0,"1","150","D","1","D",30,"D"
"20081",1860883,46,0,"1","150","D","1","D",50,"D"
"20081",1860933,37,0,"1","500","D","1","D",30,"D"
"20081",1860933,38,0,"1","800","D","1","D",25,"D"
"20081",1860973,64,0,"1","150","D","1","D",769,"D"
"20081",1860973,65,0,"1","810","D","1","D",160,"D"
"20081",1861023,52,0,"1","150","D","1","D",0,"D"
"20081",1861023,53,0,"1","150","D","1","D",0,"D"
"20081",1861043,57,0,"1","150","D","1","D",51,"D"
"20081",1861043,58,0,"1","840","D","1","D",18,"D"
"20081",1861063,29,0,"1","150","D","1","D",24,"D"
"20081",1861123,50,0,"1","810","D","1","D",20,"D"
"20081",1861173,90,0,"1","150","D","1","D",22,"D"
"20081",1861173,91,0,"1","830","D","1","D",180,"D"
"20081",1861183,52,0,"1","830","D","1","D",87,"D"
"20081",1861193,49,0,"1","840","D","1","D",40,"D"
"20081",1861253,42,0,"1","830","D","1","D",0,"D"
"20081",1861293,45,0,"1","150","D","1","D",50,"D"
"20081",1861293,46,0,"1","600","D","1","D",400,"D"
"20081",1861305,58,0,"1","840","D","1","D",18,"D"
"20081",1861333,64,0,"1","150","D","1","D",90,"D"
"20081",1861333,65,0,"1","150","D","1","D",72,"F"
"20081",1861333,66,0,"1","150","D","1","D",16,"F"
"20081",1861353,45,0,"1","800","D","1","D",65,"D"
"20081",1861374,43,0,"1","150","D","1","D",0,"D"
"20081",1861374,44,0,"1","150","D","1","D",99,"D"
"20081",1861374,45,0,"1","800","D","1","D",450,"D"
"20081",1861403,68,0,"1","150","D","1","D",28,"D"
"20081",1861433,68,0,"1","150","D","1","D",30,"D"
"20081",1861433,69,0,"1","820","D","1","D",36,"D"
"20081",1861463,69,0,"1","800","D","1","D",750,"D"
"20081",1861493,49,0,"1","840","D","1","D",60,"D"
"20081",1861623,55,0,"1","150","D","1","D",26,"D"
"20081",1861633,30,0,"1","830","D","1","D",105,"D"
"20081",1861733,74,0,"1","150","D","1","D",36,"D"
"20081",1861733,75,0,"1","150","D","1","D",0,"D"
"20081",1861743,46,0,"1","150","D","1","D",28,"D"
"20081",1861743,47,0,"1","830","D","1","D",58,"D"
"20081",1861763,64,0,"1","150","D","1","D",42,"D"
"20081",1861773,48,0,"1","150","D","1","D",24,"D"
"20081",1861773,49,0,"1","830","D","1","D",80,"D"
"20081",1861823,50,0,"1","150","D","1","D",159,"D"
"20081",1861823,51,0,"1","840","D","1","D",40,"D"
"20081",1861903,48,0,"1","500","D","1","D",24,"D"
"20081",1861943,40,0,"1","150","D","1","D",60,"D"
"20081",1861973,35,0,"1","150","D","1","D",70,"F"
"20081",1862083,44,0,"1","150","D","1","D",120,"D"
"20081",1862083,45,0,"1","830","D","1","D",240,"D"
"20081",1862114,25,0,"1","150","D","1","D",90,"F"
"20081",1862123,56,0,"1","150","D","1","D",50,"D"
"20081",1862123,57,0,"1","800","D","1","D",70,"D"
"20081",1862123,58,0,"1","840","D","1","D",30,"D"
"20081",1862133,67,0,"1","840","D","1","D",40,"D"
