"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","PRPYCELL","PRPY_ELL","QPRP3MCX","QPRP_MCX"
"20082",1857395,64,0,"1",.,"A",.,"A","1","D",15,"D"
"20082",1857535,43,0,"1",240,"D",.,"A","2","D",.,"A"
"20082",1857575,52,0,"1",160,"D",.,"A","2","D",.,"A"
"20082",1857725,50,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1858075,53,0,"1",3,"D",.,"A","2","D",.,"A"
"20082",1858115,93,0,"1",90,"D",.,"A","2","D",.,"A"
"20082",1858125,35,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1858525,87,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1858955,38,0,"1",.,"A",.,"A","1","D",120,"D"
"20082",1859065,48,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1859195,77,0,"1",90,"D",.,"A","2","D",.,"A"
"20082",1859385,34,0,"1",390,"D",.,"A","2","D",.,"A"
"20082",1859845,36,0,"1",.,"A",.,"A","1","D",100,"D"
"20082",1859855,36,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1859975,38,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1860035,51,0,"1",.,"A",.,"A","1","D",34,"D"
"20082",1860045,67,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1860235,34,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1860355,41,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1860894,54,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1861364,56,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1861414,57,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1861645,59,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1861744,53,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1861824,56,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1861964,48,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1862004,42,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1862314,49,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1862404,73,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1862764,19,0,"1",.,"A",4,"D","2","D",.,"A"
"20082",1862794,88,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1862814,40,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1862844,28,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1863034,31,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1863054,47,0,"1",.,"A",.,"A","1","D",120,"D"
"20082",1863244,47,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1863464,39,0,"1",5,"D",.,"A","2","D",.,"A"
"20082",1863644,27,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1863794,20,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1863974,34,0,"1",70,"D",.,"A","2","D",.,"A"
"20082",1864034,27,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1864574,32,0,"1",.,"A",.,"A","1","D",150,"D"
"20082",1864614,47,0,"1",.,"A",.,"A","2","D",.,"A"
"20082",1864684,62,0,"1",.,"A",.,"A","2","D",.,"A"
"20082",1864704,46,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1865564,102,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1865614,57,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1865634,51,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1865734,33,0,"1",45,"D",.,"A","2","D",.,"A"
"20082",1866024,40,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1866065,39,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1866254,86,0,"1",.,"A",1,"D","1","D",40,"D"
"20082",1866275,40,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1866425,21,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1866534,34,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1866654,48,0,"1",.,"A",0,"D","2","D",.,"A"
"20082",1866984,65,0,"1",.,"A",.,"A","1","D",200,"D"
"20082",1867114,43,0,"1",55,"D",.,"A","2","D",.,"A"
"20082",1867144,23,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1867444,23,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1867504,61,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1867695,44,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1867734,52,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1867914,62,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1868164,57,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1868374,49,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1868604,103,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1868654,34,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1868824,59,0,"1",.,"A",.,"A","1","D",22,"D"
"20082",1868964,30,0,"1",180,"D",.,"A","2","D",.,"A"
"20082",1868984,50,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1869314,88,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1869324,48,0,"1",12,"D",.,"A","2","D",.,"A"
"20082",1869354,54,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1869615,32,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1869814,60,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1869944,42,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1870294,47,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1870534,45,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1870664,63,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1870925,34,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1871125,51,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1871144,58,0,"1",200,"D",.,"A","2","D",.,"A"
"20082",1871474,22,0,"1",6,"D",.,"A","2","D",.,"A"
"20082",1871544,33,0,"1",.,"A",0,"D","2","D",.,"A"
"20082",1871554,37,0,"1",.,"A",0,"D","2","D",.,"A"
"20082",1871904,60,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1871994,34,0,"1",.,"A",.,"A","1","D",150,"D"
"20082",1872264,81,0,"1",.,"A",0,"D","2","D",.,"A"
"20082",1872724,22,0,"1",.,"A",2,"D","2","D",.,"A"
"20082",1872774,69,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1872954,43,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1873015,34,0,"1",.,"A",5,"D","2","D",.,"A"
"20082",1873024,33,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1873375,37,0,"1",.,"A",.,"A","1","D",100,"D"
"20082",1873384,23,0,"1",.,"A",.,"A","1","D",180,"D"
"20082",1873504,31,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1873554,37,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1873564,58,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1873754,37,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1873864,47,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1873914,51,0,"1",16,"D",.,"A","2","D",.,"A"
"20082",1873934,52,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1874084,39,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1874194,50,0,"1",44,"D",.,"A","2","D",.,"A"
"20082",1874304,43,0,"1",50,"D",1,"D","2","D",.,"A"
"20082",1874944,69,0,"1",.,"A",50,"D","2","D",.,"A"
"20082",1874974,25,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1875044,28,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1875275,20,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1875644,42,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1875834,42,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1875954,49,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1876194,63,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1876344,38,0,"1",110,"D",.,"A","2","D",.,"A"
"20082",1876374,28,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1876534,60,0,"1",.,"A",.,"A","1","D",33,"D"
"20082",1877064,20,0,"1",10,"D",3,"D","2","D",.,"A"
"20082",1877334,37,0,"1",7,"D",.,"A","2","D",.,"A"
"20082",1877664,27,0,"1",48,"D",.,"A","2","D",.,"A"
"20082",1877894,40,0,"1",5,"D",.,"A","2","D",.,"A"
"20082",1877994,62,0,"1",.,"A",.,"A","1","D",130,"D"
"20082",1878244,58,0,"1",.,"A",.,"A","1","D",50,"D"
"20082",1878634,33,0,"1",36,"D",.,"A","2","D",.,"A"
"20082",1879054,48,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1879065,77,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1879114,47,0,"1",78,"D",.,"A","2","D",.,"A"
"20082",1879384,37,0,"1",.,"A",6,"D","2","D",.,"A"
"20082",1879564,58,0,"1",90,"D",.,"A","2","D",.,"A"
"20082",1879734,99,0,"1",0,"D",2,"D","2","D",.,"A"
"20082",1879784,42,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1879864,32,0,"1",.,"A",2,"D","1","D",40,"D"
"20082",1880124,75,0,"1",.,"A",.,"A","1","D",75,"D"
"20082",1880444,44,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1880494,43,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1880705,28,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1880824,59,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1880844,101,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1880904,54,0,"1",150,"D",.,"A","2","D",.,"A"
"20082",1880934,30,0,"1",.,"A",.,"A","1","D",40,"D"
"20082",1881145,31,0,"1",240,"D",.,"A","2","D",.,"A"
"20082",1881154,61,0,"1",.,"A",.,"A","1","D",64,"D"
"20082",1881275,43,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1881354,39,0,"1",70,"D",.,"A","2","D",.,"A"
"20082",1881394,62,0,"1",.,"A",.,"A","1","D",160,"D"
"20082",1881534,62,0,"1",.,"A",.,"A","1","D",80,"D"
"20082",1881874,24,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1881884,71,0,"1",.,"A",.,"A","1","D",40,"D"
"20082",1882394,48,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1882414,87,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1882764,45,0,"1",.,"A",.,"A","1","D",59,"D"
"20082",1882804,62,0,"1",180,"D",.,"A","2","D",.,"A"
"20082",1882824,23,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1882835,52,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1882914,43,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1882944,40,0,"1",.,"A",.,"A","1","D",120,"D"
"20082",1883054,60,0,"1",.,"A",.,"A","1","D",120,"D"
"20082",1883293,20,0,"1",.,"A",.,"A","1","D",150,"D"
"20082",1883593,50,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1883603,34,0,"1",1,"D",.,"A","2","D",.,"A"
"20082",1883713,66,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1884063,72,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1884083,22,0,"1",28,"D",.,"A","2","D",.,"A"
"20082",1884113,47,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1884373,64,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1884593,25,0,"1",0,"D",.,"A","1","D",0,"D"
"20082",1884653,35,0,"1",39,"F",.,"A","2","D",.,"A"
"20082",1884715,80,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1884723,25,0,"1",.,"A",.,"A","1","D",500,"D"
"20082",1884803,53,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1884933,64,0,"1",64,"D",.,"A","1","D",0,"D"
"20082",1885133,64,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1885205,39,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1885383,55,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1885473,56,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1885653,66,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1885964,36,0,"1",155,"D",.,"A","2","D",.,"A"
"20082",1886023,50,0,"1",34,"D",.,"A","2","D",.,"A"
"20082",1886243,73,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1886623,56,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1886733,78,0,"1",39,"D",.,"A","2","D",.,"A"
"20082",1887023,41,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1887213,40,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1887253,55,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1887424,59,0,"1",35,"D",.,"A","2","D",.,"A"
"20082",1887793,92,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1888143,46,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1888453,74,0,"1",.,"A",.,"A","1","D",70,"D"
"20082",1888754,43,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1888763,32,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1888803,29,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1889163,58,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1889183,76,0,"1",35,"D",.,"A","2","D",.,"A"
"20082",1889223,65,0,"1",28,"D",.,"A","2","D",.,"A"
"20082",1889243,37,0,"1",200,"D",.,"A","2","D",.,"A"
"20082",1889423,28,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1889533,32,0,"1",.,"A",.,"A","1","D",200,"D"
"20082",1889763,23,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1890043,23,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1890083,37,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1890233,40,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1890293,55,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1890313,54,0,"1",.,"A",.,"A","1","D",40,"D"
"20082",1890344,47,0,"1",30,"D",2,"D","2","D",.,"A"
"20082",1890363,25,0,"1",4,"D",.,"A","2","D",.,"A"
"20082",1890393,34,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1890733,21,0,"1",.,"A",15,"D","2","D",.,"A"
"20082",1890903,35,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1891104,43,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1891223,25,0,"1",12,"D",.,"A","2","D",.,"A"
"20082",1891323,34,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1891603,31,0,"1",45,"D",.,"A","2","D",.,"A"
"20082",1891683,34,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1891743,80,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1891833,76,0,"1",297,"D",.,"A","2","D",.,"A"
"20082",1891993,34,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1892064,31,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1892243,52,0,"1",.,"A",.,"A","1","D",28,"D"
"20082",1892273,42,0,"1",26,"D",.,"A","2","D",.,"A"
"20082",1892403,44,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1892613,47,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1892884,59,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1893073,31,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1893083,40,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1893123,43,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1893254,41,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1893293,76,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1893323,23,0,"1",.,"A",.,"A","1","D",74,"F"
"20082",1893393,46,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1893403,29,0,"1",33,"D",.,"A","2","D",.,"A"
"20082",1893443,27,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1893464,36,0,"1",35,"D",.,"A","2","D",.,"A"
"20082",1893473,86,0,"1",300,"D",.,"A","2","D",.,"A"
"20082",1893853,37,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1894163,24,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1894233,89,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1894273,53,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1894383,36,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1894414,44,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1894593,35,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1894763,54,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1894813,65,0,"1",25,"D",.,"A","1","D",90,"D"
"20082",1894833,31,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1895023,60,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1895043,37,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1895163,59,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1895203,59,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1895213,66,0,"1",.,"A",.,"A","1","D",140,"D"
"20082",1895263,35,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1895273,87,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1895303,73,0,"1",25,"D",.,"A","1","D",20,"D"
"20082",1895333,49,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1895495,78,0,"1",.,"A",.,"A","1","D",240,"D"
"20082",1895543,76,0,"1",.,"A",.,"A","1","D",90,"D"
"20082",1895693,95,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1896273,76,0,"1",250,"D",.,"A","2","D",.,"A"
"20082",1896513,31,0,"1",.,"A",.,"A","1","D",175,"D"
"20082",1896523,41,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1896603,58,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1896633,66,0,"1",.,"A",.,"A","1","D",16,"D"
"20082",1896655,29,0,"1",9,"D",.,"A","2","D",.,"A"
"20082",1896683,31,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1896695,20,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1896743,51,0,"1",200,"D",.,"A","2","D",.,"A"
"20082",1896783,53,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1896793,39,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1897123,34,0,"1",5,"D",.,"A","2","D",.,"A"
"20082",1897333,43,0,"1",105,"D",.,"A","2","D",.,"A"
"20082",1897355,34,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1897544,32,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1897993,68,0,"1",.,"A",2,"D","2","D",.,"A"
"20082",1898015,95,0,"1",.,"A",.,"A","1","D",280,"D"
"20082",1898033,40,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1898053,34,0,"1",175,"D",.,"A","1","D",50,"D"
"20082",1898133,35,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1898183,87,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1898283,57,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1898393,46,0,"1",72,"F",.,"A","2","D",.,"A"
"20082",1898593,33,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1898913,53,0,"1",18,"D",.,"A","2","D",.,"A"
"20082",1898923,76,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1898993,41,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1899203,40,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1899333,38,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1899413,48,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1899524,37,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1899773,56,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1899944,30,0,"1",140,"D",.,"A","2","D",.,"A"
"20082",1900004,28,0,"1",300,"D",.,"A","2","D",.,"A"
"20082",1900053,42,0,"1",.,"A",.,"A","1","D",150,"D"
"20082",1900233,25,0,"1",36,"D",.,"A","2","D",.,"A"
"20082",1900373,27,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1900455,40,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1900513,34,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1900533,36,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1900603,39,0,"1",170,"D",.,"A","2","D",.,"A"
"20082",1900923,37,0,"1",.,"A",.,"A","1","D",50,"D"
"20082",1900933,36,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1901023,83,0,"1",.,"A",.,"A","1","D",27,"D"
"20082",1901404,43,0,"1",200,"D",.,"A","2","D",.,"A"
"20082",1901533,73,0,"1",.,"A",.,"A","1","D",40,"D"
"20082",1901643,82,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1901783,62,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1901823,41,0,"1",.,"A",.,"A","1","D",240,"D"
"20082",1902093,36,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1902114,44,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1903073,38,0,"1",.,"A",0,"D","2","D",.,"A"
"20082",1903083,29,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1903144,111,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1903283,60,0,"1",.,"A",.,"A","1","D",35,"D"
"20082",1903374,31,0,"1",.,"A",.,"A","1","D",125,"D"
"20082",1903473,20,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1903523,37,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1903565,39,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1903603,53,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1903684,31,0,"1",.,"A",.,"A","1","D",19,"D"
"20082",1903753,32,0,"1",53,"F",.,"A","2","D",.,"A"
"20082",1903763,24,0,"1",.,"A",.,"A","1","D",50,"D"
"20082",1904043,26,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1904115,31,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1904193,51,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1904334,36,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1904363,34,0,"1",.,"A",90,"D","2","D",.,"A"
"20082",1904383,61,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1904423,57,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1904503,21,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1904733,56,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1904743,122,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1904914,50,0,"1",.,"A",.,"A","1","D",40,"D"
"20082",1904953,42,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1904993,34,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1905003,24,0,"1",70,"D",.,"A","2","D",.,"A"
"20082",1905043,47,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1905225,25,0,"1",.,"A",60,"D","2","D",.,"A"
"20082",1905293,38,0,"1",.,"A",.,"A","1","D",40,"D"
"20082",1905603,60,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1905623,52,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1905714,27,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1906102,39,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1906322,41,0,"1",160,"D",.,"A","2","D",.,"A"
"20082",1906332,56,0,"1",.,"A",.,"A","1","D",270,"D"
"20082",1906502,42,0,"1",15,"D",.,"A","1","D",0,"D"
"20082",1906572,54,0,"1",.,"A",.,"A","1","D",125,"D"
"20082",1906582,54,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1906642,17,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1906845,33,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1907172,64,0,"1",75,"D",.,"A","1","D",42,"D"
"20082",1907233,36,0,"1",100,"D",.,"A","2","D",.,"A"
"20082",1907542,64,0,"1",.,"A",.,"A","1","D",10,"D"
"20082",1907572,32,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1907694,55,0,"1",.,"A",.,"A","1","D",89,"D"
"20082",1907753,48,0,"1",.,"A",.,"A","1","D",75,"D"
"20082",1907792,81,0,"1",86,"D",.,"A","2","D",.,"A"
"20082",1907882,37,0,"1",.,"A",.,"A","1","D",32,"D"
"20082",1907902,47,0,"1",34,"D",.,"A","2","D",.,"A"
"20082",1907992,52,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1908142,27,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1908163,27,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1908222,27,0,"1",18,"D",.,"A","2","D",.,"A"
"20082",1908382,71,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1908482,26,0,"1",30,"D",20,"D","2","D",.,"A"
"20082",1908492,28,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1908602,85,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1908682,59,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1908892,24,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1908912,43,0,"1",10,"D",13,"D","2","D",.,"A"
"20082",1909012,69,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1909082,39,0,"1",.,"A",.,"A","1","D",100,"D"
"20082",1909152,33,0,"1",10,"D",.,"A","1","D",20,"D"
"20082",1909183,34,0,"1",300,"D",.,"A","2","D",.,"A"
"20082",1909315,28,0,"1",5,"D",.,"A","2","D",.,"A"
"20082",1909362,47,0,"1",.,"A",.,"A","2","D",.,"A"
"20082",1909382,53,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1909392,66,0,"1",64,"F",.,"A","2","D",.,"A"
"20082",1909492,44,0,"1",.,"A",.,"A","1","D",75,"D"
"20082",1909504,21,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1909624,56,0,"1",.,"A",2,"D","2","D",.,"A"
"20082",1909862,41,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1910112,49,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1910152,27,0,"1",23,"D",2,"D","2","D",.,"A"
"20082",1910254,26,0,"1",.,"A",.,"A","1","D",80,"D"
"20082",1910342,33,0,"1",5,"D",.,"A","2","D",.,"A"
"20082",1910632,40,0,"1",.,"A",.,"A","1","D",140,"D"
"20082",1910892,68,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1910942,72,0,"1",.,"A",.,"A","1","D",43,"D"
"20082",1911123,47,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1911234,24,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1911722,53,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1911873,33,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1911924,42,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1912132,33,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1912202,55,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1912412,75,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1912692,70,0,"1",.,"A",.,"A","1","D",23,"D"
"20082",1912795,39,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1912893,33,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1912952,43,0,"1",12,"D",.,"A","2","D",.,"A"
