"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20081",1874983,51,11,"1",.,"A",7,"E","200","D"
"20081",1874983,51,12,"1",.,"A",7,"E","210","D"
"20081",1874983,51,13,"1",.,"A",7,"E","220","D"
"20081",1875203,40,0,"1",1,"D",.,"H","","A"
"20081",1875203,40,1,"1",.,"A",20,"E","120","D"
"20081",1875203,40,2,"1",.,"A",2,"E","140","D"
"20081",1875203,40,3,"1",.,"A",110,"E","150","D"
"20081",1875203,40,4,"1",.,"A",10,"E","160","D"
"20081",1875203,40,5,"1",.,"A",24,"E","170","D"
"20081",1875203,40,6,"1",.,"A",63,"E","180","D"
"20081",1875203,40,7,"1",.,"A",21,"E","190","D"
"20081",1875333,57,0,"1",1,"D",.,"H","","A"
"20081",1875333,57,1,"1",.,"A",13,"E","120","D"
"20081",1875333,57,2,"1",.,"A",4,"E","140","D"
"20081",1875333,57,3,"1",.,"A",82,"E","150","D"
"20081",1875333,57,4,"1",.,"A",8,"E","160","D"
"20081",1875333,57,5,"1",.,"A",18,"E","170","D"
"20081",1875333,57,6,"1",.,"A",47,"E","180","D"
"20081",1875333,57,7,"1",.,"A",15,"E","190","D"
"20081",1876263,67,0,"1",1,"D",.,"H","","A"
"20081",1876263,67,1,"1",.,"A",13,"E","120","D"
"20081",1876263,67,2,"1",.,"A",1,"E","140","D"
"20081",1876263,67,3,"1",.,"A",91,"E","150","D"
"20081",1876263,67,4,"1",.,"A",11,"E","160","D"
"20081",1876263,67,5,"1",.,"A",6,"E","170","D"
"20081",1876263,67,6,"1",.,"A",5,"E","180","D"
"20081",1876263,67,7,"1",.,"A",12,"E","190","D"
"20081",1877233,74,0,"1",1,"D",.,"H","","A"
"20081",1877233,74,1,"1",.,"A",68,"E","100","D"
"20081",1877233,74,2,"1",.,"A",21,"E","110","D"
"20081",1877233,74,3,"1",.,"A",28,"E","120","D"
"20081",1877233,74,4,"1",.,"A",133,"E","130","D"
"20081",1877233,74,5,"1",.,"A",3,"E","140","D"
"20081",1877233,74,6,"1",.,"A",251,"E","150","D"
"20081",1877233,74,7,"1",.,"A",31,"E","160","D"
"20081",1877233,74,8,"1",.,"A",16,"E","170","D"
"20081",1877233,74,9,"1",.,"A",16,"E","180","D"
"20081",1877233,74,10,"1",.,"A",33,"E","190","D"
"20081",1878053,36,0,"1",1,"D",.,"H","","A"
"20081",1878053,36,1,"1",.,"A",13,"E","100","D"
"20081",1878053,36,2,"1",.,"A",4,"E","110","D"
"20081",1878323,51,0,"1",1,"D",.,"H","","A"
"20081",1878323,51,1,"1",.,"A",39,"E","100","D"
"20081",1878323,51,2,"1",.,"A",8,"E","110","D"
"20081",1878323,51,3,"1",.,"A",16,"E","120","D"
"20081",1878323,51,4,"1",.,"A",61,"E","130","D"
"20081",1878323,51,5,"1",.,"A",3,"E","140","D"
"20081",1878323,51,6,"1",.,"A",118,"E","150","D"
"20081",1878323,51,7,"1",.,"A",17,"E","160","D"
"20081",1878323,51,8,"1",.,"A",8,"E","170","D"
"20081",1878323,51,9,"1",.,"A",4,"E","180","D"
"20081",1878323,51,10,"1",.,"A",13,"E","190","D"
"20081",1878323,51,11,"1",.,"A",21,"E","200","D"
"20081",1878323,51,12,"1",.,"A",21,"E","210","D"
"20081",1878323,51,13,"1",.,"A",21,"E","220","D"
"20081",1881773,52,0,"1",7,"D",.,"H","","A"
"20081",1881773,52,1,"1",.,"A",18,"E","120","D"
"20081",1881773,52,2,"1",.,"A",1,"E","140","D"
"20081",1881773,52,3,"1",.,"A",92,"E","150","D"
"20081",1881773,52,4,"1",.,"A",9,"E","160","D"
"20081",1881773,52,5,"1",.,"A",20,"E","170","D"
"20081",1881773,52,6,"1",.,"A",53,"E","180","D"
"20081",1881773,52,7,"1",.,"A",17,"E","190","D"
"20081",1882333,71,0,"1",1,"D",.,"H","","A"
"20081",1882333,71,1,"1",.,"A",1300,"E","130","D"
"20081",1883123,48,0,"1",1,"D",.,"H","","A"
"20081",1883123,48,1,"1",.,"A",45,"E","120","D"
"20081",1883123,48,2,"1",.,"A",8,"E","140","D"
"20081",1883123,48,3,"1",.,"A",324,"E","150","D"
"20081",1883123,48,4,"1",.,"A",49,"E","160","D"
"20081",1883123,48,5,"1",.,"A",23,"E","170","D"
"20081",1883123,48,6,"1",.,"A",11,"E","180","D"
"20081",1883123,48,7,"1",.,"A",41,"E","190","D"
"20081",1883292,21,0,"1",1,"D",.,"H","","A"
"20081",1883292,21,1,"1",.,"A",57,"E","120","D"
"20081",1883292,21,2,"1",.,"A",6,"E","140","D"
"20081",1883292,21,3,"1",.,"A",289,"E","150","D"
"20081",1883292,21,4,"1",.,"A",60,"E","160","D"
"20081",1883292,21,5,"1",.,"A",37,"E","170","D"
"20081",1883292,21,6,"1",.,"A",51,"E","190","D"
"20081",1883552,55,0,"1",2,"D",.,"H","","A"
"20081",1883552,55,1,"1",.,"A",163,"E","120","D"
"20081",1883552,55,2,"1",.,"A",22,"E","140","D"
"20081",1883552,55,3,"1",.,"A",1003,"E","150","D"
"20081",1883552,55,4,"1",.,"A",98,"E","160","D"
"20081",1883552,55,5,"1",.,"A",222,"E","170","D"
"20081",1883552,55,6,"1",.,"A",575,"E","180","D"
"20081",1883552,55,7,"1",.,"A",194,"E","190","D"
"20081",1883912,65,0,"1",1,"D",.,"H","","A"
"20081",1883912,65,1,"1",.,"A",20,"E","120","D"
"20081",1883912,65,2,"1",.,"A",62,"E","130","D"
"20081",1883912,65,3,"1",.,"A",3,"E","140","D"
"20081",1883912,65,4,"1",.,"A",121,"E","150","D"
"20081",1883912,65,5,"1",.,"A",18,"E","160","D"
"20081",1883912,65,6,"1",.,"A",8,"E","170","D"
"20081",1883912,65,7,"1",.,"A",4,"E","180","D"
"20081",1883912,65,8,"1",.,"A",14,"E","190","D"
"20081",1884782,33,0,"1",1,"D",.,"H","","A"
"20081",1884782,33,1,"1",.,"A",28,"E","100","D"
"20081",1884782,33,2,"1",.,"A",17,"E","110","D"
"20081",1884782,33,3,"1",.,"A",26,"E","120","D"
"20081",1884782,33,4,"1",.,"A",3,"E","140","D"
"20081",1884782,33,5,"1",.,"A",141,"E","150","D"
"20081",1884782,33,6,"1",.,"A",29,"E","160","D"
"20081",1884782,33,7,"1",.,"A",18,"E","170","D"
"20081",1884782,33,8,"1",.,"A",25,"E","190","D"
"20081",1884854,48,0,"1",1,"D",.,"H","","A"
"20081",1884854,48,1,"1",.,"A",800,"E","130","D"
"20081",1885005,23,0,"1",1,"D",.,"H","","A"
"20081",1885005,23,1,"1",.,"A",639,"E","100","D"
"20081",1885005,23,2,"1",.,"A",304,"E","110","D"
"20081",1885005,23,3,"1",.,"A",609,"E","120","D"
"20081",1885005,23,4,"1",.,"A",3120,"U","130","D"
"20081",1885005,23,5,"1",.,"A",70,"E","140","D"
"20081",1885005,23,6,"1",.,"A",3215,"E","150","D"
"20081",1885005,23,7,"1",.,"A",676,"E","160","D"
"20081",1885005,23,8,"1",.,"A",411,"E","170","D"
"20081",1885005,23,9,"1",.,"A",575,"E","190","D"
"20081",1885032,30,0,"1",1,"D",.,"H","","A"
"20081",1885032,30,1,"1",.,"A",13,"E","120","D"
"20081",1885032,30,2,"1",.,"A",1,"E","140","D"
"20081",1885032,30,3,"1",.,"A",47,"E","150","D"
"20081",1885032,30,4,"1",.,"A",7,"E","160","D"
"20081",1885032,30,5,"1",.,"A",5,"E","170","D"
"20081",1885032,30,6,"1",.,"A",46,"E","180","D"
"20081",1885032,30,7,"1",.,"A",9,"E","190","D"
"20081",1885842,80,0,"1",1,"D",.,"H","","A"
"20081",1885842,80,1,"1",.,"A",30,"E","120","D"
"20081",1885842,80,2,"1",.,"A",4,"E","140","D"
"20081",1885842,80,3,"1",.,"A",265,"E","150","D"
"20081",1885842,80,4,"1",.,"A",33,"E","160","D"
"20081",1885842,80,5,"1",.,"A",17,"E","170","D"
"20081",1885842,80,6,"1",.,"A",16,"E","180","D"
"20081",1885842,80,7,"1",.,"A",35,"E","190","D"
"20081",1886214,37,0,"1",1,"D",.,"H","","A"
"20081",1886214,37,1,"1",.,"A",17,"E","120","D"
"20081",1886214,37,2,"1",.,"A",3,"E","140","D"
"20081",1886214,37,3,"1",.,"A",74,"E","150","D"
"20081",1886214,37,4,"1",.,"A",11,"E","160","D"
"20081",1886214,37,5,"1",.,"A",8,"E","170","D"
"20081",1886214,37,6,"1",.,"A",73,"E","180","D"
"20081",1886214,37,7,"1",.,"A",14,"E","190","D"
"20081",1886332,72,0,"1",1,"D",.,"H","","A"
"20081",1886332,72,1,"1",.,"A",48,"E","120","D"
"20081",1886332,72,2,"1",.,"A",6,"E","140","D"
"20081",1886332,72,3,"1",.,"A",397,"E","150","D"
"20081",1886332,72,4,"1",.,"A",50,"E","160","D"
"20081",1886332,72,5,"1",.,"A",26,"E","170","D"
"20081",1886332,72,6,"1",.,"A",25,"E","180","D"
"20081",1886332,72,7,"1",.,"A",52,"E","190","D"
"20081",1886512,38,0,"1",1,"D",.,"H","","A"
"20081",1886512,38,1,"1",.,"A",137,"E","100","D"
"20081",1886512,38,2,"1",.,"A",40,"E","110","D"
"20081",1886512,38,3,"1",.,"A",55,"E","120","D"
"20081",1886512,38,4,"1",.,"A",244,"E","130","D"
"20081",1886512,38,5,"1",.,"A",7,"E","140","D"
"20081",1886512,38,6,"1",.,"A",480,"E","150","D"
"20081",1886512,38,7,"1",.,"A",60,"E","160","D"
"20081",1886512,38,8,"1",.,"A",31,"E","170","D"
"20081",1886512,38,9,"1",.,"A",30,"E","180","D"
"20081",1886512,38,10,"1",.,"A",64,"E","190","D"
"20081",1886512,38,11,"1",.,"A",72,"E","200","D"
"20081",1886512,38,12,"1",.,"A",97,"E","210","D"
"20081",1886512,38,13,"1",.,"A",183,"E","220","D"
"20081",1886642,114,0,"1",1,"D",.,"H","","A"
"20081",1886642,114,1,"1",.,"A",10,"E","120","D"
"20081",1886642,114,2,"1",.,"A",1,"E","140","D"
"20081",1886642,114,3,"1",.,"A",65,"E","150","D"
"20081",1886642,114,4,"1",.,"A",8,"E","160","D"
"20081",1886642,114,5,"1",.,"A",4,"E","170","D"
"20081",1886642,114,6,"1",.,"A",4,"E","180","D"
"20081",1886642,114,7,"1",.,"A",8,"E","190","D"
"20081",1887312,79,0,"1",1,"D",.,"H","","A"
"20081",1887312,79,1,"1",.,"A",66,"E","120","D"
"20081",1887312,79,2,"1",.,"A",8,"E","140","D"
"20081",1887312,79,3,"1",.,"A",549,"E","150","D"
"20081",1887312,79,4,"1",.,"A",69,"E","160","D"
"20081",1887312,79,5,"1",.,"A",36,"E","170","D"
"20081",1887312,79,6,"1",.,"A",35,"E","180","D"
"20081",1887312,79,7,"1",.,"A",73,"E","190","D"
"20081",1888722,77,0,"1",2,"D",.,"H","","A"
"20081",1888722,77,1,"1",.,"A",18,"E","120","D"
"20081",1888722,77,2,"1",.,"A",3,"E","140","D"
"20081",1888722,77,3,"1",.,"A",132,"E","150","D"
"20081",1888722,77,4,"1",.,"A",19,"E","160","D"
"20081",1888722,77,5,"1",.,"A",9,"E","170","D"
"20081",1888722,77,6,"1",.,"A",4,"E","180","D"
"20081",1888722,77,7,"1",.,"A",15,"E","190","D"
"20081",1889962,57,0,"1",1,"D",.,"H","","A"
"20081",1889962,57,1,"1",.,"A",458,"E","100","D"
"20081",1889962,57,2,"1",.,"A",142,"E","110","D"
"20081",1892844,45,0,"1",1,"D",.,"H","","A"
"20081",1892844,45,1,"1",.,"A",144,"E","100","D"
"20081",1892844,45,2,"1",.,"A",36,"E","110","D"
"20081",1892844,45,3,"1",.,"A",70,"E","120","D"
"20081",1892844,45,4,"1",.,"A",257,"E","130","D"
"20081",1892844,45,5,"1",.,"A",12,"E","140","D"
"20081",1892844,45,6,"1",.,"A",496,"E","150","D"
"20081",1892844,45,7,"1",.,"A",75,"E","160","D"
"20081",1892844,45,8,"1",.,"A",36,"E","170","D"
"20081",1892844,45,9,"1",.,"A",16,"E","180","D"
"20081",1892844,45,10,"1",.,"A",58,"E","190","D"
"20081",1894442,39,0,"1",1,"D",.,"H","","A"
"20081",1894442,39,1,"1",.,"A",256,"E","100","D"
"20081",1894442,39,2,"1",.,"A",66,"E","110","D"
"20081",1894442,39,3,"1",.,"A",133,"E","120","D"
"20081",1894442,39,4,"1",.,"A",472,"E","130","D"
"20081",1894442,39,5,"1",.,"A",23,"E","140","D"
"20081",1894442,39,6,"1",.,"A",909,"E","150","D"
"20081",1894442,39,7,"1",.,"A",138,"E","160","D"
"20081",1894442,39,8,"1",.,"A",66,"E","170","D"
"20081",1894442,39,9,"1",.,"A",30,"E","180","D"
"20081",1894442,39,10,"1",.,"A",107,"E","190","D"
"20081",1895252,49,0,"1",1,"D",.,"H","","A"
"20081",1895252,49,1,"1",.,"A",18,"E","120","D"
"20081",1895252,49,2,"1",.,"A",2,"E","140","D"
"20081",1895252,49,3,"1",.,"A",131,"E","150","D"
"20081",1895252,49,4,"1",.,"A",16,"E","160","D"
"20081",1895252,49,5,"1",.,"A",8,"E","170","D"
"20081",1895252,49,6,"1",.,"A",8,"E","180","D"
"20081",1895252,49,7,"1",.,"A",17,"E","190","D"
"20081",1895302,67,0,"1",1,"D",.,"H","","A"
"20081",1895302,67,1,"1",.,"A",4,"E","120","D"
"20081",1895302,67,2,"1",.,"A",47,"E","150","D"
"20081",1895302,67,3,"1",.,"A",5,"E","160","D"
"20081",1895302,67,4,"1",.,"A",2,"E","170","D"
"20081",1895302,67,5,"1",.,"A",2,"E","180","D"
"20081",1895302,67,6,"1",.,"A",5,"E","190","D"
"20081",1896092,33,0,"1",1,"D",.,"H","","A"
"20081",1896092,33,1,"1",.,"A",13,"E","100","D"
"20081",1896092,33,2,"1",.,"A",6,"E","110","D"
"20081",1896092,33,3,"1",.,"A",15,"E","120","D"
"20081",1896092,33,4,"1",.,"A",37,"E","130","D"
"20081",1896092,33,5,"1",.,"A",1,"E","140","D"
"20081",1896092,33,6,"1",.,"A",62,"E","150","D"
"20081",1896092,33,7,"1",.,"A",6,"E","160","D"
"20081",1896092,33,8,"1",.,"A",13,"E","170","D"
"20081",1896092,33,9,"1",.,"A",35,"E","180","D"
"20081",1896092,33,10,"1",.,"A",12,"E","190","D"
"20081",1896542,43,0,"1",1,"D",.,"H","","A"
"20081",1896542,43,1,"1",.,"A",10,"E","120","D"
"20081",1896542,43,2,"1",.,"A",1,"E","140","D"
"20081",1896542,43,3,"1",.,"A",63,"E","150","D"
"20081",1896542,43,4,"1",.,"A",11,"E","160","D"
"20081",1896542,43,5,"1",.,"A",6,"E","170","D"
"20081",1896542,43,6,"1",.,"A",126,"E","180","D"
"20081",1896542,43,7,"1",.,"A",8,"E","190","D"
"20081",1896912,75,0,"1",4,"D",.,"H","","A"
"20081",1896912,75,1,"1",.,"A",85,"E","100","D"
"20081",1896912,75,2,"1",.,"A",25,"E","110","D"
"20081",1896912,75,3,"1",.,"A",38,"E","120","D"
"20081",1896912,75,4,"1",.,"A",6,"E","140","D"
"20081",1896912,75,5,"1",.,"A",472,"E","150","D"
"20081",1896912,75,6,"1",.,"A",76,"E","160","D"
"20081",1896912,75,7,"1",.,"A",10,"E","170","D"
"20081",1896912,75,8,"1",.,"A",38,"E","190","D"
"20081",1896962,58,0,"1",2,"D",.,"H","","A"
"20081",1896962,58,1,"1",.,"A",92,"E","100","D"
"20081",1896962,58,2,"1",.,"A",45,"E","110","D"
"20081",1896962,58,3,"1",.,"A",73,"E","120","D"
"20081",1896962,58,4,"1",.,"A",7,"E","140","D"
"20081",1896962,58,5,"1",.,"A",423,"E","150","D"
"20081",1896962,58,6,"1",.,"A",41,"E","160","D"
"20081",1896962,58,7,"1",.,"A",94,"E","170","D"
"20081",1896962,58,8,"1",.,"A",243,"E","180","D"
"20081",1896962,58,9,"1",.,"A",82,"E","190","D"
"20081",1897502,59,0,"1",1,"D",.,"H","","A"
"20081",1897502,59,1,"1",.,"A",46,"E","100","D"
"20081",1897502,59,2,"1",.,"A",12,"E","110","D"
"20081",1897502,59,3,"1",.,"A",27,"E","120","D"
"20081",1897502,59,4,"1",.,"A",85,"E","130","D"
"20081",1897502,59,5,"1",.,"A",4,"E","140","D"
"20081",1897502,59,6,"1",.,"A",165,"E","150","D"
"20081",1897502,59,7,"1",.,"A",25,"E","160","D"
"20081",1897502,59,8,"1",.,"A",12,"E","170","D"
"20081",1897502,59,9,"1",.,"A",5,"E","180","D"
"20081",1897502,59,10,"1",.,"A",19,"E","190","D"
"20081",1897832,48,0,"1",1,"D",.,"H","","A"
"20081",1897832,48,1,"1",.,"A",100,"E","100","D"
"20081",1897832,48,2,"1",.,"A",30,"E","110","D"
"20081",1897832,48,3,"1",.,"A",46,"E","120","D"
"20081",1897832,48,4,"1",.,"A",214,"E","130","D"
"20081",1897832,48,5,"1",.,"A",7,"E","140","D"
"20081",1897832,48,6,"1",.,"A",558,"E","150","D"
"20081",1897832,48,7,"1",.,"A",89,"E","160","D"
"20081",1897832,48,8,"1",.,"A",11,"E","170","D"
"20081",1897832,48,9,"1",.,"A",45,"E","190","D"
"20081",1898502,73,0,"1",1,"D",.,"H","","A"
"20081",1898502,73,1,"1",.,"A",900,"E","130","D"
"20081",1898512,62,0,"1",1,"D",.,"H","","A"
"20081",1898512,62,1,"1",.,"A",46,"E","120","D"
"20081",1898512,62,2,"1",.,"A",7,"E","140","D"
"20081",1898512,62,3,"1",.,"A",303,"E","150","D"
"20081",1898512,62,4,"1",.,"A",46,"E","160","D"
"20081",1898512,62,5,"1",.,"A",22,"E","170","D"
"20081",1898512,62,6,"1",.,"A",10,"E","180","D"
"20081",1898512,62,7,"1",.,"A",35,"E","190","D"
"20081",1900473,42,0,"1",2,"D",.,"H","","A"
"20081",1900473,42,1,"1",.,"A",37,"E","120","D"
"20081",1900473,42,2,"1",.,"A",5,"E","140","D"
"20081",1900473,42,3,"1",.,"A",328,"E","150","D"
"20081",1900473,42,4,"1",.,"A",41,"E","160","D"
"20081",1900473,42,5,"1",.,"A",21,"E","170","D"
"20081",1900473,42,6,"1",.,"A",21,"E","180","D"
"20081",1900473,42,7,"1",.,"A",47,"E","190","D"
"20081",1900642,79,0,"1",1,"D",.,"H","","A"
"20081",1900642,79,1,"1",.,"A",14,"E","100","D"
"20081",1900642,79,2,"1",.,"A",3,"E","110","D"
"20081",1900642,79,3,"1",.,"A",7,"E","120","D"
"20081",1900642,79,4,"1",.,"A",1,"E","140","D"
"20081",1900642,79,5,"1",.,"A",57,"E","150","D"
"20081",1900642,79,6,"1",.,"A",8,"E","160","D"
"20081",1900642,79,7,"1",.,"A",3,"E","170","D"
"20081",1900642,79,8,"1",.,"A",1,"E","180","D"
"20081",1900642,79,9,"1",.,"A",6,"E","190","D"
"20081",1900672,85,0,"1",1,"D",.,"H","","A"
"20081",1900672,85,1,"1",.,"A",525,"E","100","D"
"20081",1900672,85,2,"1",.,"A",163,"E","110","D"
"20081",1900672,85,3,"1",.,"A",227,"E","120","D"
"20081",1900672,85,4,"1",.,"A",976,"E","130","D"
"20081",1900672,85,5,"1",.,"A",30,"E","140","D"
"20081",1900672,85,6,"1",.,"A",1920,"E","150","D"
"20081",1900672,85,7,"1",.,"A",242,"E","160","D"
"20081",1900672,85,8,"1",.,"A",127,"E","170","D"
"20081",1900672,85,9,"1",.,"A",122,"E","180","D"
"20081",1900672,85,10,"1",.,"A",256,"E","190","D"
"20081",1900672,85,11,"1",.,"A",291,"E","200","D"
"20081",1900672,85,12,"1",.,"A",389,"E","210","D"
"20081",1900672,85,13,"1",.,"A",732,"E","220","D"
"20081",1901412,55,0,"1",3,"D",.,"H","","A"
"20081",1901412,55,1,"1",.,"A",72,"E","100","D"
"20081",1901412,55,2,"1",.,"A",26,"E","110","D"
"20081",1901412,55,3,"1",.,"A",30,"E","120","D"
"20081",1901412,55,4,"1",.,"A",4,"E","140","D"
"20081",1901412,55,5,"1",.,"A",266,"E","150","D"
"20081",1901412,55,6,"1",.,"A",33,"E","160","D"
"20081",1901412,55,7,"1",.,"A",17,"E","170","D"
"20081",1901412,55,8,"1",.,"A",17,"E","180","D"
"20081",1901412,55,9,"1",.,"A",35,"E","190","D"
"20081",1904222,63,0,"1",1,"D",.,"H","","A"
"20081",1904222,63,1,"1",.,"A",263,"E","100","D"
"20081",1904222,63,2,"1",.,"A",81,"E","110","D"
"20081",1904222,63,3,"1",.,"A",484,"E","130","D"
"20081",1904222,63,4,"1",.,"A",144,"E","200","D"
"20081",1904222,63,5,"1",.,"A",193,"E","210","D"
"20081",1904222,63,6,"1",.,"A",363,"E","220","D"
"20081",1904642,46,0,"1",2,"D",.,"H","","A"
"20081",1904642,46,1,"1",.,"A",118,"E","120","D"
"20081",1904642,46,2,"1",.,"A",13,"E","140","D"
"20081",1904642,46,3,"1",.,"A",607,"E","150","D"
"20081",1904642,46,4,"1",.,"A",127,"E","160","D"
"20081",1904642,46,5,"1",.,"A",77,"E","170","D"
"20081",1904642,46,6,"1",.,"A",108,"E","190","D"
"20081",1905022,69,0,"1",1,"D",.,"H","","A"
"20081",1905022,69,1,"1",.,"A",94,"E","120","D"
"20081",1905022,69,2,"1",.,"A",16,"E","140","D"
"20081",1905022,69,3,"1",.,"A",647,"E","150","D"
"20081",1905022,69,4,"1",.,"A",98,"E","160","D"
"20081",1905022,69,5,"1",.,"A",47,"E","170","D"
"20081",1905022,69,6,"1",.,"A",22,"E","180","D"
"20081",1905022,69,7,"1",.,"A",76,"E","190","D"
"20081",1905042,45,0,"1",2,"D",.,"H","","A"
"20081",1905042,45,1,"1",.,"A",49,"E","120","D"
"20081",1905042,45,2,"1",.,"A",12,"E","140","D"
"20081",1905042,45,3,"1",.,"A",433,"E","150","D"
"20081",1905042,45,4,"1",.,"A",54,"E","160","D"
"20081",1905042,45,5,"1",.,"A",28,"E","170","D"
"20081",1905042,45,6,"1",.,"A",27,"E","180","D"
"20081",1905042,45,7,"1",.,"A",57,"E","190","D"
"20082",1839435,67,0,"1",1,"D",.,"H","","A"
"20082",1839435,67,1,"1",.,"A",12,"E","100","D"
"20082",1839435,67,2,"1",.,"A",2,"E","110","D"
"20082",1839435,67,3,"1",.,"A",4,"E","120","D"
"20082",1839435,67,4,"1",.,"A",26,"E","150","D"
"20082",1839435,67,5,"1",.,"A",5,"E","160","D"
"20082",1839435,67,6,"1",.,"A",2,"E","170","D"
"20082",1839435,67,7,"1",.,"A",67,"E","180","D"
"20082",1839435,67,8,"1",.,"A",2,"E","190","D"
"20082",1839475,39,0,"1",1,"D",.,"H","","A"
"20082",1839475,39,1,"1",.,"A",42,"E","100","D"
"20082",1839475,39,2,"1",.,"A",14,"E","110","D"
"20082",1839475,39,3,"1",.,"A",24,"E","120","D"
"20082",1839475,39,4,"1",.,"A",106,"E","130","D"
"20082",1839475,39,5,"1",.,"A",3,"E","140","D"
"20082",1839475,39,6,"1",.,"A",117,"E","150","D"
"20082",1839475,39,7,"1",.,"A",21,"E","160","D"
"20082",1839475,39,8,"1",.,"A",12,"E","170","D"
"20082",1839475,39,9,"1",.,"A",11,"E","190","D"
"20082",1839535,70,0,"1",1,"D",.,"H","","A"
"20082",1839535,70,1,"1",.,"A",408,"E","100","D"
"20082",1839535,70,2,"1",.,"A",137,"E","110","D"
"20082",1839535,70,3,"1",.,"A",233,"E","120","D"
"20082",1839535,70,4,"1",.,"A",872,"E","130","D"
"20082",1839535,70,5,"1",.,"A",26,"E","140","D"
"20082",1839535,70,6,"1",.,"A",1518,"E","150","D"
"20082",1839535,70,7,"1",.,"A",250,"E","160","D"
"20082",1839535,70,8,"1",.,"A",141,"E","170","D"
"20082",1839535,70,9,"1",.,"A",158,"E","180","D"
"20082",1839535,70,10,"1",.,"A",257,"E","190","D"
"20082",1841455,59,0,"1",1,"D",.,"H","","A"
"20082",1841455,59,1,"1",.,"A",8,"E","120","D"
"20082",1841455,59,2,"1",.,"A",1,"E","140","D"
"20082",1841455,59,3,"1",.,"A",35,"E","150","D"
"20082",1841455,59,4,"1",.,"A",2,"E","170","D"
"20082",1841455,59,5,"1",.,"A",4,"E","190","D"
"20082",1843175,44,0,"1",1,"D",.,"H","","A"
"20082",1843175,44,1,"1",.,"A",111,"E","100","D"
"20082",1843175,44,2,"1",.,"A",31,"E","110","D"
"20082",1843175,44,3,"1",.,"A",52,"E","200","D"
"20082",1843175,44,4,"1",.,"A",137,"E","210","D"
"20082",1843175,44,5,"1",.,"A",69,"E","220","D"
"20082",1845845,48,0,"1",1,"D",.,"H","","A"
"20082",1845845,48,1,"1",.,"A",7,"E","120","D"
"20082",1845845,48,2,"1",.,"A",15,"E","150","D"
"20082",1845845,48,3,"1",.,"A",1,"E","170","D"
"20082",1845845,48,4,"1",.,"A",35,"E","180","D"
"20082",1845845,48,5,"1",.,"A",2,"E","190","D"
"20082",1846125,94,0,"1",1,"D",.,"H","","A"
"20082",1846125,94,1,"1",.,"A",86,"E","100","D"
"20082",1846125,94,2,"1",.,"A",24,"E","110","D"
"20082",1846125,94,3,"1",.,"A",54,"E","120","D"
"20082",1846125,94,4,"1",.,"A",172,"E","130","D"
"20082",1846125,94,5,"1",.,"A",7,"E","140","D"
"20082",1846125,94,6,"1",.,"A",297,"E","150","D"
"20082",1846125,94,7,"1",.,"A",65,"E","160","D"
"20082",1846125,94,8,"1",.,"A",26,"E","170","D"
"20082",1846125,94,9,"1",.,"A",742,"E","180","D"
"20082",1846125,94,10,"1",.,"A",27,"E","190","D"
"20082",1849665,36,0,"1",2,"D",.,"H","","A"
"20082",1849665,36,1,"1",.,"A",53,"E","100","D"
"20082",1849665,36,2,"1",.,"A",17,"E","110","D"
"20082",1849665,36,3,"1",.,"A",34,"E","120","D"
"20082",1849665,36,4,"1",.,"A",83,"E","130","D"
"20082",1849665,36,5,"1",.,"A",6,"E","140","D"
"20082",1849665,36,6,"1",.,"A",169,"E","150","D"
"20082",1849665,36,7,"1",.,"A",6,"E","160","D"
"20082",1849665,36,8,"1",.,"A",16,"E","170","D"
"20082",1849665,36,9,"1",.,"A",389,"E","180","D"
"20082",1849665,36,10,"1",.,"A",27,"E","190","D"
"20082",1850765,40,0,"1",1,"D",.,"H","","A"
"20082",1850765,40,1,"1",.,"A",36,"E","100","D"
"20082",1850765,40,2,"1",.,"A",12,"E","110","D"
"20082",1850765,40,3,"1",.,"A",21,"E","120","D"
"20082",1850765,40,4,"1",.,"A",91,"E","130","D"
"20082",1850765,40,5,"1",.,"A",2,"E","140","D"
"20082",1850765,40,6,"1",.,"A",100,"E","150","D"
"20082",1850765,40,7,"1",.,"A",18,"E","160","D"
"20082",1850765,40,8,"1",.,"A",10,"E","170","D"
"20082",1850765,40,9,"1",.,"A",10,"E","190","D"
"20082",1853395,51,0,"1",2,"D",.,"H","","A"
"20082",1853395,51,1,"1",.,"A",124,"E","120","D"
"20082",1853395,51,2,"1",.,"A",458,"E","130","D"
"20082",1853395,51,3,"1",.,"A",15,"E","140","D"
"20082",1853395,51,4,"1",.,"A",684,"E","150","D"
"20082",1853395,51,5,"1",.,"A",11,"E","160","D"
"20082",1853395,51,6,"1",.,"A",60,"E","170","D"
"20082",1853395,51,7,"1",.,"A",397,"E","180","D"
"20082",1853395,51,8,"1",.,"A",51,"E","190","D"
"20082",1855575,69,0,"1",1,"D",.,"H","","A"
"20082",1855575,69,1,"1",.,"A",8,"E","100","D"
"20082",1855575,69,2,"1",.,"A",1,"E","120","D"
"20082",1855575,69,3,"1",.,"A",4,"E","130","D"
"20082",1855575,69,4,"1",.,"A",7,"E","150","D"
"20082",1855575,69,5,"1",.,"A",1,"E","160","D"
"20082",1855575,69,6,"1",.,"A",19,"E","180","D"
