"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20081",1874703,36,0,"5","01","D","100","D",.06,"F",40291,"F",15,"F",340,"F","","A","","A","","A","","A",0,"F",220,"F",221,"F",223,"F",120,"F",119,"F",117,"F","","A","02","F","2000","F","1","F","","A",23938,"F",23718,"F",23496,"F","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1874713,42,0,"5","01","D","100","D",.0625,"D",80000,"D",15,"D",810,"D","","B","","B","","B","","B",124,"D",320,"D",321,"D",323,"D",366,"D",365,"D",363,"D","","A","03","D","2005","D","1","D","","A",70332,"D",70012,"D",69691,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1875014,46,0,"5","01","D","100","D",.075,"D",30000,"D",15,"D",319,"D","","B","","B","","B","","B",41,"D",109,"D",110,"D",110,"D",169,"D",168,"D",168,"D","","A","04","D","2005","D","1","D","","A",27021,"D",26911,"D",26802,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1875113,68,0,"5","01","D","100","D",.0859,"D",25000,"D",15,"D",248,"D","","A","","A","","A","","A",0,"D",81,"D",82,"D",83,"D",167,"D",166,"D",165,"D","","A","01","D","2006","D","1","D","","A",23293,"D",23212,"D",23131,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1875563,52,0,"5","01","D","100","D",.07,"D",14000,"D",5,"D",284,"D","","B","","B","","B","","B",7,"D",.,"A",.,"A",195,"D",.,"A",.,"A",82,"D","","A","01","D","2008","D","1","D","","A",.,"A",.,"A",14000,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1875653,32,0,"5","01","D","100","D",.0575,"D",30000,"D",20,"D",225,"D","","B","","B","","B","","B",14,"D",76,"D",76,"D",77,"D",135,"D",135,"D",134,"D","","A","10","D","2005","D","1","D","","A",28228,"D",28153,"D",28077,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1876193,39,0,"5","01","D","100","D",.101,"F",52279,"F",15,"F",565,"F","","A","","A","","A","","A",0,"F",135,"F",136,"F",137,"F",344,"F",343,"F",342,"F","","A","01","F","2007","F","1","F","","A",51116,"F",50981,"F",50845,"F","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1876263,49,0,"5","01","D","100","D",.0725,"D",42000,"D",7,"D",650,"D","","B","","B","","B","","B",11,"D",412,"D",414,"D",417,"D",227,"D",225,"D",222,"D","","A","12","D","2006","D","1","D","","A",37631,"D",37220,"D",36806,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1877343,37,0,"5","01","D","100","D",.08,"D",57866,"D",15,"D",553,"D","","A","","A","","A","","A",0,"D",173,"D",174,"D",175,"D",380,"D",379,"D",378,"D","","A","06","D","2007","D","1","D","","A",57019,"D",56846,"D",56672,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1877883,34,0,"5","01","D","100","D",.079,"D",40000,"D",18,"D",351,"D","","B","","B","","B","","B",3,"D",100,"D",101,"D",102,"D",248,"D",247,"D",246,"D","","A","09","D","2005","D","1","D","","A",37620,"D",37520,"D",37419,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1878323,46,0,"5","01","D","100","D",.105,"F",3705,"F",10,"F",50,"F","","A","","A","","A","","A",0,"F",22,"F",22,"F",22,"F",28,"F",28,"F",28,"F","","A","09","F","2005","F","1","F","","A",3216,"D",3195,"D",3172,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1878673,31,0,"5","01","D","100","D",.09,"F",22000,"F",15,"F",237,"F","","B","","B","","B","","B",14,"F",88,"F",89,"F",89,"F",135,"F",134,"F",134,"F","","A","04","F","2003","F","1","F","","A",18147,"D",18060,"D",17972,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1879323,41,0,"5","01","D","100","D",.07,"D",35000,"D",15,"D",542,"D","","B","","B","","B","","B",227,"D",119,"D",120,"D",120,"D",196,"D",195,"D",195,"D","","A","11","D","2006","D","1","D","","A",33632,"D",33513,"D",33394,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1879523,45,0,"5","01","D","100","D",.0634,"D",14776,"D",5,"D",288,"D","","A","","A","","A","","A",0,"D",255,"D",256,"D",258,"D",33,"D",32,"D",30,"D","","A","09","D","2004","D","1","D","","A",6222,"D",5967,"D",5710,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1879623,47,0,"5","02","D","200","D",.0549,"D",19500,"D",13,"D",175,"D","","A","","A","","A","","A",0,"D",101,"D",102,"D",102,"D",74,"D",73,"D",73,"D","","A","11","D","2004","D","1","D","","A",16146,"D",16044,"D",15943,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1879853,40,0,"5","01","D","100","D",.05,"D",15798,"D",8,"D",200,"D","","A","","A","","A","","A",0,"D",157,"D",158,"D",158,"D",43,"D",42,"D",42,"D","","A","09","D","2004","D","1","D","","A",10286,"D",10129,"D",9971,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1879973,45,0,"5","01","D","100","D",.075,"D",10109,"D",10,"D",120,"D","","A","","A","","A","","A",0,"D",65,"D",65,"D",66,"D",55,"D",55,"D",54,"D","","A","01","D","2006","D","1","D","","A",8838,"D",8773,"D",8708,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1880413,26,0,"5","01","D","100","D",.08,"F",4000,"F",5,"F",81,"F","","A","","A","","A","","A",0,"F",77,"F",78,"F",78,"F",4,"F",3,"F",3,"F","","A","06","F","2003","F","1","D","","A",553,"D",475,"D",397,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1880573,44,0,"5","01","D","100","D",.0859,"F",4499,"F",10,"F",56,"F","","A","","A","","A","","A",0,"F",32,"F",32,"F",32,"F",24,"F",24,"F",24,"F","","A","06","F","2004","F","1","F","","A",3338,"D",3306,"D",3274,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1880655,40,0,"5","01","D","100","D",.071,"D",16169,"D",3,"D",500,"D","","A","","A","","A","","A",0,"D",434,"D",437,"D",439,"D",66,"D",63,"D",61,"D","","A","11","D","2006","D","1","D","","A",11156,"D",10722,"D",10286,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1880763,57,0,"5","01","D","100","D",.0859,"D",4419,"D",10,"D",55,"D","","C","","C","","C","","C",0,"D",32,"D",32,"D",33,"D",23,"D",23,"D",22,"D","","A","01","D","2004","D","1","D","","A",3184,"D",3151,"D",3119,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1880823,52,0,"5","01","D","100","D",.06,"D",12000,"D",3,"D",366,"D","","B","","B","","B","","B",1,"D",322,"D",324,"D",325,"D",43,"D",41,"D",40,"D","","A","11","D","2006","D","1","D","","A",8559,"D",8237,"D",7913,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1881063,63,0,"5","01","D","100","D",.07,"F",40000,"F",15,"F",385,"F","","B","","B","","B","","B",25,"F",188,"F",189,"F",190,"F",172,"F",171,"F",170,"F","","A","04","F","2002","F","1","F","","A",29691,"D",29505,"D",29317,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1881153,51,0,"5","01","D","100","D",.06,"F",30000,"F",12,"F",300,"F","","B","","B","","B","","B",7,"F",177,"F",178,"F",179,"F",116,"F",115,"F",114,"F","","A","05","F","2004","F","1","F","","A",23522,"D",23346,"D",23170,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1881343,51,0,"5","01","D","100","D",.0859,"D",40000,"D",10,"D",.,"A","","A","","A","","A","","A",0,"D",229,"D",230,"D",232,"D",269,"D",267,"D",266,"D","","A","01","D","2007","D","2","D","","A",37588,"D",37359,"D",37129,"D","01","D","1","D","","A","","A",498,"D",498,"D",498,"D","1","D","2","D"
"20081",1881433,33,0,"5","02","D","400","D",.0859,"D",98493,"T",15,"D",1150,"D","","C","","C","","C","","C",0,"D",370,"D",373,"D",375,"D",780,"D",777,"D",775,"D","","A","03","D","2006","D","1","D","","A",108969,"D",108599,"D",108227,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1881533,45,0,"5","01","D","100","D",.085,"D",20000,"D",10,"D",248,"D","3","D","4","D","","A","","A",0,"D",130,"D",130,"D",131,"D",118,"D",118,"D",117,"D","","A","07","D","2005","D","1","D","","A",16721,"D",16591,"D",16461,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1882003,40,0,"5","01","D","100","D",.0549,"F",272376,"V",10,"F",3034,"V","3","F","4","F","5","F","","A",0,"F",1796,"V",1808,"V",1820,"V",433,"F",426,"F",419,"F","","A","05","F","2002","F","1","D","","A",94756,"D",93237,"D",91711,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1882683,40,0,"5","01","D","100","D",.07,"D",17742,"D",10,"D",206,"D","","A","","A","","A","","A",0,"D",111,"D",111,"D",112,"D",95,"D",95,"D",94,"D","","A","10","D","2006","D","1","D","","A",16362,"D",16251,"D",16140,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1882703,36,0,"5","01","D","100","D",.06,"F",272376,"V",15,"F",3034,"V","","B","","B","","B","","B",168,"F",1796,"V",1808,"V",1820,"V",1272,"F",1266,"F",1260,"F","","A","06","F","2004","F","1","F","","A",226619,"T",226394,"T",227050,"T","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1882873,90,0,"5","01","D","100","D",.05,"D",79433,"D",5,"D",3034,"T","","A","","A","","A","","A",0,"D",1796,"T",1808,"T",1820,"T",125,"D",120,"D",114,"D","","A","07","D","2004","D","1","D","","A",30081,"D",28707,"D",27328,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1882953,59,0,"5","01","D","100","D",.115,"D",42000,"D",15,"D",646,"D","","B","","B","","B","","B",155,"D",90,"D",91,"D",92,"D",401,"D",400,"D",399,"D","","A","09","D","2007","D","1","D","","A",41823,"D",41733,"D",41642,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1883442,59,0,"5","01","D","100","D",.06,"D",67666,"D",15,"D",571,"D","","A","","A","","A","","A",0,"D",284,"D",285,"D",287,"D",287,"D",286,"D",284,"D","","A","08","D","2004","D","1","D","","A",57392,"D",57108,"D",56822,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1883652,58,0,"5","01","D","100","D",.0859,"F",35000,"F",12,"F",530,"F","","B","","B","","B","","B",140,"F",263,"F",265,"F",267,"F",127,"F",125,"F",123,"F","","A","06","F","2000","F","1","F","","A",17954,"D",17692,"D",17429,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1883852,33,0,"5","01","D","100","D",.07,"D",10000,"D",10,"D",180,"D","","B","","B","","B","","B",64,"D",82,"D",83,"D",83,"D",34,"D",33,"D",33,"D","","A","11","D","2002","D","1","D","","A",5782,"D",5699,"D",5616,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1884032,34,0,"5","01","D","100","D",.065,"D",50000,"D",10,"D",568,"D","","A","","A","","A","","A",0,"D",393,"D",395,"D",397,"D",0,"D",0,"D",0,"D","","A","06","D","2003","D","1","D","","A",32222,"D",31829,"D",31434,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1884382,25,0,"5","01","D","100","D",.12,"F",41661,"F",15,"F",500,"F","","A","","A","","A","","A",0,"F",204,"F",206,"F",208,"F",296,"F",294,"F",292,"F","","A","06","F","2000","F","1","F","","A",29581,"F",29377,"F",29170,"F","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1884714,97,0,"5","01","D","100","D",.081,"D",30000,"D",15,"D",597,"D","","B","","B","","B","","B",309,"D",97,"D",97,"D",98,"D",191,"D",191,"D",190,"D","","A","06","D","2006","D","1","D","","A",28361,"D",28264,"D",28167,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1884854,42,0,"1","01","D","100","D",.0725,"F",17036,"F",10,"F",200,"F","","A","","A","","A","","A",0,"F",121,"F",121,"F",122,"F",79,"F",79,"F",78,"F","","A","11","F","2004","F","1","F","","A",13025,"D",12903,"D",12781,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1885452,41,0,"5","01","D","100","D",.08,"D",20000,"D",10,"D",364,"D","","B","","B","","B","","B",121,"D",167,"D",168,"D",169,"D",76,"D",75,"D",74,"D","","A","08","D","2002","D","1","D","","A",11475,"D",11309,"D",11142,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1885602,25,0,"1","01","D","100","D",.0859,"D",40000,"D",15,"D",400,"D","","B","","B","","B","","B",4,"D",119,"D",120,"D",121,"D",277,"D",276,"D",275,"D","","A","12","D","2006","D","1","D","","A",38631,"D",38511,"D",38391,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1886192,38,0,"5","01","D","100","D",.06,"D",19785,"D",18,"D",150,"D","","A","","A","","A","","A",0,"D",54,"D",55,"D",55,"D",96,"D",95,"D",95,"D","","A","09","D","2006","D","1","D","","A",19101,"D",19046,"D",18991,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1886702,37,0,"5","01","D","100","D",.06,"F",25000,"F",5,"F",510,"F","","B","","B","","B","","B",27,"F",376,"F",378,"F",380,"F",107,"F",105,"F",103,"F","","A","01","F","2007","F","1","F","","A",21335,"D",20958,"D",20580,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1886762,42,0,"5","01","D","100","D",.1,"D",25000,"D",20,"D",.,"A","","A","","A","","A","","A",0,"D",224,"D",226,"D",228,"D",17,"D",15,"D",14,"D","","A","08","D","1988","D","2","D","","A",2080,"D",1856,"D",1630,"D","01","D","1","D","","A","","A",241,"D",241,"D",187,"D","1","D","2","D"
"20081",1886792,31,0,"5","01","D","100","D",.065,"F",40000,"F",12,"F",497,"F","","B","","B","","B","","B",96,"F",231,"F",233,"F",234,"F",170,"F",168,"F",167,"F","","A","04","F","2004","F","1","F","","A",31344,"D",31113,"D",30880,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1886932,63,0,"1","01","D","100","D",.065,"D",40000,"D",12,"D",497,"D","","B","","B","","B","","B",96,"D",231,"D",233,"D",234,"D",170,"D",168,"D",167,"D","","A","04","D","2004","D","1","D","","A",31344,"D",31113,"D",30880,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1886952,71,0,"5","01","D","100","D",.0859,"D",28000,"D",15,"D",280,"D","","B","","B","","B","","B",3,"D",115,"D",116,"D",117,"D",162,"D",161,"D",160,"D","012008","D","01","D","2003","D","1","D","","A",22619,"D",22504,"D",22388,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1887312,68,0,"5","01","D","100","D",.06,"F",15000,"F",12,"F",150,"F","","B","","B","","B","","B",4,"F",91,"F",91,"F",92,"F",55,"F",55,"F",54,"F","","A","10","F","2003","F","1","F","","A",11048,"D",10957,"D",10865,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1887362,75,0,"5","01","D","100","D",.11,"F",59887,"F",17,"F",650,"F","","A","","A","","A","","A",0,"F",106,"F",107,"F",108,"F",544,"F",543,"F",542,"F","","A","05","F","2007","F","1","F","","A",59267,"D",59160,"D",59052,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1887423,30,0,"1","02","D","300","D",.0788,"F",137024,"F",15,"F",1300,"F","","A","","A","","A","","A",0,"F",430,"F",433,"F",436,"F",870,"F",867,"F",864,"F","","A","12","F","2006","F","1","F","","A",132044,"D",131611,"D",131176,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1889382,42,0,"5","01","D","100","D",.08,"D",18000,"D",20,"D",200,"D","","B","","B","","B","","B",49,"D",43,"D",43,"D",43,"D",108,"D",108,"D",108,"D","","A","12","D","2003","D","1","D","","A",16278,"D",16236,"D",16194,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1889692,87,0,"5","01","D","100","D",.054,"D",57308,"D",5,"D",1092,"D","","A","","A","","A","","A",0,"D",1796,"T",1808,"T",1820,"T",133,"D",129,"D",125,"D","","A","04","D","2005","D","1","D","","A",29626,"D",28668,"D",27705,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1889742,47,0,"5","01","D","100","D",.06,"F",30000,"F",12,"F",300,"F","","B","","B","","B","","B",7,"F",177,"F",178,"F",179,"F",116,"F",115,"F",114,"F","","A","05","F","2004","F","1","F","","A",23522,"D",23346,"D",23170,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1889822,38,0,"5","01","D","100","D",.0875,"D",35780,"D",10,"D",.,"A","","A","","A","","A","","A",0,"D",232,"D",233,"D",235,"D",217,"D",215,"D",214,"D","","A","06","D","2005","D","2","D","","A",29748,"D",29517,"D",29284,"D","01","D","1","D","","A","","A",448,"D",448,"D",500,"D","1","D","2","D"
"20081",1889962,49,0,"5","01","D","100","D",.08,"F",20000,"F",10,"F",364,"F","","B","","B","","B","","B",121,"F",167,"F",168,"F",169,"F",76,"F",75,"F",74,"F","","A","08","F","2002","F","1","F","","A",11309,"D",11142,"D",10973,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890012,44,0,"5","01","D","200","D",.14,"D",22946,"D",7,"D",430,"D","","A","","A","","A","","A",0,"D",205,"D",207,"D",209,"D",225,"D",223,"D",221,"D","","A","02","D","2006","D","1","D","","A",19314,"D",19109,"D",18902,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890032,40,0,"5","01","D","100","D",.065,"D",95000,"D",15,"D",856,"D","","B","","B","","B","","B",28,"D",333,"D",334,"D",336,"D",495,"D",494,"D",492,"D","","A","12","D","2006","D","1","D","","A",91463,"D",91130,"D",90797,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890072,56,0,"1","01","D","100","D",.06,"D",1162,"D",1,"D",100,"D","","C","","C","","C","","C",0,"D",.,"A",94,"D",95,"D",.,"A",6,"D",5,"D","","A","12","D","2007","D","1","D","","A",.,"A",1162,"D",1068,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890202,46,0,"5","01","D","100","D",.045,"D",25956,"D",10,"D",269,"D","","A","","A","","A","","A",0,"D",195,"D",196,"D",196,"D",74,"D",73,"D",73,"D","","A","01","D","2005","D","1","D","","A",19743,"D",19548,"D",19353,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890242,44,0,"5","01","D","100","D",.0859,"D",27237,"D",5,"D",560,"D","","A","","A","","A","","A",0,"D",439,"D",443,"D",446,"D",121,"D",117,"D",114,"D","","A","09","D","2005","D","1","D","","A",16847,"D",16407,"D",15965,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890542,29,0,"5","01","D","100","D",.0859,"F",28000,"F",15,"F",280,"F","","B","","B","","B","","B",3,"F",115,"F",116,"F",117,"F",162,"F",161,"F",160,"F","012008","F","01","F","2003","F","1","F","","A",22619,"D",22504,"D",22388,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1890672,35,0,"5","01","D","100","D",.087,"F",52500,"F",5,"F",.,"A","","A","","A","","A","","A",0,"F",865,"D",871,"D",878,"D",217,"D",211,"D",205,"D","","A","07","F","2005","F","2","F","","A",29948,"D",29083,"D",28212,"D","01","D","1","D","","A","","A",1082,"D",1082,"D",2119,"V","1","D","2","D"
"20081",1892514,37,0,"1","01","D","100","D",.06,"D",20000,"D",10,"D",222,"D","","A","","A","","A","","A",0,"D",136,"D",137,"D",138,"D",86,"D",85,"D",84,"D","","A","02","D","2006","D","1","D","","A",17169,"D",17033,"D",16896,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1892583,41,0,"1","01","D","100","D",.07,"D",4000,"D",8,"D",.,"A","","A","","A","","A","","A",0,"D",32,"D",32,"D",32,"D",23,"D",23,"D",23,"D","","A","09","D","2007","D","2","D","","A",3937,"D",3906,"D",3874,"D","01","D","1","D","","A","","A",100,"D",100,"D",100,"D","1","D","2","D"
"20081",1893442,18,0,"1","01","D","100","D",.06,"F",30000,"F",12,"F",300,"F","","B","","B","","B","","B",7,"F",177,"F",178,"F",179,"F",116,"F",115,"F",114,"F","","A","05","F","2004","F","1","F","","A",23522,"D",23346,"D",23170,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1893552,38,0,"5","01","D","100","D",.0759,"F",50000,"F",12,"F",615,"F","","B","","B","","B","","B",85,"F",216,"F",218,"F",219,"F",314,"F",312,"F",311,"F","","A","09","F","2007","F","1","F","","A",49786,"D",49571,"D",49355,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1893933,35,0,"5","01","D","100","D",.0859,"F",16000,"F",10,"F",225,"F","","B","","B","","B","","B",26,"F",109,"F",110,"F",111,"F",90,"F",89,"F",88,"F","","A","11","F","2004","F","1","F","","A",12648,"D",12539,"D",12430,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1894542,22,0,"5","01","D","100","D",.069,"D",79933,"D",15,"D",714,"D","","A","","A","","A","","A",0,"D",.,"A",.,"A",254,"D",.,"A",.,"A",460,"D","","A","12","D","2007","D","1","D","","A",.,"A",.,"A",79933,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1894782,32,0,"1","01","D","100","D",.0875,"D",94872,"D",10,"D",1189,"D","","A","","A","","A","","A",0,"D",554,"D",559,"D",563,"D",635,"D",630,"D",626,"D","","A","09","D","2006","D","1","D","","A",87021,"D",86466,"D",85908,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1894922,51,0,"5","01","D","100","D",.062,"D",27378,"D",15,"D",234,"D","","A","","A","","A","","A",0,"D",94,"D",95,"D",95,"D",140,"D",139,"D",139,"D","","A","08","D","2007","D","1","D","","A",27005,"D",26910,"D",26815,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1895252,42,0,"5","01","D","100","D",.087,"D",52500,"D",5,"D",.,"A","","A","","A","","A","","A",0,"D",859,"D",865,"D",871,"D",223,"D",217,"D",211,"D","","A","07","D","2005","D","2","D","","A",30807,"D",29948,"D",29083,"D","01","D","1","D","","A","","A",1082,"D",1082,"D",2119,"T","1","D","2","D"
"20081",1895422,32,0,"5","02","D","300","D",.06,"F",70000,"F",15,"F",673,"F","","B","","B","","B","","B",82,"F",274,"F",276,"F",277,"F",317,"F",315,"F",314,"F","","A","09","F","2005","F","1","F","","A",63335,"D",63061,"D",62785,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1895432,37,0,"5","01","D","100","D",.07,"D",50000,"D",20,"D",390,"D","","B","","B","","B","","B",2,"D",106,"D",106,"D",107,"D",282,"D",282,"D",281,"D","","A","06","D","2006","D","1","D","","A",48395,"D",48290,"D",48184,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1895602,39,0,"5","01","D","100","D",.06,"D",60000,"D",15,"D",514,"D","","B","","B","","B","","B",8,"D",235,"D",236,"D",237,"D",271,"D",270,"D",269,"D","","A","09","D","2005","D","1","D","","A",54287,"D",54052,"D",53816,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1896492,60,0,"5","01","D","100","D",.06,"D",30000,"D",12,"D",300,"D","","B","","B","","B","","B",7,"D",177,"D",178,"D",179,"D",116,"D",115,"D",114,"D","","A","05","D","2004","D","1","D","","A",23170,"D",22994,"D",22816,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1896882,28,0,"5","01","D","100","D",.06,"D",8000,"D",15,"D",90,"D","","B","","B","","B","","B",22,"D",.,"A",.,"A",.,"A",39,"D",39,"D",39,"D","","A","06","D","2007","D","1","D","","A",8000,"D",8000,"D",8000,"D","01","D","","A","2","D","","A",.,"A",.,"A",.,"A","","A","2","D"
"20081",1897274,37,0,"1","01","D","100","D",.07,"D",100000,"D",10,"D",.,"A","","A","","A","","A","","A",0,"D",.,"A",.,"A",.,"A",473,"D",469,"D",465,"D","","A","05","D","2005","D","2","D","","A",100000,"D",100000,"D",100000,"D","01","D","1","D","2","D","","A",500,"D",500,"D",600,"D","","A","2","D"
"20081",1897432,28,0,"1","01","D","100","D",.06,"D",40291,"D",15,"D",340,"D","","A","","A","","A","","A",0,"D",220,"D",221,"D",223,"D",120,"D",119,"D",117,"D","","A","02","D","2000","D","1","D","","A",23938,"D",23718,"D",23496,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1898024,47,0,"5","02","D","200","D",.052,"F",121725,"F",17,"F",900,"F","","A","","A","","A","","A",0,"F",496,"F",498,"F",500,"F",404,"F",402,"F",400,"F","","A","05","F","2002","F","1","F","","A",92837,"D",92339,"D",91839,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
"20081",1898062,66,0,"5","01","D","100","D",.085,"D",12000,"D",10,"D",253,"D","","B","","B","","B","","B",104,"D",128,"D",129,"D",129,"D",21,"D",20,"D",20,"D","","A","08","D","1999","D","1","D","","A",3021,"D",2894,"D",2766,"D","01","D","","A","","A","","A",.,"A",.,"A",.,"A","1","D","2","D"
