"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD"
"20082",1918062,45,0,"1",2600,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20082",1918072,66,0,"1",3900,"D",245,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1016,"F","2","D"
"20082",1918082,32,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20082",1918092,30,0,"1",1950,"D",390,"D",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20082",1918102,85,0,"1",1365,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20082",1918112,50,0,"1",1950,"D",130,"D",130,"D",260,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20082",1918123,31,0,"1",1950,"D",325,"D",260,"D",195,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D"
"20082",1918132,84,0,"1",2600,"D",0,"D",130,"D",377,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D"
"20082",1918142,50,0,"1",975,"D",195,"D",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1918154,92,0,"1",5200,"D",1300,"D",260,"D",3900,"D",600,"D",.,"A",.,"A",336,"D",3900,"D","2","D"
"20082",1918163,44,0,"1",1105,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1918174,32,0,"1",2600,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D"
"20082",1918183,56,0,"1",3900,"D",393,"F",360,"F",650,"D",0,"D",.,"A",.,"A",600,"D",1699,"F","2","D"
"20082",1918193,35,0,"1",1495,"D",260,"D",390,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20082",1918202,45,0,"1",390,"D",65,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20082",1918212,33,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1918222,59,0,"1",1690,"D",234,"D",.,"A",650,"D",180,"D",.,"A",.,"A",288,"D",1456,"D","2","D"
"20082",1918232,66,0,"1",1131,"D",650,"D",260,"D",2600,"D",108,"D",.,"A",.,"A",.,"A",481,"D","2","D"
"20082",1918242,26,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1918252,35,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20082",1918262,66,0,"1",1950,"D",195,"D",.,"A",1430,"D",.,"A",.,"A",.,"A",312,"D",1755,"D","2","D"
"20082",1918273,85,0,"1",1950,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20082",1918282,54,0,"1",1300,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1918292,73,0,"1",1989,"D",520,"D",.,"A",260,"D",.,"A",.,"A",.,"A",72,"D",1469,"D","2","D"
"20082",1918302,26,0,"1",455,"D",39,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",416,"D","2","D"
"20082",1918312,24,0,"1",1560,"D",325,"D",.,"A",664,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20082",1918322,21,0,"1",0,"D",.,"A",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20082",1918334,37,0,"1",780,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918342,59,0,"1",975,"D",325,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918352,62,0,"1",3640,"D",520,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",3120,"D","2","D"
"20082",1918363,31,0,"1",650,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918372,46,0,"1",1300,"D",195,"D",195,"D",910,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D"
"20082",1918382,38,0,"1",975,"D",0,"D",.,"A",130,"D",60,"D",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1918392,58,0,"1",1950,"D",260,"D",.,"A",520,"D",60,"D",.,"A",.,"A",360,"D",1690,"D","2","D"
"20082",1918402,50,0,"1",780,"D",260,"D",.,"A",260,"D",300,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1918412,33,0,"1",910,"D",130,"D",.,"A",0,"D",45,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1918425,48,0,"1",0,"D",.,"A",156,"D",650,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20082",1918432,26,0,"1",650,"D",195,"D",325,"D",975,"D",90,"D",.,"A",.,"A",.,"A",455,"D","2","D"
"20082",1918442,50,0,"1",1625,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20082",1918455,46,0,"1",975,"D",0,"D",.,"A",325,"D",90,"D",.,"A",.,"A",108,"D",975,"D","2","D"
"20082",1918462,34,0,"1",650,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",130,"D","2","D"
"20082",1918472,24,0,"1",1300,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1918482,76,0,"1",2600,"D",585,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D"
"20082",1918492,48,0,"1",1625,"D",260,"D",390,"D",975,"D",0,"D",.,"A",.,"A",.,"A",1365,"D","2","D"
"20082",1918502,52,0,"1",2600,"D",520,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",2080,"D","2","D"
"20082",1918512,24,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20082",1918522,47,0,"1",910,"D",91,"D",39,"D",520,"D",30,"D",.,"A",.,"A",.,"A",819,"D","2","D"
"20082",1918532,36,0,"1",3120,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2925,"D","2","D"
"20082",1918542,41,0,"1",975,"D",260,"D",260,"D",195,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20082",1918552,33,0,"1",1300,"D",247,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1098,"F","2","D"
"20082",1918562,23,0,"1",1300,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1918572,58,0,"1",1560,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20082",1918582,47,0,"1",1547,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1157,"D","2","D"
"20082",1918592,48,0,"1",1950,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20082",1918602,43,0,"1",1950,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1690,"D","2","D"
"20082",1918612,23,0,"1",650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918622,48,0,"1",780,"D",0,"D",.,"A",780,"D",120,"D",.,"A",.,"A",144,"D",780,"D","2","D"
"20082",1918632,60,0,"1",1950,"D",520,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",260,"D",1430,"D","2","D"
"20082",1918645,33,0,"1",1170,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20082",1918652,49,0,"1",2990,"D",325,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",2665,"D","2","D"
"20082",1918662,87,0,"1",1365,"D",221,"D",78,"D",780,"D",39,"D",.,"A",.,"A",.,"A",1144,"D","2","D"
"20082",1918672,49,0,"1",1105,"D",91,"D",.,"A",78,"D",.,"A",.,"A",.,"A",.,"A",1014,"D","2","D"
"20082",1918682,35,0,"1",1309,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1098,"F","2","D"
"20082",1918692,27,0,"1",260,"D",0,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D"
"20082",1918702,102,0,"1",10790,"D",2600,"D",.,"A",1222,"D",.,"A",.,"A",.,"A",.,"A",8190,"D","2","D"
"20082",1918712,107,0,"1",3705,"D",1209,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",2496,"D","2","D"
"20082",1918722,45,0,"1",1636,"F",.,"A",.,"A",664,"D",.,"A",.,"A",.,"A",.,"A",1373,"F","","C"
"20082",1918734,47,0,"1",260,"D",26,"D",130,"D",156,"D",.,"A",.,"A",.,"A",.,"A",234,"D","1","D"
"20082",1918742,53,0,"1",1300,"D",130,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1918752,38,0,"1",975,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1918763,36,0,"1",650,"D",39,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",611,"D","2","D"
"20082",1918772,68,0,"1",2080,"D",910,"D",65,"D",130,"D",30,"D",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1918782,26,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1918794,21,0,"1",390,"D",130,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",260,"D","1","D"
"20082",1918802,33,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1918813,33,0,"1",1560,"D",0,"D",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20082",1918824,56,0,"1",2600,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",2210,"D","1","D"
"20082",1918832,43,0,"1",390,"D",247,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1098,"F","2","D"
"20082",1918843,76,0,"1",1625,"D",325,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1918852,64,0,"1",1300,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1918862,42,0,"1",650,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918872,47,0,"1",1560,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20082",1918882,57,0,"1",2080,"D",0,"D",260,"D",585,"D",.,"A",.,"A",.,"A",.,"A",2080,"D","2","D"
"20082",1918892,46,0,"1",520,"D",52,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",468,"D","2","D"
"20082",1918902,49,0,"1",1560,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20082",1918912,63,0,"1",1300,"D",0,"D",.,"A",650,"D",60,"D",.,"A",.,"A",975,"D",1300,"D","2","D"
"20082",1918922,32,0,"1",1040,"D",78,"D",.,"A",1612,"D",.,"A",.,"A",.,"A",.,"A",962,"D","2","D"
"20082",1918932,61,0,"1",2600,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",104,"D",2340,"D","2","D"
"20082",1918942,55,0,"1",650,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918952,44,0,"1",650,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1918962,28,0,"1",650,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20082",1918972,64,0,"1",2340,"D",650,"D",260,"D",2600,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20082",1918982,59,0,"1",1040,"D",390,"D",.,"A",156,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1918992,25,0,"1",130,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",104,"D","2","D"
"20082",1919002,40,0,"1",1300,"D",335,"F",314,"F",130,"D",.,"A",.,"A",.,"A",.,"A",1374,"F","2","D"
"20082",1919015,44,0,"1",1300,"D",260,"D",.,"A",650,"D",120,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1919022,82,0,"1",1560,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",3,"D",1430,"D","2","D"
"20082",1919032,72,0,"1",650,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20082",1919043,41,0,"1",1300,"D",260,"D",.,"A",650,"D",75,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1919055,24,0,"1",325,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",52,"D",325,"D","2","D"
"20082",1919062,26,0,"1",1430,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919072,50,0,"1",1300,"D",0,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919082,23,0,"1",3250,"D",1300,"D",.,"A",729,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","","C"
"20082",1919092,66,0,"1",910,"D",130,"D",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919102,62,0,"1",975,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919115,33,0,"1",325,"D",182,"F",.,"A",520,"D",60,"D",.,"A",.,"A",.,"A",684,"F","2","D"
"20082",1919122,63,0,"1",1950,"D",650,"D",156,"D",260,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919133,29,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1919145,41,0,"1",1950,"D",260,"D",390,"D",5499,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20082",1919152,44,0,"1",6500,"D",1950,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",4550,"D","1","D"
"20082",1919162,34,0,"1",1950,"D",650,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919172,45,0,"1",1911,"D",195,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1716,"D","2","D"
"20082",1919182,34,0,"1",780,"D",52,"D",65,"D",0,"D",0,"D",.,"A",.,"A",.,"A",728,"D","2","D"
"20082",1919193,65,0,"1",1170,"D",390,"D",.,"A",416,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919202,56,0,"1",650,"D",130,"D",65,"D",390,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919212,52,0,"1",650,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20082",1919223,29,0,"1",975,"D",520,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D"
"20082",1919233,28,0,"1",260,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D"
"20082",1919243,62,0,"1",1300,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1919252,39,0,"1",2600,"D",650,"D",.,"A",260,"D",120,"D",.,"A",.,"A",260,"D",1950,"D","2","D"
"20082",1919262,32,0,"1",1040,"D",0,"D",39,"D",260,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1919273,54,0,"1",975,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1919283,25,0,"1",2106,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2106,"D","1","D"
"20082",1919295,46,0,"1",650,"D",0,"D",.,"A",650,"D",57,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1919305,49,0,"1",2600,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D"
"20082",1919312,59,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1919322,34,0,"1",650,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919332,40,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1919342,42,0,"1",429,"D",0,"D",.,"A",26,"D",.,"A",20,"D",80,"D",.,"A",429,"D","2","D"
"20082",1919352,73,0,"1",975,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",715,"D","2","D"
"20082",1919362,80,0,"1",1581,"F",.,"A",359,"F",650,"D",.,"A",.,"A",.,"A",.,"A",1267,"F","2","D"
"20082",1919372,24,0,"1",975,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1919382,29,0,"1",975,"D",195,"D",.,"A",325,"D",114,"F",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919392,34,0,"1",455,"D",0,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",455,"D","1","D"
"20082",1919403,32,0,"1",325,"D",130,"D",130,"D",975,"D",300,"D",.,"A",.,"A",.,"A",195,"D","2","D"
"20082",1919412,51,0,"1",3900,"D",390,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",3510,"D","2","D"
"20082",1919424,25,0,"1",390,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20082",1919433,35,0,"1",3250,"D",390,"D",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D"
"20082",1919443,43,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20082",1919452,49,0,"1",1079,"D",104,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1919462,77,0,"1",1950,"D",650,"D",130,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919472,32,0,"1",520,"D",65,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20082",1919482,24,0,"1",390,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20082",1919492,35,0,"1",845,"D",65,"D",.,"A",0,"D",30,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919504,86,0,"1",1989,"D",156,"D",364,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1833,"D","2","D"
"20082",1919513,40,0,"1",2600,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20082",1919522,34,0,"1",1950,"D",130,"D",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20082",1919532,23,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919542,53,0,"1",780,"D",260,"D",65,"D",1300,"D",120,"D",.,"A",.,"A",120,"D",520,"D","2","D"
"20082",1919552,31,0,"1",1300,"D",325,"D",520,"D",65,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1919562,23,0,"1",1300,"D",1105,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20082",1919572,65,0,"1",1300,"D",260,"D",325,"D",390,"D",.,"A",.,"A",.,"A",18,"D",1040,"D","2","D"
"20082",1919582,76,0,"1",975,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919593,28,0,"1",975,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",120,"D",845,"D","2","D"
"20082",1919602,42,0,"1",3250,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2925,"D","2","D"
"20082",1919612,80,0,"1",520,"D",0,"D",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919624,41,0,"1",780,"D",260,"D",.,"A",325,"D",2880,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919634,40,0,"1",1625,"D",325,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919642,52,0,"1",1950,"D",195,"D",.,"A",65,"D",90,"D",.,"A",.,"A",.,"A",1755,"D","2","D"
"20082",1919652,43,0,"1",1066,"D",130,"D",.,"A",910,"D",75,"D",.,"A",.,"A",.,"A",936,"D","2","D"
"20082",1919662,40,0,"1",975,"D",325,"D",65,"D",520,"D",.,"A",.,"A",.,"A",.,"A",650,"D","1","D"
"20082",1919672,43,0,"1",520,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919682,48,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919692,66,0,"1",1950,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1755,"D","2","D"
"20082",1919702,35,0,"1",2600,"D",325,"D",260,"D",130,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D"
"20082",1919712,31,0,"1",910,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1919722,56,0,"1",1300,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1919732,85,0,"1",650,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919742,76,0,"1",1950,"D",325,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20082",1919752,49,0,"1",650,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20082",1919763,49,0,"1",1625,"D",260,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20082",1919772,87,0,"1",1300,"D",507,"D",.,"A",156,"D",0,"D",.,"A",.,"A",.,"A",793,"D","2","D"
"20082",1919782,101,0,"1",1560,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20082",1919792,55,0,"1",1300,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919802,55,0,"1",1300,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20082",1919812,46,0,"1",520,"D",65,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20082",1919822,46,0,"1",1950,"D",520,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20082",1919832,57,0,"1",975,"D",0,"D",.,"A",359,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20082",1919843,26,0,"1",1300,"D",390,"D",.,"A",260,"D",24,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20082",1919852,33,0,"1",1430,"D",325,"D",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20082",1919862,40,0,"1",650,"D",130,"D",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919872,49,0,"1",845,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20082",1919882,57,0,"1",650,"D",130,"D",.,"A",325,"D",15,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20082",1919892,33,0,"1",650,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20082",1919902,39,0,"1",780,"D",78,"D",260,"D",260,"D",0,"D",.,"A",.,"A",.,"A",702,"D","2","D"
"20082",1919913,76,0,"1",1300,"D",234,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",1066,"D","2","D"
"20082",1919922,61,0,"1",1950,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20082",1919932,56,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20082",1919945,41,0,"1",780,"D",130,"D",104,"D",78,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1919952,52,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1919962,41,0,"1",325,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20082",1919972,44,0,"1",1430,"D",195,"D",.,"A",390,"D",6,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20082",1919982,28,0,"1",1300,"D",130,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",1170,"D","2","D"
"20082",1919992,47,0,"1",1625,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20082",1920002,35,0,"1",650,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1920013,45,0,"1",910,"D",130,"D",130,"D",260,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20082",1920024,56,0,"1",2275,"D",845,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",1430,"D","2","D"
"20082",1920032,35,0,"1",2600,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",26,"D",1950,"D","2","D"
"20082",1920042,43,0,"1",975,"D",260,"D",.,"A",1300,"D",90,"D",.,"A",.,"A",.,"A",715,"D","2","D"
"20082",1920052,61,0,"1",1300,"D",585,"D",.,"A",2275,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20082",1920062,59,0,"1",1625,"D",390,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20082",1920072,117,0,"1",5200,"D",1950,"D",.,"A",845,"D",0,"D",360,"D",1440,"D",321,"D",3250,"D","2","D"
"20082",1920082,34,0,"1",520,"D",130,"D",260,"D",455,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20082",1920092,57,0,"1",1690,"D",0,"D",325,"D",780,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20082",1920103,28,0,"1",2600,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D"
"20082",1920112,23,0,"1",975,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",72,"D",780,"D","2","D"
"20082",1920122,79,0,"1",650,"D",0,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20082",1920132,22,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
