"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QPSF3MCX","QPSF_MCX","QSSF3MCX","QSSF_MCX","QEAD3MCX","QEAD_MCX","QREC3MCX","QREC_MCX","QFLM3MCX","QFLM_MCX","QFLP3MCX","QFLP_MCX","QPVD3MCX","QPVD_MCX","QRVD3MCX","QRVD_MCX","QENT3MCX","QENT_MCX","QBR3MCX","QBR3MCX_","QNMG3MCX","QNMG_MCX"
"20081",1867513,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1867533,17,0,"1",.,"A",.,"A",99,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1867543,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1867603,15,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1867613,23,0,"1",.,"A",50,"D",275,"D",0,"D",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",225,"D"
"20081",1867633,13,0,"1",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1867643,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D"
"20081",1867653,37,0,"1",.,"A",.,"A",.,"A",50,"D",15,"D",25,"D",40,"D",30,"D",.,"A",.,"A",.,"A"
"20081",1867663,17,0,"1",0,"D",24,"D",.,"A",8,"D",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1867673,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1867694,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1867703,14,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D"
"20081",1867713,18,0,"1",.,"A",.,"A",50,"D",20,"D",.,"A",.,"A",40,"D",50,"D",.,"A",40,"D",10,"D"
"20081",1867733,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D"
"20081",1867743,54,0,"1",.,"A",.,"A",.,"A",52,"D",.,"A",.,"A",68,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1867763,18,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1867773,14,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1867783,33,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",30,"D",.,"A"
"20081",1867833,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A"
"20081",1867863,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",5,"D"
"20081",1867873,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20081",1867885,21,0,"1",.,"A",.,"A",20,"D",0,"D",.,"A",0,"D",.,"A",25,"D",.,"A",.,"A",.,"A"
"20081",1867933,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D"
"20081",1867953,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A"
"20081",1867963,15,0,"1",.,"A",.,"A",30,"D",29,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D"
"20081",1867994,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A"
"20081",1868004,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1868023,18,0,"1",.,"A",.,"A",42,"D",35,"D",.,"A",.,"A",38,"D",46,"D",.,"A",81,"D",17,"D"
"20081",1868033,15,0,"1",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868053,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",84,"D",.,"A",100,"D",10,"D"
"20081",1868063,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D"
"20081",1868093,21,0,"1",16,"D",.,"A",.,"A",30,"D",.,"A",.,"A",330,"D",24,"D",.,"A",.,"A",.,"A"
"20081",1868123,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",5,"D"
"20081",1868143,18,0,"1",.,"A",.,"A",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",400,"D",.,"A"
"20081",1868183,29,0,"1",.,"A",.,"A",28,"D",30,"D",.,"A",.,"A",12,"D",.,"A",27,"D",40,"D",4,"D"
"20081",1868203,18,0,"1",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1868213,17,0,"1",.,"A",.,"A",80,"D",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868223,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D"
"20081",1868233,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",5,"D"
"20081",1868263,21,0,"1",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",32,"D",.,"A",.,"A",80,"D",.,"A"
"20081",1868273,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",10,"D",.,"A",.,"A",.,"A"
"20081",1868303,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D"
"20081",1868323,33,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",13,"D",.,"A",.,"A",.,"A"
"20081",1868333,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1868343,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1868363,25,0,"1",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868383,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",68,"F",.,"A"
"20081",1868403,25,0,"1",4,"D",.,"A",16,"D",.,"A",.,"A",5,"D",215,"D",.,"A",.,"A",12,"D",.,"A"
"20081",1868423,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",62,"D",.,"A",82,"D",.,"A"
"20081",1868443,19,0,"1",.,"A",30,"D",200,"D",.,"A",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D"
"20081",1868465,14,0,"1",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",100,"D",90,"D",.,"A",.,"A",.,"A"
"20081",1868483,32,0,"1",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868494,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",15,"D",50,"D",.,"A",.,"A"
"20081",1868513,24,0,"1",.,"A",.,"A",25,"D",30,"D",.,"A",25,"D",50,"D",15,"D",.,"A",.,"A",10,"D"
"20081",1868543,21,0,"1",.,"A",.,"A",.,"A",40,"D",25,"D",20,"D",20,"D",.,"A",.,"A",60,"D",44,"D"
"20081",1868553,21,0,"1",60,"D",.,"A",.,"A",.,"A",.,"A",155,"D",.,"A",.,"A",92,"D",.,"A",.,"A"
"20081",1868563,24,0,"1",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",100,"D",75,"D",.,"A",.,"A",.,"A"
"20081",1868573,18,0,"1",.,"A",.,"A",21,"D",10,"D",.,"A",21,"D",.,"A",.,"A",.,"A",0,"D",.,"A"
"20081",1868603,44,0,"1",.,"A",.,"A",100,"D",89,"D",.,"A",20,"D",195,"D",60,"D",.,"A",80,"D",.,"A"
"20081",1868613,26,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",1,"D"
"20081",1868643,20,0,"1",.,"A",.,"A",60,"D",0,"D",.,"A",.,"A",40,"D",.,"A",.,"A",150,"D",.,"A"
"20081",1868663,19,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20081",1868695,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",25,"D",.,"A"
"20081",1868703,17,0,"1",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868713,36,0,"1",.,"A",.,"A",120,"D",22,"D",.,"A",20,"D",.,"A",.,"A",.,"A",30,"D",3,"D"
"20081",1868763,23,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",5,"D",0,"D",.,"A",.,"A",.,"A"
"20081",1868793,24,0,"1",.,"A",.,"A",17,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868803,26,0,"1",45,"D",.,"A",45,"D",15,"D",.,"A",17,"D",.,"A",.,"A",.,"A",50,"D",.,"A"
"20081",1868813,20,0,"1",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",150,"D",.,"A"
"20081",1868823,22,0,"1",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1868833,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20081",1868853,20,0,"1",10,"D",.,"A",40,"D",30,"D",.,"A",.,"A",10,"D",10,"D",.,"A",.,"A",.,"A"
"20081",1868863,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A"
"20081",1868903,22,0,"1",.,"A",.,"A",96,"D",50,"D",.,"A",.,"A",.,"A",50,"D",50,"D",32,"D",.,"A"
"20081",1868923,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D"
"20081",1868933,23,0,"1",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20081",1868963,18,0,"1",.,"A",.,"A",100,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1868973,22,0,"1",240,"D",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A"
"20081",1868983,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20081",1868993,22,0,"1",.,"A",.,"A",40,"D",45,"D",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1869003,21,0,"1",255,"D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A"
"20081",1869023,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A"
"20081",1869043,19,0,"1",.,"A",34,"D",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D"
"20081",1869053,16,0,"1",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A"
"20081",1869063,17,0,"1",.,"A",80,"D",0,"D",30,"D",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A"
"20081",1869083,16,0,"1",.,"A",.,"A",.,"A",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869105,18,0,"1",.,"A",.,"A",190,"D",.,"A",.,"A",20,"D",.,"A",10,"D",.,"A",25,"D",.,"A"
"20081",1869133,19,0,"1",0,"D",.,"A",320,"D",.,"A",.,"A",.,"A",60,"D",0,"D",.,"A",.,"A",.,"A"
"20081",1869163,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20081",1869174,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D"
"20081",1869233,21,0,"1",.,"A",.,"A",150,"D",50,"D",.,"A",.,"A",.,"A",60,"D",.,"A",50,"D",.,"A"
"20081",1869243,29,0,"1",.,"A",.,"A",20,"D",90,"D",.,"A",.,"A",80,"D",.,"A",8,"D",120,"D",20,"D"
"20081",1869263,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869293,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",54,"F",.,"A"
"20081",1869313,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D"
"20081",1869353,36,0,"1",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",5,"D",60,"D",.,"A",.,"A",5,"D"
"20081",1869363,20,0,"1",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",0,"D",20,"D",.,"A",.,"A",20,"D"
"20081",1869383,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A"
"20081",1869394,15,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D"
"20081",1869403,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D",100,"D",.,"A",.,"A",.,"A",10,"D"
"20081",1869413,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869493,24,0,"1",.,"A",.,"A",200,"D",.,"A",.,"A",10,"D",.,"A",.,"A",90,"D",.,"A",5,"D"
"20081",1869503,14,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869513,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A"
"20081",1869523,22,0,"1",122,"F",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",25,"D",.,"A"
"20081",1869563,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",100,"D",.,"A"
"20081",1869575,15,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A"
"20081",1869614,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",20,"D",.,"A",.,"A"
"20081",1869623,23,0,"1",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1869643,25,0,"1",182,"D",.,"A",.,"A",.,"A",15,"D",12,"D",.,"A",.,"A",.,"A",40,"D",30,"D"
"20081",1869653,16,0,"1",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20081",1869663,45,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",300,"D",24,"D",.,"A",150,"D",.,"A"
"20081",1869674,24,0,"1",.,"A",1700,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869683,20,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",40,"D",70,"D",.,"A",.,"A",.,"A"
"20081",1869693,18,0,"1",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A"
"20081",1869703,19,0,"1",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",500,"D",.,"A"
"20081",1869723,20,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",25,"D"
"20081",1869733,19,0,"1",.,"A",70,"D",.,"A",14,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",38,"D"
"20081",1869763,17,0,"1",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20081",1869793,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D"
"20081",1869823,23,0,"1",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869883,23,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869895,15,0,"1",20,"D",6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869903,14,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1869943,22,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",38,"D",.,"A",50,"D",13,"D"
"20081",1870013,17,0,"1",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870023,15,0,"1",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20081",1870043,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",15,"D"
"20081",1870073,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A"
"20081",1870083,18,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870103,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20081",1870133,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",26,"D",4,"D"
"20081",1870163,22,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20081",1870193,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20081",1870203,26,0,"1",75,"D",0,"D",.,"A",0,"D",.,"A",40,"D",.,"A",45,"D",.,"A",.,"A",16,"D"
"20081",1870213,19,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",37,"D",5,"D",.,"A",.,"A",.,"A"
"20081",1870223,21,0,"1",.,"A",.,"A",.,"A",.,"A",5,"D",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870234,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870243,17,0,"1",.,"A",.,"A",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20081",1870255,15,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20081",1870273,20,0,"1",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",70,"D",.,"A"
"20081",1870293,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",10,"D"
"20081",1870303,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A"
"20081",1870313,22,0,"1",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870323,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D"
"20081",1870333,40,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",200,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1870383,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",.,"A",49,"D",.,"A"
"20081",1870443,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",5,"D"
"20081",1870463,21,0,"1",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A"
"20081",1870473,16,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20081",1870503,18,0,"1",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",20,"D",.,"A",.,"A",125,"D",20,"D"
"20081",1870513,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A"
"20081",1870523,26,0,"1",.,"A",12,"D",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A"
"20081",1870533,17,0,"1",15,"D",55,"D",65,"D",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",50,"D",.,"A"
"20081",1870543,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",15,"D"
"20081",1870555,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",20,"D"
"20081",1870563,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",50,"D",.,"A",.,"A",.,"A"
"20081",1870573,18,0,"1",40,"D",60,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870603,21,0,"1",.,"A",.,"A",.,"A",42,"D",.,"A",.,"A",31,"D",20,"D",.,"A",100,"D",.,"A"
"20081",1870625,19,0,"1",90,"D",.,"A",140,"D",.,"A",.,"A",.,"A",68,"D",30,"D",.,"A",150,"D",.,"A"
"20081",1870633,31,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",300,"D",.,"A",.,"A"
"20081",1870653,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870663,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",20,"D",.,"A",.,"A",20,"D",2,"D"
"20081",1870673,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",50,"D",.,"A",.,"A"
"20081",1870743,13,0,"1",.,"A",.,"A",67,"D",31,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870755,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1870763,23,0,"1",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",64,"D",0,"D"
"20081",1870773,29,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870795,21,0,"1",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A"
"20081",1870803,15,0,"1",.,"A",.,"A",.,"A",.,"A",10,"D",0,"D",60,"D",.,"A",.,"A",20,"D",.,"A"
"20081",1870823,18,0,"1",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",25,"D"
"20081",1870835,16,0,"1",.,"A",5,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870853,18,0,"1",.,"A",.,"A",50,"D",30,"D",.,"A",.,"A",70,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1870893,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",2,"D"
"20081",1870903,29,0,"1",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1870973,21,0,"1",.,"A",.,"A",205,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1871023,30,0,"1",58,"D",.,"A",72,"D",42,"D",.,"A",.,"A",.,"A",60,"D",.,"A",32,"D",.,"A"
"20081",1871043,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D",3,"D"
"20081",1871083,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A"
"20081",1871093,18,0,"1",.,"A",.,"A",300,"D",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",350,"D",.,"A"
"20081",1871103,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",20,"D",.,"A",10,"D",.,"A"
"20081",1871113,18,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",14,"D",.,"A",.,"A",24,"D"
"20081",1871124,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",41,"D"
"20081",1871143,30,0,"1",.,"A",.,"A",70,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A"
"20081",1871183,15,0,"1",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D"
"20081",1871194,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A"
"20081",1871203,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",8,"D"
"20081",1871223,25,0,"1",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1871233,41,0,"1",.,"A",40,"D",23,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1871263,17,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20081",1871293,22,0,"1",180,"D",.,"A",180,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A"
"20081",1871303,15,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1871313,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D"
