"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CRMCODEB","CRMC_DEB","CRMPROPI","CRMP_OPI","CRMTYPE","CRMTYPE_","APPCDE1","APPCDE1_","APPCDE2","APPCDE2_","APPCDE3","APPCDE3_","APPCDE4","APPCDE4_","APPCDE5","APPCDE5_","APPCDE6","APPCDE6_","REIMBRSZ","REIM_RSZ","CRMBSNSZ","CRMB_NSZ","QADEQPX1","QADE_PX1","QADEQPX2","QADE_PX2","QADEQPX3","QADE_PX3","QADEQPX4","QADE_PX4","QADEQPX5","QADE_PX5","QADEQPX6","QADE_PX6","QADPSP3X","QADP_P3X","QADPSP2X","QADP_P2X","QADPSPLX","QADP_PLX","QADRSP3X","QADR_P3X","QADRSP2X","QADR_P2X","QADRSPLX","QADR_PLX","CRMPTYPE","CRMP_YPE","CRMCODE","CRMCODE_","QADPSPTX","QADP_PTX","QADTLRX","QADTLRX_","CRMCDB1","CRMCDB1_","CRMCDB2","CRMCDB2_","CRMCDB3","CRMCDB3_","CRMCDB4","CRMCDB4_","CRMCDB5","CRMCDB5_","CRMCDB6","CRMCDB6_","CRMCDB7","CRMCDB7_","CRMCDB8","CRMCDB8_","CRMCDB9","CRMCDB9_","CONTRACT","CONT_ACT","JLABOR1X","JLAB_R1X","JLABOR2X","JLAB_R2X","JLABOR3X","JLAB_R3X"
"20081",1885992,20,0,"1","130","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","218","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",800,"D"
"20081",1886062,15,0,"1","300","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","299","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",0,"D"
"20081",1886182,17,0,"1","100","D","01","D","5","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","199","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886192,17,0,"1","130","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","214","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886222,15,0,"1","200","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","403","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",697,"D",0,"D",0,"D"
"20081",1886292,18,0,"1","220","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","405","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",0,"D"
"20081",1886312,17,0,"1","200","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","501","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886322,21,0,"1","300","D","99","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","5","D","499","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886342,20,0,"1","300","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",200,"D"
"20081",1886352,15,0,"1","280","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","510","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",0,"D"
"20081",1886402,19,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",900,"D",0,"D",0,"D"
"20081",1886503,23,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",350,"D",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886512,16,0,"1","200","D","97","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","4","D","403","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886732,25,0,"1","220","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","405","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",90,"D",1,"D"
"20081",1886742,15,0,"1","200","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",0,"D",0,"D",.,"A",.,"A",.,"A","1","D","501","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886862,47,0,"2","130","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","218","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",7000,"D"
"20081",1886862,48,0,"2","260","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",8500,"D"
"20081",1886862,49,0,"2","300","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",10000,"D"
"20081",1886952,26,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",256,"D",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1886972,39,0,"1","230","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",600,"D",0,"D",0,"D"
"20081",1887212,22,0,"1","160","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",75,"D",.,"A",.,"A",.,"A","1","D","499","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887212,23,0,"1","210","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","506","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",50,"D",0,"D"
"20081",1887212,24,0,"1","230","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",10,"D",.,"A",.,"A",.,"A","1","D","409","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887284,13,0,"1","310","D","01","D","2","D","900","D","","A","","A","","A","","A","","A",1,"D",.,"A",10000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","218","D",.,"A",.,"A","140","D","170","D","180","D","190","D","200","D","210","D","220","D","230","D","130","D","2","D",.,"H",.,"H",.,"H"
"20081",1887284,13,21,"1","130","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",2108,"D",2200,"D",1657,"D"
"20081",1887284,13,22,"1","140","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",663,"D",398,"D",365,"D"
"20081",1887284,13,23,"1","170","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",209,"D",407,"D",391,"D"
"20081",1887284,13,24,"1","180","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",556,"D",487,"D",535,"D"
"20081",1887284,13,25,"1","190","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",540,"D",364,"D",260,"D"
"20081",1887284,13,26,"1","210","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",235,"D",165,"D",173,"D"
"20081",1887284,13,27,"1","220","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",366,"D",301,"D",245,"D"
"20081",1887284,13,28,"1","230","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",363,"D",610,"D",942,"D"
"20081",1887284,13,29,"1","260","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",631,"D",590,"D",668,"D"
"20081",1887284,13,30,"1","270","D","","B","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",1496,"D",1645,"D",1931,"D"
"20081",1887312,38,0,"1","200","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","403","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",100,"D",0,"D"
"20081",1887322,15,0,"1","190","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","499","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887362,42,0,"1","170","D","02","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",500,"T",200,"T",783,"T",.,"A",.,"A",.,"A","2","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887372,20,0,"1","140","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","399","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",3000,"D"
"20081",1887423,14,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",0,"F",0,"F",.,"A",.,"A",.,"A","1","D","401","D",2000,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887423,15,0,"1","230","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887465,18,0,"1","130","D","97","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",22,"D",.,"A",.,"A",.,"A","4","D","214","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887492,18,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887532,93,0,"2","100","D","01","D","5","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","199","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",10000,"D"
"20081",1887532,94,0,"2","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",300,"D"
"20081",1887532,95,0,"2","310","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","190","D","170","D","230","D","260","D","270","D","180","D","","A","","A","","A","2","D",.,"A",.,"A",.,"H"
"20081",1887532,95,3,"2","170","D","","B","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",.,"A",.,"A",1578,"D"
"20081",1887532,95,4,"2","190","D","","B","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",.,"A",.,"A",1581,"D"
"20081",1887532,95,5,"2","260","D","","B","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",.,"A",.,"A",263,"D"
"20081",1887532,95,6,"2","270","D","","B","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","","B",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","B",.,"A",.,"A",1578,"D"
"20081",1887692,16,0,"1","240","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887714,14,0,"1","140","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","399","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887724,15,0,"1","200","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","403","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",0,"D"
"20081",1887772,27,0,"1","200","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","502","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",308,"D"
"20081",1887843,20,0,"1","150","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",0,"D",600,"D",.,"A",.,"A",.,"A","1","D","307","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1887872,17,0,"1","200","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",150,"D",0,"D",.,"A",.,"A",.,"A","1","D","501","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1888002,16,0,"1","200","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","403","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",240,"D",0,"D"
"20081",1888015,14,0,"1","100","D","01","D","5","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","199","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",2200,"D",0,"D",2000,"D"
"20081",1888022,17,0,"1","210","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","406","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",112,"D",0,"D",0,"D"
"20081",1888032,20,0,"1","100","D","02","D","5","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","3","D","199","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",18250,"T",0,"D",0,"D"
"20081",1888102,26,0,"1","300","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1888115,13,0,"1","130","D","97","D","2","D","","A","","A","","A","","A","","A","","A",.8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","4","D","211","D",.,"A",.,"A","310","D","130","D","","A","","A","","A","","A","","A","","A","","A","3","D",500,"D",500,"D",500,"D"
"20081",1888192,18,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",100,"D",0,"D",0,"D"
"20081",1888282,14,0,"1","300","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",355,"D",0,"D",0,"D"
"20081",1888335,16,0,"1","100","D","01","D","5","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",0,"D",0,"D",.,"A",.,"A",.,"A","1","D","199","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1888342,17,0,"1","230","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","210","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",538,"D",0,"D"
"20081",1888372,17,0,"1","190","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","499","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",0,"D",230,"D"
"20081",1888414,15,0,"1","140","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","399","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1888414,16,0,"1","230","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","599","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",1200,"D",0,"D",0,"D"
"20081",1888452,26,0,"1","140","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","399","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",1200,"D",300,"D",0,"D"
"20081",1888572,22,0,"1","200","D","01","D","3","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","502","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",0,"D",350,"D",0,"D"
"20081",1888623,20,0,"1","140","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",350,"D",0,"D",0,"D",.,"A",.,"A",.,"A","1","D","399","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1888623,21,0,"1","170","D","01","D","4","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","401","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D",.,"A",.,"A",.,"A"
"20081",1888632,19,0,"1","140","D","01","D","2","D","","A","","A","","A","","A","","A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","399","D",.,"A",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D",7200,"D",800,"D",0,"D"
