"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPFLUDX","VOPF_UDX","VOPPARKX","VOPP_RKX","VOPTOWX","VOPTOWX_","VOPDOCKX","VOPD_CKX","VOPPLCYX","VOPP_CYX","TANKGASX","TANK_ASX","QOIL3MCX","QOIL_MCX","JGASOXQV","JGAS_XQV","JDIESXQV","JDIE_XQV","VOPCLUBX","VOPC_UBX","VOPTOLLX","VOPT_LLX"
"20081",1862953,69,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",540,"D",.,"A",.,"A",240,"D"
"20081",1862973,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",525,"D",.,"A",.,"A",.,"A"
"20081",1862985,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",.,"A"
"20081",1862993,67,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A"
"20081",1863013,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A"
"20081",1863033,42,0,"1",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",660,"D",.,"A",.,"A",.,"A"
"20081",1863045,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A"
"20081",1863053,43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863063,62,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A"
"20081",1863074,45,0,"1",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",840,"D",.,"A",.,"A",.,"A"
"20081",1863083,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863114,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",960,"D",.,"A",.,"A",.,"A"
"20081",1863133,52,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A"
"20081",1863153,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A"
"20081",1863163,41,0,"1",12,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20081",1863173,71,0,"1",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",660,"D",.,"A",.,"A",.,"A"
"20081",1863183,57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A"
"20081",1863193,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863204,45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",360,"D",.,"A",.,"A",.,"A"
"20081",1863215,31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A"
"20081",1863233,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1863243,45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863253,68,0,"1",2,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A"
"20081",1863265,49,0,"1",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863273,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A"
"20081",1863283,39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1863293,90,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1863313,81,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A"
"20081",1863343,54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A"
"20081",1863363,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1863373,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"F",.,"A",.,"A",.,"A"
"20081",1863383,90,0,"1",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",2400,"D",.,"A",85,"D",.,"A"
"20081",1863393,42,0,"1",.,"A",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863403,93,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1863413,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",810,"D",.,"A",.,"A",.,"A"
"20081",1863424,36,0,"1",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",.,"A",.,"A"
"20081",1863433,58,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1863453,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863463,39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A"
"20081",1863473,84,0,"1",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863493,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",960,"D",.,"A",.,"A",.,"A"
"20081",1863503,58,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A"
"20081",1863513,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A"
"20081",1863523,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",.,"A"
"20081",1863553,80,0,"1",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",402,"D",.,"A",.,"A",.,"A"
"20081",1863563,57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863573,100,0,"1",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",30,"D"
"20081",1863583,87,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",74,"D",.,"A"
"20081",1863593,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863604,83,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",675,"D",.,"A",.,"A",.,"A"
"20081",1863623,143,0,"1",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",101,"D",.,"A"
"20081",1863633,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",261,"D",.,"A",.,"A",.,"A"
"20081",1863643,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A"
"20081",1863663,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20081",1863673,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863683,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",255,"D",.,"A",.,"A",.,"A"
"20081",1863693,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",50,"D",.,"A"
"20081",1863713,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1080,"D",.,"A",.,"A",.,"A"
"20081",1863723,72,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",525,"D",.,"A",.,"A",.,"A"
"20081",1863744,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"F",.,"A",.,"A",.,"A"
"20081",1863755,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863763,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863783,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863793,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863803,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1863813,39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",300,"D",.,"A",.,"A"
"20081",1863823,45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863833,65,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",675,"D",.,"A",.,"A",.,"A"
"20081",1863843,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A"
"20081",1863855,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",270,"D",.,"A",.,"A",.,"A"
"20081",1863863,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1863883,72,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1863893,61,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1350,"D",.,"A",114,"D",.,"A"
"20081",1863903,41,0,"1",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A"
"20081",1863913,64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A"
"20081",1863923,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1863933,58,0,"1",52,"D",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1863943,50,0,"1",5,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A"
"20081",1863954,43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",40,"D",.,"A"
"20081",1863964,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20081",1863973,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",270,"D",.,"A",.,"A",.,"A"
"20081",1863984,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1864013,68,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A"
"20081",1864025,78,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1864033,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1864043,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1864053,83,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",1800,"D",.,"A",135,"D",.,"A"
"20081",1864065,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864073,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A"
"20081",1864093,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A"
"20081",1864113,82,0,"1",6,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1350,"D",.,"A",.,"A",.,"A"
"20081",1864123,68,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",270,"D",.,"A",.,"A",.,"A"
"20081",1864133,54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864153,66,0,"1",8,"D",.,"A",.,"A",.,"A",.,"A",130,"D",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1864163,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1864174,40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1864183,66,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",80,"D"
"20081",1864203,63,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",510,"D",.,"A",.,"A",.,"A"
"20081",1864215,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864243,31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864253,60,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",630,"D",.,"A",71,"D",.,"A"
"20081",1864265,43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",.,"A",.,"A"
"20081",1864283,53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1864293,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A"
"20081",1864303,45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"D",.,"A",.,"A",.,"A"
"20081",1864314,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A"
"20081",1864323,92,0,"1",75,"D",.,"A",650,"D",.,"A",.,"A",.,"A",36,"D",588,"D",.,"A",147,"D",.,"A"
"20081",1864333,59,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",354,"D",.,"A",.,"A",.,"A"
"20081",1864344,53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A"
"20081",1864363,47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1864373,36,0,"1",.,"A",.,"A",95,"D",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20081",1864395,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864403,37,0,"1",.,"A",270,"D",.,"A",.,"A",.,"A",.,"A",.,"A",270,"D",.,"A",.,"A",.,"A"
"20081",1864423,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1864435,52,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1864443,65,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",270,"D",.,"A",74,"D",100,"D"
"20081",1864453,85,0,"1",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864483,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A"
"20081",1864494,65,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",.,"A",.,"A"
"20081",1864523,86,0,"1",.,"A",56,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A",48,"D",.,"A"
"20081",1864535,47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",750,"D",.,"A",.,"A",.,"A"
"20081",1864553,45,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A"
"20081",1864573,50,0,"1",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",600,"D",.,"A",.,"A",.,"A"
"20081",1864583,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",540,"D",.,"A",.,"A",.,"A"
"20081",1864593,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A"
"20081",1864603,50,0,"1",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",540,"D",.,"A",.,"A",.,"A"
"20081",1864613,60,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A"
"20081",1864623,39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A"
"20081",1864633,42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",120,"D",.,"A"
"20081",1864644,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A"
"20081",1864653,57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1864663,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1864673,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1864683,64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1864693,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1864703,58,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",99,"D",18,"D",375,"D",.,"A",22,"D"
"20081",1864713,40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1864723,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1864733,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",.,"A"
"20081",1864743,57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A"
"20081",1864753,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A"
"20081",1864764,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A"
"20081",1864773,44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",660,"D",.,"A",.,"A",.,"A"
"20081",1864783,93,0,"1",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",720,"D",.,"A",.,"A",25,"D"
"20081",1864793,54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1350,"D",.,"A",.,"A",.,"A"
"20081",1864803,54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",.,"A",.,"A"
"20081",1864814,41,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A"
"20081",1864823,37,0,"1",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A"
"20081",1864833,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1864843,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1864853,109,0,"1",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1080,"D",.,"A",80,"D",30,"D"
"20081",1864863,44,0,"1",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",621,"D",.,"A",59,"D",.,"A"
"20081",1864914,45,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A"
"20081",1864925,64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1864943,37,0,"1",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",30,"D"
"20081",1864953,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1095,"F",.,"A",.,"A",.,"A"
"20081",1864964,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A"
"20081",1864973,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",20,"D"
"20081",1864983,40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",750,"D",.,"A",.,"A",.,"A"
"20081",1864994,79,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",48,"D",75,"D"
"20081",1865003,53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1320,"D",.,"A",.,"A",.,"A"
"20081",1865013,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1865024,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A"
"20081",1865043,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1865053,38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20081",1865063,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1865113,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1865123,37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",54,"D",.,"A"
"20081",1865153,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",915,"D",.,"A",.,"A",.,"A"
"20081",1865163,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",81,"D",.,"A",.,"A",.,"A"
"20081",1865173,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A"
"20081",1865193,44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A"
"20081",1865203,39,0,"1",.,"A",.,"A",137,"D",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1865213,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A"
"20081",1865233,98,0,"1",10,"D",3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",654,"D",.,"A",.,"A",36,"D"
"20081",1865243,66,0,"1",.,"A",29,"D",.,"A",.,"A",.,"A",.,"A",.,"A",855,"D",.,"A",95,"D",10,"D"
"20081",1865254,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1865263,76,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A"
"20081",1865283,46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A"
"20081",1865303,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",330,"D",.,"A",.,"A",.,"A"
"20081",1865313,57,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1865323,34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A"
"20081",1865333,71,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1865365,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20081",1865373,44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1800,"D",.,"A",.,"A",.,"A"
"20081",1865383,53,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",600,"D",.,"A",.,"A",.,"A"
"20081",1865393,50,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",600,"D",.,"A",.,"A"
"20081",1865403,51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",.,"A"
"20081",1865423,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
"20081",1865443,64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1269,"D",.,"A",.,"A",.,"A"
"20081",1865453,54,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",360,"D",.,"A",.,"A",.,"A"
"20081",1865463,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A"
"20081",1865475,55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A"
