"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20122",2411195,62,0,"5","01","D","100","D",0.0859,"D",51459,"D",5,"D",1058,"D",,"C",,"C",,"C",,"C",0,"D",730,"D",735,"D",741,"D",328,"D",323,"D",317,"D",,"A","05","D","2011","D","1","D",,"A",45802,"D",45072,"D",44336,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20122",2411535,53,0,"5","01","D","100","D",0.075,"F",82000,"F",15,"F",849,"F",,"B",,"B",,"B",,"B",89,"F",473,"F",476,"F",479,"F",287,"F",284,"F",281,"F",,"A","05","F","2003","F","1","F",,"A",45898,"F",45425,"F",44949,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2411565,59,0,"5","01","D","100","D",0.099,"D",33411,"D",15,"D",357,"D",,"A",,"A",,"A",,"A",0,"D",88,"D",89,"D",90,"D",269,"D",268,"D",267,"D",,"A","03","D","2011","D","1","D",,"A",32567,"D",32478,"D",32389,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2412555,40,0,"5","01","D","100","D",0.0859,"D",279280,"T",10,"D",2869,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",,"A","11","D","2011","D","2","D",,"A",218488,"T",215114,"T",213951,"T","01","D","1","D",,"A",,"A",.,"C",.,"C",.,"C",,"A","2","D"
"20122",2413085,43,0,"5","01","D","100","D",0.05,"D",212135,"D",20,"D",1400,"D",,"C",,"C",,"C",,"C",0,"D",1537,"T",1546,"T",1527,"T",40,"D",34,"D",29,"D",,"A","08","D","1992","D","1","D",,"A",9638,"D",8278,"D",6912,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20122",2413405,31,0,"5","01","D","100","D",0.0859,"F",30000,"F",20,"F",450,"F",,"B",,"B",,"B",,"B",188,"F",53,"F",53,"F",53,"F",209,"F",209,"F",209,"F",,"A","10","F","2010","F","1","F",,"A",29255,"F",29202,"F",29149,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2414085,44,0,"5","01","D","100","D",0.0475,"D",51939,"D",15,"D",404,"D",,"A",,"A",,"A",,"A",0,"D",269,"D",270,"D",271,"D",135,"D",134,"D",133,"D",,"A","08","D","2005","D","1","D",,"A",34119,"D",33850,"D",33580,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2414505,26,0,"5","01","D","100","D",0.0625,"F",30000,"F",20,"F",775,"F",,"B",,"B",,"B",,"B",556,"F",127,"F",128,"F",129,"F",92,"F",91,"F",90,"F",,"A","09","F","2000","F","1","F",,"A",17628,"F",17501,"F",17373,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2414845,73,0,"5","01","D","100","D",0.07,"D",38000,"D",15,"D",375,"D",,"B",,"B",,"B",,"B",33,"D",164,"D",165,"D",166,"D",178,"D",177,"D",176,"D",,"A","08","D","2007","D","1","D",,"A",30552,"D",30388,"D",30223,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2414945,36,0,"5","01","D","100","D",0.145,"F",25000,"F",12,"F",371,"F",,"B",,"B",,"B",,"B",4,"F",124,"F",126,"F",127,"F",243,"F",241,"F",240,"F",,"A","09","F","2007","F","1","F",,"A",20096,"F",19972,"F",19846,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2415155,32,0,"5","01","D","100","D",0.0859,"D",9159,"D",10,"D",114,"D",,"A",,"A",,"A",,"A",0,"D",107,"D",108,"D",108,"D",7,"D",6,"D",6,"D",,"A","10","D","2002","D","1","D",,"A",990,"D",883,"D",776,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2415295,29,0,"5","01","D","100","D",0.065,"F",22000,"F",15,"F",400,"F",,"B",,"B",,"B",,"B",208,"F",114,"F",115,"F",115,"F",78,"F",77,"F",77,"F",,"A","03","F","2005","F","1","F",,"A",14393,"F",14279,"F",14164,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20122",2415525,37,0,"5","01","D","100","D",0.0859,"D",20000,"D",20,"D",262,"D",,"B",,"B",,"B",,"B",87,"D",40,"D",41,"D",41,"D",135,"D",134,"D",134,"D",,"A","04","D","2009","D","1","D",,"A",18820,"D",18780,"D",18739,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20122",2415725,56,0,"5","01","D","100","D",0.0595,"F",15812,"F",15,"F",133,"F",,"A",,"A",,"A",,"A",0,"F",78,"F",78,"F",78,"F",55,"F",55,"F",55,"F",,"A","03","F","2006","F","1","F",,"A",11179,"F",11102,"F",11024,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2418065,29,0,"5","01","D","100","D",0.055,"D",36716,"D",15,"D",300,"D",,"A",,"A",,"A",,"A",0,"D",162,"D",163,"D",163,"D",138,"D",137,"D",137,"D",,"A","04","D","2008","D","1","D",,"A",30150,"D",29988,"D",29825,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2418075,43,0,"5","01","D","100","D",0.0859,"D",17000,"D",15,"D",260,"D",,"B",,"B",,"B",,"B",92,"D",97,"D",98,"D",99,"D",71,"D",70,"D",69,"D",,"A","05","D","2003","D","1","D",,"A",9886,"D",9788,"D",9690,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2418135,25,0,"5","01","D","100","D",0.0859,"F",101008,"F",15,"F",1000,"F",,"A",,"A",,"A",,"A",0,"F",450,"F",453,"F",456,"F",550,"F",547,"F",544,"F",,"A","06","F","2006","F","1","F",,"A",76857,"F",76407,"F",75954,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2419445,28,0,"5","01","D","100","D",0.0859,"F",117674,"F",15,"F",1165,"F",,"A",,"A",,"A",,"A",0,"F",332,"F",334,"F",337,"F",708,"F",706,"F",704,"F",,"A","11","F","2011","F","1","F",,"A",116369,"F",116037,"F",115703,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2419685,49,0,"5","01","D","100","D",0.0859,"D",20000,"D",20,"D",175,"D",,"A",,"A",,"A",,"A",0,"D",57,"D",57,"D",58,"D",138,"D",138,"D",137,"D",,"A","06","D","2006","D","2","D",,"A",17301,"D",17250,"D",17198,"D","01","D","1","D",,"A",,"A",195,"D",195,"D",195,"D","1","D","2","D"
"20122",2421005,33,0,"5","01","D","200","D",0.0725,"F",24648,"F",15,"F",225,"F",,"A",,"A",,"A",,"A",0,"F",85,"F",86,"F",86,"F",140,"F",139,"F",139,"F",,"A","07","F","2010","F","1","F",,"A",23121,"F",23036,"F",22950,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2421405,57,0,"5","01","D","100","D",0.07,"D",100000,"D",10,"D",1161,"D",,"A",,"A",,"A",,"A",0,"D",748,"D",752,"D",757,"D",8,"D",8,"D",7,"D",,"A","12","D","2003","D","2","D",,"A",23907,"D",22886,"D",21858,"D","01","D","1","D",,"A",,"A",850,"D",850,"D",850,"D","1","D","2","D"
"20122",2423555,46,0,"5","01","D","100","D",0.0859,"D",24103,"D",10,"D",300,"D",,"A",,"A",,"A",,"A",0,"D",277,"D",279,"D",281,"D",23,"D",21,"D",19,"D",,"A","01","D","2003","D","1","D",,"A",3163,"D",2886,"D",2607,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2424495,31,0,"5","01","D","100","D",0.065,"D",22000,"D",15,"D",400,"D",,"B",,"B",,"B",,"B",208,"D",114,"D",115,"D",115,"D",78,"D",77,"D",77,"D",,"A","03","D","2005","D","1","D",,"A",14393,"D",14279,"D",14164,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20122",2425515,53,0,"5","01","D","100","D",0.0859,"D",101008,"D",15,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",450,"D",453,"D",456,"D",550,"D",547,"D",544,"D",,"A","06","D","2006","D","1","D",,"A",76857,"D",76407,"D",75954,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2426375,38,0,"5","01","D","100","D",0.052,"D",134117,"D",20,"D",900,"D",,"A",,"A",,"A",,"A",0,"D",801,"D",804,"D",808,"D",99,"D",96,"D",92,"D",,"A","05","D","1994","D","1","D",,"A",22885,"D",22084,"D",21280,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2428105,36,0,"5","01","D","100","D",0.05,"D",30000,"D",10,"D",318,"D",,"A",,"A",,"A",,"A",0,"D",78,"D",78,"D",79,"D",7,"D",7,"D",6,"D",,"A","11","D","2003","D","2","D",,"A",6385,"D",6094,"D",5801,"D","01","D","1","D",,"A",,"A",85,"D",85,"D",85,"D","1","D","2","D"
"20122",2428875,41,0,"5","01","D","100","D",0.0859,"D",60000,"D",15,"D",594,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",,"A","10","D","2001","D","2","D",,"A",60000,"D",60000,"D",60000,"D","01","D","1","D",,"A",,"A",0,"D",0,"D",0,"D",,"A","2","D"
"20122",2429485,56,0,"5","01","D","100","D",0.058,"F",95000,"F",10,"F",1045,"F",,"A",,"A",,"A",,"A",0,"F",895,"F",900,"F",904,"F",150,"F",145,"F",141,"F",,"A","09","F","2004","F","1","F",,"A",30938,"F",30043,"F",29143,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2429575,51,0,"5","01","D","100","D",0.065,"F",30000,"F",10,"F",350,"F",,"B",,"B",,"B",,"B",9,"F",313,"F",315,"F",316,"F",28,"F",26,"F",25,"F",,"A","07","F","2003","F","1","F",,"A",5158,"F",4845,"F",4530,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2430135,43,0,"5","01","D","100","D",0.06,"D",11000,"D",2,"D",600,"D",,"B",,"B",,"B",,"B",112,"D",444,"D",446,"D",448,"D",44,"D",42,"D",40,"D",,"A","09","D","2011","D","1","D",,"A",8813,"D",8369,"D",7923,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2430395,42,0,"5","01","D","100","D",0.06,"D",59379,"D",17,"D",465,"D",,"A",,"A",,"A",,"A",0,"D",251,"D",252,"D",253,"D",214,"D",213,"D",212,"D",,"A","06","D","2005","D","1","D",,"A",42893,"D",42643,"D",42391,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2431005,70,0,"5","01","D","100","D",0.0425,"D",25000,"D",5,"D",474,"D",,"B",,"B",,"B",,"B",11,"D",381,"D",382,"D",384,"D",82,"D",81,"D",79,"D",,"A","09","D","2011","D","1","D",,"A",23114,"D",22733,"D",22351,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2432105,41,0,"5","01","D","100","D",0.049,"D",17037,"D",7,"D",240,"D",,"A",,"A",,"A",,"A",0,"D",238,"D",239,"D",.,"A",2,"D",1,"D",.,"A",,"A","05","D","2005","D","1","D",,"A",477,"D",239,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2433115,46,0,"5","01","D","100","D",0.0859,"F",20000,"F",20,"F",262,"F",,"B",,"B",,"B",,"B",87,"F",40,"F",41,"F",41,"F",135,"F",134,"F",134,"F",,"A","04","F","2009","F","1","F",,"A",18820,"F",18780,"F",18739,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20122",2433655,31,0,"5","01","D","100","D",0.05,"F",56000,"F",15,"F",750,"F","3","F","4","F",,"A",,"A",307,"F",423,"F",425,"F",427,"F",20,"F",18,"F",16,"F",,"A","12","F","1997","F","1","F",,"A",4714,"F",4290,"F",3865,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2433965,40,0,"5","01","D","100","D",0.0615,"D",2680,"D",5,"D",52,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","2004","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2434085,72,0,"5","01","D","100","D",0.052,"D",156006,"D",15,"D",1250,"D",,"A",,"A",,"A",,"A",0,"D",719,"D",722,"D",725,"D",531,"D",528,"D",525,"D",,"A","11","D","2007","D","1","D",,"A",122610,"D",121891,"D",121169,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2434205,43,0,"5","01","D","100","D",0.095,"D",34000,"D",20,"D",317,"D",,"A",,"A",,"A",,"A",0,"D",209,"D",211,"D",212,"D",101,"D",99,"D",98,"D",,"A","05","D","1996","D","2","D",,"A",13044,"D",12830,"D",12615,"D","01","D",,"A",,"A","3","D",310,"D",310,"D",310,"D","1","D","2","D"
"20122",2435005,48,0,"5","01","D","100","D",0.049,"D",20000,"D",5,"D",463,"D",,"B",,"B",,"B",,"B",86,"D",.,"A",.,"A",295,"D",.,"A",.,"A",82,"D",,"A","05","D","2012","D","1","D",,"A",.,"A",.,"A",20000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2435565,44,0,"5","01","D","100","D",0.06,"D",54000,"D",15,"D",474,"D",,"B",,"B",,"B",,"B",18,"D",291,"D",293,"D",294,"D",165,"D",163,"D",162,"D",,"A","09","D","2004","D","1","D",,"A",32924,"D",32633,"D",32340,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2435625,67,0,"5","01","D","100","D",0.05,"D",28326,"D",15,"D",224,"D",,"A",,"A",,"A",,"A",0,"D",122,"D",123,"D",123,"D",77,"D",76,"D",76,"D",,"A","05","D","2009","D","1","D",,"A",24464,"D",24342,"D",24219,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2436675,59,0,"5","01","D","100","D",0.0525,"D",32965,"D",15,"D",265,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",265,"D",265,"D",265,"D",,"A","10","D","2009","D","1","D",,"A",32965,"D",32965,"D",32965,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20122",2436975,50,0,"5","01","D","100","D",0.07,"F",46505,"F",15,"F",418,"F",,"A",,"A",,"A",,"A",0,"F",270,"F",272,"F",273,"F",111,"F",110,"F",109,"F",,"A","06","F","2003","F","1","F",,"A",25333,"F",25063,"F",24791,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2437365,56,0,"5","01","D","100","D",0.07,"D",46505,"D",15,"D",418,"D",,"A",,"A",,"A",,"A",0,"D",270,"D",272,"D",273,"D",111,"D",110,"D",109,"D",,"A","06","D","2003","D","1","D",,"A",25333,"D",25063,"D",24791,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2437385,30,0,"5","01","D","100","D",0.145,"D",25000,"D",12,"D",371,"D",,"B",,"B",,"B",,"B",4,"D",124,"D",126,"D",127,"D",243,"D",241,"D",240,"D",,"A","09","D","2007","D","1","D",,"A",20096,"D",19972,"D",19846,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2437975,55,0,"5","01","D","100","D",0.0859,"D",25000,"D",15,"D",281,"D",,"B",,"B",,"B",,"B",33,"D",87,"D",87,"D",88,"D",161,"D",161,"D",160,"D",,"A","07","D","2009","D","1","D",,"A",22527,"D",22440,"D",22353,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2439295,40,0,"5","01","D","100","D",0.095,"F",34000,"F",20,"F",317,"F",,"A",,"A",,"A",,"A",0,"F",209,"F",211,"F",212,"F",101,"F",99,"F",98,"F",,"A","05","F","1996","F","2","F",,"A",13044,"F",12830,"F",12615,"F","01","D",,"A",,"A",,"A",310,"F",310,"F",310,"F","1","D","2","D"
"20122",2440115,23,0,"5","01","D","100","D",0.049,"F",20000,"F",5,"F",463,"F",,"B",,"B",,"B",,"B",86,"F",.,"A",.,"A",295,"F",.,"A",.,"A",82,"F",,"A","05","F","2012","F","1","F",,"A",.,"A",.,"A",20000,"F","01","D",,"A",,"A","3","D",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2440115,40,0,"5","01","D","100","D",0.049,"F",17037,"F",7,"F",240,"F",,"A",,"A",,"A",,"A",0,"F",238,"F",239,"F",.,"A",2,"F",1,"F",.,"A",,"A","05","F","2005","F","1","F",,"A",477,"F",239,"F",.,"A","01","D",,"A",,"A","3","D",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2440185,54,0,"5","01","D","100","D",0.0488,"D",279280,"T",14,"D",2869,"T","3","D","4","D",,"A",,"A",79,"D",1537,"T",1546,"T",1527,"T",686,"D",680,"D",674,"D",,"A","10","D","2005","D","1","D",,"A",218488,"T",215114,"T",213951,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2440435,45,0,"5","01","D","100","D",0.0825,"D",25000,"D",10,"D",330,"D",,"B",,"B",,"B",,"B",23,"D",240,"D",242,"D",244,"D",67,"D",65,"D",63,"D",,"A","03","D","2005","D","1","D",,"A",9708,"D",9467,"D",9225,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2441635,41,0,"5","01","D","100","D",0.0859,"D",117674,"D",15,"D",1165,"D",,"A",,"A",,"A",,"A",0,"D",332,"D",334,"D",337,"D",708,"D",706,"D",704,"D",,"A","11","D","2011","D","1","D",,"A",116369,"D",116037,"D",115703,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2441835,58,0,"5","01","D","100","D",0.052,"F",156006,"F",15,"F",1250,"F",,"A",,"A",,"A",,"A",0,"F",719,"F",722,"F",725,"F",531,"F",528,"F",525,"F",,"A","11","F","2007","F","1","F",,"A",122610,"F",121891,"F",121169,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2444204,27,0,"5","01","D","100","D",0.0859,"D",20000,"D",10,"D",249,"D",,"A",,"A",,"A",,"A",0,"D",132,"D",133,"D",134,"D",117,"D",116,"D",115,"D",,"A","06","D","2009","D","1","D","012012","D",16341,"D",16209,"D",16076,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2445494,33,0,"5","02","D","300","D",0.06,"F",191250,"V",5,"F",394,"D",,"A",,"A",,"A",,"A",7,"F",2331,"V",2341,"V",2351,"V",33,"F",31,"F",30,"F",,"A","05","F","2009","D",,"A",,"A",6287,"F",5931,"F",5574,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2446194,36,0,"5","01","D","100","D",0.0859,"D",20000,"D",15,"D",198,"D",,"A",,"A",,"A",,"A",0,"D",42,"D",42,"D",42,"D",64,"D",64,"D",64,"D",,"A","12","D","2007","D","2","D",,"A",16795,"D",16717,"D",16639,"D","01","D","1","D",,"A",,"A",106,"D",106,"D",106,"D","1","D","2","D"
"20122",2446464,33,0,"5","01","D","100","D",0.065,"D",60000,"D",18,"D",475,"D",,"B",,"B",,"B",,"B",3,"D",219,"D",220,"D",222,"D",253,"D",252,"D",250,"D",,"A","11","D","2005","D","1","D",,"A",46663,"D",46443,"D",46223,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2446844,47,0,"5","01","D","100","D",0.0859,"D",15000,"D",15,"D",230,"D",,"B",,"B",,"B",,"B",81,"D",73,"D",74,"D",74,"D",76,"D",75,"D",75,"D",,"A","06","D","2005","D","1","D",,"A",10599,"D",10526,"D",10453,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2447484,37,0,"5","01","D","100","D",0.0859,"D",30000,"D",20,"D",450,"D",,"B",,"B",,"B",,"B",188,"D",53,"D",53,"D",53,"D",209,"D",209,"D",209,"D",,"A","10","D","2010","D","1","D",,"A",29255,"D",29202,"D",29149,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2447624,40,0,"5","01","D","100","D",0.046,"D",95000,"D",15,"D",887,"D",,"B",,"B",,"B",,"B",155,"D",503,"D",505,"D",507,"D",229,"D",227,"D",225,"D",,"A","03","D","2005","D","1","D",,"A",59638,"D",59134,"D",58629,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2447784,34,0,"5","01","D","100","D",0.06,"D",32588,"D",15,"D",275,"D",,"A",,"A",,"A",,"A",0,"D",224,"D",225,"D",226,"D",51,"D",50,"D",49,"D",,"A","06","D","2000","D","1","D",,"A",10171,"D",9946,"D",9721,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2449974,33,0,"5","01","D","100","D",0.0775,"F",14130,"F",15,"F",133,"F",,"A",,"A",,"A",,"A",0,"F",105,"F",105,"F",106,"F",28,"F",28,"F",27,"F",,"A","04","F","2000","F","1","F",,"A",4365,"F",4261,"F",4155,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2451924,40,0,"5","01","D","100","D",0.0859,"F",69255,"F",10,"F",862,"F",,"A",,"A",,"A",,"A",0,"F",519,"F",523,"F",527,"F",343,"F",339,"F",335,"F",,"A","12","F","2007","F","1","F",,"A",47849,"F",47330,"F",46807,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2451954,41,0,"5","01","D","100","D",0.0488,"F",279280,"V",14,"F",2869,"V","3","F","4","F",,"A",,"A",79,"F",1537,"V",1546,"V",1527,"V",686,"F",680,"F",674,"F",,"A","10","F","2005","F","1","F",,"A",218488,"V",215114,"V",213951,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2452194,43,0,"5","01","D","100","D",0.09,"D",34508,"D",15,"D",350,"D",,"A",,"A",,"A",,"A",0,"D",163,"D",165,"D",166,"D",187,"D",185,"D",184,"D",,"A","07","D","2005","D","1","D",,"A",24890,"D",24726,"D",24562,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2452834,35,0,"5","01","D","100","D",0.0859,"D",40000,"D",15,"D",450,"D",,"B",,"B",,"B",,"B",54,"D",160,"D",161,"D",162,"D",236,"D",235,"D",234,"D",,"A","08","D","2007","D","1","D",,"A",32962,"D",32802,"D",32640,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2453274,49,0,"5","01","D","100","D",0.068,"D",66014,"D",15,"D",586,"D",,"A",,"A",,"A",,"A",0,"D",250,"D",251,"D",252,"D",336,"D",335,"D",334,"D",,"A","08","D","2009","D","1","D",,"A",59355,"D",59105,"D",58854,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2453324,37,0,"5","01","D","100","D",0.069,"D",46000,"D",15,"D",450,"D",,"B",,"B",,"B",,"B",39,"D",178,"D",179,"D",180,"D",233,"D",232,"D",231,"D",,"A","03","D","2009","D","1","D",,"A",40516,"D",40338,"D",40159,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2456094,60,0,"5","01","D","100","D",0.0859,"F",40000,"F",15,"F",450,"F",,"B",,"B",,"B",,"B",54,"F",160,"F",161,"F",162,"F",236,"F",235,"F",234,"F",,"A","08","F","2007","F","1","F",,"A",32962,"F",32802,"F",32640,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2456094,62,0,"5","02","D","200","D",0.0725,"D",24648,"D",15,"D",225,"D",,"A",,"A",,"A",,"A",0,"D",85,"D",86,"D",86,"D",140,"D",139,"D",139,"D",,"A","07","D","2010","D","1","D",,"A",23121,"D",23036,"D",22950,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2456494,36,0,"5","01","D","100","D",0.145,"F",25000,"F",12,"F",371,"F",,"B",,"B",,"B",,"B",4,"F",124,"F",126,"F",127,"F",243,"F",241,"F",240,"F",,"A","09","F","2007","F","1","F",,"A",20096,"F",19972,"F",19846,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2457444,39,0,"5","01","D","100","D",0.07,"D",60000,"D",15,"D",539,"D",,"A",,"A",,"A",,"A",0,"D",266,"D",268,"D",269,"D",273,"D",271,"D",270,"D",,"A","03","D","2007","D","1","D",,"A",46735,"D",46469,"D",46201,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2457684,32,0,"5","01","D","100","D",0.065,"D",4894,"D",3,"D",150,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2003","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2458344,36,0,"5","01","D","100","D",0.075,"F",82000,"F",15,"F",849,"F",,"B",,"B",,"B",,"B",89,"F",473,"F",476,"F",479,"F",287,"F",284,"F",281,"F",,"A","05","F","2003","F","1","F",,"A",45898,"F",45425,"F",44949,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20122",2458794,48,0,"1","01","D","100","D",0.0595,"D",15812,"D",15,"D",133,"D",,"A",,"A",,"A",,"A",0,"D",78,"D",78,"D",78,"D",55,"D",55,"D",55,"D",,"A","03","D","2006","D","1","D",,"A",11179,"D",11102,"D",11024,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
