"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20122",2509863,18,0,"1","350","D","1","D","2","D","13","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2509973,18,0,"1","350","D","1","D","6","D","04","D",.,"A",680,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510043,19,0,"1","100","D","1","D","6","D","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510093,16,0,"1","300","D","2","D","1","D","04","D",.,"A",2229,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510093,17,0,"1","350","D","2","D","1","D","04","D",.,"A",422,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510093,18,0,"1","310","D","2","D","1","D","04","D",.,"A",2338,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510283,20,0,"1","380","D","1","D","1","D","05","D",.,"A",.,"H","350","D","380","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510283,20,1,"1","300","D","1","D","1","D","05","D",.,"A",649,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510283,20,2,"1","310","D","1","D","1","D","05","D",.,"A",318,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510283,20,3,"1","350","D","1","D","1","D","05","D",.,"A",114,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510283,20,4,"1","360","D","1","D","1","D","05","D",.,"A",19,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510293,14,0,"1","300","D","1","D","1","D","04","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510353,23,0,"1","200","D","1","D","3","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510543,15,0,"1","100","D","1","D","6","D","04","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510543,16,0,"1","100","D","1","D","6","D","05","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510583,16,0,"1","200","D","1","D","3","D","13","D",.,"A",580,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510653,18,0,"1","320","D","1","D","2","D","13","D",.,"A",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510673,19,0,"1","100","D","1","D","6","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510853,18,0,"2","100","D","1","D","6","D","03","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510853,19,0,"2","360","D","1","D","2","D","03","D",.,"A",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2510923,18,0,"1","100","D","1","D","6","D","05","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511003,23,0,"1","200","D","1","D","3","D","03","D",.,"A",440,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511003,24,0,"1","200","D","1","D","3","D","04","D",.,"A",440,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511003,25,0,"1","200","D","1","D","3","D","05","D",.,"A",772,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511023,18,0,"1","200","D","1","D","4","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511043,14,0,"1","100","D","1","D","6","D","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511063,43,0,"1","100","D","1","D","6","D","03","D",.,"A",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511063,44,0,"1","200","D","1","D","3","D","13","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511063,45,0,"1","200","D","1","D","3","D","13","D",.,"A",208,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511063,46,0,"1","350","D","1","D","2","D","05","D",.,"A",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511193,22,0,"1","200","D","1","D","3","D","13","D",.,"A",480,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511263,34,0,"1","350","D","1","D","2","D","03","D",.,"A",458,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511263,35,0,"1","360","D","1","D","2","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511383,27,0,"1","200","D","1","D","3","D","13","D",.,"A",425,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511403,18,0,"1","200","D","1","D","3","D","13","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511403,19,0,"2","300","D","1","D","5","D","03","D",.,"A",332,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511433,27,0,"1","300","D","1","D","2","D","05","D",.,"A",315,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511433,28,0,"1","350","D","1","D","2","D","05","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511502,17,0,"1","310","D","2","D","1","D","02","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511522,16,0,"1","350","D","1","D","1","D","03","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511522,17,0,"2","100","D","1","D","6","D","01","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511532,26,0,"1","300","D","1","D","1","D","03","D",.,"A",420,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511552,17,0,"1","300","D","1","D","5","D","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511582,21,0,"1","100","D","1","D","6","D","02","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511672,16,0,"1","350","D","1","D","1","D","01","D",.,"A",180,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511682,17,0,"2","350","D","1","D","1","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511692,27,0,"1","100","D","1","D","6","D","01","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511692,28,0,"1","100","D","1","D","6","D","03","D",.,"A",329,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511692,29,0,"1","350","D","1","D","6","D","01","D",.,"A",773,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511692,30,0,"1","350","D","1","D","6","D","02","D",.,"A",1457,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511692,31,0,"1","350","D","1","D","6","D","02","D",.,"A",338,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511862,19,0,"1","300","D","1","D","2","D","01","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511862,20,0,"1","350","D","1","D","6","D","02","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2511992,17,0,"1","320","D","1","D","1","D","13","D",.,"A",667,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512095,25,0,"1","350","D","1","D","2","D","13","D",.,"A",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512162,18,0,"1","100","D","1","D","6","D","13","D",.,"A",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512162,19,0,"1","100","D","1","D","6","D","01","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512302,16,0,"1","300","D","1","D","1","D","01","D",.,"A",2500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512302,17,0,"1","350","D","1","D","1","D","01","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512312,18,0,"1","200","D","1","D","3","D","13","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512402,13,0,"1","300","D","1","D","1","D","01","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512402,14,0,"1","350","D","1","D","1","D","01","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512482,18,0,"1","330","D","1","D","1","D","13","D",.,"A",.,"H","320","D","310","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512482,18,1,"1","320","D","1","D","1","D","13","D",.,"A",125,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512482,18,2,"1","310","D","1","D","1","D","13","D",.,"A",975,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512542,19,0,"1","100","D","1","D","6","D","02","D",.,"A",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512652,17,0,"1","300","D","1","D","1","D","03","D",.,"A",3465,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512922,22,0,"1","200","D","1","D","4","D","02","D",.,"A",202,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512922,23,0,"1","200","D","1","D","4","D","03","D",.,"A",202,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2512922,24,0,"2","200","D","1","D","4","D","01","D",.,"A",202,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513012,24,0,"1","100","D","1","D","2","D","01","D",.,"A",271,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513102,25,0,"1","350","D","1","D","1","D","03","D",.,"A",189,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513232,24,0,"2","360","D","1","D","2","D","01","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513232,25,0,"2","350","D","1","D","2","D","01","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513232,26,0,"2","100","D","1","D","2","D","01","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513352,22,0,"1","200","D","1","D","4","D","13","D",.,"A",480,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513352,23,0,"1","320","D","1","D","2","D","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513352,24,0,"1","300","D","1","D","2","D","13","D",.,"A",215,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513444,24,0,"1","100","D","1","D","6","D","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513444,25,0,"1","345","D","1","D","5","D","02","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513572,18,0,"1","300","D","1","D","1","D","13","D",.,"A",469,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513572,19,0,"1","350","D","1","D","1","D","01","D",.,"A",325,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513632,17,0,"1","300","D","1","D","1","D","01","D",.,"A",4000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513632,18,0,"1","350","D","1","D","1","D","01","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513642,18,0,"1","300","D","1","D","1","D","01","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513642,19,0,"1","350","D","1","D","1","D","01","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513642,20,0,"2","300","D","1","D","1","D","01","D",1500,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513642,21,0,"2","350","D","1","D","1","D","01","D",.,"A",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513772,31,0,"1","100","D","1","D","6","D","13","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513822,17,0,"1","345","D","1","D","1","D","01","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513852,18,0,"1","100","D","1","D","6","D","01","D",.,"A",245,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513852,19,0,"1","100","D","1","D","6","D","02","D",.,"A",245,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513852,20,0,"1","100","D","1","D","6","D","03","D",.,"A",245,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513852,21,0,"1","100","D","1","D","6","D","01","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513852,22,0,"1","300","D","1","D","2","D","13","D",.,"A",639,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513865,19,0,"1","200","D","1","D","3","D","01","D",.,"A",1235,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2513952,14,0,"2","100","D","1","D","5","D","01","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514172,24,0,"1","200","D","1","D","3","D","03","D",.,"A",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514262,24,0,"1","350","D","1","D","1","D","01","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514322,14,0,"1","360","D","2","D","1","D","13","D",.,"A",159,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514532,21,0,"1","100","D","1","D","6","D","13","D",.,"A",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514532,22,0,"1","300","D","1","D","2","D","13","D",.,"A",2460,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514532,23,0,"1","300","D","1","D","1","D","03","D",.,"A",179,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514532,24,0,"2","300","D","1","D","2","D","01","D",.,"A",2460,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514592,17,0,"1","360","D","1","D","2","D","01","D",.,"A",62,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514602,16,0,"1","360","D","1","D","1","D","03","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514665,13,0,"1","300","D","1","D","1","D","01","D",.,"A",577,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514665,14,0,"1","310","D","1","D","1","D","13","D",.,"A",270,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514742,25,0,"1","360","D","1","D","2","D","01","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514872,13,0,"1","360","D","1","D","3","D","03","D",.,"A",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514872,14,0,"1","200","D","1","D","3","D","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2514932,16,0,"1","350","D","1","D","2","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515002,16,0,"1","300","D","2","D","1","D","01","D",.,"A",15000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515052,20,0,"1","360","D","1","D","1","D","01","D",.,"A",880,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515052,21,0,"2","360","D","1","D","1","D","01","D",.,"A",726,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515112,17,0,"1","200","D","1","D","4","D","13","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515112,18,0,"1","300","D","1","D","1","D","01","D",1800,"D",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515112,19,0,"1","350","D","1","D","1","D","01","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515152,17,0,"1","300","D","1","D","1","D","01","D",.,"A",3000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515152,18,0,"1","350","D","1","D","1","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515162,19,0,"1","350","D","1","D","2","D","03","D",.,"A",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515522,25,0,"1","300","D","2","D","1","D","01","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515582,21,0,"1","300","D","1","D","1","D","01","D",.,"A",25000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515582,22,0,"1","350","D","1","D","1","D","01","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515622,13,0,"1","300","D","1","D","1","D","01","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515622,14,0,"1","350","D","1","D","1","D","01","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515702,22,0,"1","100","D","1","D","6","D","01","D",.,"A",119,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515812,24,0,"1","380","D","1","D","1","D","13","D",.,"A",.,"H","380","D","310","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515812,24,1,"1","300","D","1","D","1","D","13","D",.,"A",309,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515812,24,2,"1","310","D","1","D","1","D","13","D",.,"A",224,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515812,24,3,"1","345","D","1","D","1","D","13","D",.,"A",35,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515812,24,4,"1","350","D","1","D","1","D","13","D",.,"A",74,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515812,24,5,"1","360","D","1","D","1","D","13","D",.,"A",37,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515872,24,0,"1","360","D","1","D","6","D","13","D",.,"A",135,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2515872,25,0,"1","300","D","1","D","1","D","01","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516052,21,0,"1","100","D","1","D","6","D","02","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516102,13,0,"1","350","D","1","D","1","D","01","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516122,18,0,"1","200","D","1","D","3","D","13","D",.,"A",535,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516332,19,0,"1","350","D","1","D","2","D","01","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516382,13,0,"2","350","D","1","D","1","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516453,22,0,"1","350","D","1","D","1","D","03","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516512,13,0,"1","200","D","1","D","2","D","13","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516542,17,0,"1","200","D","1","D","3","D","13","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516682,15,0,"1","370","D","1","D","1","D","01","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516682,15,1,"1","350","D","1","D","1","D","01","D",.,"A",165,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516682,15,2,"1","300","D","1","D","1","D","01","D",.,"A",1035,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516792,16,0,"1","350","D","1","D","1","D","01","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516832,16,0,"1","300","D","1","D","1","D","03","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2516892,19,0,"1","350","D","1","D","1","D","01","D",.,"A",379,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,22,0,"1","380","D","1","D","1","D","03","D",.,"A",.,"H","310","D","320","D","380","D","300","D",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,22,2,"1","300","D","1","D","1","D","03","D",.,"A",6933,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,22,3,"1","310","D","1","D","1","D","03","D",.,"A",3383,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,22,4,"1","320","D","1","D","1","D","03","D",.,"A",1658,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,22,8,"1","360","D","1","D","1","D","03","D",.,"A",626,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,23,0,"1","350","D","1","D","1","D","03","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,24,0,"1","360","D","1","D","1","D","03","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517042,25,0,"2","300","D","1","D","1","D","01","D",.,"A",5000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517072,27,0,"1","100","D","1","D","6","D","01","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517072,28,0,"1","100","D","1","D","6","D","02","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517072,29,0,"1","100","D","1","D","6","D","03","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517072,30,0,"1","360","D","1","D","2","D","01","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517072,31,0,"1","320","D","1","D","1","D","01","D",.,"A",1300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517152,20,0,"1","100","D","1","D","6","D","13","D",.,"A",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517172,16,0,"1","100","D","1","D","2","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517172,17,0,"1","100","D","1","D","2","D","03","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517172,18,0,"1","350","D","1","D","2","D","03","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517172,19,0,"1","350","D","1","D","2","D","02","D",.,"A",58,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517302,19,0,"1","300","D","1","D","1","D","01","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517302,20,0,"1","300","D","1","D","1","D","02","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517302,21,0,"1","300","D","1","D","1","D","03","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517352,19,0,"1","300","D","1","D","2","D","01","D",.,"A",2350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517352,20,0,"1","300","D","2","D","1","D","01","D",.,"A",980,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517352,21,0,"1","310","D","2","D","1","D","03","D",.,"A",420,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517352,22,0,"1","345","D","1","D","1","D","02","D",.,"A",375,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20122",2517352,23,0,"1","350","D","2","D","1","D","01","D",.,"A",625,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
