"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20122",2443994,67,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","06","D"
"20122",2444225,25,0,"1","110","D","1","D","02","D",8200,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2444504,52,0,"1","200","D","1","D","01","D",5500,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20122",2444554,32,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2444554,33,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2444595,25,0,"1","110","D","1","D","01","D",3200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2445164,20,0,"1","100","D","5","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2445634,55,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2445634,56,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2445674,52,0,"2","110","D","1","D","01","D",5000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2447384,32,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2447524,64,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2448394,21,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2448934,80,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2449114,47,0,"1","100","D","5","D","01","D",.,"A",9634,"D",.,"A","2","D",.,"A","03","D"
"20122",2449124,78,0,"1","100","D","1","D","03","D",32000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2449504,32,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2449634,30,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2450024,23,0,"1","110","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2450704,40,0,"1","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2451024,44,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2451344,65,0,"2","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2451804,29,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2451814,41,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2451974,25,0,"1","110","D","1","D","03","D",700,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2452914,47,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2453184,52,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2453424,42,0,"2","100","D","4","D","01","D",.,"A",.,"A",3500,"F","2","D",.,"A","01","D"
"20122",2453654,24,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2453694,70,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2453694,71,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2453694,72,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2453914,44,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2454484,38,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2454604,78,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20122",2454854,49,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2455044,40,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2455464,48,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",200,"D","05","D"
"20122",2456144,42,0,"1","110","D","1","D","03","D",50,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2456534,39,0,"1","100","D","1","D","04","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2457354,63,0,"2","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2457544,35,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2457714,47,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2458024,86,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2458624,27,0,"1","110","D","1","D","02","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2458954,45,0,"1","100","D","1","D","03","D",2600,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2459194,59,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",15000,"D","02","D"
"20122",2459404,52,0,"1","100","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2459684,41,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",560,"D","02","D"
"20122",2459914,39,0,"1","130","D","6","D","04","D",.,"A",.,"A",.,"A",,"C",.,"A","03","D"
"20122",2460384,60,0,"1","110","D","1","D","03","D",2000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2460404,35,0,"1","100","D","4","D","04","D",.,"A",5000,"D",.,"A","2","D",.,"A","02","D"
"20122",2460554,48,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20122",2460654,28,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2460684,43,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","03","D"
"20122",2461055,45,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2461154,24,0,"1","100","D","1","D","03","D",1100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2461284,63,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A",,"C",.,"A","03","D"
"20122",2461284,64,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A",,"C",.,"A","05","D"
"20122",2461354,31,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2461714,37,0,"1","130","D","1","D","02","D",1,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2462694,43,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2462784,59,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2463534,54,0,"1","160","D","1","D","04","D",2200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2464014,27,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2464124,24,0,"1","100","D","1","D","03","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2464204,58,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2464204,59,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2464634,44,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2464654,25,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2464704,99,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2465004,20,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2465684,54,0,"2","110","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2466344,52,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2466614,61,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",7300,"D","01","D"
"20122",2466614,62,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2466794,46,0,"2","100","D","4","D","03","D",.,"A",370,"D",.,"A","2","D",.,"A","01","D"
"20122",2467204,33,0,"1","110","D","1","D","04","D",3500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2467314,52,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2467314,53,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2467784,70,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2467964,38,0,"1","100","D","1","D","05","D",1800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2467984,45,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",9000,"D","02","D"
"20122",2469105,46,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2469454,51,0,"1","110","D","4","D","03","D",.,"A",700,"D",.,"A","2","D",.,"A","02","D"
"20122",2469484,59,0,"1","100","D","1","D","04","D",6100,"D",.,"A",.,"A","1","D",.,"A","03","D"
"20122",2469564,22,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2469674,51,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2469774,69,0,"1","150","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2469894,27,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2469904,27,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2470654,82,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2470854,37,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2470964,56,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2471074,43,0,"1","100","D","1","D","04","D",20000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2471184,76,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2471464,41,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2471974,37,0,"1","110","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2473024,22,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2473834,26,0,"1","110","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2473834,27,0,"1","100","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2474034,68,0,"1","150","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20122",2474494,47,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2474584,48,0,"1","100","D","1","D","05","D",3100,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2476264,28,0,"1","110","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2477473,27,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2477513,68,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2477913,60,0,"1","100","D","1","D","03","D",200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2478473,37,0,"1","100","D","4","D","01","D",.,"A",16000,"D",.,"A","2","D",.,"A","01","D"
"20122",2478723,49,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2479043,27,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20122",2479123,41,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2479913,61,0,"1","100","D","1","D","03","D",325,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2480095,44,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2480095,45,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2480173,58,0,"1","100","D","1","D","03","D",800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2480343,44,0,"2","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2480343,45,0,"2","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2480683,49,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2481183,44,0,"1","110","D","1","D","03","D",7500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2481253,59,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",6000,"D","01","D"
"20122",2481253,60,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2481283,35,0,"1","110","D","1","D","03","D",2800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2481283,36,0,"2","110","D","1","D","01","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2481293,58,0,"1","100","D","1","D","01","D",2500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2482163,66,0,"1","110","D","4","D","02","D",.,"A",3700,"D",.,"A","1","D",.,"A","01","D"
"20122",2482213,33,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2482653,32,0,"1","100","D","1","D","01","D",1900,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2482693,20,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2483123,32,0,"1","100","D","4","D","02","D",.,"A",4500,"D",.,"A","1","D",3600,"D","01","D"
"20122",2483123,33,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2483613,44,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2483923,57,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2484593,45,0,"1","100","D","1","D","03","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2484703,27,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20122",2484713,38,0,"1","110","D","1","D","03","D",11000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2484793,44,0,"1","110","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2485663,24,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20122",2485723,51,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2485753,26,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2486683,39,0,"1","100","D","1","D","03","D",450,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2487253,41,0,"1","100","D","1","D","03","D",13000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2487553,39,0,"1","100","D",,"C","02","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2487573,49,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2487573,50,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2487573,51,0,"1","200","D","1","D","03","D",1500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2487943,29,0,"1","100","D","1","D","03","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2488263,38,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2488323,43,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2488323,44,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2488963,48,0,"1","150","D","1","D","04","D",750,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20122",2489123,40,0,"1","110","D","4","D","04","D",.,"A",15000,"D",.,"A","2","D",.,"A","01","D"
"20122",2489123,41,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2489423,39,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20122",2489615,43,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2489615,44,0,"2","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2489913,23,0,"1","100","D","1","D","02","D",12000,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2490013,41,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2490113,47,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2490423,40,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2490833,37,0,"2","150","D","1","D","02","D",400,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2491113,68,0,"1","110","D","4","D","03","D",.,"A",1500,"D",.,"A","2","D",.,"A","01","D"
"20122",2492083,43,0,"1","100","D","1","D","03","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2492083,44,0,"1","100","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2492575,26,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2492593,53,0,"2","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",7300,"D","01","D"
"20122",2492973,41,0,"1","100","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2493353,52,0,"1","110","D","1","D","03","D",1000,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2493483,37,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2493783,37,0,"1","110","D","1","D","04","D",200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2494323,74,0,"1","100","D","1","D","04","D",950,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2494683,23,0,"1","110","D","4","D","02","D",.,"A",1500,"F",.,"A","1","D",.,"A","02","D"
"20122",2494705,30,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2494713,26,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2494903,47,0,"1","100","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2495243,56,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2496743,66,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2496813,40,0,"1","100","D","1","D","04","D",5200,"D",.,"A",.,"A","1","D",.,"A","02","D"
"20122",2496833,45,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2497063,72,0,"2","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2497493,35,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2497493,36,0,"1","110","D",,"C","03","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20122",2497733,33,0,"1","100","D","1","D","02","D",900,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2498423,57,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20122",2498463,53,0,"2","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2499055,28,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2499083,31,0,"1","100","D","1","D","04","D",700,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2499483,37,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2500855,31,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2500933,37,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2501043,41,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2501043,42,0,"1","100","D","1","D","05","D",350,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2501813,28,0,"1","100","D","1","D","04","D",19000,"D",.,"A",.,"A","1","D",16500,"D","01","D"
"20122",2501933,33,0,"1","110","D","1","D","04","D",5500,"F",.,"A",.,"A",,"C",.,"A","01","D"
"20122",2502093,45,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2502333,51,0,"2","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2502393,57,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2502393,58,0,"1","170","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2502393,59,0,"1","200","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2502573,35,0,"1","110","D","4","D","04","D",.,"A",5700,"D",.,"A","2","D",.,"A","01","D"
"20122",2503333,34,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2503793,61,0,"1","110","D","1","D","03","D",2200,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2503823,33,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2504653,35,0,"1","110","D","1","D","04","D",1800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2504813,42,0,"1","160","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2504883,34,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20122",2504883,35,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2505503,53,0,"2","160","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20122",2506193,36,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2506193,37,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",6000,"F","02","D"
"20122",2507643,84,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2509183,32,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2509823,26,0,"2","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2509863,44,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2510313,35,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2510493,61,0,"2","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2510853,57,0,"1","200","D","1","D","05","D",1350,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20122",2510853,58,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20122",2512125,46,0,"1","110","D","1","D","02","D",8000,"D",.,"A",.,"A","1","D",5200,"D","01","D"
"20122",2512712,61,0,"1","110","D","1","D","03","D",700,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2513462,42,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2513732,36,0,"1","110","D","1","D","02","D",27000,"D",.,"A",.,"A","1","D",27000,"D","01","D"
"20122",2513972,35,0,"1","110","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2514152,21,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2514172,50,0,"1","110","D","1","D","03","D",100,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2514742,43,0,"1","110","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2514762,22,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2515712,40,0,"1","100","D","1","D","03","D",16000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2516482,49,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2516962,35,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2517132,39,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20122",2517562,31,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2518842,37,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2520022,83,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2520322,31,0,"1","100","D","1","D","01","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2521002,26,0,"1","110","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2521122,63,0,"2","100","D","1","D","01","D",1,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20122",2521202,39,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20122",2521222,29,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2521542,60,0,"1","110","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2522255,52,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2522382,36,0,"2","100","D","1","D","01","D",1,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20122",2522642,55,0,"1","100","D","1","D","03","D",3800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2522652,34,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20122",2523215,44,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
