"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMLOC","NUMLOC_","LOCLODGX","LOCL_DGX","ALCMEALX","ALCM_ALX","ALCGROCX","ALCG_OCX","LOCADMSX","LOCA_MSX","FOODLCDL","FOOD_CDL","LODGLCDL","LODG_CDL","ENTRLCDL","ENTR_CDL","ELSELCDL","ELSE_CDL","QLCMLAX","QLCMLAX_","QLCGLAX","QLCGLAX_"
"20123",2560662,43,0,"1",2,"D",500,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",600,"D",.,"A"
"20123",2562632,39,0,"1",1,"D",210,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20123",2562692,35,0,"1",2,"D",130,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20123",2563982,43,0,"1",1,"D",250,"D",3,"G",3,"G",.,"A",,"A",,"A",,"A",,"A",39,"G",5,"G"
"20123",2567112,55,0,"1",2,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20123",2568212,52,0,"1",1,"D",.,"A",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",85,"D",.,"A"
"20123",2568282,46,0,"1",23,"D",580,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20123",2570122,58,0,"1",2,"D",.,"A",50,"D",.,"A",200,"D",,"A",,"A",,"A",,"A",250,"D",75,"D"
"20123",2570575,61,0,"1",1,"D",.,"A",.,"A",.,"A",40,"D",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20123",2573652,34,0,"1",4,"D",430,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",400,"D",.,"A"
"20123",2574322,56,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","1","D","1","D",15,"D",.,"A"
"20123",2574932,40,0,"1",21,"D",1400,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",360,"D",.,"A"
"20123",2579164,48,0,"1",4,"D",.,"A",88,"D",40,"F",.,"A",,"A",,"A",,"A",,"A",112,"D",360,"F"
"20123",2581612,22,0,"1",14,"D",740,"D",15,"F",40,"F",.,"A",,"A",,"A",,"A",,"A",25,"F",360,"F"
"20123",2594923,30,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20123",2603402,25,0,"1",6,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20123",2603795,26,0,"1",42,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",240,"D",.,"A"
"20124",2480155,49,0,"1",1,"D",134,"G",40,"G",.,"A",43,"G","1","D","1","D","1","D","1","D",173,"G",.,"A"
"20124",2484525,38,0,"1",5,"D",209,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",500,"D",.,"A"
"20124",2489735,100,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20124",2490255,51,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20124",2491165,55,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",40,"D"
"20124",2491475,52,0,"1",1,"D",253,"G",27,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",100,"G",.,"A"
"20124",2493365,62,0,"1",1,"D",54,"G",1,"G",1,"G",4,"G",,"A",,"A",,"A",,"A",153,"G",2,"G"
"20124",2494355,77,0,"1",1,"D",120,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20124",2495815,75,0,"1",1,"D",157,"D",7,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",93,"D",.,"A"
"20124",2496425,39,0,"1",3,"D",450,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",50,"D"
"20124",2498245,41,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2500365,55,0,"1",1,"D",100,"D",50,"D",.,"A",20,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20124",2501275,75,0,"1",1,"D",200,"G",21,"G",.,"A",400,"D","1","D","1","D","2","D","2","D",179,"G",.,"A"
"20124",2505785,48,0,"1",2,"D",109,"D",.,"A",160,"D",.,"A",,"A",,"A",,"A",,"A",80,"D",0,"D"
"20124",2508025,72,0,"1",5,"D",432,"G",26,"G",5,"G",15,"G",,"A",,"A",,"A",,"A",160,"G",12,"G"
"20124",2511265,121,0,"1",1,"D",110,"G",.,"A",.,"A",1,"G",,"A",,"A",,"A",,"A",42,"G",1,"G"
"20124",2511564,53,0,"1",4,"D",800,"D",.,"A",.,"A",150,"D",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20124",2517394,67,0,"1",2,"D",450,"D",14,"D",.,"A",6,"D",,"A",,"A",,"A",,"A",221,"D",.,"A"
"20124",2517584,79,0,"1",1,"D",189,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20124",2517644,88,0,"1",1,"D",230,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",260,"D",40,"D"
"20124",2519204,61,0,"1",2,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2520474,34,0,"1",1,"D",89,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20124",2522044,85,0,"1",2,"D",375,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",180,"D",.,"A"
"20124",2525484,27,0,"1",6,"D",705,"G",.,"A",.,"A",295,"G","2","D","1","D","1","D","2","D",.,"A",.,"A"
"20124",2526184,115,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20124",2529214,42,0,"1",2,"D",160,"D",.,"A",.,"A",150,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20124",2532534,53,0,"1",1,"D",200,"D",.,"A",.,"A",80,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20124",2532854,55,0,"1",2,"D",.,"A",50,"F",80,"D",46,"D",,"A",,"A",,"A",,"A",30,"F",40,"D"
"20124",2541464,44,0,"1",7,"D",501,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2541574,52,0,"1",3,"D",129,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20124",2545793,25,0,"1",1,"D",300,"D",.,"A",.,"A",150,"D",,"A",,"A",,"A",,"A",400,"D",.,"A"
"20124",2547733,45,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",15,"D",.,"A"
"20124",2551864,49,0,"1",2,"D",200,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",120,"D",.,"A"
"20124",2553133,77,0,"1",1,"D",425,"D",10,"D",20,"D",.,"A",,"A",,"A",,"A",,"A",140,"D",10,"D"
"20124",2553553,57,0,"1",4,"D",194,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2554663,28,0,"1",4,"D",900,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20124",2554753,43,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"F",.,"A"
"20124",2554873,43,0,"1",1,"D",.,"A",11,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",39,"D",.,"A"
"20124",2556853,29,0,"1",2,"D",170,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",85,"D",5,"D"
"20124",2558073,42,0,"1",1,"D",126,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20124",2560243,60,0,"1",2,"D",236,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2561833,46,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2569163,64,0,"1",2,"D",260,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20124",2570283,64,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20124",2575565,18,0,"1",4,"D",500,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",80,"D"
"20124",2579932,54,0,"1",1,"D",68,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20124",2581902,45,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2582122,44,0,"1",2,"D",60,"D",50,"D",.,"A",15,"D",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20124",2583362,44,0,"1",2,"D",200,"D",6,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",54,"D",.,"A"
"20124",2585732,21,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20124",2586852,34,0,"1",6,"D",258,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",28,"D",.,"A"
"20124",2586924,36,0,"1",1,"D",150,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20124",2587152,46,0,"1",6,"D",10000,"D",.,"A",.,"A",200,"D",,"A",,"A",,"A",,"A",1000,"D",.,"A"
"20124",2590802,54,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",750,"D",.,"A"
"20124",2591272,56,0,"1",2,"D",320,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20124",2591292,40,0,"1",12,"D",1000,"G",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",200,"D",100,"D"
"20124",2592732,48,0,"1",1,"D",50,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2592932,44,0,"1",3,"D",500,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20124",2593062,46,0,"1",1,"D",134,"G",18,"G",2,"G",142,"G","1","D","1","D","1","D","1","D",91,"G",18,"G"
"20124",2596242,30,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20124",2599152,57,0,"1",4,"D",543,"G",76,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",481,"G",.,"A"
"20124",2602302,105,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20124",2603602,61,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20124",2608392,85,0,"1",1,"D",75,"D",.,"A",30,"D",40,"D",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20124",2610482,39,0,"1",1,"D",45,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20124",2611532,45,0,"1",4,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20124",2611632,33,0,"1",19,"D",30,"G",3,"G",.,"A",.,"A","1","D","1","D","2","D","1","D",512,"G",200,"D"
"20124",2612672,83,0,"1",2,"D",134,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20124",2614392,36,0,"1",15,"D",1500,"D",100,"F",80,"F",.,"A",,"A",,"A",,"A",,"A",100,"F",40,"F"
"20124",2617793,49,0,"1",1,"D",30,"D",.,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20124",2627744,50,0,"1",3,"D",502,"G",67,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",231,"G",.,"A"
"20124",2629705,25,0,"1",5,"D",350,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20124",2630645,33,0,"1",1,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20124",2633045,26,0,"1",7,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2513595,68,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2513605,43,0,"1",2,"D",225,"G",54,"G",.,"A",65,"G","1","D","1","D","1","D","1","D",116,"G",25,"D"
"20131",2517395,78,0,"1",1,"D",250,"D",.,"A",.,"A",500,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20131",2517675,37,0,"1",1,"D",.,"A",.,"A",.,"A",100,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20131",2522045,103,0,"1",1,"D",209,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2527775,40,0,"1",3,"D",132,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20131",2528085,71,0,"1",1,"D",211,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"F",25,"F"
"20131",2530225,54,0,"1",2,"D",254,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",220,"D",.,"A"
"20131",2534755,94,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20131",2539195,43,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20131",2540785,62,0,"1",2,"D",180,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20131",2547774,40,0,"1",2,"D",600,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20131",2550774,44,0,"1",2,"D",500,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2552814,41,0,"1",4,"D",500,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",160,"D",.,"A"
"20131",2552894,54,0,"1",1,"D",35,"D",.,"A",30,"D",.,"A",,"A",,"A",,"A",,"A",20,"D",0,"D"
"20131",2553134,105,0,"1",1,"D",440,"D",20,"D",20,"D",.,"A",,"A",,"A",,"A",,"A",180,"D",10,"D"
"20131",2553544,54,0,"1",1,"D",350,"D",12,"D",.,"A",80,"D",,"A",,"A",,"A",,"A",38,"D",.,"A"
"20131",2555724,68,0,"1",1,"D",72,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20131",2562494,37,0,"1",10,"D",350,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",120,"D",.,"A"
"20131",2565504,49,0,"1",2,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",.,"A"
"20131",2567974,58,0,"1",5,"D",340,"D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",480,"D",.,"A"
"20131",2570884,78,0,"1",1,"D",292,"D",200,"F",.,"A",130,"D",,"A",,"A",,"A",,"A",300,"F",.,"A"
"20131",2571414,72,0,"1",3,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2572064,26,0,"1",4,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",1,"D"
"20131",2572544,36,0,"1",1,"D",703,"G",77,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",270,"G",.,"A"
"20131",2574414,67,0,"1",2,"D",60,"D",40,"F",.,"A",70,"G",,"A",,"A",,"A",,"A",60,"F",.,"A"
"20131",2574825,46,0,"1",2,"D",283,"G",30,"D",.,"A",116,"G","2","D","1","D","1","D","1","D",70,"D",20,"D"
"20131",2578304,61,0,"1",1,"D",500,"D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20131",2579153,32,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20131",2579383,39,0,"1",2,"D",165,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20131",2582365,62,0,"1",1,"D",240,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",85,"D",.,"A"
"20131",2585243,30,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20131",2587743,87,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",20,"D"
"20131",2597103,46,0,"1",2,"D",.,"A",12,"D",12,"D",45,"D",,"A",,"A",,"A",,"A",13,"D",0,"D"
"20131",2599663,55,0,"1",1,"D",207,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20131",2602123,65,0,"1",1,"D",59,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",32,"D",.,"A"
"20131",2602253,35,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2603463,68,0,"1",2,"D",300,"D",10,"D",.,"A",70,"D",,"A",,"A",,"A",,"A",110,"D",.,"A"
"20131",2607483,19,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",10,"D"
"20131",2608703,50,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2610843,57,0,"1",2,"D",178,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20131",2611623,64,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20131",2612373,85,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2615232,38,0,"1",1,"D",1000,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20131",2615942,56,0,"1",2,"D",211,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"F",.,"A"
"20131",2616622,41,0,"1",1,"D",145,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",105,"D",.,"A"
"20131",2618812,127,0,"1",3,"D",119,"G",19,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",57,"G",.,"A"
"20131",2619662,49,0,"1",1,"D",171,"G",5,"G",3,"G",14,"G",,"A",,"A",,"A",,"A",122,"G",10,"G"
"20131",2622015,36,0,"1",2,"D",350,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20131",2622282,39,0,"1",7,"D",1000,"D",.,"A",.,"A",1240,"D",,"A",,"A",,"A",,"A",400,"D",.,"A"
"20131",2627652,39,0,"1",1,"D",199,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20131",2628192,34,0,"1",2,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20131",2628302,46,0,"1",2,"D",.,"A",4,"G",1,"G",.,"A",,"A",,"A",,"A",,"A",109,"G",6,"G"
"20131",2628422,60,0,"1",1,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20131",2628462,50,0,"1",1,"D",.,"A",.,"A",.,"A",300,"D","1","D","1","D","2","D","2","D",.,"A",.,"A"
"20131",2628922,56,0,"1",4,"D",150,"D",25,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",100,"D"
"20131",2629682,42,0,"1",2,"D",230,"D",.,"A",.,"A",80,"D",,"A",,"A",,"A",,"A",200,"D",80,"D"
"20131",2630182,46,0,"1",1,"D",44,"G",.,"A",.,"A",16,"G","2","D","1","D","1","D","2","D",15,"D",.,"A"
"20131",2632492,75,0,"1",1,"D",120,"G",45,"D",.,"A",.,"A","2","D","1","D","2","D","1","D",55,"D",.,"A"
"20131",2637282,24,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",125,"D",.,"A"
"20131",2638252,49,0,"1",4,"D",50,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",350,"D",.,"A"
"20131",2638582,40,0,"1",3,"D",500,"D",.,"A",150,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20131",2638742,50,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20131",2638872,32,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20131",2639392,42,0,"1",1,"D",87,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20131",2641222,44,0,"1",3,"D",540,"D",75,"D",.,"A",480,"D",,"A",,"A",,"A",,"A",375,"D",.,"A"
"20131",2644262,43,0,"1",3,"D",250,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20131",2646342,37,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2648913,35,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20131",2653414,24,0,"1",4,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20131",2655704,69,0,"1",1,"D",100,"D",5,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20131",2671224,49,0,"1",3,"D",150,"D",.,"A",.,"A",170,"D",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20131",2679563,60,0,"1",2,"D",300,"D",16,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",144,"D",.,"A"
