"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QPSF3MCX","QPSF_MCX","QSSF3MCX","QSSF_MCX","QEAD3MCX","QEAD_MCX","QREC3MCX","QREC_MCX","QFLM3MCX","QFLM_MCX","QFLP3MCX","QFLP_MCX","QPVD3MCX","QPVD_MCX","QRVD3MCX","QRVD_MCX","QENT3MCX","QENT_MCX","QBR3MCX","QBR3MCX_","QNMG3MCX","QNMG_MCX","QAFL3MCX","QAFL_MCX","QVFL3MCX","QVFL_MCX","QAGR3MCX","QAGR_MCX","QONL3MCX","QONL_MCX"
"20124",2587492,21,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",29,"D",.,"A",100,"D",40,"D",42,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2587522,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",30,"D",.,"A",50,"D",50,"D",20,"D",.,"A"
"20124",2587543,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20124",2587552,13,0,"1",.,"A",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587642,31,0,"1",.,"A",.,"A",60,"D",120,"D",.,"A",.,"A",.,"A",.,"A",20,"D",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587652,13,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587662,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",8,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587672,22,0,"1",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2587722,17,0,"1",.,"A",.,"A",20,"D",50,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587742,39,0,"1",.,"A",.,"A",265,"D",.,"A",.,"A",25,"D",.,"A",32,"D",200,"D",100,"D",.,"A",20,"D",.,"A",20,"D",.,"A"
"20124",2587812,17,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587902,14,0,"1",.,"A",10,"D",15,"D",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2587912,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2587962,33,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2587972,25,0,"1",.,"A",50,"D",0,"D",.,"A",.,"A",.,"A",.,"A",23,"D",15,"D",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2587992,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",175,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588042,29,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",65,"D",.,"A",20,"D",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588082,24,0,"1",160,"D",.,"A",.,"A",.,"A",12,"D",.,"A",6,"D",.,"A",.,"A",25,"D",.,"A",15,"D",33,"D",.,"A",43,"D"
"20124",2588102,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",220,"D",85,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588132,21,0,"1",100,"D",.,"A",18,"D",.,"A",.,"A",.,"A",17,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D"
"20124",2588152,19,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588172,23,0,"1",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D"
"20124",2588182,21,0,"1",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588212,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",.,"A",.,"A",38,"D",.,"A",.,"A"
"20124",2588232,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588242,16,0,"1",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588312,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",10,"D",8,"D",.,"A",5,"D",8,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588322,17,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588332,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588412,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588482,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588502,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",1,"D",.,"A",.,"A"
"20124",2588543,21,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588554,18,0,"1",.,"A",.,"A",.,"A",70,"D",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588622,18,0,"1",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A",.,"A",42,"D"
"20124",2588632,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588642,28,0,"1",.,"A",20,"D",40,"D",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",39,"D"
"20124",2588652,13,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588662,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588682,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",10,"D",.,"A",.,"A",.,"A",45,"F",.,"A",.,"A",.,"A"
"20124",2588692,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588752,16,0,"1",50,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",.,"A",0,"D",.,"A",.,"A",.,"A"
"20124",2588762,18,0,"1",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",20,"D",.,"A",.,"A",.,"A",0,"D",.,"A"
"20124",2588772,35,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",265,"D",50,"D",30,"D",150,"D",.,"A",60,"D",.,"A"
"20124",2588822,31,0,"1",.,"A",.,"A",131,"D",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588832,19,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2588842,17,0,"1",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",45,"D"
"20124",2588882,21,0,"1",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588932,23,0,"1",.,"A",260,"D",100,"D",.,"A",.,"A",.,"A",20,"D",20,"D",80,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2588992,14,0,"1",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589002,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589042,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",200,"D",93,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589142,15,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",0,"D",.,"A"
"20124",2589152,23,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",20,"D",112,"D",13,"D",18,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589212,16,0,"1",.,"A",.,"A",.,"A",32,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589222,17,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589242,17,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",20,"D",10,"D",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589252,20,0,"1",400,"D",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",24,"D",200,"D",.,"A",27,"D",40,"D",.,"A",10,"D",.,"A"
"20124",2589282,23,0,"1",0,"D",.,"A",40,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20124",2589312,28,0,"1",.,"A",0,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",24,"D",.,"A",.,"A"
"20124",2589332,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589392,19,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589412,17,0,"1",.,"A",.,"A",58,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589452,23,0,"1",.,"A",200,"D",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589472,40,0,"1",250,"D",80,"D",.,"A",20,"D",.,"A",.,"A",50,"D",60,"D",.,"A",40,"D",5,"D",30,"D",.,"A",.,"A",.,"A"
"20124",2589482,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",23,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589522,13,0,"1",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589562,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589572,16,0,"1",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589582,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589602,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589612,36,0,"1",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A",25,"D",51,"D",.,"A",45,"D",26,"D",50,"D",.,"A",.,"A",.,"A"
"20124",2589702,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",100,"D",25,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589722,39,0,"1",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",20,"D",30,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589812,14,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A"
"20124",2589822,28,0,"1",.,"A",.,"A",50,"D",10,"D",.,"A",25,"D",.,"A",.,"A",35,"D",10,"D",.,"A",8,"D",4,"D",6,"D",.,"A"
"20124",2589862,20,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589882,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",100,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589932,13,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2589972,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2589992,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590002,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2590052,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590062,14,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2590072,15,0,"1",.,"A",.,"A",8,"D",.,"A",.,"A",10,"D",22,"D",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",3,"D",.,"A"
"20124",2590102,24,0,"1",.,"A",.,"A",.,"A",20,"D",.,"A",5,"D",.,"A",4,"D",.,"A",100,"D",.,"A",.,"A",.,"A",3,"D",.,"A"
"20124",2590122,27,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",111,"D",21,"D",.,"A",112,"D",1,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2590134,16,0,"1",.,"A",.,"A",139,"D",.,"A",.,"A",.,"A",101,"D",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A",108,"D"
"20124",2590142,16,0,"1",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590262,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A"
"20124",2590382,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590412,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590442,26,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590462,18,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590482,17,0,"1",.,"A",106,"D",30,"D",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",15,"D",4,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2590533,14,0,"1",100,"D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590562,20,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A"
"20124",2590592,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",100,"D",24,"D",60,"D",30,"D",.,"A",.,"A"
"20124",2590622,14,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590672,20,0,"1",.,"A",.,"A",1000,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590722,26,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590732,21,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590762,16,0,"1",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",20,"D",4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590802,19,0,"1",200,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A"
"20124",2590812,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",101,"D",2,"D",30,"D",3,"D",30,"D",.,"A"
"20124",2590832,23,0,"1",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590882,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2590952,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",48,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591012,16,0,"1",.,"A",180,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591092,17,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591152,16,0,"1",.,"A",40,"D",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591162,17,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591172,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591192,13,0,"1",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591202,28,0,"1",250,"D",.,"A",186,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591212,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591222,23,0,"1",.,"A",400,"D",12,"D",50,"D",.,"A",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591272,25,0,"1",120,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",25,"D",.,"A",4,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2591282,14,0,"1",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591292,22,0,"1",.,"A",.,"A",1000,"D",.,"A",.,"A",.,"A",.,"A",15,"D",130,"D",50,"D",.,"A",.,"A",.,"A",3,"D",.,"A"
"20124",2591395,13,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591482,20,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591522,17,0,"1",.,"A",.,"A",30,"D",0,"D",.,"A",.,"A",20,"D",.,"A",.,"A",80,"D",.,"A",36,"D",.,"A",.,"A",.,"A"
"20124",2591542,16,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591564,19,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591632,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591662,17,0,"1",750,"D",.,"A",96,"D",.,"A",.,"A",25,"D",.,"A",30,"D",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591692,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591722,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2591732,31,0,"1",10,"D",.,"A",.,"A",116,"D",.,"A",.,"A",16,"D",.,"A",10,"D",23,"D",.,"A",22,"D",54,"D",9,"D",.,"A"
"20124",2591742,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591843,14,0,"1",.,"A",.,"A",33,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20124",2591852,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591892,26,0,"1",216,"D",60,"D",32,"D",.,"A",.,"A",.,"A",0,"D",30,"D",30,"D",20,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2591912,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2591924,18,0,"1",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",125,"D",.,"A",280,"D",.,"A",.,"A",.,"A"
"20124",2591942,14,0,"1",.,"A",.,"A",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591962,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591972,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2591992,18,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592052,23,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592062,26,0,"1",.,"A",.,"A",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592092,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20124",2592132,17,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592142,17,0,"1",0,"D",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592202,18,0,"1",.,"A",.,"A",80,"D",21,"D",.,"A",6,"D",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592222,23,0,"1",50,"D",.,"A",86,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20124",2592232,25,0,"1",130,"D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",63,"D",.,"A",85,"D",.,"A",60,"D",.,"A",10,"D",.,"A"
"20124",2592242,18,0,"1",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",80,"D",.,"A",50,"D",240,"D",.,"A",100,"D",60,"D",.,"A",.,"A"
"20124",2592252,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
