"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20131",2551224,47,0,"5","01","D","100","D",.,"A","3","D","04","D","2000","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551224,48,0,"5","02","D","400","D",.,"A","3","D",,"C","1915","D",.,"A",.,"A",.,"A",300,"F",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20131",2551244,42,0,"5","01","D","100","D",.,"A","3","D","07","D","1989","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551354,29,0,"5","01","D","100","D",.,"A","3","D","12","D","1999","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551374,21,0,"5","01","D","100","D",.,"A","3","D","07","D","2000","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551394,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1976","D",.,"A",.,"A",.,"A",3210,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551424,50,0,"5","01","D","100","D",.,"A","2","D","09","D","2009","D",.,"A",.,"A",.,"A",580,"F",,"A",.,"A",,"A",.,"A","1","D",.,"C",,"A","2","D"
"20131",2551434,29,0,"5","01","D","100","D",.,"A","3","D","01","D",,"C",.,"A",.,"A",.,"A",413,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551564,51,0,"5","01","D","100","D",.,"A","3","D","08","D","1969","D",.,"A",.,"A",.,"A",5400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551564,52,0,"5","02","D","500","D",.,"A","3","D","06","D","2011","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2551604,21,0,"5","01","D","100","D",.,"A","3","D","02","D","2009","D",.,"A",.,"A",.,"A",1777,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551654,27,0,"5","01","D","100","D",.,"A","3","D","07","D","2008","D",.,"A",.,"A",.,"A",3024,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551664,32,0,"5","01","D","100","D",.,"A","3","D",,"C","1986","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551694,39,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551714,32,0,"5","01","D","100","D",.,"A","3","D","08","D","1975","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551724,69,0,"5","01","D","100","D",.,"A","3","D","06","D","2007","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551754,40,0,"5","01","D","100","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",1340,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551774,39,0,"5","01","D","100","D",.,"A","3","D","10","D","1966","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","1","D",.,"C",,"A","2","D"
"20131",2551774,40,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2551814,27,0,"5","01","D","100","D",0.25,"D","3","D",,"C",,"C",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2551844,34,0,"5","01","D","100","D",.,"A","3","D","06","D","2001","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551844,35,0,"5","02","D","500","D",.,"A","1","D","09","D","1994","D",.,"A",.,"A",.,"A",5991,"F",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20131",2551874,65,0,"5","01","D","100","D",.,"A","3","D","08","D","2010","D",.,"A",.,"A",.,"A",4500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551874,66,0,"5","02","D","200","D",.,"A","3","D","12","D","2002","D",.,"A",.,"A",.,"A",1865,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2551884,29,0,"5","01","D","100","D",.,"A","3","D","02","D","2002","D",.,"A",.,"A",.,"A",4692,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551894,31,0,"5","01","D","100","D",.,"A","3","D","01","D","2007","D",.,"A",.,"A",.,"A",80,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551904,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1975","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551934,37,0,"5","01","D","100","D",.,"A","3","D",,"C","1983","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551964,39,0,"5","01","D","100","D",.,"A","3","D","11","D","1976","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2551974,35,0,"5","01","D","100","D",.,"A","3","D","02","D","2012","D",.,"A",.,"A",.,"A",800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552044,33,0,"5","01","D","100","D",.,"A","1","D",,"C","2002","D",.,"A",.,"A",.,"A",1695,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552064,38,0,"5","01","D","100","D",.,"A","3","D","10","D","1986","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552084,30,0,"5","01","D","100","D",.,"A","3","D",,"C","2007","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552084,31,0,"5","02","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",10404,"T",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2552094,56,0,"5","01","D","100","D",.,"A","3","D","02","D","2009","D",.,"A",.,"A",.,"A",1402,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552144,54,0,"5","01","D","100","D",.,"A","3","D","04","D","2009","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552174,38,0,"5","01","D","100","D",.,"A","3","D","06","D","2009","D",.,"A",.,"A",.,"A",1469,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552184,27,0,"5","01","D","100","D",.,"A","3","D","01","D","2001","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552184,28,0,"5","02","D","300","D",.,"A","1","D","02","D","2004","D",.,"A",.,"A",.,"A",500,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2552294,32,0,"5","01","D","100","D",.,"A","3","D","06","D","2009","D",.,"A",.,"A",.,"A",2300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552344,37,0,"5","01","D","100","D",.,"A","3","D",,"C","1999","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552344,38,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2552344,39,0,"5","03","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",59,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2552344,40,0,"5","04","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2552354,54,0,"5","01","D","100","D",.,"A","3","D","04","D","1982","D",.,"A",.,"A",.,"A",940,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552374,26,0,"5","01","D","100","D",.,"A","3","D","06","D","1956","D",.,"A",.,"A",.,"A",4200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552384,50,0,"5","01","D","100","D",.,"A","3","D","12","D","2007","D",.,"A",.,"A",.,"A",347,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2552414,32,0,"5","01","D","100","D",.,"A","3","D","09","D","1992","D",.,"A",.,"A",.,"A",67,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552444,51,0,"5","01","D","100","D",.,"A","3","D","03","D","2001","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552454,42,0,"5","01","D","100","D",.,"A","3","D",,"C","1975","D",.,"A",.,"A",.,"A",686,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552454,43,0,"5","02","D","400","D",.,"A","3","D","10","D","1991","D",.,"A",.,"A",.,"A",450,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2552474,32,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552534,24,0,"1","01","D","100","D",.,"A","3","D","09","D","2012","D",.,"A",.,"A",.,"A",1926,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552584,27,0,"5","01","D","100","D",.,"A","3","D","02","D","1994","D",.,"A",.,"A",.,"A",2150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552594,58,0,"5","01","D","100","D",.,"A","3","D","02","D","1994","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552614,31,0,"1","01","D","100","D",.,"A","3","D","10","D","2012","D",20000,"F",0,"F",0,"F",800,"F",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D"
"20131",2552634,37,0,"5","01","D","100","D",.,"A","3","D","07","D","1977","D",.,"A",.,"A",.,"A",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552704,46,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552704,47,0,"5","02","D","300","D",.,"A","3","D","06","D","2011","D",.,"A",.,"A",.,"A",800,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2552714,36,0,"1","01","D","100","D",.,"A","3","D","02","D","2010","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552874,37,0,"5","01","D","100","D",.,"A","3","D","08","D","2009","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2552974,21,0,"5","01","D","100","D",.,"A","1","D",,"C","2011","D",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553014,44,0,"5","01","D","100","D",.,"A","3","D","08","D","1987","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553054,39,0,"5","01","D","100","D",.,"A","3","D","06","D","2011","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553054,40,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2553084,44,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",32,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553084,45,0,"5","02","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",126,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553134,92,0,"5","01","D","100","D",.,"A","3","D","04","D","2007","D",.,"A",.,"A",.,"A",5600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553144,65,0,"5","01","D","100","D",.,"A","3","D","04","D","2006","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553144,66,0,"5","02","D","400","D",.,"A","3","D",,"C","2008","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553184,49,0,"5","01","D","100","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553194,37,0,"5","01","D","100","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553204,35,0,"5","01","D","200","D",.,"A","3","D","03","D","2006","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553214,37,0,"5","01","D","100","D",.,"A","3","D","11","D","1989","D",.,"A",.,"A",.,"A",489,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553244,59,0,"5","01","D","100","D",.,"A","3","D","01","D","1992","D",.,"A",.,"A",.,"A",330,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553274,28,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553334,42,0,"5","01","D","100","D",.,"A","3","D","07","D","2009","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553344,46,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",1500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553364,33,0,"5","01","D","100","D",0.33,"D","3","D","10","D","1986","D",.,"A",.,"A",.,"A",1608,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553374,32,0,"5","01","D","100","D",.,"A","3","D","11","D","1997","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553374,33,0,"5","02","D","400","D",.,"A","3","D","06","D","2003","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553384,22,0,"1","01","D","100","D",.,"A","3","D",,"C","2007","D",.,"A",.,"A",.,"A",4200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553394,32,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",550,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553454,36,0,"5","01","D","100","D",.,"A","1","D","03","D","2010","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553524,22,0,"5","01","D","100","D",.,"A","3","D","02","D","2000","D",.,"A",.,"A",.,"A",59,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553544,36,0,"5","01","D","100","D",.,"A","3","D","09","D","2007","D",.,"A",.,"A",.,"A",4100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553554,36,0,"5","01","D","100","D",.,"A","3","D","03","D","2000","D",.,"A",.,"A",.,"A",1996,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20131",2553554,37,0,"5","02","D","400","D",.,"A","3","D",,"C","1973","D",.,"A",.,"A",.,"A",9,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2553554,38,0,"5","03","D","400","D",.,"A","3","D",,"C","1973","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20131",2553614,35,0,"5","01","D","100","D",.,"A","3","D",,"C","1954","D",.,"A",.,"A",.,"A",580,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553614,36,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2553644,32,0,"5","01","D","100","D",.,"A","3","D","07","D","1963","D",.,"A",.,"A",.,"A",1863,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553694,24,0,"5","01","D","100","D",.,"A","1","D","11","D","1995","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553704,60,0,"5","01","D","100","D",.,"A","1","D",,"C","2005","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553704,61,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2553704,62,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2553704,63,0,"5","04","D","400","D",.,"A","3","D",,"C","2007","D",.,"A",.,"A",.,"A",1112,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2553724,38,0,"5","01","D","100","D",.,"A","3","D","06","D","2011","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553784,34,0,"5","01","D","100","D",.,"A","3","D","02","D","1996","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553794,30,0,"5","01","D","100","D",.,"A","3","D","11","D","2010","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553794,31,0,"5","02","D","200","D",.,"A","3","D","03","D","1989","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553794,32,0,"5","03","D","400","D",.,"A","3","D","01","D","2006","D",.,"A",.,"A",.,"A",43,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553814,31,0,"5","01","D","100","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553824,33,0,"5","01","D","100","D",.,"A","3","D","06","D","2012","D",138500,"D",0,"D",4000,"D",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20131",2553834,57,0,"5","01","D","100","D",.,"A","3","D","07","D","1991","D",.,"A",.,"A",.,"A",5141,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553834,58,0,"5","02","D","400","D",.,"A","3","D","06","D","1994","D",.,"A",.,"A",.,"A",27,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553834,59,0,"5","03","D","300","D",.,"A","3","D","07","D","2008","D",.,"A",.,"A",.,"A",1448,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2553834,60,0,"5","04","D","500","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",1089,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20131",2553844,44,0,"5","01","D","100","D",.,"A","3","D","07","D","2006","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553884,23,0,"5","01","D","100","D",.,"A","1","D","03","D","2005","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2553924,62,0,"5","01","D","100","D",.,"A","3","D","12","D","1960","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554034,39,0,"5","01","D","100","D",.,"A","3","D","04","D","2009","D",.,"A",.,"A",.,"A",1850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554064,34,0,"5","01","D","100","D",.,"A","3","D","12","D","1991","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554104,31,0,"5","01","D","100","D",.,"A","3","D",,"C","2003","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554114,27,0,"5","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",2487,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554144,22,0,"5","01","D","100","D",.,"A","3","D","08","D","1950","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554224,37,0,"5","01","D","100","D",.,"A","3","D","09","D","2010","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554254,56,0,"5","01","D","100","D",0.5,"D","3","D","03","D","1993","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2554254,57,0,"5","02","D","500","D",.,"A","3","D","04","D","2011","D",.,"A",.,"A",.,"A",283,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2554274,46,0,"5","01","D","100","D",.,"A","3","D","10","D","1975","D",.,"A",.,"A",.,"A",189,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554324,89,0,"5","01","D","100","D",.,"A","3","D","07","D","2002","D",.,"A",.,"A",.,"A",6100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554354,34,0,"5","01","D","100","D",.,"A","3","D","02","D","1983","D",.,"A",.,"A",.,"A",1798,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554374,32,0,"5","01","D","100","D",.,"A","3","D","11","D","2011","D",.,"A",.,"A",.,"A",4200,"F",,"A",.,"A",,"A",.,"A","1","D",.,"C",,"A","2","D"
"20131",2554384,60,0,"5","01","D","100","D",.,"A","3","D","10","D","1997","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554404,29,0,"5","01","D","100","D",.,"A","3","D","11","D","1976","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2554404,30,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2554414,21,0,"5","01","D","100","D",.,"A","3","D","04","D","2012","D",94000,"D",0,"D",.,"C",565,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20131",2554504,58,0,"5","01","D","100","D",.,"A","3","D","07","D","2004","D",.,"A",.,"A",.,"A",8038,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554524,27,0,"5","01","D","100","D",.,"A","3","D","11","D","1998","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554624,59,0,"5","01","D","100","D",.,"A","3","D","10","D","2002","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554684,29,0,"5","01","D","100","D",.,"A","3","D","01","D","1978","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554744,75,0,"5","01","D","100","D",.,"A","3","D","01","D","2004","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554744,76,0,"5","02","D","400","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",6,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2554774,66,0,"5","01","D","100","D",.,"A","3","D","09","D","1986","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554774,67,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2554774,68,0,"5","03","D","400","D",.,"A","3","D","06","D","1997","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2554784,30,0,"5","01","D","100","D",.,"A","3","D","01","D","2012","D",.,"A",.,"A",.,"A",100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554814,30,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",2200,"F",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D"
"20131",2554814,31,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2554854,27,0,"5","01","D","100","D",.,"A","3","D","03","D","2006","D",.,"A",.,"A",.,"A",3640,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
