"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","RTTELEPH","QRT3_CMX","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_"
"20121",2388015,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3854,"2","D","D","2","D","2","D","2","D"
"20121",2388125,36,0,"1","1","D","2","D","1","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20121",2388135,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2280,"2","D","D","2","D","2","D","2","D"
"20121",2388295,35,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D"
"20121",2388305,33,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2763,"2","D","D","2","D","2","D","2","D"
"20121",2388435,17,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","1","D",.,"C",.,"A",1903,"D",774,"2","D","D","2","D","2","D","2","D"
"20121",2388555,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5250,"2","D","D","2","D","2","D","2","D"
"20121",2388605,29,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1875,"2","D","D","2","D","2","D","2","D"
"20121",2388675,26,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2430,"2","D","D","1","D","2","D","2","D"
"20121",2388755,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20121",2388945,32,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3885,"2","D","D","2","D","2","D","2","D"
"20121",2389025,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2325,"2","D","D","2","D","2","D","2","D"
"20121",2389075,23,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D"
"20121",2389085,33,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20121",2389095,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1125,"2","D","D","2","D","2","D","2","D"
"20121",2389125,24,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"2","T","D","1","D","1","D","1","D"
"20121",2389175,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",450,"2","D","D","2","D","2","D","2","D"
"20121",2389345,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1725,"2","D","D","2","D","2","D","2","D"
"20121",2389415,20,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2910,"1","D","D","1","D","2","D","2","D"
"20121",2389515,39,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20121",2389575,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",396,"2","D","D","2","D","2","D","2","D"
"20121",2389645,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","1","D","2","D","2","D"
"20121",2389815,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",975,"2","D","D","2","D","2","D","2","D"
"20121",2389855,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20121",2389865,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D"
"20121",2389935,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2325,"2","D","D","2","D","2","D","2","D"
"20121",2389955,30,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20121",2390025,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D"
"20121",2390055,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1890,"2","D","D","2","D","2","D","2","D"
"20121",2390105,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",624,"2","D","D","2","D","2","D","2","D"
"20121",2390125,17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20121",2390175,25,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2325,"2","D","D","2","D","2","D","2","D"
"20121",2390185,29,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20121",2390225,38,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20121",2390275,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1014,"2","D","D","2","D","2","D","1","D"
"20121",2390345,29,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1830,"2","D","D","2","D","2","D","2","D"
"20121",2390355,24,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2040,"2","D","D","2","D","2","D","2","D"
"20121",2390675,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",750,"2","D","D","2","D","2","D","2","D"
"20121",2390805,50,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1600,"2","D","D","2","D","2","D","2","D"
"20121",2390835,57,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",885,"2","D","D","2","D","2","D","2","D"
"20121",2390915,25,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",855,"2","D","D","2","D","2","D","2","D"
"20121",2390995,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20121",2391065,18,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2217,"2","D","D","2","D","2","D","2","D"
"20121",2391075,29,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3850,"2","D","D","2","D","2","D","2","D"
"20121",2391155,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20121",2391325,21,0,"1","1","D","1","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2085,"2","D","D","2","D","2","D","2","D"
"20121",2391385,23,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3975,"2","D","D","2","D","2","D","2","D"
"20121",2391425,39,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3150,"2","D","D","2","D","2","D","2","D"
"20121",2391475,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20121",2391575,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"2","T","D","2","D","2","D","2","D"
"20121",2391585,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",0.5,"D",.,"A",2100,"2","D","D","2","D","2","D","2","D"
"20121",2391615,33,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",220,"2","D","D","2","D","2","D","2","D"
"20121",2391775,92,0,"6","1","D",,"B",,"B",,"B",,"B",,"B",,"B",.,"A",.,"A",.,"A",2625,,"F","B",,"B",,"B",,"B"
"20121",2391785,42,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3415,"2","D","D","2","D","2","D","2","D"
"20121",2391805,24,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20121",2391825,30,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2475,"2","D","D","2","D","2","D","2","D"
"20121",2391845,38,0,"1","1","D","1","D","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",2565,"2","D","D","2","D","2","D","2","D"
"20121",2391855,42,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2076,"2","D","D","1","D","2","D","2","D"
"20121",2391875,41,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"1","D","D","1","D","1","D","1","D"
"20121",2391875,42,0,"1","2","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D"
"20121",2391885,31,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D"
"20121",2392005,31,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2392035,17,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1175,"2","D","D","2","D","2","D","2","D"
"20121",2392105,28,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"2","T","D","1","D","1","D","2","D"
"20121",2392165,33,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",990,"2","D","D","1","D","1","D","1","D"
"20121",2392185,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2010,"2","D","D","2","D","2","D","2","D"
"20121",2392195,27,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",468,"2","D","D","2","D","2","D","2","D"
"20121",2392225,44,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2340,"2","D","D","2","D","2","D","2","D"
"20121",2392235,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4035,"2","D","D","2","D","2","D","2","D"
"20121",2392265,42,0,"1","1","D","1","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",450,"2","D","D","2","D","2","D","2","D"
"20121",2392265,43,0,"1","2","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",680,"2","D","D","2","D","2","D","2","D"
"20121",2392315,22,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1155,"2","D","D","2","D","2","D","2","D"
"20121",2392435,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1995,"2","D","D","2","D","2","D","2","D"
"20121",2392465,61,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5475,"2","D","D","2","D","2","D","2","D"
"20121",2392475,30,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2392495,34,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20121",2392515,48,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20121",2392525,52,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20121",2392555,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2392585,20,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20121",2392715,46,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20121",2392765,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20121",2392885,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2385,"2","D","D","2","D","2","D","2","D"
"20121",2392935,21,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",975,"2","D","D","2","D","2","D","2","D"
"20121",2393095,51,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20121",2393135,37,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5220,"2","D","D","2","D","2","D","2","D"
"20121",2393195,48,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",0.1,"D",.,"A",2970,"2","D","D","2","D","2","D","2","D"
"20121",2393215,21,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2393235,21,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2064,"2","D","D","2","D","2","D","2","D"
"20121",2393265,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","F","D","2","D","2","D","2","D"
"20121",2393365,45,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A"
"20121",2393405,34,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",975,"2","D","D","2","D","2","D","2","D"
"20121",2393645,26,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",975,"2","D","D","2","D","2","D","2","D"
"20121",2393705,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20121",2393735,23,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2235,"2","D","D","2","D","2","D","2","D"
"20121",2393755,54,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D"
"20121",2393775,70,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20121",2393795,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20121",2393875,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1425,"2","D","D","2","D","2","D","2","D"
"20121",2393885,34,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2295,"2","D","D","2","D","2","D","2","D"
"20121",2393925,26,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",0.07,"D",.,"A",1953,"2","D","D","2","D","2","D","2","D"
"20121",2393935,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D"
"20121",2394155,29,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1440,"2","D","D","2","D","2","D","2","D"
"20121",2394295,30,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4820,"2","D","D","2","D","2","D","2","D"
"20121",2394315,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4200,"2","D","D","2","D","2","D","2","D"
"20121",2394455,26,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",717,"2","D","D","2","D","2","D","2","D"
"20121",2394505,26,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1356,"2","D","D","2","D","2","D","2","D"
"20121",2394515,47,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4038,"2","D","D","2","D","2","D","2","D"
"20121",2394585,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3939,"2","D","D","2","D","2","D","2","D"
"20121",2394685,26,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1725,"2","D","D","2","D","2","D","2","D"
"20121",2394705,42,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2394725,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2625,"2","D","D","2","D","2","D","2","D"
"20121",2394945,44,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D"
"20121",2395005,25,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2955,"2","D","D","2","D","2","D","2","D"
"20121",2395035,24,0,"1","1","D","2","D","1","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1635,"2","D","D","2","D","2","D","2","D"
"20121",2395045,47,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4200,"2","D","D","2","D","2","D","2","D"
"20121",2395105,47,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",500,"D",.,"A",1500,"D",.,,"A","A",,"A",,"A",,"A"
"20121",2395155,28,0,"1","2","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20121",2395185,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","F","D","2","D","2","D","2","D"
"20121",2395285,20,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",441,"2","D","D","2","D","2","D","2","D"
"20121",2395305,19,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20121",2395355,21,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1806,"2","D","D","2","D","2","D","2","D"
"20121",2395365,31,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3870,"2","D","D","1","D","1","D","1","D"
"20121",2395375,44,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20121",2395385,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D"
"20121",2395435,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2395505,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2070,"2","D","D","2","D","1","D","2","D"
"20121",2395605,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3585,"2","D","D","2","D","2","D","2","D"
"20121",2395655,24,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",500,"D",.,"A",1500,"D",.,,"A","A",,"A",,"A",,"A"
"20121",2395685,20,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"2","T","D","2","D","2","D","2","D"
"20121",2395765,33,0,"1","1","D","1","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D"
"20121",2395805,30,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D"
"20121",2395815,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",945,"2","D","D","2","D","2","D","2","D"
"20121",2395845,43,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4806,"2","D","D","2","D","2","D","2","D"
"20121",2395995,25,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20121",2396005,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1275,"1","D","D","2","D","2","D","1","D"
"20121",2396045,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1209,"2","D","D","2","D","2","D","2","D"
"20121",2396155,27,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2396235,49,0,"1","2","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",0.33,"D",.,"A",1608,"2","D","D","2","D","2","D","2","D"
"20121",2396265,43,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20121",2396285,35,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",993,"2","D","D","2","D","2","D","2","D"
"20121",2396385,29,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D"
"20121",2396475,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5400,"2","D","D","2","D","2","D","2","D"
"20121",2396665,21,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2064,"2","D","D","2","D","2","D","2","D"
"20121",2396805,46,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1395,"2","D","D","2","D","2","D","2","D"
"20121",2396885,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1710,"2","D","D","1","D","2","D","2","D"
"20121",2396935,28,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20121",2397125,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20121",2397155,46,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20121",2397175,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",591,"2","D","D","2","D","2","D","2","D"
"20121",2397285,39,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20121",2397315,27,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20121",2397395,41,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","1","D",560,"D",.,"A",831,"D",845,"2","D","D","2","D","2","D","2","D"
"20121",2397595,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20121",2397695,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2007,"2","D","D","2","D","2","D","2","D"
"20121",2397705,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2397775,33,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20121",2397815,35,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D"
"20121",2397825,25,0,"1","1","D","2","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20121",2398145,22,0,"1","1","D","1","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20121",2398195,21,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",288,"2","D","D","2","D","2","D","2","D"
"20121",2398245,43,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D"
"20121",2398285,36,0,"1","1","D","2","D","2","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1455,"2","D","D","2","D","2","D","2","D"
"20121",2398295,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20121",2398665,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D"
"20121",2398755,47,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A"
"20121",2398765,65,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A"
