"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20122",2431415,67,10,"1",.,"A",20,"E","190","D"
"20122",2432035,63,0,"1",2,"D",.,"H",,"A"
"20122",2432035,63,1,"1",.,"A",13,"E","120","D"
"20122",2432035,63,2,"1",.,"A",3,"E","140","D"
"20122",2432035,63,3,"1",.,"A",143,"E","150","D"
"20122",2432035,63,4,"1",.,"A",1,"E","160","D"
"20122",2432035,63,5,"1",.,"A",13,"E","170","D"
"20122",2432035,63,6,"1",.,"A",32,"E","180","D"
"20122",2432035,63,7,"1",.,"A",5,"E","190","D"
"20122",2433165,67,0,"1",1,"D",.,"H",,"A"
"20122",2433165,67,1,"1",.,"A",16,"E","120","D"
"20122",2433165,67,2,"1",.,"A",2,"E","140","D"
"20122",2433165,67,3,"1",.,"A",123,"E","150","D"
"20122",2433165,67,4,"1",.,"A",1,"E","160","D"
"20122",2433165,67,5,"1",.,"A",11,"E","170","D"
"20122",2433165,67,6,"1",.,"A",28,"E","180","D"
"20122",2433165,67,7,"1",.,"A",4,"E","190","D"
"20122",2434435,73,0,"1",1,"D",.,"H",,"A"
"20122",2434435,73,1,"1",.,"A",21,"E","100","D"
"20122",2434435,73,2,"1",.,"A",3,"E","110","D"
"20122",2434435,73,3,"1",.,"A",5,"E","120","D"
"20122",2434435,73,4,"1",.,"A",24,"E","130","D"
"20122",2434435,73,5,"1",.,"A",44,"E","150","D"
"20122",2434435,73,6,"1",.,"A",5,"E","160","D"
"20122",2434435,73,7,"1",.,"A",2,"E","170","D"
"20122",2434435,73,8,"1",.,"A",57,"E","180","D"
"20122",2434435,73,9,"1",.,"A",5,"E","190","D"
"20122",2436115,45,0,"1",1,"D",.,"H",,"A"
"20122",2436115,45,1,"1",.,"A",300,"E","130","D"
"20122",2436345,36,0,"1",1,"D",.,"H",,"A"
"20122",2436345,36,1,"1",.,"A",188,"E","120","D"
"20122",2436345,36,2,"1",.,"A",29,"E","140","D"
"20122",2436345,36,3,"1",.,"A",1136,"E","150","D"
"20122",2436345,36,4,"1",.,"A",186,"E","160","D"
"20122",2436345,36,5,"1",.,"A",101,"E","170","D"
"20122",2436345,36,6,"1",.,"A",19,"E","180","D"
"20122",2436345,36,7,"1",.,"A",141,"E","190","D"
"20122",2439705,58,0,"1",1,"D",.,"H",,"A"
"20122",2439705,58,1,"1",.,"A",43,"E","120","D"
"20122",2439705,58,2,"1",.,"A",188,"E","130","D"
"20122",2439705,58,3,"1",.,"A",6,"E","140","D"
"20122",2439705,58,4,"1",.,"A",328,"E","150","D"
"20122",2439705,58,5,"1",.,"A",43,"E","160","D"
"20122",2439705,58,6,"1",.,"A",17,"E","170","D"
"20122",2439705,58,7,"1",.,"A",430,"E","180","D"
"20122",2439705,58,8,"1",.,"A",43,"E","190","D"
"20122",2439705,58,9,"1",.,"A",67,"E","200","D"
"20122",2439705,58,10,"1",.,"A",74,"E","210","D"
"20122",2439705,58,11,"1",.,"A",61,"E","220","D"
"20122",2444424,68,0,"1",1,"D",.,"H",,"A"
"20122",2444424,68,1,"1",.,"A",43,"E","100","D"
"20122",2444424,68,2,"1",.,"A",16,"E","110","D"
"20122",2444424,68,3,"1",.,"A",101,"E","130","D"
"20122",2446154,23,0,"1",1,"D",.,"H",,"A"
"20122",2446154,23,1,"1",.,"A",114,"E","100","D"
"20122",2446154,23,2,"1",.,"A",45,"E","110","D"
"20122",2446154,23,3,"1",.,"A",67,"E","120","D"
"20122",2446154,23,4,"1",.,"A",9,"E","140","D"
"20122",2446154,23,5,"1",.,"A",407,"E","150","D"
"20122",2446154,23,6,"1",.,"A",66,"E","160","D"
"20122",2446154,23,7,"1",.,"A",36,"E","170","D"
"20122",2446154,23,8,"1",.,"A",6,"E","180","D"
"20122",2446154,23,9,"1",.,"A",50,"E","190","D"
"20122",2446644,42,0,"1",1,"D",.,"H",,"A"
"20122",2446644,42,1,"1",.,"A",2606,"U","130","D"
"20122",2453484,22,0,"1",1,"D",.,"H",,"A"
"20122",2453484,22,1,"1",.,"A",28,"E","100","D"
"20122",2453484,22,2,"1",.,"A",8,"E","110","D"
"20122",2453484,22,3,"1",.,"A",18,"E","120","D"
"20122",2453484,22,4,"1",.,"A",2,"E","140","D"
"20122",2453484,22,5,"1",.,"A",91,"E","150","D"
"20122",2453484,22,6,"1",.,"A",13,"E","160","D"
"20122",2453484,22,7,"1",.,"A",20,"E","170","D"
"20122",2453484,22,8,"1",.,"A",109,"E","180","D"
"20122",2453484,22,9,"1",.,"A",11,"E","190","D"
"20122",2457674,51,0,"1",1,"D",.,"H",,"A"
"20122",2457674,51,1,"1",.,"A",11,"E","120","D"
"20122",2457674,51,2,"1",.,"A",1,"E","140","D"
"20122",2457674,51,3,"1",.,"A",49,"E","150","D"
"20122",2457674,51,4,"1",.,"A",15,"E","160","D"
"20122",2457674,51,5,"1",.,"A",7,"E","170","D"
"20122",2457674,51,6,"1",.,"A",30,"E","180","D"
"20122",2457674,51,7,"1",.,"A",5,"E","190","D"
"20122",2459624,29,0,"1",1,"D",.,"H",,"A"
"20122",2459624,29,1,"1",.,"A",30,"E","100","D"
"20122",2459624,29,2,"1",.,"A",13,"E","110","D"
"20122",2459624,29,3,"1",.,"A",25,"E","120","D"
"20122",2459624,29,4,"1",.,"A",2,"E","140","D"
"20122",2459624,29,5,"1",.,"A",129,"E","150","D"
"20122",2459624,29,6,"1",.,"A",10,"E","160","D"
"20122",2459624,29,7,"1",.,"A",11,"E","170","D"
"20122",2459624,29,8,"1",.,"A",30,"E","190","D"
"20122",2461374,66,0,"1",1,"D",.,"H",,"A"
"20122",2461374,66,1,"1",.,"A",24,"E","120","D"
"20122",2461374,66,2,"1",.,"A",3,"E","140","D"
"20122",2461374,66,3,"1",.,"A",161,"E","150","D"
"20122",2461374,66,4,"1",.,"A",21,"E","160","D"
"20122",2461374,66,5,"1",.,"A",8,"E","170","D"
"20122",2461374,66,6,"1",.,"A",212,"E","180","D"
"20122",2461374,66,7,"1",.,"A",21,"E","190","D"
"20122",2462084,51,0,"1",1,"D",.,"H",,"A"
"20122",2462084,51,1,"1",.,"A",83,"E","100","D"
"20122",2462084,51,2,"1",.,"A",28,"E","110","D"
"20122",2462084,51,3,"1",.,"A",49,"E","120","D"
"20122",2462084,51,4,"1",.,"A",6,"E","140","D"
"20122",2462084,51,5,"1",.,"A",296,"E","150","D"
"20122",2462084,51,6,"1",.,"A",48,"E","160","D"
"20122",2462084,51,7,"1",.,"A",26,"E","170","D"
"20122",2462084,51,8,"1",.,"A",5,"E","180","D"
"20122",2462084,51,9,"1",.,"A",41,"E","190","D"
"20122",2462084,51,10,"1",.,"A",47,"E","200","D"
"20122",2462084,51,11,"1",.,"A",74,"E","210","D"
"20122",2462084,51,12,"1",.,"A",47,"E","220","D"
"20122",2463734,89,0,"1",1,"D",.,"H",,"A"
"20122",2463734,89,1,"1",.,"A",81,"E","120","D"
"20122",2463734,89,2,"1",.,"A",10,"E","140","D"
"20122",2463734,89,3,"1",.,"A",367,"E","150","D"
"20122",2463734,89,4,"1",.,"A",54,"E","160","D"
"20122",2463734,89,5,"1",.,"A",85,"E","170","D"
"20122",2463734,89,6,"1",.,"A",457,"E","180","D"
"20122",2463734,89,7,"1",.,"A",46,"E","190","D"
"20122",2466104,65,0,"1",1,"D",.,"H",,"A"
"20122",2466104,65,1,"1",.,"A",104,"E","120","D"
"20122",2466104,65,2,"1",.,"A",14,"E","140","D"
"20122",2466104,65,3,"1",.,"A",631,"E","150","D"
"20122",2466104,65,4,"1",.,"A",103,"E","160","D"
"20122",2466104,65,5,"1",.,"A",56,"E","170","D"
"20122",2466104,65,6,"1",.,"A",10,"E","180","D"
"20122",2466104,65,7,"1",.,"A",82,"E","190","D"
"20122",2466404,83,0,"1",1,"D",.,"H",,"A"
"20122",2466404,83,1,"1",.,"A",105,"E","100","D"
"20122",2466404,83,2,"1",.,"A",24,"E","110","D"
"20122",2466404,83,3,"1",.,"A",171,"E","130","D"
"20122",2467784,78,0,"1",1,"D",.,"H",,"A"
"20122",2467784,78,1,"1",.,"A",344,"E","100","D"
"20122",2467784,78,2,"1",.,"A",82,"E","110","D"
"20122",2467784,78,3,"1",.,"A",574,"E","130","D"
"20122",2468324,49,0,"1",1,"D",.,"H",,"A"
"20122",2468324,49,1,"1",.,"A",105,"E","100","D"
"20122",2468324,49,2,"1",.,"A",29,"E","110","D"
"20122",2468324,49,3,"1",.,"A",55,"E","120","D"
"20122",2468324,49,4,"1",.,"A",179,"E","130","D"
"20122",2468324,49,5,"1",.,"A",9,"E","140","D"
"20122",2468324,49,6,"1",.,"A",334,"E","150","D"
"20122",2468324,49,7,"1",.,"A",58,"E","160","D"
"20122",2468324,49,8,"1",.,"A",25,"E","170","D"
"20122",2468324,49,9,"1",.,"A",170,"E","180","D"
"20122",2468324,49,10,"1",.,"A",36,"E","190","D"
"20122",2468994,89,0,"1",1,"D",.,"H",,"A"
"20122",2468994,89,1,"1",.,"A",44,"E","100","D"
"20122",2468994,89,2,"1",.,"A",10,"E","110","D"
"20122",2468994,89,3,"1",.,"A",17,"E","120","D"
"20122",2468994,89,4,"1",.,"A",74,"E","130","D"
"20122",2468994,89,5,"1",.,"A",7,"E","140","D"
"20122",2468994,89,6,"1",.,"A",133,"E","150","D"
"20122",2468994,89,7,"1",.,"A",17,"E","160","D"
"20122",2468994,89,8,"1",.,"A",7,"E","170","D"
"20122",2468994,89,9,"1",.,"A",174,"E","180","D"
"20122",2468994,89,10,"1",.,"A",17,"E","190","D"
"20122",2470374,52,0,"1",1,"D",.,"H",,"A"
"20122",2470374,52,1,"1",.,"A",98,"E","200","D"
"20122",2470374,52,2,"1",.,"A",111,"E","210","D"
"20122",2470374,52,3,"1",.,"A",91,"E","220","D"
"20122",2470974,75,0,"1",1,"D",.,"H",,"A"
"20122",2470974,75,1,"1",.,"A",54,"E","100","D"
"20122",2470974,75,2,"1",.,"A",14,"E","110","D"
"20122",2470974,75,3,"1",.,"A",27,"E","120","D"
"20122",2470974,75,4,"1",.,"A",4,"E","140","D"
"20122",2470974,75,5,"1",.,"A",162,"E","150","D"
"20122",2470974,75,6,"1",.,"A",28,"E","160","D"
"20122",2470974,75,7,"1",.,"A",12,"E","170","D"
"20122",2470974,75,8,"1",.,"A",82,"E","180","D"
"20122",2470974,75,9,"1",.,"A",17,"E","190","D"
"20122",2471584,65,0,"1",1,"D",.,"H",,"A"
"20122",2471584,65,1,"1",.,"A",59,"E","120","D"
"20122",2471584,65,2,"1",.,"A",254,"E","130","D"
"20122",2471584,65,3,"1",.,"A",8,"E","140","D"
"20122",2471584,65,4,"1",.,"A",449,"E","150","D"
"20122",2471584,65,5,"1",.,"A",59,"E","160","D"
"20122",2471584,65,6,"1",.,"A",24,"E","170","D"
"20122",2471584,65,7,"1",.,"A",588,"E","180","D"
"20122",2471584,65,8,"1",.,"A",59,"E","190","D"
"20122",2471844,88,0,"1",1,"D",.,"H",,"A"
"20122",2471844,88,1,"1",.,"A",19,"E","120","D"
"20122",2471844,88,2,"1",.,"A",5,"E","140","D"
"20122",2471844,88,3,"1",.,"A",143,"E","150","D"
"20122",2471844,88,4,"1",.,"A",19,"E","160","D"
"20122",2471844,88,5,"1",.,"A",7,"E","170","D"
"20122",2471844,88,6,"1",.,"A",188,"E","180","D"
"20122",2471844,88,7,"1",.,"A",19,"E","190","D"
"20122",2473164,47,0,"1",1,"D",.,"H",,"A"
"20122",2473164,47,1,"1",.,"A",62,"E","120","D"
"20122",2473164,47,2,"1",.,"A",182,"E","130","D"
"20122",2473164,47,3,"1",.,"A",9,"E","140","D"
"20122",2473164,47,4,"1",.,"A",344,"E","150","D"
"20122",2473164,47,5,"1",.,"A",108,"E","160","D"
"20122",2473164,47,6,"1",.,"A",48,"E","170","D"
"20122",2473164,47,7,"1",.,"A",211,"E","180","D"
"20122",2473164,47,8,"1",.,"A",36,"E","190","D"
"20122",2474134,49,0,"1",1,"D",.,"H",,"A"
"20122",2474134,49,1,"1",.,"A",28,"E","120","D"
"20122",2474134,49,2,"1",.,"A",4,"E","140","D"
"20122",2474134,49,3,"1",.,"A",219,"E","150","D"
"20122",2474134,49,4,"1",.,"A",28,"E","160","D"
"20122",2474134,49,5,"1",.,"A",11,"E","170","D"
"20122",2474134,49,6,"1",.,"A",282,"E","180","D"
"20122",2474134,49,7,"1",.,"A",28,"E","190","D"
"20122",2474864,78,0,"1",1,"D",.,"H",,"A"
"20122",2474864,78,1,"1",.,"A",266,"E","100","D"
"20122",2474864,78,2,"1",.,"A",62,"E","110","D"
"20122",2474864,78,3,"1",.,"A",104,"E","120","D"
"20122",2474864,78,4,"1",.,"A",14,"E","140","D"
"20122",2474864,78,5,"1",.,"A",781,"E","150","D"
"20122",2474864,78,6,"1",.,"A",103,"E","160","D"
"20122",2474864,78,7,"1",.,"A",42,"E","170","D"
"20122",2474864,78,8,"1",.,"A",1025,"E","180","D"
"20122",2474864,78,9,"1",.,"A",103,"E","190","D"
"20122",2475524,99,0,"1",2,"D",.,"H",,"A"
"20122",2475524,99,1,"1",.,"A",4,"E","120","D"
"20122",2475524,99,2,"1",.,"A",40,"E","150","D"
"20122",2475524,99,3,"1",.,"A",4,"E","160","D"
"20122",2475524,99,4,"1",.,"A",1,"E","170","D"
"20122",2475524,99,5,"1",.,"A",47,"E","180","D"
"20122",2475524,99,6,"1",.,"A",4,"E","190","D"
"20122",2475824,53,0,"1",1,"D",.,"H",,"A"
"20122",2475824,53,1,"1",.,"A",24,"E","120","D"
"20122",2475824,53,2,"1",.,"A",3,"E","140","D"
"20122",2475824,53,3,"1",.,"A",161,"E","150","D"
"20122",2475824,53,4,"1",.,"A",21,"E","160","D"
"20122",2475824,53,5,"1",.,"A",8,"E","170","D"
"20122",2475824,53,6,"1",.,"A",212,"E","180","D"
"20122",2475824,53,7,"1",.,"A",21,"E","190","D"
"20122",2476644,53,0,"1",1,"D",.,"H",,"A"
"20122",2476644,53,1,"1",.,"A",45,"E","120","D"
"20122",2476644,53,2,"1",.,"A",186,"E","130","D"
"20122",2476644,53,3,"1",.,"A",11,"E","140","D"
"20122",2476644,53,4,"1",.,"A",465,"E","150","D"
"20122",2476644,53,5,"1",.,"A",4,"E","160","D"
"20122",2476644,53,6,"1",.,"A",44,"E","170","D"
"20122",2476644,53,7,"1",.,"A",108,"E","180","D"
"20122",2476644,53,8,"1",.,"A",17,"E","190","D"
"20122",2477653,48,0,"1",1,"D",.,"H",,"A"
"20122",2477653,48,1,"1",.,"A",18,"E","120","D"
"20122",2477653,48,2,"1",.,"A",2,"E","140","D"
"20122",2477653,48,3,"1",.,"A",105,"E","150","D"
"20122",2477653,48,4,"1",.,"A",36,"E","160","D"
"20122",2477653,48,5,"1",.,"A",14,"E","170","D"
"20122",2477653,48,6,"1",.,"A",64,"E","180","D"
"20122",2477653,48,7,"1",.,"A",11,"E","190","D"
"20122",2478465,36,0,"1",1,"D",.,"H",,"A"
"20122",2478465,36,1,"1",.,"A",34,"E","100","D"
"20122",2478465,36,2,"1",.,"A",10,"E","110","D"
"20122",2478465,36,3,"1",.,"A",21,"E","120","D"
"20122",2478465,36,4,"1",.,"A",40,"E","130","D"
"20122",2478465,36,5,"1",.,"A",8,"E","140","D"
"20122",2478465,36,6,"1",.,"A",105,"E","150","D"
"20122",2478465,36,7,"1",.,"A",15,"E","160","D"
"20122",2478465,36,8,"1",.,"A",24,"E","170","D"
"20122",2478465,36,9,"1",.,"A",130,"E","180","D"
"20122",2478465,36,10,"1",.,"A",13,"E","190","D"
"20122",2480393,25,0,"1",1,"D",.,"H",,"A"
"20122",2480393,25,1,"1",.,"A",15,"E","100","D"
"20122",2480393,25,2,"1",.,"A",2,"E","110","D"
"20122",2480393,25,3,"1",.,"A",5,"E","120","D"
"20122",2480393,25,4,"1",.,"A",1,"E","140","D"
"20122",2480393,25,5,"1",.,"A",57,"E","150","D"
"20122",2480393,25,6,"1",.,"A",5,"E","170","D"
"20122",2480393,25,7,"1",.,"A",13,"E","180","D"
"20122",2480393,25,8,"1",.,"A",2,"E","190","D"
"20122",2481743,38,0,"1",1,"D",.,"H",,"A"
"20122",2481743,38,1,"1",.,"A",49,"E","120","D"
"20122",2481743,38,2,"1",.,"A",95,"E","130","D"
"20122",2481743,38,3,"1",.,"A",6,"E","140","D"
"20122",2481743,38,4,"1",.,"A",236,"E","150","D"
"20122",2481743,38,5,"1",.,"A",35,"E","160","D"
"20122",2481743,38,6,"1",.,"A",55,"E","170","D"
"20122",2481743,38,7,"1",.,"A",294,"E","180","D"
"20122",2481743,38,8,"1",.,"A",30,"E","190","D"
"20122",2483553,46,0,"1",1,"D",.,"H",,"A"
"20122",2483553,46,1,"1",.,"A",16,"E","100","D"
"20122",2483553,46,2,"1",.,"A",5,"E","110","D"
"20122",2483553,46,3,"1",.,"A",8,"E","120","D"
"20122",2483553,46,4,"1",.,"A",28,"E","130","D"
"20122",2483553,46,5,"1",.,"A",1,"E","140","D"
"20122",2483553,46,6,"1",.,"A",51,"E","150","D"
"20122",2483553,46,7,"1",.,"A",4,"E","160","D"
"20122",2483553,46,8,"1",.,"A",4,"E","170","D"
"20122",2483553,46,9,"1",.,"A",12,"E","190","D"
"20122",2483553,46,10,"1",.,"A",11,"E","200","D"
"20122",2483553,46,11,"1",.,"A",10,"E","210","D"
"20122",2484373,63,0,"1",2,"D",.,"H",,"A"
"20122",2484373,63,1,"1",.,"A",47,"E","120","D"
"20122",2484373,63,2,"1",.,"A",6,"E","140","D"
"20122",2484373,63,3,"1",.,"A",363,"E","150","D"
"20122",2484373,63,4,"1",.,"A",47,"E","160","D"
"20122",2484373,63,5,"1",.,"A",19,"E","170","D"
"20122",2484373,63,6,"1",.,"A",471,"E","180","D"
"20122",2484373,63,7,"1",.,"A",47,"E","190","D"
"20122",2485953,49,0,"1",3,"D",.,"H",,"A"
"20122",2485953,49,1,"1",.,"A",250,"E","100","D"
"20122",2485953,49,2,"1",.,"A",70,"E","110","D"
"20122",2485953,49,3,"1",.,"A",135,"E","120","D"
"20122",2485953,49,4,"1",.,"A",437,"E","130","D"
"20122",2485953,49,5,"1",.,"A",29,"E","140","D"
"20122",2485953,49,6,"1",.,"A",815,"E","150","D"
"20122",2485953,49,7,"1",.,"A",142,"E","160","D"
"20122",2485953,49,8,"1",.,"A",61,"E","170","D"
"20122",2485953,49,9,"1",.,"A",415,"E","180","D"
"20122",2485953,49,10,"1",.,"A",88,"E","190","D"
"20122",2485953,49,11,"1",.,"A",211,"E","200","D"
"20122",2485953,49,12,"1",.,"A",264,"E","210","D"
"20122",2485953,49,13,"1",.,"A",383,"E","220","D"
"20122",2492953,40,0,"1",1,"D",.,"H",,"A"
"20122",2492953,40,1,"1",.,"A",44,"E","120","D"
"20122",2492953,40,2,"1",.,"A",7,"E","140","D"
"20122",2492953,40,3,"1",.,"A",266,"E","150","D"
"20122",2492953,40,4,"1",.,"A",49,"E","160","D"
"20122",2492953,40,5,"1",.,"A",20,"E","170","D"
"20122",2492953,40,6,"1",.,"A",135,"E","180","D"
"20122",2492953,40,7,"1",.,"A",29,"E","190","D"
"20122",2492983,48,0,"1",1,"D",.,"H",,"A"
"20122",2492983,48,1,"1",.,"A",20,"E","120","D"
"20122",2492983,48,2,"1",.,"A",2,"E","140","D"
"20122",2492983,48,3,"1",.,"A",83,"E","150","D"
"20122",2492983,48,4,"1",.,"A",12,"E","160","D"
"20122",2492983,48,5,"1",.,"A",19,"E","170","D"
"20122",2492983,48,6,"1",.,"A",104,"E","180","D"
"20122",2492983,48,7,"1",.,"A",10,"E","190","D"
"20122",2494463,82,0,"1",1,"D",.,"H",,"A"
"20122",2494463,82,1,"1",.,"A",9,"E","120","D"
"20122",2494463,82,2,"1",.,"A",31,"E","150","D"
"20122",2494463,82,3,"1",.,"A",5,"E","160","D"
"20122",2494463,82,4,"1",.,"A",2,"E","170","D"
"20122",2494463,82,5,"1",.,"A",3,"E","190","D"
"20122",2495143,35,0,"1",1,"D",.,"H",,"A"
"20122",2495143,35,1,"1",.,"A",68,"E","120","D"
"20122",2495143,35,2,"1",.,"A",7,"E","140","D"
"20122",2495143,35,3,"1",.,"A",391,"E","150","D"
"20122",2495143,35,4,"1",.,"A",31,"E","160","D"
"20122",2495143,35,5,"1",.,"A",36,"E","170","D"
"20122",2495143,35,6,"1",.,"A",92,"E","190","D"
"20122",2495503,44,0,"1",1,"D",.,"H",,"A"
"20122",2495503,44,1,"1",.,"A",18,"E","120","D"
"20122",2495503,44,2,"1",.,"A",1,"E","140","D"
"20122",2495503,44,3,"1",.,"A",94,"E","150","D"
"20122",2495503,44,4,"1",.,"A",7,"E","160","D"
"20122",2495503,44,5,"1",.,"A",8,"E","170","D"
"20122",2495503,44,6,"1",.,"A",22,"E","190","D"
"20122",2497433,46,0,"1",1,"D",.,"H",,"A"
"20122",2497433,46,1,"1",.,"A",47,"E","120","D"
"20122",2497433,46,2,"1",.,"A",6,"E","140","D"
"20122",2497433,46,3,"1",.,"A",252,"E","150","D"
"20122",2497433,46,4,"1",.,"A",79,"E","160","D"
"20122",2497433,46,5,"1",.,"A",35,"E","170","D"
"20122",2497433,46,6,"1",.,"A",155,"E","180","D"
"20122",2497433,46,7,"1",.,"A",26,"E","190","D"
"20122",2497953,95,0,"1",1,"D",.,"H",,"A"
"20122",2497953,95,1,"1",.,"A",50,"E","130","D"
"20122",2498293,40,0,"1",1,"D",.,"H",,"A"
"20122",2498293,40,1,"1",.,"A",40,"E","120","D"
"20122",2498293,40,2,"1",.,"A",5,"E","140","D"
"20122",2498293,40,3,"1",.,"A",197,"E","150","D"
"20122",2498293,40,4,"1",.,"A",28,"E","160","D"
"20122",2498293,40,5,"1",.,"A",45,"E","170","D"
"20122",2498293,40,6,"1",.,"A",241,"E","180","D"
"20122",2498293,40,7,"1",.,"A",24,"E","190","D"
"20122",2501785,32,0,"1",1,"D",.,"H",,"A"
"20122",2501785,32,1,"1",.,"A",68,"G","100","D"
"20122",2501785,32,2,"1",.,"A",17,"G","110","D"
"20122",2501785,32,3,"1",.,"A",33,"G","120","D"
"20122",2501785,32,4,"1",.,"A",5,"G","140","D"
"20122",2501785,32,5,"1",.,"A",199,"G","150","D"
"20122",2501785,32,6,"1",.,"A",34,"G","160","D"
"20122",2501785,32,7,"1",.,"A",14,"G","170","D"
"20122",2501785,32,8,"1",.,"A",101,"G","180","D"
"20122",2501785,32,9,"1",.,"A",21,"G","190","D"
"20122",2501785,32,10,"1",.,"A",51,"G","200","D"
"20122",2501785,32,11,"1",.,"A",64,"G","210","D"
"20122",2501785,32,12,"1",.,"A",93,"G","220","D"
"20122",2502203,49,0,"1",1,"D",.,"H",,"A"
"20122",2502203,49,1,"1",.,"A",140,"E","100","D"
"20122",2502203,49,2,"1",.,"A",43,"E","110","D"
"20122",2502203,49,3,"1",.,"A",87,"E","120","D"
"20122",2502203,49,4,"1",.,"A",163,"E","130","D"
"20122",2502203,49,5,"1",.,"A",11,"E","140","D"
"20122",2502203,49,6,"1",.,"A",420,"E","150","D"
"20122",2502203,49,7,"1",.,"A",62,"E","160","D"
"20122",2502203,49,8,"1",.,"A",98,"E","170","D"
"20122",2502203,49,9,"1",.,"A",523,"E","180","D"
"20122",2502203,49,10,"1",.,"A",53,"E","190","D"
"20122",2504313,81,0,"1",1,"D",.,"H",,"A"
"20122",2504313,81,1,"1",.,"A",39,"E","120","D"
"20122",2504313,81,2,"1",.,"A",5,"E","140","D"
"20122",2504313,81,3,"1",.,"A",210,"E","150","D"
"20122",2504313,81,4,"1",.,"A",66,"E","160","D"
"20122",2504313,81,5,"1",.,"A",29,"E","170","D"
"20122",2504313,81,6,"1",.,"A",129,"E","180","D"
"20122",2504313,81,7,"1",.,"A",22,"E","190","D"
"20122",2505953,65,0,"1",1,"D",.,"H",,"A"
"20122",2505953,65,1,"1",.,"A",968,"E","100","D"
"20122",2505953,65,2,"1",.,"A",232,"E","110","D"
"20122",2506933,43,0,"1",1,"D",.,"H",,"A"
"20122",2506933,43,1,"1",.,"A",43,"E","120","D"
"20122",2506933,43,2,"1",.,"A",6,"E","140","D"
"20122",2506933,43,3,"1",.,"A",252,"E","150","D"
"20122",2506933,43,4,"1",.,"A",83,"E","160","D"
"20122",2506933,43,5,"1",.,"A",35,"E","170","D"
"20122",2506933,43,6,"1",.,"A",155,"E","180","D"
"20122",2506933,43,7,"1",.,"A",26,"E","190","D"
"20122",2507473,56,0,"1",1,"D",.,"H",,"A"
"20122",2507473,56,1,"1",.,"A",70,"E","100","D"
"20122",2507473,56,2,"1",.,"A",30,"E","110","D"
"20122",2508023,66,0,"1",1,"D",.,"H",,"A"
"20122",2508023,66,1,"1",.,"A",106,"E","100","D"
"20122",2508023,66,2,"1",.,"A",25,"E","110","D"
"20122",2508023,66,3,"1",.,"A",48,"E","120","D"
"20122",2508023,66,4,"1",.,"A",177,"E","130","D"
"20122",2508023,66,5,"1",.,"A",5,"E","140","D"
"20122",2508023,66,6,"1",.,"A",319,"E","150","D"
"20122",2508023,66,7,"1",.,"A",42,"E","160","D"
"20122",2508023,66,8,"1",.,"A",17,"E","170","D"
"20122",2508023,66,9,"1",.,"A",419,"E","180","D"
"20122",2508023,66,10,"1",.,"A",42,"E","190","D"
"20122",2511263,106,0,"1",1,"D",.,"H",,"A"
"20122",2511263,106,1,"1",.,"A",15,"E","100","D"
"20122",2511263,106,2,"1",.,"A",9,"E","110","D"
"20122",2511263,106,3,"1",.,"A",6,"E","120","D"
"20122",2511263,106,4,"1",.,"A",25,"E","130","D"
"20122",2511263,106,5,"1",.,"A",45,"E","150","D"
"20122",2511263,106,6,"1",.,"A",6,"E","160","D"
"20122",2511263,106,7,"1",.,"A",2,"E","170","D"
"20122",2511263,106,8,"1",.,"A",59,"E","180","D"
"20122",2511263,106,9,"1",.,"A",6,"E","190","D"
"20122",2511263,106,10,"1",.,"A",9,"E","200","D"
"20122",2511263,106,11,"1",.,"A",10,"E","210","D"
"20122",2511263,106,12,"1",.,"A",8,"E","220","D"
"20122",2512712,62,0,"1",1,"D",.,"H",,"A"
"20122",2512712,62,1,"1",.,"A",168,"E","120","D"
"20122",2512712,62,2,"1",.,"A",321,"E","130","D"
"20122",2512712,62,3,"1",.,"A",22,"E","140","D"
"20122",2512712,62,4,"1",.,"A",812,"E","150","D"
"20122",2512712,62,5,"1",.,"A",120,"E","160","D"
"20122",2512712,62,6,"1",.,"A",189,"E","170","D"
"20122",2512712,62,7,"1",.,"A",1010,"E","180","D"
"20122",2512712,62,8,"1",.,"A",103,"E","190","D"
"20122",2512712,62,9,"1",.,"A",382,"E","200","D"
"20122",2512712,62,10,"1",.,"A",157,"E","210","D"
"20122",2512712,62,11,"1",.,"A",116,"E","220","D"
"20122",2513012,65,0,"1",1,"D",.,"H",,"A"
"20122",2513012,65,1,"1",.,"A",250,"E","130","D"
"20122",2513852,52,0,"1",1,"D",.,"H",,"A"
"20122",2513852,52,1,"1",.,"A",200,"E","130","D"
"20122",2515522,66,0,"1",1,"D",.,"H",,"A"
"20122",2515522,66,1,"1",.,"A",49,"E","100","D"
"20122",2515522,66,2,"1",.,"A",10,"E","110","D"
"20122",2515522,66,3,"1",.,"A",17,"E","120","D"
"20122",2515522,66,4,"1",.,"A",74,"E","130","D"
"20122",2515522,66,5,"1",.,"A",2,"E","140","D"
"20122",2515522,66,6,"1",.,"A",133,"E","150","D"
"20122",2515522,66,7,"1",.,"A",17,"E","160","D"
"20122",2515522,66,8,"1",.,"A",7,"E","170","D"
"20122",2515522,66,9,"1",.,"A",174,"E","180","D"
"20122",2515522,66,10,"1",.,"A",17,"E","190","D"
