"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV"
"20121",2460673,63,0,"1",1040,"D",195,"D",.,"A",325,"D",15,"D",.,"A",.,"A",.,"A",845,"D","2","D",30,"D"
"20121",2460683,49,0,"1",1625,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2460693,44,0,"1",325,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",195,"D","1","D",.,"A"
"20121",2460723,36,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2460743,31,0,"1",2275,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D",.,"A"
"20121",2460753,31,0,"1",650,"D",0,"D",.,"A",13,"D",60,"D",.,"A",.,"A",.,"A",650,"D","1","D",270,"D"
"20121",2460773,55,0,"1",3575,"D",325,"D",.,"A",2275,"D",390,"D",.,"A",.,"A",.,"A",3250,"D","2","D",300,"D"
"20121",2460783,53,0,"1",520,"D",104,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",416,"D","2","D",.,"A"
"20121",2460803,56,0,"1",2925,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",2665,"D","2","D",240,"D"
"20121",2460833,53,0,"1",1300,"D",130,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D",300,"D"
"20121",2460843,45,0,"1",1300,"D",260,"D",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2460873,29,0,"1",1690,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20121",2460883,56,0,"1",1300,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2460903,31,0,"1",1300,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2460913,42,0,"1",1300,"D",130,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",1170,"D","2","D",0,"D"
"20121",2460923,46,0,"1",3250,"D",715,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",2535,"D","2","D",.,"A"
"20121",2460933,74,0,"1",3900,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",3250,"D","2","D",240,"D"
"20121",2460943,56,0,"1",975,"D",325,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",240,"D"
"20121",2460973,47,0,"1",1300,"D",104,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1196,"D","2","D",.,"A"
"20121",2460983,35,0,"1",1625,"D",156,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",1469,"D","2","D",15,"D"
"20121",2460993,37,0,"1",1040,"D",0,"D",130,"D",650,"D",150,"D",.,"A",.,"A",.,"A",1040,"D","2","D",0,"D"
"20121",2461013,78,0,"1",1742,"D",520,"D",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",1222,"D","2","D",.,"A"
"20121",2461054,53,0,"1",975,"D",91,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",884,"D","2","D",45,"D"
"20121",2461073,69,0,"1",1560,"D",390,"D",.,"A",1040,"D",45,"D",.,"A",.,"A",.,"A",1170,"D","2","D",120,"D"
"20121",2461083,37,0,"1",1170,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2461103,58,0,"1",975,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20121",2461113,35,0,"1",650,"D",130,"D",65,"D",650,"D",60,"D",.,"A",.,"A",.,"A",520,"D","2","D",300,"D"
"20121",2461143,58,0,"1",2600,"D",780,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",480,"D",1820,"D","2","D",90,"D"
"20121",2461213,68,0,"1",390,"D",65,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20121",2461223,46,0,"1",2600,"D",376,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1385,"F","2","D",.,"A"
"20121",2461243,26,0,"1",1950,"D",650,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2461264,57,0,"1",1495,"D",780,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",715,"D","2","D",600,"D"
"20121",2461273,105,0,"1",975,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D",30,"D"
"20121",2461283,85,0,"1",2405,"D",260,"D",.,"A",689,"D",196,"F",.,"A",.,"A",.,"A",2145,"D","2","D",816,"D"
"20121",2461293,53,0,"1",1690,"D",195,"D",260,"D",1040,"D",.,"A",.,"A",.,"A",.,"A",1495,"D","2","D",.,"A"
"20121",2461313,48,0,"1",650,"D",65,"D",.,"A",91,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2461323,61,0,"1",2600,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2461343,42,0,"1",780,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2461353,33,0,"1",1105,"D",260,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20121",2461363,63,0,"1",1690,"D",169,"D",130,"D",1950,"D",240,"D",.,"A",.,"A",520,"D",1521,"D","2","D",120,"D"
"20121",2461373,71,0,"1",1625,"D",325,"D",.,"A",2600,"D",150,"D",.,"A",.,"A",.,"A",1300,"D","2","D",150,"D"
"20121",2461383,53,0,"1",2340,"D",0,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20121",2461403,70,0,"1",1560,"D",260,"D",.,"A",286,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2461423,35,0,"1",780,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2461433,42,0,"1",1300,"D",260,"D",.,"A",520,"D",120,"D",.,"A",.,"A",.,"A",1040,"D","2","D",120,"D"
"20121",2461443,66,0,"1",780,"D",325,"D",65,"D",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20121",2461463,51,0,"1",1300,"D",384,"F",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1667,"F","2","D",.,"A"
"20121",2461523,27,0,"1",1105,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","1","D",.,"A"
"20121",2461533,74,0,"1",1950,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2461543,40,0,"1",1625,"D",390,"D",.,"A",364,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A"
"20121",2461553,22,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2461563,46,0,"1",1950,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A"
"20121",2461573,35,0,"1",1300,"D",0,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2461583,35,0,"1",390,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20121",2461605,35,0,"1",650,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2461613,58,0,"1",975,"D",195,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2461623,37,0,"1",1040,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2461633,53,0,"1",2600,"D",650,"D",.,"A",221,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2461643,58,0,"1",1300,"D",0,"D",.,"A",65,"D",196,"F",.,"A",.,"A",.,"A",1300,"D","2","D",205,"F"
"20121",2461653,38,0,"1",650,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2461673,47,0,"1",1950,"D",390,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2461693,35,0,"1",1300,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","1","D",60,"D"
"20121",2461713,56,0,"1",1300,"D",260,"D",.,"A",78,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",210,"D"
"20121",2461723,31,0,"1",2600,"D",390,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",2210,"D","2","D",30,"D"
"20121",2461763,45,0,"1",1950,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20121",2461785,58,0,"1",1950,"D",130,"D",390,"D",780,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A"
"20121",2461793,33,0,"1",325,"D",0,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20121",2461803,34,0,"1",1300,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2461823,33,0,"1",1560,"D",0,"D",.,"A",78,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2461873,52,0,"1",2288,"D",234,"D",.,"A",520,"D",30,"D",.,"A",.,"A",.,"A",2054,"D","2","D",150,"D"
"20121",2461883,45,0,"1",3900,"D",323,"F",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1725,"F","2","D",.,"A"
"20121",2461893,37,0,"1",520,"D",0,"D",390,"D",260,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2461903,41,0,"1",1820,"D",260,"D",195,"D",260,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2461923,38,0,"1",910,"D",195,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2461933,47,0,"1",3250,"D",130,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",3120,"D","2","D",150,"D"
"20121",2461943,56,0,"1",520,"D",39,"D",.,"A",455,"D",30,"D",.,"A",.,"A",.,"A",481,"D","2","D",300,"D"
"20121",2461965,31,0,"1",1950,"D",650,"D",260,"D",780,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D",300,"D"
"20121",2462023,37,0,"1",390,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20121",2462043,51,0,"1",2600,"D",260,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20121",2462053,26,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2462063,34,0,"1",650,"D",52,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",598,"D","2","D",.,"A"
"20121",2462083,48,0,"1",1300,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2462093,58,0,"1",2340,"D",455,"D",390,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D",.,"A"
"20121",2462113,32,0,"1",975,"D",91,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",884,"D","2","D",.,"A"
"20121",2462133,38,0,"1",1300,"D",260,"D",.,"A",325,"D",150,"D",.,"A",.,"A",.,"A",1040,"D","2","D",150,"D"
"20121",2462165,78,0,"1",975,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2462193,32,0,"1",742,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",616,"F","2","D",.,"A"
"20121",2462203,49,0,"1",1300,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",150,"D"
"20121",2462213,33,0,"1",975,"D",325,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2462223,46,0,"1",650,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D",60,"D"
"20121",2462243,37,0,"1",3900,"D",341,"F",.,"A",475,"F",.,"A",.,"A",.,"A",347,"F",1566,"F","2","D",.,"A"
"20121",2462253,30,0,"1",429,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",364,"D","2","D",.,"A"
"20121",2462263,60,0,"1",455,"D",195,"D",.,"A",260,"D",120,"D",.,"A",.,"A",.,"A",260,"D","2","D",15,"D"
"20121",2462273,31,0,"1",195,"D",39,"D",130,"D",0,"D",0,"D",.,"A",.,"A",.,"A",156,"D","2","D",30,"D"
"20121",2462293,48,0,"1",3250,"D",260,"D",195,"D",1300,"D",140,"F",.,"A",.,"A",.,"A",2990,"D","2","D",175,"F"
"20121",2462303,31,0,"1",0,"D",.,"A",.,"A",0,"D",600,"D",.,"A",.,"A",.,"A",0,"D","2","D",150,"D"
"20121",2462343,55,0,"1",1300,"D",260,"D",.,"A",260,"D",120,"D",480,"D",1920,"D",.,"A",1040,"D","2","D",60,"D"
"20121",2462363,56,0,"1",1560,"D",390,"D",.,"A",585,"D",9,"D",.,"A",.,"A",.,"A",1170,"D","2","D",84,"D"
"20121",2462373,46,0,"1",650,"D",65,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2462383,63,0,"1",2600,"D",260,"D",.,"A",650,"D",120,"D",.,"A",.,"A",.,"A",2340,"D","2","D",60,"D"
"20121",2462423,68,0,"1",2600,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",240,"D",1950,"D","2","D",.,"A"
"20121",2462453,53,0,"1",2275,"D",585,"D",455,"D",1560,"D",60,"D",.,"A",.,"A",.,"A",1690,"D","2","D",75,"D"
"20121",2462473,51,0,"1",975,"D",65,"D",.,"A",975,"D",6,"D",.,"A",.,"A",.,"A",910,"D","2","D",240,"D"
"20121",2462483,48,0,"1",2600,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20121",2462493,36,0,"1",520,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",130,"D","2","D",.,"A"
"20121",2462503,83,0,"1",5200,"D",520,"D",436,"F",325,"D",149,"F",.,"A",.,"A",.,"A",4680,"D","2","D",60,"D"
"20121",2462523,66,0,"1",3172,"D",1040,"D",.,"A",481,"D",30,"D",.,"A",.,"A",192,"D",2132,"D","2","D",60,"D"
"20121",2462535,28,0,"1",520,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2462563,26,0,"1",1300,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2462593,64,0,"1",975,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20121",2462623,63,0,"1",2340,"D",455,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D",.,"A"
"20121",2462634,66,0,"1",1755,"D",455,"D",.,"A",78,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","1","D",90,"D"
"20121",2462643,49,0,"1",494,"D",208,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",286,"D","2","D",.,"A"
"20121",2462663,34,0,"1",1300,"D",260,"D",.,"A",2600,"D",90,"D",.,"A",.,"A",.,"A",1040,"D","2","D",60,"D"
"20121",2462673,63,0,"1",1950,"D",390,"D",325,"D",650,"D",.,"A",.,"A",.,"A",195,"D",1560,"D","2","D",.,"A"
"20121",2462683,65,0,"1",1053,"D",130,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",923,"D","2","D",.,"A"
"20121",2462693,49,0,"1",1300,"D",195,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20121",2462703,38,0,"1",650,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2462713,72,0,"1",3770,"D",520,"D",.,"A",975,"D",60,"D",.,"A",.,"A",.,"A",3250,"D","2","D",240,"D"
"20121",2462723,103,0,"1",1300,"D",260,"D",390,"D",390,"D",24,"D",.,"A",.,"A",130,"D",1040,"D","2","D",30,"D"
"20121",2462753,59,0,"1",2600,"D",1300,"D",.,"A",650,"D",30,"D",.,"A",.,"A",.,"A",1300,"D","2","D",1200,"D"
"20121",2462783,68,0,"1",2210,"D",195,"D",.,"A",650,"D",.,"A",.,"A",.,"A",36,"D",2015,"D","2","D",.,"A"
"20121",2462813,24,0,"1",520,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2462823,67,0,"1",650,"D",130,"D",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",520,"D","2","D",300,"D"
"20121",2462833,73,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2462863,49,0,"1",975,"D",78,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",897,"D","2","D",.,"A"
"20121",2462893,44,0,"1",1625,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20121",2462904,45,0,"1",520,"D",65,"D",.,"A",0,"D",30,"D",.,"A",.,"A",.,"A",455,"D","2","D",9,"D"
"20121",2462913,72,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2462963,44,0,"1",325,"D",104,"D",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A",221,"D","2","D",.,"A"
"20121",2463013,84,0,"1",1300,"D",0,"D",39,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2463033,98,0,"1",1105,"D",0,"D",130,"D",1300,"D",0,"D",.,"A",.,"A",180,"D",1105,"D","2","D",0,"D"
"20121",2463053,37,0,"1",1300,"D",195,"D",325,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20121",2463063,43,0,"1",650,"D",130,"D",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2463073,50,0,"1",1625,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A"
"20121",2463083,39,0,"1",1950,"D",585,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20121",2463093,68,0,"1",910,"D",130,"D",.,"A",1300,"D",225,"D",.,"A",.,"A",.,"A",780,"D","2","D",300,"D"
"20121",2463113,75,0,"1",2587,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",108,"D",2327,"D","2","D",.,"A"
"20121",2463123,40,0,"1",3900,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",3575,"D","2","D",.,"A"
"20121",2463133,63,0,"1",5200,"D",650,"D",260,"D",1300,"D",150,"D",.,"A",.,"A",540,"D",4550,"D","1","D",150,"D"
"20121",2463183,47,0,"1",975,"D",130,"D",.,"A",26,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20121",2463223,25,0,"1",390,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20121",2463233,50,0,"1",2600,"D",390,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",2210,"D","2","D",60,"D"
"20121",2463253,57,0,"1",1170,"D",195,"D",.,"A",780,"D",180,"D",.,"A",.,"A",.,"A",975,"D","2","D",180,"D"
"20121",2463283,87,0,"1",2860,"D",390,"D",390,"D",325,"D",90,"D",.,"A",.,"A",.,"A",2470,"D","2","D",60,"D"
"20121",2463323,55,0,"1",1820,"D",130,"D",299,"D",910,"D",.,"A",.,"A",.,"A",288,"D",1690,"D","2","D",.,"A"
"20121",2463333,27,0,"1",975,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20121",2463343,22,0,"1",455,"D",195,"D",.,"A",65,"D",.,"A",325,"F",1300,"F",.,"A",260,"D","2","D",.,"A"
"20121",2463353,42,0,"1",1300,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2463363,31,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2463373,32,0,"1",2080,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2463403,45,0,"1",1560,"D",130,"D",195,"D",650,"D",30,"D",.,"A",.,"A",.,"A",1430,"D","2","D",75,"D"
"20121",2463413,60,0,"1",1300,"D",650,"D",.,"A",390,"D",60,"D",.,"A",.,"A",.,"A",650,"D","2","D",75,"D"
"20121",2463423,43,0,"1",1300,"D",195,"D",260,"D",520,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D",75,"D"
"20121",2463443,41,0,"1",1560,"D",650,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2463453,66,0,"1",1300,"D",130,"D",650,"D",130,"D",45,"D",.,"A",.,"A",.,"A",1170,"D","2","D",60,"D"
"20121",2463463,43,0,"1",1950,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20121",2463493,32,0,"1",975,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2463503,42,0,"1",2600,"D",260,"D",.,"A",0,"D",375,"D",.,"A",.,"A",.,"A",2340,"D","2","D",180,"D"
"20121",2463523,42,0,"1",2925,"D",325,"D",130,"D",104,"D",30,"D",.,"A",.,"A",.,"A",2600,"D","2","D",60,"D"
"20121",2463533,54,0,"1",6500,"D",650,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",5850,"D","2","D",.,"A"
"20121",2463563,52,0,"1",5200,"D",376,"F",.,"A",4550,"D",.,"A",.,"A",.,"A",.,"A",1385,"F","2","D",.,"A"
"20121",2463593,41,0,"1",975,"D",190,"F",.,"A",13,"D",0,"D",.,"A",.,"A",.,"A",673,"F","2","D",9,"D"
"20121",2463623,59,0,"1",975,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",715,"D","2","D",120,"D"
"20121",2463673,47,0,"1",390,"D",39,"D",.,"A",91,"D",.,"A",.,"A",.,"A",.,"A",351,"D","2","D",.,"A"
"20121",2463693,28,0,"1",455,"D",26,"D",.,"A",52,"D",.,"A",.,"A",.,"A",.,"A",429,"D","2","D",.,"A"
"20121",2463713,28,0,"1",975,"D",65,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","1","D",.,"A"
"20121",2463723,47,0,"1",650,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D",120,"D"
"20121",2463733,100,0,"1",650,"D",65,"D",.,"A",390,"D",21,"D",.,"A",.,"A",.,"A",585,"D","2","D",30,"D"
"20121",2463743,22,0,"1",815,"F",.,"A",.,"A",451,"F",.,"A",.,"A",.,"A",.,"A",666,"F","2","D",.,"A"
"20121",2463753,59,0,"1",1040,"D",0,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",45,"D"
"20121",2463773,51,0,"1",1625,"D",325,"D",.,"A",104,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",90,"D"
"20121",2463793,74,0,"1",1547,"D",403,"D",520,"D",325,"D",0,"D",.,"A",.,"A",.,"A",1144,"D","2","D",24,"D"
"20121",2463823,58,0,"1",975,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20121",2463833,63,0,"1",2275,"D",260,"D",.,"A",455,"D",45,"D",.,"A",.,"A",120,"D",2015,"D","2","D",60,"D"
"20121",2463853,65,0,"1",1300,"D",650,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2463863,33,0,"1",815,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",666,"F","2","D",.,"A"
"20121",2463883,54,0,"1",1950,"D",325,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D",30,"D"
"20121",2463893,62,0,"1",910,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2463903,43,0,"1",910,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2463963,50,0,"1",1950,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","1","D",.,"A"
"20121",2463983,45,0,"1",910,"D",130,"D",.,"A",455,"D",90,"D",.,"A",.,"A",.,"A",780,"D","2","D",90,"D"
"20121",2464003,71,0,"1",1950,"D",390,"D",260,"D",780,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D",120,"D"
"20121",2464013,34,0,"1",975,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2464044,45,0,"1",1950,"D",390,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",1560,"D","2","D",60,"D"
"20121",2464063,53,0,"1",650,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2464083,38,0,"1",650,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2464093,32,0,"1",325,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",65,"D","2","D",.,"A"
"20121",2464153,32,0,"1",1625,"D",156,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1469,"D","1","D",.,"A"
"20121",2464173,50,0,"1",1625,"D",650,"D",325,"D",780,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20121",2464193,54,0,"1",1625,"D",130,"D",.,"A",390,"D",30,"D",.,"A",.,"A",.,"A",1495,"D","2","D",150,"D"
"20121",2464203,71,0,"1",910,"D",260,"D",65,"D",780,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",60,"D"
"20121",2464233,30,0,"1",1300,"D",161,"F",78,"D",316,"F",.,"A",.,"A",.,"A",.,"A",616,"F","1","D",.,"A"
