"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR"
"20122",2411365,30,0,"5","01","D","110","D","2007","D",.,"A",72,"D","04","D",600,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","TOYAZ","D",,"A"
"20122",2411565,45,0,"5","01","D","110","D","2011","D",.,"A",36,"D","04","D",310,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",500,"D",.,"A","FORBK","D",,"A"
"20122",2411565,46,0,"1","02","D","110","D","2012","D",.,"A",24,"D","03","D",267,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",.,"A",.,"A",267,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","DODBK","D",,"A"
"20122",2412175,35,0,"5","01","D","110","D","2011","D",.,"A",36,"D","03","D",299,"D","3","D",.,"A",1500,"D",1000,"D",.,"A",,"A",299,"D",299,"D",299,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAC","D",,"A"
"20122",2412555,31,0,"5","01","D","100","D","2011","D",.,"A",36,"D","03","D",256,"D","3","D",.,"A",.,"A",3600,"D",.,"A",,"A",256,"D",256,"D",256,"D",.,"A",.,"A",.,"A",3600,"D",.,"A","HYUAE","D",,"A"
"20122",2413125,33,0,"5","01","D","100","D","2011","D",.,"A",36,"D","12","D",227,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",227,"D",227,"D",227,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","HONAA","D",,"A"
"20122",2413375,40,0,"5","01","D","110","D","2012","D",.,"A",36,"D","05","D",750,"D","3","D",.,"A",12000,"D",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAM","D",,"A"
"20122",2413625,32,0,"5","01","D","110","D","2010","D",.,"A",36,"D","02","D",385,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAO","D",,"A"
"20122",2413735,35,0,"5","01","D","100","D","2006","D",.,"A",.,"C","05","F",731,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",731,"D",731,"D",731,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","INFAM","D",,"A"
"20122",2414735,25,0,"5","01","D","110","D","2011","D",.,"A",36,"D","02","D",500,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",500,"D",500,"D",500,"D",600,"D",600,"D",600,"D",2000,"D",.,"A","LEXAH","D",,"A"
"20122",2416105,36,0,"5","01","D","100","D","2007","D",.,"A",72,"D","05","D",360,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAC","D",,"A"
"20122",2418435,55,0,"1","01","D","100","D","2012","D",.,"A",36,"D","03","D",250,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A"
"20122",2418795,28,0,"5","01","D","110","D","2011","D",.,"A",39,"D","02","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAI","D",,"A"
"20122",2419095,38,0,"1","01","D","100","D","2011","D",.,"A",36,"D","08","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"F",360,"F",360,"F",.,"A",.,"A",.,"A",.,"A",.,"A","NISAN","D",,"A"
"20122",2419645,29,0,"5","01","D","110","D","2008","D",.,"A",36,"D","08","F",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAI","D",,"A"
"20122",2419645,30,0,"5","02","D","100","D","2008","D",.,"A",36,"D","05","F",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUXX","D",,"A"
"20122",2420195,26,0,"5","01","D","110","D","2010","D",.,"A",.,"C","09","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A"
"20122",2421295,32,0,"1","01","D","110","D","2010","D",.,"A",36,"D","09","D",560,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",560,"D",560,"D",560,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAR","D",,"A"
"20122",2421295,33,0,"1","02","D","100","D","2012","D",.,"A",36,"D","10","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBU","D",,"A"
"20122",2421495,26,0,"5","01","D","100","D","2010","D",.,"A",36,"D","05","D",191,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",191,"D",191,"D",191,"D",32,"D",32,"D",32,"D",.,"A",.,"A","TOYAF","D",,"A"
"20122",2422795,36,0,"5","01","D","100","D","2010","D",.,"A",36,"D","06","F",400,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","LEXXX","D",,"A"
"20122",2422975,23,0,"5","01","D","100","D","2005","D",.,"A",84,"D","01","D",367,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",367,"D",367,"D",367,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","DODBG","D",,"A"
"20122",2425225,30,0,"5","01","D","110","D","2005","D",.,"A",72,"D","03","D",300,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","KIAAE","D",,"A"
"20122",2425515,41,0,"5","01","D","100","D","2010","D",.,"A",39,"D","10","D",700,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAL","D",,"A"
"20122",2426245,28,0,"5","01","D","110","D","2011","D",.,"A",36,"D","06","D",409,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",409,"D",409,"D",409,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A"
"20122",2426735,28,0,"5","01","D","110","D","2010","D",.,"A",36,"D","08","D",800,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",800,"D",800,"D",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAI","D",,"A"
"20122",2426735,29,0,"1","02","D","100","D","2000","D",.,"A",52,"D","07","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAB","D",,"A"
"20122",2426755,34,0,"5","01","D","110","D","2009","D",.,"A",.,"C","08","F",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDXX","D",,"A"
"20122",2426755,35,0,"5","02","D","100","D","2009","D",.,"A",36,"D","04","F",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXXX","D",,"A"
"20122",2428965,33,0,"5","01","D","100","D","2007","D",.,"A",60,"D","10","D",350,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAC","D",,"A"
"20122",2429185,23,0,"5","01","D","110","D","2011","D",.,"A",48,"D","08","D",294,"D","3","D",.,"A",.,"C",800,"D",.,"A",,"A",294,"D",294,"D",294,"D",.,"A",.,"A",.,"A",800,"D",.,"A","NISAW","D",,"A"
"20122",2429535,36,0,"5","01","D","100","D","2012","D",.,"A",36,"D","07","D",290,"D","3","D",.,"A",.,"A",2700,"D",.,"A",,"A",290,"D",290,"D",290,"D",.,"A",.,"A",.,"A",2700,"D",.,"A","NISAD","D",,"A"
"20122",2431585,20,0,"5","01","D","100","D","2011","D",.,"A",36,"D","11","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20122",2432395,48,0,"5","01","D","100","D","2011","D",.,"A",48,"D","03","D",400,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","DODAF","D",,"A"
"20122",2433615,25,0,"5","02","D","110","D","2011","D",.,"A",48,"D","11","D",285,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",285,"D",285,"D",285,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","JEEAM","D",,"A"
"20122",2433965,33,0,"5","01","D","100","D","2011","D",.,"A",36,"D","03","D",232,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",232,"D",232,"D",232,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAC","D",,"A"
"20122",2434085,52,0,"5","01","D","110","D","2010","D",.,"A",36,"D","05","D",722,"D","3","D",.,"A",21450,"D",.,"A",.,"A",,"A",722,"D",722,"D",722,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAM","D",,"A"
"20122",2434995,67,0,"5","01","D","100","D","2012","D",.,"A",36,"D","03","D",258,"D","3","D",.,"A",2500,"F",300,"D",.,"A",,"A",258,"D",258,"D",258,"D",.,"A",.,"A",.,"A",300,"D",.,"A","MINAA","D",,"A"
"20122",2436845,21,0,"5","01","D","110","D","2008","D",.,"A",.,"C","03","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",294,"F",294,"F",294,"F",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A"
"20122",2436845,22,0,"5","02","D","100","D","2007","D",.,"A",48,"D","07","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",191,"F",191,"F",191,"F",32,"F",32,"F",32,"F",.,"A",.,"A","FORBA","D",,"A"
"20122",2436885,30,0,"5","01","D","100","D","2009","D",.,"A",39,"D","05","D",524,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",524,"D",524,"D",524,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","CADAL","D",,"A"
"20122",2439575,31,0,"5","01","D","110","D","2011","D",.,"A",.,"C","10","D",1000,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1000,"D",1000,"D",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D",,"A"
"20122",2439915,23,0,"1","01","D","100","D","2003","D",.,"A",36,"D","08","D",295,"D","3","D",.,"A",.,"A",5000,"D",.,"A","03","D",295,"D",.,"A",.,"A",.,"A",.,"A",.,"A",5000,"D",.,"A","CHEAU","D","2006","D"
"20122",2440555,30,0,"1","01","D","110","D","2007","D",.,"A",60,"D","05","D",185,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",185,"D",185,"D",185,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A"
"20122",2442535,20,0,"5","01","D","110","D","2001","D",.,"A",24,"D","11","D",479,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",479,"D",479,"D",479,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAH","D",,"A"
"20122",2443744,36,0,"5","02","D","110","D","2012","D",.,"A",.,"C","02","D",345,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",345,"D",345,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A"
"20122",2443914,52,0,"5","01","D","110","D","2011","D",.,"A",60,"D","09","D",415,"D","3","D",.,"A",19500,"D",.,"A",.,"A",,"A",415,"D",415,"D",415,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISBB","D",,"A"
"20122",2444204,23,0,"5","01","D","100","D","2008","D",.,"A",36,"D","12","D",422,"D","3","D",.,"A",.,"A",9000,"D",.,"A","01","D",422,"D",.,"A",.,"A",.,"A",.,"A",.,"A",9000,"D",.,"A","LEXAA","D",,"A"
"20122",2444804,37,0,"5","01","D","100","D","2010","D",.,"A",39,"D","11","D",460,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",460,"D",460,"D",460,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","NISAG","D",,"A"
"20122",2445254,30,0,"5","01","D","100","D","2007","D",.,"A",60,"D","08","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","DODAF","D",,"A"
"20122",2445654,38,0,"5","01","D","110","D","2010","D",.,"A",36,"D","09","D",202,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",202,"D",202,"D",202,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYXX","D",,"A"
"20122",2445654,39,0,"5","02","D","100","D","2010","D",.,"A",36,"D","09","D",202,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",202,"D",202,"D",202,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYXX","D",,"A"
"20122",2446424,24,0,"5","01","D","100","D","2011","D",.,"A",36,"D","12","D",228,"D","3","D",.,"A",.,"A",2400,"D",.,"A",,"A",228,"D",228,"D",228,"D",.,"A",.,"A",.,"A",2400,"D",.,"A","FORBJ","D",,"A"
"20122",2447294,39,0,"5","02","D","110","D","2010","D",.,"A",36,"D","10","D",399,"D","3","D",.,"A",500,"D",500,"D",.,"A","03","D",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",500,"D",.,"A","NISAW","D",,"A"
"20122",2447294,40,0,"5","03","D","100","D","2011","D",.,"A",36,"D","08","D",479,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",479,"D",479,"D",479,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAA","D",,"A"
"20122",2447294,41,0,"1","04","D","110","D","2012","D",.,"A",39,"D","04","D",421,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A"
"20122",2447474,26,0,"5","01","D","100","D","2009","D",0.5,"D",39,"D","01","D",359,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",359,"D",359,"D",359,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","INFAN","D",,"A"
"20122",2449804,55,0,"5","03","D","110","D","2011","D",.,"A",36,"D","09","D",678,"D","3","D",.,"A",3600,"D",.,"A",.,"A",,"A",678,"D",678,"D",678,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A"
"20122",2449904,22,0,"5","01","D","100","D","2009","D",.,"A",39,"D","07","D",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A"
"20122",2450804,35,0,"5","01","D","100","D","2010","D",0.3,"D",36,"D","06","D",279,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A"
"20122",2450914,48,0,"1","01","D","100","D","2013","D",.,"A",27,"D","04","D",850,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3500,"D",.,"A","LEXAB","D",,"A"
"20122",2452354,43,0,"5","01","D","110","D","2011","D",0.99,"D",60,"D","12","D",608,"D","3","D",608,"D",.,"C",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAE","D",,"A"
"20122",2452634,26,0,"5","01","D","100","D","2011","D",.,"A",48,"D","11","D",329,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",329,"D",329,"D",329,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","CADAL","D",,"A"
"20122",2454294,31,0,"5","01","D","110","D","2008","D",.,"A",36,"D","08","D",279,"D","3","D",.,"A",3000,"D",7000,"D",.,"A","01","D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A",7000,"D",.,"A","NISAW","D",,"A"
"20122",2454714,20,0,"5","01","D","100","D","2010","D",.,"A",24,"D","02","D",230,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",230,"D",230,"D",230,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A"
"20122",2454854,32,0,"1","01","D","100","D","2012","D",.,"A",36,"D","04","D",900,"D","3","D",.,"A",3700,"D",.,"A",.,"A",,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAC","D",,"A"
"20122",2455034,41,0,"1","01","D","100","D","2012","D",.,"A",36,"D","06","D",440,"D","3","D",.,"A",10000,"D",4500,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4500,"D",.,"A","TOYAC","D",,"A"
"20122",2455494,32,0,"5","02","D","100","D","2012","D",.,"A",39,"D","07","D",700,"D","3","D",700,"D",.,"A",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAM","D",,"A"
"20122",2455494,33,0,"5","03","D","110","D","2012","D",.,"A",36,"D","10","D",400,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","VOKAW","D",,"A"
"20122",2457234,26,0,"5","02","D","110","D","2011","D",.,"A",39,"D","11","D",587,"D","3","D",.,"A",17000,"D",.,"A",.,"A",,"A",587,"D",587,"D",587,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAM","D",,"A"
"20122",2457444,32,0,"5","01","D","100","D","2010","D",.,"A",36,"D","07","D",395,"D","3","D",.,"A",200,"D",200,"D",.,"A",,"A",395,"D",395,"D",395,"D",.,"A",.,"A",.,"A",200,"D",.,"A","NISAG","D",,"A"
"20122",2457884,34,0,"5","01","D","110","D","2012","D",.,"A",36,"D","11","D",385,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","TOYAU","D",,"A"
"20122",2459074,25,0,"5","01","D","100","D","2012","D",.,"A",24,"D","10","D",418,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",418,"D",418,"D",418,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAE","D",,"A"
"20122",2459074,26,0,"1","02","D","100","D","2012","D",.,"A",24,"D","05","D",478,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2500,"D",.,"A","HYUAJ","D",,"A"
"20122",2459754,37,0,"5","01","D","100","D","2010","D",.,"A",36,"D","07","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAE","D",,"A"
"20122",2460064,33,0,"5","01","D","110","D","2010","D",.,"A",36,"D","03","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBE","D",,"A"
"20122",2460064,34,0,"5","02","D","110","D","2009","D",.,"A",36,"D","06","D",169,"D","3","D",.,"A",.,"A",.,"A",.,"A","03","D",169,"D",169,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORAA","D",,"A"
"20122",2460684,26,0,"5","01","D","100","D","2004","D",.,"A",48,"D","08","F",380,"D","3","D",.,"A",.,"A",.,"A",.,"A","02","D",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAE","D",,"A"
"20122",2460774,32,0,"5","01","D","110","D","2011","D",0.8,"D",39,"D","02","D",525,"D","3","D",.,"A",.,"A",750,"D",.,"A",,"A",525,"D",525,"D",525,"D",.,"A",.,"A",.,"A",750,"D",.,"A","CADAM","D",,"A"
"20122",2461014,36,0,"5","01","D","110","D","2011","D",.,"A",39,"D","05","D",535,"D","3","D",.,"A",.,"A",700,"D",.,"A",,"A",535,"D",535,"D",535,"D",.,"A",.,"A",.,"A",700,"D",.,"A","CHEBS","D",,"A"
"20122",2461014,37,0,"5","02","D","110","D","2011","D",.,"A",39,"D","02","D",367,"D","3","D",.,"A",.,"A",600,"D",.,"A",,"A",367,"D",367,"D",367,"D",.,"A",.,"A",.,"A",600,"D",.,"A","CHEAZ","D",,"A"
"20122",2461074,33,0,"5","02","D","100","D","2012","D",.,"A",12,"D","11","D",333,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",333,"D",333,"D",333,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAS","D",,"A"
"20122",2461404,36,0,"5","01","D","100","D","2000","D",.,"A",48,"D","03","D",109,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",109,"D",109,"D",109,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SATAA","D",,"A"
"20122",2461624,25,0,"5","01","D","110","D","2008","D",.,"A",48,"D","05","D",540,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",540,"D",540,"D",540,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAO","D",,"A"
"20122",2462304,26,0,"5","01","D","100","D","2012","D",.,"A",39,"D","11","D",385,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAL","D",,"A"
"20122",2462504,45,0,"5","01","D","110","D","2010","D",.,"A",24,"D","11","F",431,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",431,"D",431,"D",431,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A"
"20122",2462864,32,0,"5","01","D","110","D","2010","D",.,"A",60,"D","08","D",500,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHEBS","D",,"A"
"20122",2462864,33,0,"5","02","D","100","D","2007","D",.,"A",60,"D","06","F",480,"D","3","D",.,"A",.,"A",.,"A",.,"A","02","D",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20122",2463064,27,0,"5","01","D","100","D",,"C",.,"A",36,"D","09","F",175,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",175,"D",175,"D",175,"D",.,"A",.,"A",.,"A",.,"B",.,"A",,"A",,"A"
"20122",2463354,22,0,"5","01","D","100","D","2010","D",.,"A",36,"D","06","F",369,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",369,"D",369,"D",369,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A"
"20122",2463564,31,0,"5","01","D","100","D","2011","D",.,"A",36,"D","04","D",560,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",560,"D",560,"D",560,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","CADAL","D",,"A"
"20122",2464204,42,0,"1","01","D","100","D","2012","D",.,"A",336,"D","04","D",267,"D","3","D",.,"A",1800,"D",.,"A",.,"A",,"A",.,"A",.,"A",267,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20122",2464684,19,0,"1","01","D","110","D","2004","D",.,"A",.,"C","06","D",360,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","FORAO","D",,"A"
"20122",2465204,47,0,"5","02","D","100","D","2012","D",0.8,"D",48,"D","12","D",1100,"D","3","D",.,"A",5500,"D",.,"A",.,"A",,"A",1100,"D",1100,"D",1100,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAJ","D",,"A"
"20122",2466724,33,0,"5","01","D","100","D","2010","D",.,"A",36,"D","05","D",269,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",269,"D",269,"D",269,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20122",2467414,18,0,"5","01","D","100","D","2011","D",.,"A",60,"D","06","D",257,"D","3","D",.,"A",.,"A",7000,"D",.,"A",,"A",257,"D",257,"D",257,"D",.,"A",.,"A",.,"A",7000,"D",.,"A","HYUAE","D",,"A"
"20122",2467434,30,0,"5","01","D","100","D","2008","D",.,"A",54,"D","01","D",306,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",306,"D",306,"D",306,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAP","D",,"A"
"20122",2467704,23,0,"5","01","D","110","D","2010","D",.,"A",36,"D","02","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A"
"20122",2467794,34,0,"5","03","D","110","D","2011","D",.,"A",12,"D","10","D",267,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",267,"D",267,"D",267,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAT","D",,"A"
"20122",2467794,36,0,"5","05","D","100","D","2012","D",.,"A",12,"D","12","D",220,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A"
"20122",2468464,25,0,"5","01","D","110","D","2010","D",.,"A",36,"D","04","D",550,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","ACUAI","D",,"A"
"20122",2468814,30,0,"5","01","D","100","D","2011","D",.,"A",60,"D","09","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A"
"20122",2469154,33,0,"5","01","D","100","D","2010","D",.,"A",36,"D","06","D",519,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",519,"D",519,"D",519,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAG","D",,"A"
"20122",2469514,28,0,"5","01","D","110","D","2011","D",.,"A",39,"D","07","D",347,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",347,"D",347,"D",347,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","GMCAI","D",,"A"
"20122",2469904,24,0,"1","01","D","110","D","2013","D",.,"A",36,"D","04","D",600,"D","3","D",.,"A",24000,"D",2000,"D",.,"A",,"A",.,"A",600,"D",600,"D",.,"A",12,"D",12,"D",2000,"D",.,"A","FORAM","D",,"A"
