"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QPSF3MCX","QPSF_MCX","QSSF3MCX","QSSF_MCX","QEAD3MCX","QEAD_MCX","QREC3MCX","QREC_MCX","QFLM3MCX","QFLM_MCX","QFLP3MCX","QFLP_MCX","QPVD3MCX","QPVD_MCX","QRVD3MCX","QRVD_MCX","QENT3MCX","QENT_MCX","QBR3MCX","QBR3MCX_","QNMG3MCX","QNMG_MCX","QAFL3MCX","QAFL_MCX","QVFL3MCX","QVFL_MCX","QAGR3MCX","QAGR_MCX","QONL3MCX","QONL_MCX"
"20111",2338313,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338383,34,0,"1",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A",47,"D",10,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338403,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338463,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338543,24,0,"1",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",80,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2338583,19,0,"1",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338643,33,0,"1",93,"D",25,"D",.,"A",.,"A",.,"A",.,"A",15,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338653,27,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338673,16,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338683,19,0,"1",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338703,31,0,"1",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338713,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2338723,15,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338753,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2338783,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2338813,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338843,30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338873,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338903,16,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",60,"D",.,"A",50,"D",75,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2338923,25,0,"1",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",97,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338943,17,0,"1",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338953,19,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",15,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2338993,16,0,"1",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339023,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339053,16,0,"1",320,"D",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339093,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339163,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339213,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339273,48,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339323,24,0,"1",.,"A",.,"A",42,"D",14,"D",.,"A",5,"D",.,"A",.,"A",.,"A",85,"D",50,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339333,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339415,18,0,"1",15,"D",4,"D",0,"D",25,"D",.,"A",.,"A",.,"A",28,"D",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339493,20,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339503,16,0,"1",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339583,26,0,"1",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339653,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339683,18,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339693,16,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339763,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339793,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339843,35,0,"1",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339853,19,0,"1",.,"A",.,"A",400,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",50,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2339873,15,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339945,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2339953,15,0,"1",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340013,33,0,"1",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340063,15,0,"1",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340103,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340113,28,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340143,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340213,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",45,"D",.,"A",400,"D",8,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2340263,19,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2340293,20,0,"1",.,"A",.,"A",71,"D",.,"A",.,"A",.,"A",30,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340305,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340363,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340373,20,0,"1",200,"D",.,"A",20,"D",0,"D",.,"A",.,"A",.,"A",0,"D",.,"A",45,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2340393,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340403,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340423,18,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",30,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340463,25,0,"1",.,"A",.,"A",110,"D",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340493,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",33,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2340543,21,0,"1",.,"A",.,"A",69,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340573,15,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340583,22,0,"1",.,"A",80,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340593,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",73,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340603,15,0,"1",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",30,"D",5,"D",30,"D",1,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2340623,17,0,"1",.,"A",.,"A",55,"D",.,"A",.,"A",.,"A",10,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340633,21,0,"1",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340683,22,0,"1",165,"D",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",15,"D",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2340723,23,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340773,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2340853,16,0,"1",.,"A",224,"D",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",8,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341033,17,0,"1",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341063,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",55,"D",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341074,20,0,"1",.,"A",.,"A",400,"D",.,"A",.,"A",.,"A",.,"A",6,"D",36,"D",70,"D",33,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341083,14,0,"1",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341093,13,0,"1",.,"A",4,"D",18,"D",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341123,15,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341133,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341143,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341163,28,0,"1",.,"A",50,"D",80,"D",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341173,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341223,18,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341253,31,0,"1",.,"A",.,"A",156,"D",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341353,22,0,"1",.,"A",.,"A",44,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341403,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341453,31,0,"1",.,"A",384,"D",60,"D",.,"A",.,"A",30,"D",.,"A",19,"D",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341473,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341495,14,0,"1",.,"A",.,"A",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341513,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341553,22,0,"1",.,"A",.,"A",34,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341613,16,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341633,14,0,"1",.,"A",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341713,23,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341733,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",700,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341753,14,0,"1",.,"A",.,"A",30,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2341853,22,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341863,17,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341913,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341933,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",33,"D",30,"D",24,"D",.,"A",30,"D",20,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2341943,16,0,"1",18,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342013,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342033,16,0,"1",.,"A",77,"D",.,"A",.,"A",.,"A",.,"A",.,"A",57,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342053,18,0,"1",0,"D",120,"D",.,"A",.,"A",.,"A",.,"A",0,"D",27,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342163,16,0,"1",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342183,18,0,"1",.,"A",.,"A",0,"D",1,"D",.,"A",.,"A",.,"A",90,"D",.,"A",28,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342263,26,0,"1",.,"A",.,"A",64,"D",180,"D",.,"A",.,"A",.,"A",60,"D",.,"A",362,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342313,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342353,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342383,20,0,"1",100,"D",.,"A",200,"D",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342414,16,0,"1",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342433,21,0,"1",.,"A",.,"A",55,"D",35,"D",14,"D",12,"D",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342453,22,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342552,17,0,"1",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342562,26,0,"1",.,"A",.,"A",13,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342592,20,0,"1",.,"A",.,"A",120,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342642,42,0,"1",.,"A",5,"D",141,"D",73,"D",.,"A",161,"D",433,"D",10,"D",83,"D",32,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342682,15,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342712,29,0,"1",.,"A",.,"A",1400,"D",.,"A",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A",33,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342723,34,0,"1",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342732,22,0,"1",100,"D",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342762,22,0,"1",.,"A",.,"A",70,"D",40,"D",.,"A",.,"A",230,"D",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342782,42,0,"1",.,"A",.,"A",69,"D",.,"A",.,"A",.,"A",35,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342802,17,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342832,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",46,"D",.,"A",3,"D",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342874,33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",52,"D",3,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2342892,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342902,27,0,"1",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342912,23,0,"1",15,"D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2342992,17,0,"1",.,"A",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343092,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343112,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343125,23,0,"1",60,"D",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343132,13,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343142,28,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",40,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2343152,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2343174,19,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",75,"D",70,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2343192,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",13,"D",10,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2343204,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343222,15,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343272,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343282,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20111",2343322,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343342,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",14,"D",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343362,24,0,"1",178,"F",200,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",56,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343382,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343392,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343402,14,0,"1",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343412,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20111",2343442,26,0,"1",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
