"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV"
"20113",2344794,40,0,"1",1690,"D",650,"D",390,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20113",2344814,49,0,"1",1950,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20113",2344824,54,0,"1",1300,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20113",2344834,77,0,"1",1105,"D",338,"D",195,"D",130,"D",30,"D",.,"A",.,"A",.,"A",767,"D","2","D",120,"D"
"20113",2344904,50,0,"1",3510,"D",1560,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20113",2344934,33,0,"1",390,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20113",2344954,85,0,"1",3250,"D",650,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",160,"D",2600,"D","2","D",300,"D"
"20113",2344974,42,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20113",2345004,48,0,"1",1300,"D",0,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2345014,80,0,"1",3120,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D",.,"A"
"20113",2345064,35,0,"1",1820,"D",195,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D",30,"D"
"20113",2345084,80,0,"1",975,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20113",2345094,65,0,"1",2600,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2405,"D","2","D",.,"A"
"20113",2345184,56,0,"1",1300,"D",325,"D",.,"A",65,"D",45,"D",.,"A",.,"A",.,"A",975,"D","2","D",150,"D"
"20113",2345194,71,0,"1",1625,"D",260,"D",.,"A",0,"D",60,"D",.,"A",.,"A",.,"A",1365,"D","2","D",60,"D"
"20113",2345224,68,0,"1",1625,"D",0,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20113",2345254,54,0,"1",2275,"D",260,"D",325,"D",520,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D",.,"A"
"20113",2345294,25,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","1","D",.,"A"
"20113",2345344,41,0,"1",1820,"D",520,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2345364,36,0,"1",1690,"D",520,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20113",2345384,27,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2345404,105,0,"1",1300,"D",325,"D",.,"A",2275,"D",150,"D",.,"A",.,"A",135,"D",975,"D","2","D",120,"D"
"20113",2345434,52,0,"1",975,"D",91,"D",.,"A",780,"D",180,"D",.,"A",.,"A",.,"A",884,"D","2","D",45,"D"
"20113",2345444,44,0,"1",3250,"D",910,"D",520,"D",390,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20113",2345474,37,0,"1",975,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20113",2345484,55,0,"1",819,"D",0,"D",325,"D",260,"D",.,"A",.,"A",.,"A",.,"A",819,"D","2","D",.,"A"
"20113",2345504,29,0,"1",520,"D",130,"D",52,"D",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20113",2345554,81,0,"1",650,"D",0,"D",520,"D",260,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20113",2345624,36,0,"1",975,"D",156,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",819,"D","2","D",6,"D"
"20113",2345684,31,0,"1",715,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20113",2345734,30,0,"1",650,"D",130,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2345794,60,0,"1",975,"D",390,"D",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D",150,"D"
"20113",2345804,52,0,"1",520,"D",130,"D",130,"D",195,"D",75,"D",.,"A",.,"A",.,"A",390,"D","2","D",60,"D"
"20113",2345825,44,0,"1",195,"D",91,"D",.,"A",260,"D",45,"D",.,"A",.,"A",.,"A",104,"D","2","D",90,"D"
"20113",2345834,62,0,"1",1625,"D",130,"D",156,"D",1430,"D",150,"D",.,"A",.,"A",.,"A",1495,"D","2","D",105,"D"
"20113",2345864,52,0,"1",1300,"D",260,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20113",2345874,51,0,"1",1235,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20113",2345894,35,0,"1",1300,"D",325,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20113",2345944,47,0,"1",455,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20113",2345964,39,0,"1",650,"D",169,"F",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",641,"F","2","D",.,"A"
"20113",2345984,37,0,"1",975,"D",455,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2346024,57,0,"1",1950,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2346064,28,0,"1",1950,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A"
"20113",2346094,58,0,"1",2600,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D",450,"D"
"20113",2346104,35,0,"1",611,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",546,"D","2","D",.,"A"
"20113",2346124,69,0,"1",2600,"D",650,"D",260,"D",650,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D",60,"D"
"20113",2346134,62,0,"1",1300,"D",169,"D",.,"A",91,"D",0,"D",.,"A",.,"A",.,"A",1131,"D","2","D",90,"D"
"20113",2346144,29,0,"1",780,"D",65,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",715,"D","2","D",30,"D"
"20113",2346174,54,0,"1",2470,"D",390,"D",156,"D",780,"D",60,"D",.,"A",.,"A",.,"A",2080,"D","2","D",75,"D"
"20113",2346184,30,0,"1",1300,"D",260,"D",780,"D",1300,"D",240,"D",.,"A",.,"A",.,"A",1040,"D","2","D",195,"D"
"20113",2346244,35,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2346254,80,0,"1",910,"D",390,"D",130,"D",520,"D",72,"D",.,"A",.,"A",.,"A",520,"D","2","D",60,"D"
"20113",2346274,28,0,"1",975,"D",325,"D",.,"A",260,"D",150,"D",.,"A",.,"A",.,"A",650,"D","2","D",90,"D"
"20113",2346284,71,0,"1",1950,"D",0,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D",15,"D"
"20113",2346304,46,0,"1",845,"D",325,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",60,"D"
"20113",2346324,50,0,"1",650,"D",130,"D",195,"D",260,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2346374,48,0,"1",910,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2346394,39,0,"1",2600,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20113",2346404,47,0,"1",1300,"D",130,"D",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",1170,"D","2","D",150,"D"
"20113",2346414,24,0,"1",520,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2346424,25,0,"1",390,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20113",2346434,42,0,"1",455,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20113",2346444,66,0,"1",1300,"D",455,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20113",2346454,54,0,"1",1950,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2346464,63,0,"1",780,"D",130,"D",260,"D",390,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",300,"D"
"20113",2346484,48,0,"1",1560,"D",325,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A"
"20113",2346504,29,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20113",2346534,37,0,"1",975,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20113",2346544,40,0,"1",650,"D",52,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",598,"D","2","D",.,"A"
"20113",2346554,28,0,"1",975,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20113",2346564,54,0,"1",1625,"D",325,"D",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",135,"D"
"20113",2346604,40,0,"1",780,"D",260,"D",.,"A",650,"D",45,"D",.,"A",.,"A",.,"A",520,"D","2","D",0,"D"
"20113",2346624,38,0,"1",650,"D",205,"F",390,"D",975,"D",.,"A",.,"A",.,"A",.,"A",777,"F","2","D",.,"A"
"20113",2346644,66,0,"1",1040,"D",130,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D",30,"D"
"20113",2346664,44,0,"1",2080,"D",455,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20113",2346684,26,0,"1",847,"F",.,"A",279,"F",505,"F",.,"A",.,"A",.,"A",.,"A",705,"F","2","D",.,"A"
"20113",2346714,35,0,"1",1560,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20113",2346724,80,0,"1",1300,"D",0,"D",195,"D",208,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2346744,73,0,"1",975,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20113",2346754,50,0,"1",1560,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20113",2346764,33,0,"1",1300,"D",349,"F",585,"F",390,"D",.,"A",.,"A",.,"A",.,"A",1422,"F","2","D",.,"A"
"20113",2346804,64,0,"1",1300,"D",325,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20113",2346824,54,0,"1",390,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20113",2346884,52,0,"1",910,"D",325,"D",.,"A",1235,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20113",2346894,49,0,"1",1300,"D",0,"D",.,"A",910,"D",90,"D",.,"A",.,"A",.,"A",1300,"D","2","D",90,"D"
"20113",2346924,25,0,"1",650,"D",65,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20113",2346934,54,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20113",2346954,51,0,"1",1300,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2346984,57,0,"1",2600,"D",325,"D",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20113",2346994,77,0,"1",1690,"D",195,"D",.,"A",975,"D",90,"D",.,"A",.,"A",.,"A",1495,"D","2","D",144,"D"
"20113",2347004,54,0,"1",520,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",390,"D","2","D",45,"D"
"20113",2347014,37,0,"1",520,"D",260,"D",.,"A",65,"D",60,"D",.,"A",.,"A",.,"A",260,"D","2","D",75,"D"
"20113",2347064,42,0,"1",1625,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20113",2347084,49,0,"1",1430,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",180,"D",1105,"D","2","D",.,"A"
"20113",2347094,42,0,"1",1625,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20113",2347104,66,0,"1",1105,"D",260,"D",130,"D",325,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20113",2347164,30,0,"1",286,"D",78,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",208,"D","2","D",.,"A"
"20113",2347194,41,0,"1",1235,"D",130,"D",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20113",2347224,58,0,"1",910,"D",130,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20113",2347234,42,0,"1",910,"D",130,"D",65,"D",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","1","D",.,"A"
"20113",2347244,20,0,"1",2275,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20113",2347254,83,0,"1",1950,"D",325,"D",.,"A",390,"D",101,"F",.,"A",.,"A",.,"A",1625,"D","2","D",24,"D"
"20113",2347264,36,0,"1",1690,"D",195,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1495,"D","2","D",.,"A"
"20113",2347284,46,0,"1",1300,"D",260,"D",260,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",90,"D"
"20113",2347304,79,0,"1",325,"D",52,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",273,"D","2","D",.,"A"
"20113",2347324,42,0,"1",325,"D",78,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",247,"D","2","D",.,"A"
"20113",2347334,61,0,"1",910,"D",195,"D",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",715,"D","2","D",24,"D"
"20113",2347344,22,0,"1",520,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",494,"D","1","D",.,"A"
"20113",2347364,45,0,"1",1040,"D",130,"D",.,"A",390,"D",30,"D",.,"A",.,"A",.,"A",910,"D","2","D",120,"D"
"20113",2347384,33,0,"1",1300,"D",130,"D",260,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20113",2347394,39,0,"1",650,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20113",2347424,44,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20113",2347435,53,0,"1",1300,"D",0,"D",.,"A",975,"D",.,"A",.,"A",.,"A",89,"F",1300,"D","2","D",.,"A"
"20113",2347444,45,0,"1",2600,"D",520,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",2080,"D","2","D",.,"A"
"20113",2347464,58,0,"1",2275,"D",520,"D",975,"D",1040,"D",120,"D",.,"A",.,"A",.,"A",1755,"D","2","D",120,"D"
"20113",2347494,65,0,"1",3120,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D",.,"A"
"20113",2347504,42,0,"1",520,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20113",2347514,57,0,"1",2039,"F",.,"A",.,"A",661,"F",.,"A",.,"A",.,"A",120,"F",1662,"F",,"C",.,"A"
"20113",2347524,67,0,"1",2275,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",2275,"D","2","D",240,"D"
"20113",2347554,74,0,"1",975,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20113",2347574,52,0,"1",1040,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20113",2347634,28,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",0,"D"
"20113",2347684,57,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",650,"D",2600,"D",81,"D",1040,"D","2","D",.,"A"
"20113",2347714,82,0,"1",1950,"D",260,"D",195,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20113",2347734,38,0,"1",390,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20113",2347744,39,0,"1",1625,"D",455,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20113",2347754,36,0,"1",975,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20113",2347774,53,0,"1",650,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20113",2347794,19,0,"1",2600,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2210,"D","2","D",.,"A"
"20113",2347804,45,0,"1",1625,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20113",2347814,72,0,"1",3900,"D",650,"D",390,"D",1950,"D",90,"D",.,"A",.,"A",80,"D",3250,"D","2","D",90,"D"
"20113",2347824,66,0,"1",780,"D",91,"D",585,"D",390,"D",15,"D",.,"A",.,"A",.,"A",689,"D","2","D",30,"D"
"20113",2347854,43,0,"1",2600,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20113",2347864,35,0,"1",2925,"D",650,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20113",2347885,39,0,"1",520,"D",195,"D",.,"A",520,"D",300,"D",300,"D",1200,"D",.,"A",325,"D","2","D",180,"D"
"20113",2347924,63,0,"1",910,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20113",2347935,62,0,"1",1300,"D",390,"D",.,"A",975,"D",300,"D",.,"A",.,"A",.,"A",910,"D","2","D",90,"D"
"20113",2347944,25,0,"1",2600,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20113",2347974,51,0,"1",312,"D",0,"D",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",312,"D","2","D",.,"A"
"20113",2347984,52,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20113",2347994,91,0,"1",2470,"D",520,"D",1612,"D",1495,"D",60,"D",.,"A",.,"A",204,"D",1950,"D","2","D",60,"D"
"20113",2348004,55,0,"1",2600,"D",325,"D",.,"A",1300,"D",60,"D",.,"A",.,"A",108,"D",2275,"D","2","D",60,"D"
"20113",2348014,43,0,"1",1300,"D",260,"D",780,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",36,"D"
"20113",2348044,45,0,"1",1300,"D",325,"D",.,"A",390,"D",75,"D",.,"A",.,"A",.,"A",975,"D","2","D",0,"D"
"20113",2348054,29,0,"1",975,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20113",2348094,46,0,"1",1300,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",90,"D"
"20113",2348124,49,0,"1",1950,"D",325,"D",.,"A",650,"D",.,"A",40,"D",160,"D",.,"A",1625,"D","2","D",.,"A"
"20113",2348144,33,0,"1",1300,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20113",2348164,22,0,"1",1040,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D",270,"D"
"20113",2348174,51,0,"1",1625,"D",195,"D",260,"D",975,"D",.,"A",.,"A",.,"A",80,"D",1430,"D","2","D",.,"A"
"20113",2348194,38,0,"1",1300,"D",156,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1144,"D","2","D",.,"A"
"20113",2348204,72,0,"1",2080,"D",780,"D",156,"D",520,"D",0,"D",.,"A",.,"A",40,"D",1300,"D","2","D",120,"D"
"20113",2348214,35,0,"1",975,"D",315,"F",.,"A",685,"F",.,"A",.,"A",.,"A",.,"A",1410,"F","2","D",.,"A"
"20113",2348264,50,0,"1",1300,"D",325,"D",.,"A",650,"D",450,"D",.,"A",.,"A",.,"A",975,"D","2","D",150,"D"
"20113",2348284,38,0,"1",910,"D",104,"D",.,"A",520,"D",75,"D",.,"A",.,"A",.,"A",806,"D","2","D",360,"D"
"20113",2348294,60,0,"1",650,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",21,"D"
"20113",2348314,70,0,"1",1625,"D",195,"D",.,"A",910,"D",48,"D",.,"A",.,"A",.,"A",1430,"D","2","D",60,"D"
"20113",2348334,64,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",60,"D"
"20113",2348354,66,0,"1",6500,"D",650,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",5850,"D","2","D",60,"D"
"20113",2348364,51,0,"1",1950,"D",650,"D",325,"D",650,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D",60,"D"
"20113",2348384,69,0,"1",2756,"D",195,"D",.,"A",130,"D",15,"D",.,"A",.,"A",.,"A",2561,"D","2","D",300,"D"
"20113",2348394,55,0,"1",1560,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2348414,36,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20113",2348434,65,0,"1",1625,"D",104,"D",325,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1521,"D","2","D",.,"A"
"20113",2348495,37,0,"1",3250,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",48,"D",2600,"D","2","D",.,"A"
"20113",2348544,29,0,"1",2080,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A"
"20113",2348564,60,0,"1",1362,"F",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1110,"F","2","D",45,"D"
"20113",2348594,42,0,"1",2600,"D",650,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20113",2348604,53,0,"1",1430,"D",195,"D",.,"A",260,"D",12,"D",.,"A",.,"A",.,"A",1235,"D","2","D",0,"D"
"20113",2348614,59,0,"1",1560,"D",325,"D",325,"D",13520,"D",0,"D",.,"A",.,"A",.,"A",1235,"D","2","D",27,"D"
"20113",2348644,25,0,"1",1300,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20113",2348674,44,0,"1",1950,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20113",2348704,34,0,"1",910,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20113",2348734,56,0,"1",520,"D",0,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",45,"D"
"20113",2348754,50,0,"1",650,"D",325,"D",130,"D",195,"D",60,"D",.,"A",.,"A",.,"A",325,"D","2","D",180,"D"
"20113",2348784,95,0,"1",1300,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20113",2348794,43,0,"1",1560,"D",195,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",1365,"D","2","D",90,"D"
"20113",2348824,91,0,"1",1300,"D",130,"D",260,"D",390,"D",75,"D",.,"A",.,"A",.,"A",1170,"D","2","D",90,"D"
"20113",2348864,27,0,"1",390,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",65,"D","1","D",.,"A"
"20113",2348904,55,0,"1",2275,"D",0,"D",.,"A",1111,"F",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20113",2348944,29,0,"1",455,"D",195,"D",39,"D",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20113",2348954,27,0,"1",455,"D",325,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",130,"D","2","D",.,"A"
"20113",2348964,57,0,"1",1300,"D",0,"D",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",1300,"D","2","D",600,"D"
"20113",2348974,44,0,"1",1950,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20113",2348994,73,0,"1",2990,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D",.,"A"
"20113",2349004,46,0,"1",3250,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",200,"D",2730,"D","2","D",.,"A"
"20113",2349024,60,0,"1",3900,"D",650,"D",.,"A",1300,"D",75,"D",.,"A",.,"A",.,"A",3250,"D","2","D",120,"D"
"20113",2349034,55,0,"1",1456,"D",369,"F",.,"A",1040,"D",202,"F",.,"A",.,"A",.,"A",1397,"F","2","D",200,"F"
"20113",2349094,79,0,"1",2015,"D",260,"D",520,"D",4550,"D",450,"D",150,"D",600,"D",.,"A",1755,"D","2","D",300,"D"
"20113",2349114,63,0,"1",1430,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20113",2349134,69,0,"1",3250,"D",0,"D",325,"D",650,"D",.,"A",.,"A",.,"A",.,"A",3250,"D","2","D",.,"A"
"20113",2349164,35,0,"1",390,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",325,"D","2","D",0,"D"
"20113",2349174,42,0,"1",1066,"D",91,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
