"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20112",2326344,52,0,"1",1,"D",.,"H",,"A"
"20112",2326344,52,1,"1",.,"A",121,"E","100","D"
"20112",2326344,52,2,"1",.,"A",31,"E","110","D"
"20112",2326344,52,3,"1",.,"A",46,"E","200","D"
"20112",2326344,52,4,"1",.,"A",120,"E","210","D"
"20112",2326344,52,5,"1",.,"A",22,"E","220","D"
"20112",2326754,49,0,"1",4,"D",.,"H",,"A"
"20112",2326754,49,1,"1",.,"A",7,"E","200","D"
"20112",2326754,49,2,"1",.,"A",15,"E","210","D"
"20112",2326754,49,3,"1",.,"A",8,"E","220","D"
"20112",2328144,34,0,"1",1,"D",.,"H",,"A"
"20112",2328144,34,1,"1",.,"A",57,"G","100","D"
"20112",2328144,34,2,"1",.,"A",28,"G","110","D"
"20112",2328144,34,3,"1",.,"A",41,"G","120","D"
"20112",2328144,34,4,"1",.,"A",110,"G","130","D"
"20112",2328144,34,5,"1",.,"A",4,"G","140","D"
"20112",2328144,34,6,"1",.,"A",229,"G","150","D"
"20112",2328144,34,7,"1",.,"A",3,"G","160","D"
"20112",2328144,34,8,"1",.,"A",23,"G","170","D"
"20112",2328144,34,9,"1",.,"A",5,"G","190","D"
"20112",2329654,69,0,"1",1,"D",.,"H",,"A"
"20112",2329654,69,1,"1",.,"A",30,"E","100","D"
"20112",2329654,69,2,"1",.,"A",5,"E","110","D"
"20112",2329724,61,0,"1",6,"D",.,"H",,"A"
"20112",2329724,61,1,"1",.,"A",651,"E","100","D"
"20112",2329724,61,2,"1",.,"A",189,"E","110","D"
"20112",2330284,33,0,"1",5,"D",.,"H",,"A"
"20112",2330284,33,1,"1",.,"A",8,"E","100","D"
"20112",2330284,33,2,"1",.,"A",3,"E","110","D"
"20112",2330284,33,3,"1",.,"A",4,"E","120","D"
"20112",2330284,33,4,"1",.,"A",3,"E","140","D"
"20112",2330284,33,5,"1",.,"A",124,"E","150","D"
"20112",2330284,33,6,"1",.,"A",8,"E","170","D"
"20112",2330614,58,0,"1",1,"D",.,"H",,"A"
"20112",2330614,58,1,"1",.,"A",98,"E","100","D"
"20112",2330614,58,2,"1",.,"A",25,"E","110","D"
"20112",2330614,58,3,"1",.,"A",63,"E","120","D"
"20112",2330614,58,4,"1",.,"A",130,"E","130","D"
"20112",2330614,58,5,"1",.,"A",403,"E","150","D"
"20112",2330614,58,6,"1",.,"A",30,"E","160","D"
"20112",2330614,58,7,"1",.,"A",11,"E","170","D"
"20112",2330614,58,8,"1",.,"A",35,"E","190","D"
"20112",2330614,58,9,"1",.,"A",38,"E","200","D"
"20112",2330614,58,10,"1",.,"A",99,"E","210","D"
"20112",2330614,58,11,"1",.,"A",18,"E","220","D"
"20112",2332924,33,0,"1",1,"D",.,"H",,"A"
"20112",2332924,33,1,"1",.,"A",5,"E","100","D"
"20112",2332924,33,2,"1",.,"A",2,"E","110","D"
"20112",2332924,33,3,"1",.,"A",4,"E","120","D"
"20112",2332924,33,4,"1",.,"A",27,"E","150","D"
"20112",2332924,33,5,"1",.,"A",2,"E","170","D"
"20112",2333304,84,0,"1",2,"D",.,"H",,"A"
"20112",2333304,84,1,"1",.,"A",88,"E","100","D"
"20112",2333304,84,2,"1",.,"A",33,"E","110","D"
"20112",2333304,84,3,"1",.,"A",52,"E","200","D"
"20112",2333304,84,4,"1",.,"A",104,"E","210","D"
"20112",2333304,84,5,"1",.,"A",23,"E","220","D"
"20112",2333484,42,0,"1",12,"D",.,"H",,"A"
"20112",2333484,42,1,"1",.,"A",20,"E","100","D"
"20112",2333484,42,2,"1",.,"A",5,"E","110","D"
"20112",2333704,70,0,"1",2,"D",.,"H",,"A"
"20112",2333704,70,1,"1",.,"A",11,"E","100","D"
"20112",2333704,70,2,"1",.,"A",1,"E","110","D"
"20112",2333704,70,3,"1",.,"A",2,"E","200","D"
"20112",2333704,70,4,"1",.,"A",4,"E","210","D"
"20112",2333704,70,5,"1",.,"A",2,"E","220","D"
"20112",2336514,33,0,"1",1,"D",.,"H",,"A"
"20112",2336514,33,1,"1",.,"A",74,"E","100","D"
"20112",2336514,33,2,"1",.,"A",26,"E","110","D"
"20112",2337374,80,0,"1",1,"D",.,"H",,"A"
"20112",2337374,80,1,"1",.,"A",17,"E","100","D"
"20112",2337374,80,2,"1",.,"A",3,"E","110","D"
"20112",2337704,31,0,"1",1,"D",.,"H",,"A"
"20112",2337704,31,1,"1",.,"A",55,"E","200","D"
"20112",2337704,31,2,"1",.,"A",126,"E","210","D"
"20112",2337704,31,3,"1",.,"A",39,"E","220","D"
"20112",2338584,44,0,"1",1,"D",.,"H",,"A"
"20112",2338584,44,1,"1",.,"A",12,"E","100","D"
"20112",2338584,44,2,"1",.,"A",1,"E","110","D"
"20112",2338584,44,3,"1",.,"A",2,"E","120","D"
"20112",2338584,44,4,"1",.,"A",26,"E","150","D"
"20112",2338584,44,5,"1",.,"A",39,"E","180","D"
"20112",2338584,44,6,"1",.,"A",3,"E","190","D"
"20112",2338584,44,7,"1",.,"A",9,"E","200","D"
"20112",2338584,44,8,"1",.,"A",5,"E","210","D"
"20112",2338584,44,9,"1",.,"A",3,"E","220","D"
"20112",2338844,50,0,"1",1,"D",.,"H",,"A"
"20112",2338844,50,1,"1",.,"A",131,"E","100","D"
"20112",2338844,50,2,"1",.,"A",19,"E","110","D"
"20112",2340474,69,0,"1",1,"D",.,"H",,"A"
"20112",2340474,69,1,"1",.,"A",98,"E","100","D"
"20112",2340474,69,2,"1",.,"A",14,"E","110","D"
"20112",2340474,69,3,"1",.,"A",22,"E","120","D"
"20112",2340474,69,4,"1",.,"A",2,"E","140","D"
"20112",2340474,69,5,"1",.,"A",214,"E","150","D"
"20112",2340474,69,6,"1",.,"A",3,"E","160","D"
"20112",2340474,69,7,"1",.,"A",318,"E","180","D"
"20112",2340474,69,8,"1",.,"A",29,"E","190","D"
"20112",2340744,30,0,"1",2,"D",.,"H",,"A"
"20112",2340744,30,1,"1",.,"A",87,"E","100","D"
"20112",2340744,30,2,"1",.,"A",21,"E","110","D"
"20112",2340744,30,3,"1",.,"A",53,"E","120","D"
"20112",2340744,30,4,"1",.,"A",336,"E","150","D"
"20112",2340744,30,5,"1",.,"A",25,"E","160","D"
"20112",2340744,30,6,"1",.,"A",9,"E","170","D"
"20112",2340744,30,7,"1",.,"A",29,"E","190","D"
"20112",2341164,43,0,"1",1,"D",.,"H",,"A"
"20112",2341164,43,1,"1",.,"A",56,"E","100","D"
"20112",2341164,43,2,"1",.,"A",12,"E","110","D"
"20112",2341164,43,3,"1",.,"A",12,"E","120","D"
"20112",2341164,43,4,"1",.,"A",1,"E","140","D"
"20112",2341164,43,5,"1",.,"A",120,"E","150","D"
"20112",2341164,43,6,"1",.,"A",2,"E","160","D"
"20112",2341164,43,7,"1",.,"A",181,"E","180","D"
"20112",2341164,43,8,"1",.,"A",16,"E","190","D"
"20112",2342054,67,0,"1",3,"D",.,"H",,"A"
"20112",2342054,67,1,"1",.,"A",357,"E","100","D"
"20112",2342054,67,2,"1",.,"A",93,"E","110","D"
"20112",2342643,102,0,"1",1,"D",.,"H",,"A"
"20112",2342643,102,1,"1",.,"A",211,"E","100","D"
"20112",2342643,102,2,"1",.,"A",29,"E","110","D"
"20112",2344923,46,0,"1",1,"D",.,"H",,"A"
"20112",2344923,46,1,"1",.,"A",8,"E","120","D"
"20112",2344923,46,2,"1",.,"A",1,"E","140","D"
"20112",2344923,46,3,"1",.,"A",34,"E","150","D"
"20112",2344923,46,4,"1",.,"A",2,"E","170","D"
"20112",2344923,46,5,"1",.,"A",2,"E","190","D"
"20112",2345013,63,0,"1",1,"D",.,"H",,"A"
"20112",2345013,63,1,"1",.,"A",3,"E","150","D"
"20112",2345013,63,2,"1",.,"A",4,"E","180","D"
"20112",2345013,63,3,"1",.,"A",3,"E","200","D"
"20112",2345093,48,0,"1",1,"D",.,"H",,"A"
"20112",2345093,48,1,"1",.,"A",84,"E","100","D"
"20112",2345093,48,2,"1",.,"A",30,"E","110","D"
"20112",2345093,48,3,"1",.,"A",129,"E","120","D"
"20112",2345093,48,4,"1",.,"A",150,"E","130","D"
"20112",2345093,48,5,"1",.,"A",16,"E","140","D"
"20112",2345093,48,6,"1",.,"A",499,"E","150","D"
"20112",2345093,48,7,"1",.,"A",7,"E","160","D"
"20112",2345093,48,8,"1",.,"A",45,"E","170","D"
"20112",2345093,48,9,"1",.,"A",40,"E","190","D"
"20112",2345824,43,0,"1",1,"D",.,"H",,"A"
"20112",2345824,43,1,"1",.,"A",106,"E","100","D"
"20112",2345824,43,2,"1",.,"A",44,"E","110","D"
"20112",2346693,21,0,"1",1,"D",.,"H",,"A"
"20112",2346693,21,1,"1",.,"A",24,"E","200","D"
"20112",2346693,21,2,"1",.,"A",50,"E","210","D"
"20112",2346693,21,3,"1",.,"A",6,"E","220","D"
"20112",2346945,31,0,"1",2,"D",.,"H",,"A"
"20112",2346945,31,1,"1",.,"A",33,"E","100","D"
"20112",2346945,31,2,"1",.,"A",17,"E","110","D"
"20112",2347273,34,0,"1",12,"D",.,"H",,"A"
"20112",2347273,34,1,"1",.,"A",86,"E","100","D"
"20112",2347273,34,2,"1",.,"A",36,"E","110","D"
"20112",2347273,34,3,"1",.,"A",65,"E","120","D"
"20112",2347273,34,4,"1",.,"A",6,"E","140","D"
"20112",2347273,34,5,"1",.,"A",340,"E","150","D"
"20112",2347273,34,6,"1",.,"A",4,"E","160","D"
"20112",2347273,34,7,"1",.,"A",34,"E","170","D"
"20112",2347273,34,8,"1",.,"A",8,"E","190","D"
"20112",2347273,34,9,"1",.,"A",42,"E","200","D"
"20112",2347273,34,10,"1",.,"A",99,"E","210","D"
"20112",2349403,62,0,"1",9,"D",.,"H",,"A"
"20112",2349403,62,1,"1",.,"A",61,"E","100","D"
"20112",2349403,62,2,"1",.,"A",8,"E","110","D"
"20112",2349403,62,3,"1",.,"A",14,"E","120","D"
"20112",2349403,62,4,"1",.,"A",67,"E","130","D"
"20112",2349403,62,5,"1",.,"A",1,"E","140","D"
"20112",2349403,62,6,"1",.,"A",131,"E","150","D"
"20112",2349403,62,7,"1",.,"A",2,"E","160","D"
"20112",2349403,62,8,"1",.,"A",198,"E","180","D"
"20112",2349403,62,9,"1",.,"A",18,"E","190","D"
"20112",2349593,45,0,"1",1,"D",.,"H",,"A"
"20112",2349593,45,1,"1",.,"A",34,"E","100","D"
"20112",2349593,45,2,"1",.,"A",10,"E","110","D"
"20112",2349593,45,3,"1",.,"A",25,"E","120","D"
"20112",2349593,45,4,"1",.,"A",68,"E","130","D"
"20112",2349593,45,5,"1",.,"A",3,"E","140","D"
"20112",2349593,45,6,"1",.,"A",138,"E","150","D"
"20112",2349593,45,7,"1",.,"A",7,"E","170","D"
"20112",2349593,45,8,"1",.,"A",15,"E","190","D"
"20112",2351405,43,0,"1",1,"D",.,"H",,"A"
"20112",2351405,43,1,"1",.,"A",10,"E","100","D"
"20112",2351405,43,2,"1",.,"A",5,"E","110","D"
"20112",2351613,48,0,"1",1,"D",.,"H",,"A"
"20112",2351613,48,1,"1",.,"A",78,"E","100","D"
"20112",2351613,48,2,"1",.,"A",22,"E","110","D"
"20112",2351963,21,0,"1",1,"D",.,"H",,"A"
"20112",2351963,21,1,"1",.,"A",29,"E","100","D"
"20112",2351963,21,2,"1",.,"A",11,"E","110","D"
"20112",2353013,18,0,"1",1,"D",.,"H",,"A"
"20112",2353013,18,1,"1",.,"A",205,"E","100","D"
"20112",2353013,18,2,"1",.,"A",108,"E","110","D"
"20112",2353013,18,3,"1",.,"A",126,"E","200","D"
"20112",2353013,18,4,"1",.,"A",278,"E","210","D"
"20112",2353013,18,5,"1",.,"A",33,"E","220","D"
"20112",2353743,35,0,"1",1,"D",.,"H",,"A"
"20112",2353743,35,1,"1",.,"A",73,"E","100","D"
"20112",2353743,35,2,"1",.,"A",27,"E","110","D"
"20112",2354123,49,0,"1",1,"D",.,"H",,"A"
"20112",2354123,49,1,"1",.,"A",43,"E","100","D"
"20112",2354123,49,2,"1",.,"A",7,"E","110","D"
"20112",2355443,65,0,"1",1,"D",.,"H",,"A"
"20112",2355443,65,1,"1",.,"A",86,"E","100","D"
"20112",2355443,65,2,"1",.,"A",23,"E","110","D"
"20112",2355733,26,0,"1",1,"D",.,"H",,"A"
"20112",2355733,26,1,"1",.,"A",14,"E","100","D"
"20112",2355733,26,2,"1",.,"A",3,"E","110","D"
"20112",2355733,26,3,"1",.,"A",15,"E","120","D"
"20112",2355733,26,4,"1",.,"A",1,"E","140","D"
"20112",2355733,26,5,"1",.,"A",58,"E","150","D"
"20112",2355733,26,6,"1",.,"A",5,"E","170","D"
"20112",2355733,26,7,"1",.,"A",4,"E","190","D"
"20112",2357433,47,0,"1",1,"D",.,"H",,"A"
"20112",2357433,47,1,"1",.,"A",80,"E","100","D"
"20112",2357433,47,2,"1",.,"A",20,"E","110","D"
"20112",2358163,70,0,"1",1,"D",.,"H",,"A"
"20112",2358163,70,1,"1",.,"A",30,"E","100","D"
"20112",2358163,70,2,"1",.,"A",6,"E","110","D"
"20112",2358163,70,3,"1",.,"A",16,"E","120","D"
"20112",2358163,70,4,"1",.,"A",105,"E","150","D"
"20112",2358163,70,5,"1",.,"A",7,"E","160","D"
"20112",2358163,70,6,"1",.,"A",2,"E","170","D"
"20112",2358163,70,7,"1",.,"A",9,"E","190","D"
"20112",2358673,33,0,"1",1,"D",.,"H",,"A"
"20112",2358673,33,1,"1",.,"A",31,"E","100","D"
"20112",2358673,33,2,"1",.,"A",4,"E","110","D"
"20112",2358673,33,3,"1",.,"A",6,"E","120","D"
"20112",2358673,33,4,"1",.,"A",60,"E","150","D"
"20112",2358673,33,5,"1",.,"A",1,"E","160","D"
"20112",2358673,33,6,"1",.,"A",90,"E","180","D"
"20112",2358673,33,7,"1",.,"A",8,"E","190","D"
"20112",2359123,42,0,"1",1,"D",.,"H",,"A"
"20112",2359123,42,1,"1",.,"A",43,"E","100","D"
"20112",2359123,42,2,"1",.,"A",6,"E","110","D"
"20112",2359123,42,3,"1",.,"A",16,"E","120","D"
"20112",2359123,42,4,"1",.,"A",45,"E","130","D"
"20112",2359123,42,5,"1",.,"A",1,"E","140","D"
"20112",2359123,42,6,"1",.,"A",93,"E","150","D"
"20112",2359123,42,7,"1",.,"A",1,"E","160","D"
"20112",2359123,42,8,"1",.,"A",140,"E","180","D"
"20112",2359123,42,9,"1",.,"A",12,"E","190","D"
"20112",2359123,42,10,"1",.,"A",11,"E","200","D"
"20112",2359123,42,11,"1",.,"A",20,"E","210","D"
"20112",2359123,42,12,"1",.,"A",12,"E","220","D"
"20112",2359983,43,0,"1",1,"D",.,"H",,"A"
"20112",2359983,43,1,"1",.,"A",200,"E","120","D"
"20112",2359983,43,2,"1",.,"A",1266,"E","150","D"
"20112",2359983,43,3,"1",.,"A",95,"E","160","D"
"20112",2359983,43,4,"1",.,"A",35,"E","170","D"
"20112",2359983,43,5,"1",.,"A",111,"E","190","D"
"20112",2359983,43,6,"1",.,"A",120,"E","200","D"
"20112",2359983,43,7,"1",.,"A",314,"E","210","D"
"20112",2359983,43,8,"1",.,"A",59,"E","220","D"
"20112",2361583,72,0,"1",1,"D",.,"H",,"A"
"20112",2361583,72,1,"1",.,"A",42,"E","100","D"
"20112",2361583,72,2,"1",.,"A",12,"E","110","D"
"20112",2361583,72,3,"1",.,"A",85,"E","130","D"
"20112",2366953,39,0,"1",1,"D",.,"H",,"A"
"20112",2366953,39,1,"1",.,"A",40,"E","100","D"
"20112",2366953,39,2,"1",.,"A",10,"E","110","D"
"20112",2370023,56,0,"1",4,"D",.,"H",,"A"
"20112",2370023,56,1,"1",.,"A",273,"E","100","D"
"20112",2370023,56,2,"1",.,"A",79,"E","110","D"
"20112",2370023,56,3,"1",.,"A",198,"E","120","D"
"20112",2370023,56,4,"1",.,"A",541,"E","130","D"
"20112",2370023,56,5,"1",.,"A",32,"E","140","D"
"20112",2370023,56,6,"1",.,"A",1058,"E","150","D"
"20112",2370023,56,7,"1",.,"A",61,"E","170","D"
"20112",2370023,56,8,"1",.,"A",118,"E","190","D"
"20112",2370133,50,0,"1",3,"D",.,"H",,"A"
"20112",2370133,50,1,"1",.,"A",25,"E","200","D"
"20112",2370133,50,2,"1",.,"A",63,"E","210","D"
"20112",2370133,50,3,"1",.,"A",12,"E","220","D"
"20112",2370503,42,0,"1",1,"D",.,"H",,"A"
"20112",2370503,42,1,"1",.,"A",139,"E","100","D"
"20112",2370503,42,2,"1",.,"A",19,"E","110","D"
"20112",2370503,42,3,"1",.,"A",142,"E","130","D"
"20112",2370553,62,0,"1",1,"D",.,"H",,"A"
"20112",2370553,62,1,"1",.,"A",13,"E","120","D"
"20112",2370553,62,2,"1",.,"A",1,"E","140","D"
"20112",2370553,62,3,"1",.,"A",54,"E","150","D"
"20112",2370553,62,4,"1",.,"A",3,"E","170","D"
"20112",2370553,62,5,"1",.,"A",6,"E","190","D"
"20112",2370553,62,6,"1",.,"A",12,"E","200","D"
"20112",2370553,62,7,"1",.,"A",16,"E","210","D"
"20112",2370603,26,0,"1",1,"D",.,"H",,"A"
"20112",2370603,26,1,"1",.,"A",71,"E","100","D"
"20112",2370603,26,2,"1",.,"A",29,"E","110","D"
"20112",2373253,40,0,"1",1,"D",.,"H",,"A"
"20112",2373253,40,1,"1",.,"A",309,"E","100","D"
"20112",2373253,40,2,"1",.,"A",89,"E","110","D"
"20112",2373253,40,3,"1",.,"A",229,"E","120","D"
"20112",2373253,40,4,"1",.,"A",612,"E","130","D"
"20112",2373253,40,5,"1",.,"A",32,"E","140","D"
"20112",2373253,40,6,"1",.,"A",1197,"E","150","D"
"20112",2373253,40,7,"1",.,"A",69,"E","170","D"
"20112",2373253,40,8,"1",.,"A",133,"E","190","D"
"20112",2373253,40,9,"1",.,"A",276,"E","200","D"
"20112",2373253,40,10,"1",.,"A",354,"E","210","D"
"20112",2373433,27,0,"1",7,"D",.,"H",,"A"
"20112",2373433,27,1,"1",.,"A",6,"E","100","D"
"20112",2373433,27,2,"1",.,"A",1,"E","110","D"
"20112",2373433,27,3,"1",.,"A",2,"E","120","D"
"20112",2373433,27,4,"1",.,"A",1,"E","140","D"
"20112",2373433,27,5,"1",.,"A",57,"E","150","D"
"20112",2373433,27,6,"1",.,"A",3,"E","170","D"
"20112",2374543,32,0,"1",2,"D",.,"H",,"A"
"20112",2374543,32,1,"1",.,"A",48,"E","100","D"
"20112",2374543,32,2,"1",.,"A",13,"E","110","D"
"20112",2374543,32,3,"1",.,"A",32,"E","120","D"
"20112",2374543,32,4,"1",.,"A",4,"E","140","D"
"20112",2374543,32,5,"1",.,"A",174,"E","150","D"
"20112",2374543,32,6,"1",.,"A",10,"E","170","D"
"20112",2374543,32,7,"1",.,"A",19,"E","190","D"
"20112",2374633,63,0,"1",1,"D",.,"H",,"A"
"20112",2374633,63,1,"1",.,"A",36,"E","100","D"
"20112",2374633,63,2,"1",.,"A",4,"E","110","D"
"20112",2375065,43,0,"1",1,"D",.,"H",,"A"
"20112",2375065,43,1,"1",.,"A",106,"E","100","D"
"20112",2375065,43,2,"1",.,"A",30,"E","110","D"
"20112",2375065,43,3,"1",.,"A",94,"E","200","D"
"20112",2375065,43,4,"1",.,"A",120,"E","210","D"
"20112",2376473,42,0,"1",1,"D",.,"H",,"A"
"20112",2376473,42,1,"1",.,"A",61,"E","100","D"
"20112",2376473,42,2,"1",.,"A",17,"E","110","D"
"20112",2376473,42,3,"1",.,"A",122,"E","130","D"
"20112",2377003,21,0,"1",1,"D",.,"H",,"A"
"20112",2377003,21,1,"1",.,"A",4,"E","100","D"
"20112",2377003,21,2,"1",.,"A",2,"E","110","D"
"20112",2377452,64,0,"1",1,"D",.,"H",,"A"
"20112",2377452,64,1,"1",.,"A",115,"E","100","D"
"20112",2377452,64,2,"1",.,"A",33,"E","110","D"
"20112",2377452,64,3,"1",.,"A",88,"E","120","D"
"20112",2377452,64,4,"1",.,"A",12,"E","140","D"
"20112",2377452,64,5,"1",.,"A",445,"E","150","D"
"20112",2377452,64,6,"1",.,"A",25,"E","170","D"
"20112",2377452,64,7,"1",.,"A",49,"E","190","D"
"20112",2377452,64,8,"1",.,"A",102,"E","200","D"
"20112",2377452,64,9,"1",.,"A",131,"E","210","D"
"20112",2377794,24,0,"1",3,"D",.,"H",,"A"
"20112",2377794,24,1,"1",.,"A",7,"E","100","D"
"20112",2377794,24,2,"1",.,"A",3,"E","110","D"
"20112",2379502,39,0,"1",1,"D",.,"H",,"A"
"20112",2379502,39,1,"1",.,"A",4,"E","100","D"
"20112",2379502,39,2,"1",.,"A",2,"E","110","D"
"20112",2379502,39,3,"1",.,"A",4,"E","200","D"
"20112",2379502,39,4,"1",.,"A",5,"E","210","D"
"20112",2379532,43,0,"1",4,"D",.,"H",,"A"
"20112",2379532,43,1,"1",.,"A",5,"E","200","D"
"20112",2379532,43,2,"1",.,"A",6,"E","210","D"
"20112",2379532,43,3,"1",.,"A",4,"E","220","D"
"20112",2379792,26,0,"1",1,"D",.,"H",,"A"
"20112",2379792,26,1,"1",.,"A",36,"E","100","D"
"20112",2379792,26,2,"1",.,"A",14,"E","110","D"
"20112",2379812,52,0,"1",10,"D",.,"H",,"A"
"20112",2379812,52,1,"1",.,"A",131,"E","200","D"
"20112",2379812,52,2,"1",.,"A",233,"E","210","D"
"20112",2379812,52,3,"1",.,"A",136,"E","220","D"
"20112",2381272,34,0,"1",1,"D",.,"H",,"A"
"20112",2381272,34,1,"1",.,"A",66,"E","100","D"
"20112",2381272,34,2,"1",.,"A",34,"E","110","D"
"20112",2382622,31,0,"1",5,"D",.,"H",,"A"
"20112",2382622,31,1,"1",.,"A",114,"E","100","D"
"20112",2382622,31,2,"1",.,"A",33,"E","110","D"
"20112",2382622,31,3,"1",.,"A",103,"E","200","D"
"20112",2382622,31,4,"1",.,"A",130,"E","210","D"
"20112",2384692,49,0,"1",1,"D",.,"H",,"A"
"20112",2384692,49,1,"1",.,"A",173,"E","100","D"
"20112",2384692,49,2,"1",.,"A",24,"E","110","D"
"20112",2384692,49,3,"1",.,"A",39,"E","120","D"
"20112",2384692,49,4,"1",.,"A",4,"E","140","D"
"20112",2384692,49,5,"1",.,"A",375,"E","150","D"
"20112",2384692,49,6,"1",.,"A",6,"E","160","D"
"20112",2384692,49,7,"1",.,"A",558,"E","180","D"
"20112",2384692,49,8,"1",.,"A",51,"E","190","D"
"20112",2384712,35,0,"1",2,"D",.,"H",,"A"
"20112",2384712,35,1,"1",.,"A",579,"E","100","D"
"20112",2384712,35,2,"1",.,"A",221,"E","110","D"
"20112",2385342,60,0,"1",1,"D",.,"H",,"A"
"20112",2385342,60,1,"1",.,"A",44,"E","120","D"
"20112",2385342,60,2,"1",.,"A",4,"E","140","D"
"20112",2385342,60,3,"1",.,"A",251,"E","150","D"
"20112",2385342,60,4,"1",.,"A",3,"E","160","D"
"20112",2385342,60,5,"1",.,"A",25,"E","170","D"
"20112",2385342,60,6,"1",.,"A",10,"E","190","D"
"20112",2385342,60,7,"1",.,"A",30,"E","200","D"
"20112",2385342,60,8,"1",.,"A",73,"E","210","D"
"20112",2386292,36,0,"1",1,"D",.,"H",,"A"
"20112",2386292,36,1,"1",.,"A",107,"G","100","D"
"20112",2386292,36,2,"1",.,"A",39,"G","110","D"
"20112",2386292,36,3,"1",.,"A",25,"G","120","D"
"20112",2386292,36,4,"1",.,"A",51,"G","130","D"
"20112",2386292,36,5,"1",.,"A",7,"G","140","D"
"20112",2386292,36,6,"1",.,"A",261,"G","150","D"
"20112",2386292,36,7,"1",.,"A",9,"G","170","D"
"20112",2386292,36,8,"1",.,"A",58,"G","200","D"
"20112",2386292,36,9,"1",.,"A",122,"G","210","D"
"20112",2386292,36,10,"1",.,"A",27,"G","220","D"
"20112",2386302,66,0,"1",2,"D",.,"H",,"A"
"20112",2386302,66,1,"1",.,"A",434,"E","100","D"
"20112",2386302,66,2,"1",.,"A",67,"E","110","D"
"20112",2386302,66,3,"1",.,"A",99,"E","120","D"
"20112",2386302,66,4,"1",.,"A",451,"E","130","D"
"20112",2386302,66,5,"1",.,"A",11,"E","140","D"
"20112",2386302,66,6,"1",.,"A",930,"E","150","D"
"20112",2386302,66,7,"1",.,"A",15,"E","160","D"
"20112",2386302,66,8,"1",.,"A",1401,"E","180","D"
"20112",2386302,66,9,"1",.,"A",128,"E","190","D"
"20112",2386642,51,0,"1",1,"D",.,"H",,"A"
"20112",2386642,51,1,"1",.,"A",34,"E","100","D"
"20112",2386642,51,2,"1",.,"A",9,"E","110","D"
"20112",2388652,57,0,"1",1,"D",.,"H",,"A"
"20112",2388652,57,1,"1",.,"A",37,"G","100","D"
"20112",2388652,57,2,"1",.,"A",10,"G","110","D"
"20112",2388652,57,3,"1",.,"A",27,"G","120","D"
"20112",2388652,57,4,"1",.,"A",7,"G","140","D"
"20112",2388652,57,5,"1",.,"A",145,"G","150","D"
"20112",2388652,57,6,"1",.,"A",8,"G","170","D"
"20112",2388652,57,7,"1",.,"A",16,"G","190","D"
"20112",2388762,61,0,"1",1,"D",.,"H",,"A"
"20112",2388762,61,1,"1",.,"A",16,"E","100","D"
"20112",2388762,61,2,"1",.,"A",4,"E","110","D"
"20112",2389254,29,0,"1",1,"D",.,"H",,"A"
"20112",2389254,29,1,"1",.,"A",45,"E","100","D"
"20112",2389254,29,2,"1",.,"A",15,"E","110","D"
"20112",2389502,24,0,"1",1,"D",.,"H",,"A"
"20112",2389502,24,1,"1",.,"A",7,"E","200","D"
"20112",2389502,24,2,"1",.,"A",17,"E","210","D"
"20112",2389502,24,3,"1",.,"A",1,"E","220","D"
"20112",2389682,58,0,"1",2,"D",.,"H",,"A"
"20112",2389682,58,1,"1",.,"A",95,"E","100","D"
"20112",2389682,58,2,"1",.,"A",25,"E","110","D"
"20112",2390072,58,0,"1",1,"D",.,"H",,"A"
"20112",2390072,58,1,"1",.,"A",91,"E","100","D"
"20112",2390072,58,2,"1",.,"A",13,"E","110","D"
"20112",2390072,58,3,"1",.,"A",27,"E","200","D"
"20112",2390072,58,4,"1",.,"A",43,"E","210","D"
"20112",2390072,58,5,"1",.,"A",26,"E","220","D"
"20112",2390612,47,0,"1",1,"D",.,"H",,"A"
"20112",2390612,47,1,"1",.,"A",51,"E","120","D"
"20112",2390612,47,2,"1",.,"A",7,"E","140","D"
"20112",2390612,47,3,"1",.,"A",265,"E","150","D"
"20112",2390612,47,4,"1",.,"A",15,"E","170","D"
"20112",2390612,47,5,"1",.,"A",29,"E","190","D"
"20112",2391852,37,0,"1",1,"D",.,"H",,"A"
"20112",2391852,37,1,"1",.,"A",5,"E","100","D"
"20112",2391852,37,2,"1",.,"A",1,"E","110","D"
"20112",2391852,37,3,"1",.,"A",1,"E","200","D"
"20112",2391852,37,4,"1",.,"A",3,"E","210","D"
"20112",2392022,67,0,"1",1,"D",.,"H",,"A"
"20112",2392022,67,1,"1",.,"A",312,"E","100","D"
"20112",2392022,67,2,"1",.,"A",44,"E","110","D"
"20112",2392022,67,3,"1",.,"A",85,"E","200","D"
"20112",2392022,67,4,"1",.,"A",149,"E","210","D"
"20112",2392022,67,5,"1",.,"A",90,"E","220","D"
"20112",2392852,43,0,"1",15,"D",.,"H",,"A"
"20112",2392852,43,1,"1",.,"A",37,"E","100","D"
"20112",2392852,43,2,"1",.,"A",13,"E","110","D"
"20112",2393942,26,0,"1",3,"D",.,"H",,"A"
"20112",2393942,26,1,"1",.,"A",42,"E","100","D"
"20112",2393942,26,2,"1",.,"A",15,"E","110","D"
"20112",2393942,26,3,"1",.,"A",64,"E","120","D"
