"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20112",2345833,15,2,"1","350","D","1","D","1","D","03","D",.,"A",140,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2345983,16,0,"1","300","D","1","D","2","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,23,0,"1","300","D","1","D","2","D","02","D",.,"A",296,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,24,0,"1","300","D","1","D","2","D","03","D",.,"A",296,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,25,0,"1","300","D","1","D","2","D","02","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,26,0,"1","300","D","1","D","2","D","03","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,27,0,"1","300","D","1","D","2","D","02","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,28,0,"1","300","D","1","D","2","D","03","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,29,0,"1","300","D","1","D","2","D","02","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,30,0,"1","300","D","1","D","2","D","03","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,31,0,"2","300","D","1","D","2","D","01","D",.,"A",296,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,32,0,"2","300","D","1","D","2","D","01","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,33,0,"2","300","D","1","D","2","D","01","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346023,34,0,"2","300","D","1","D","2","D","01","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346043,15,0,"1","360","D","1","D","1","D","13","D",.,"A",44,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346133,17,0,"1","350","D","1","D","1","D","01","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346133,18,0,"1","350","D","1","D","1","D","01","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346133,19,0,"1","360","D","1","D","1","D","01","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346133,20,0,"2","350","D","1","D","1","D","01","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346163,13,0,"1","350","D","1","D","1","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346163,14,0,"2","380","D","1","D","1","D","01","D",.,"A",.,"H","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346163,14,1,"2","320","D","1","D","1","D","01","D",.,"A",1148,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346163,14,2,"2","300","D","1","D","1","D","01","D",.,"A",5252,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346323,16,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346355,24,0,"1","360","D","1","D","2","D","03","D",.,"A",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346483,17,0,"1","100","D","1","D","2","D","01","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346533,14,0,"1","300","D","1","D","1","D","13","D",.,"A",340,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346653,18,0,"2","360","D","2","D","6","D","01","D",.,"A",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346663,17,0,"1","300","D","1","D","1","D","01","D",.,"A",1686,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346743,18,0,"2","300","D","2","D","1","D","01","D",.,"A",909,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346803,15,0,"1","100","D","1","D","6","D","13","D",.,"A",47,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346875,14,0,"1","380","D","1","D","1","D","01","D",.,"A",.,"H","310","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346875,14,1,"1","310","D","1","D","1","D","01","D",.,"A",700,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346875,14,2,"1","300","D","1","D","1","D","01","D",.,"A",800,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346875,15,0,"1","350","D","1","D","1","D","01","D",.,"A",650,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346933,13,0,"1","320","D","1","D","2","D","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346953,17,0,"2","100","D","1","D","6","D","01","D",.,"A",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346953,18,0,"2","350","D","1","D","1","D","01","D",.,"A",482,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346983,19,0,"1","320","D","1","D","1","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346993,25,0,"1","100","D","1","D","6","D","01","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2346993,26,0,"1","100","D","1","D","6","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347103,22,0,"1","100","D","1","D","6","D","13","D",.,"A",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347273,15,0,"1","300","D","1","D","1","D","01","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347273,16,0,"1","350","D","1","D","1","D","01","D",.,"A",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347273,17,0,"1","200","D","1","D","3","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347273,18,0,"1","200","D","1","D","3","D","02","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347273,19,0,"1","200","D","1","D","3","D","03","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347353,20,0,"1","300","D","1","D","2","D","13","D",.,"A",720,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347383,14,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347383,15,0,"1","360","D","1","D","1","D","01","D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347434,25,0,"1","100","D","1","D","2","D","13","D",.,"A",97,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347434,26,0,"1","100","D","1","D","2","D","01","D",.,"A",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347434,27,0,"1","350","D","1","D","2","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347434,28,0,"1","350","D","1","D","2","D","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347463,18,0,"1","200","D","1","D","3","D","13","D",.,"A",727,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347523,28,0,"1","100","D","1","D","6","D","03","D",.,"A",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347625,13,0,"2","350","D","1","D","1","D","01","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347625,14,0,"2","350","D","1","D","1","D","01","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347753,13,0,"1","300","D","1","D","5","D","01","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347753,14,0,"1","300","D","1","D","5","D","02","D",.,"A",380,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347773,21,0,"1","300","D","1","D","2","D","02","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347813,15,0,"1","350","D","1","D","2","D","03","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347905,15,0,"2","335","D","1","D","1","D","01","D",.,"A",.,"H","310","D","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347905,15,1,"2","310","D","1","D","1","D","01","D",.,"A",1462,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347905,15,2,"2","320","D","1","D","1","D","01","D",.,"A",366,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347905,15,3,"2","300","D","1","D","1","D","01","D",.,"A",1672,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347905,16,0,"2","350","D","1","D","1","D","01","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2347993,20,0,"1","100","D","1","D","6","D","03","D",.,"A",650,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348003,15,0,"1","100","D","1","D","6","D","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348003,16,0,"1","100","D","1","D","6","D","13","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348043,23,0,"1","200","D","1","D","4","D","13","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348043,24,0,"1","200","D","1","D","6","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348123,16,0,"1","300","D","1","D","5","D","01","D",.,"A",224,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348123,17,0,"2","300","D","1","D","5","D","01","D",.,"A",675,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348133,22,0,"1","100","D","1","D","2","D","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348133,23,0,"1","360","D","1","D","2","D","03","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348153,17,0,"2","360","D","1","D","2","D","01","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348203,23,0,"1","200","D","1","D","4","D","13","D",.,"A",1435,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348203,24,0,"1","100","D","1","D","6","D","13","D",.,"A",320,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348263,14,0,"2","350","D","1","D","1","D","01","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348293,17,0,"1","200","D","1","D","3","D","13","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348383,23,0,"1","300","D","1","D","6","D","03","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348494,18,0,"2","360","D","1","D","6","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348603,21,0,"1","200","D","1","D","4","D","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348713,19,0,"1","100","D","1","D","5","D","02","D",.,"A",2400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348953,18,0,"1","350","D","1","D","1","D","01","D",.,"A",525,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348953,19,0,"2","350","D","1","D","1","D","01","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2348963,14,0,"1","350","D","1","D","1","D","02","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349003,16,0,"1","200","D","1","D","3","D","13","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349093,16,0,"1","300","D","1","D","1","D","03","D",.,"A",3500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349093,17,0,"1","350","D","1","D","1","D","03","D",150,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349133,18,0,"2","350","D","1","D","1","D","01","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349313,15,0,"1","300","D","1","D","1","D","03","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349313,16,0,"2","300","D","1","D","1","D","01","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349363,26,0,"1","100","D","1","D","2","D","02","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349363,27,0,"2","380","D","2","D","1","D","01","D",.,"A",.,"H","340","D","350","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349363,27,1,"2","350","D","2","D","1","D","01","D",.,"A",250,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349383,14,0,"1","100","D","1","D","6","D","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349383,15,0,"1","200","D","1","D","3","D","13","D",.,"A",710,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349383,16,0,"1","200","D","1","D","6","D","13","D",.,"A",230,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349413,18,0,"1","200","D","1","D","3","D","13","D",.,"A",920,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349413,19,0,"1","100","D","1","D","3","D","02","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349413,20,0,"2","350","D","1","D","1","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349515,16,0,"1","350","D","1","D","1","D","03","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349574,19,0,"1","360","D","1","D","2","D","02","D",.,"A",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349593,26,0,"1","200","D","1","D","1","D","01","D",.,"A",1013,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349765,31,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349933,20,0,"1","350","D","1","D","1","D","01","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349933,21,0,"1","360","D","1","D","1","D","02","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349953,15,0,"1","100","D","1","D","6","D","13","D",.,"A",195,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349953,16,0,"1","200","D","1","D","3","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349963,25,0,"1","200","D","1","D","3","D","13","D",.,"A",966,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349963,26,0,"1","300","D","1","D","1","D","03","D",1200,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349963,27,0,"1","350","D","1","D","1","D","01","D",.,"A",63,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2349993,13,0,"2","350","D","1","D","1","D","01","D",.,"A",526,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350053,19,0,"1","300","D","1","D","1","D","03","D",.,"A",7000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350053,20,0,"1","350","D","1","D","1","D","01","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350053,21,0,"1","310","D","1","D","1","D","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350173,18,0,"2","350","D","1","D","1","D","01","D",.,"A",390,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350204,15,0,"2","350","D","1","D","1","D","01","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350433,14,0,"1","350","D","1","D","1","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350473,17,0,"1","300","D","2","D","1","D","13","D",.,"A",1354,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350673,18,0,"1","100","D","1","D","6","D","02","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350673,19,0,"1","100","D","1","D","6","D","03","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350693,17,0,"1","300","D","1","D","1","D","01","D",.,"A",510,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350693,18,0,"1","350","D","1","D","1","D","01","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350793,18,0,"2","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2350983,19,0,"1","300","D","2","D","1","D","02","D",.,"A",5800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351023,14,0,"1","200","D","1","D","3","D","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351063,20,0,"1","300","D","2","D","1","D","01","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351063,21,0,"1","300","D","2","D","1","D","02","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351063,22,0,"1","300","D","2","D","1","D","03","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351063,23,0,"1","360","D","2","D","1","D","01","D",.,"A",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351063,24,0,"1","350","D","2","D","1","D","01","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351093,21,0,"1","350","D","1","D","6","D","01","D",.,"A",111,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351093,22,0,"2","360","D","1","D","6","D","01","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351103,22,0,"1","300","D","1","D","1","D","03","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351103,23,0,"1","350","D","1","D","1","D","01","D",.,"A",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351153,24,0,"1","300","D","1","D","5","D","03","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351153,25,0,"1","350","D","1","D","5","D","03","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351173,18,0,"1","320","D","1","D","1","D","01","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351173,19,0,"1","320","D","1","D","1","D","02","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351173,20,0,"1","320","D","1","D","1","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351243,19,0,"1","100","D","1","D","6","D","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351263,23,0,"1","200","D","1","D","3","D","13","D",.,"A",440,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351383,20,0,"2","350","D","2","D","1","D","01","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351405,22,0,"2","350","D","1","D","1","D","01","D",.,"A",330,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351445,13,0,"2","335","D","1","D","1","D","01","D",.,"A",.,"H","310","D","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351445,13,1,"2","310","D","1","D","1","D","01","D",.,"A",737,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351445,13,2,"2","320","D","1","D","1","D","01","D",.,"A",20,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351445,13,3,"2","300","D","1","D","1","D","01","D",.,"A",553,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351445,14,0,"2","350","D","1","D","1","D","01","D",.,"A",325,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351503,17,0,"1","350","D","1","D","1","D","01","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351553,15,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351583,14,0,"1","300","D","1","D","2","D","13","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351583,15,0,"1","100","D","1","D","6","D","02","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351613,20,0,"1","100","D","1","D","2","D","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351633,16,0,"1","350","D","1","D","1","D","01","D",.,"A",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2351983,15,0,"2","350","D","1","D","1","D","01","D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352033,27,0,"1","100","D","1","D","6","D","13","D",.,"A",99,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352153,17,0,"1","200","D","1","D","4","D","13","D",.,"A",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352253,22,0,"1","100","D","1","D","6","D","01","D",.,"A",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352253,23,0,"1","100","D","1","D","6","D","03","D",.,"A",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352303,20,0,"1","100","D","1","D","6","D","02","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352353,22,0,"1","360","D","1","D","5","D","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352683,21,0,"1","360","D","1","D","2","D","03","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352783,18,0,"1","200","D","1","D","3","D","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352823,25,0,"1","200","D","1","D","4","D","13","D",.,"A",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352823,26,0,"1","300","D","1","D","2","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2352974,17,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2353063,21,0,"1","100","D","1","D","6","D","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2353073,22,0,"1","300","D","1","D","2","D","03","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2353073,23,0,"1","100","D","1","D","2","D","03","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2353113,14,0,"1","100","D","1","D","6","D","13","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20112",2353123,14,0,"1","300","D","1","D","1","D","02","D",.,"A",2608,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
