"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYB","CLOTHYB_","CLOGFTB","CLOGFTB_","CLOTHQB","CLOTHQB_","CLOTHMOB","CLOT_MOB","CLOTHXB","CLOTHXB_","AGE_SEXB","AGE__EXB","CLOTHB1","CLOTHB1_","CLOTHB2","CLOTHB2_","CLOTHB3","CLOTHB3_","CLOTHB4","CLOTHB4_","CLOTHB5","CLOTHB5_","CLOTHB6","CLOTHB6_","CLOTHB7","CLOTHB7_","CLOTHB8","CLOTHB8_","CLOTHB9","CLOTHB9_"
"20111",2243845,25,0,"1","370","D","1","D",1,"D","12","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243865,17,0,"1","390","D","1","D",.,"C","10","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243865,18,0,"1","380","D","1","D",6,"D","12","D",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243875,22,0,"1","380","D","2","D",.,"C","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243905,17,0,"1","370","D","1","D",1,"D","12","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243944,19,0,"1","310","D","2","D",1,"D","10","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243944,20,0,"1","310","D","2","D",1,"D","11","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243944,21,0,"1","310","D","2","D",1,"D","12","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244165,17,0,"1","380","D","2","D",1,"D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244165,18,0,"1","370","D","2","D",1,"D","12","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244345,13,0,"1","310","D","1","D",128,"D","11","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244375,21,0,"1","380","D","1","D",1,"D","12","D",1752,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244375,22,0,"1","380","D","1","D",1,"D","12","D",274,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244585,22,0,"1","380","D","1","D",1,"D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244605,17,0,"1","340","D","2","D",1,"D","12","D",26,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244684,17,0,"1","360","D","2","D",15,"D","11","D",.,"H","5","D","300","D","340","D","290","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244684,17,1,"1","300","D","2","D",.,"B","11","D",8,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244684,17,2,"1","340","D","2","D",.,"B","11","D",56,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244684,17,3,"1","290","D","2","D",.,"B","11","D",11,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244684,18,0,"1","390","D","1","D",2,"D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244794,18,0,"1","380","D","1","D",1,"D","10","D",89,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244794,19,0,"1","380","D","2","D",1,"D","10","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244815,16,0,"1","300","D","2","D",.,"C","11","D",120,"F","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244884,17,0,"1","370","D","1","D",1,"D","12","D",246,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244925,13,0,"1","380","D","2","D",1,"D","12","D",122,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244934,20,0,"1","380","D","1","D",1,"D","12","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245354,16,0,"1","290","D","1","D",1,"D","10","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245354,17,0,"1","310","D","1","D",1,"D","12","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245354,18,0,"1","310","D","1","D",1,"D","11","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245354,19,0,"1","310","D","1","D",1,"D","10","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245354,20,0,"1","300","D","1","D",5,"D","12","D",25,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245615,13,0,"1","300","D","2","D",2,"D","12","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,14,0,"1","300","D","2","D",1,"D","12","D",5,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,15,0,"1","300","D","2","D",.,"C","12","D",75,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,16,0,"1","310","D","2","D",2,"D","10","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,17,0,"1","310","D","2","D",2,"D","11","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,18,0,"1","310","D","2","D",2,"D","12","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,19,0,"1","390","D","2","D",2,"D","12","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245644,20,0,"2","310","D","2","D",1,"D","10","D",11,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245745,14,0,"1","380","D","2","D",1,"D","12","D",122,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245835,16,0,"1","300","D","2","D",4,"D","12","D",75,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245944,19,0,"1","380","D","2","D",10,"D","12","D",206,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246125,15,0,"1","370","D","1","D",2,"D","12","D",6000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246245,17,0,"1","380","D","1","D",1,"D","12","D",225,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246245,18,0,"1","380","D","1","D",1,"D","12","D",637,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246354,16,0,"1","310","D","1","D",.,"C","10","D",150,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246354,17,0,"1","310","D","1","D",.,"C","11","D",150,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246354,18,0,"1","310","D","1","D",.,"C","12","D",150,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246354,19,0,"1","320","D","1","D",.,"C","12","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246454,15,0,"2","380","D","1","D",1,"D","10","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246485,16,0,"1","370","D","1","D",1,"D","12","D",132,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246624,20,0,"1","380","D","1","D",1,"D","12","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246914,31,0,"1","380","D","1","D",1,"D","12","D",58,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247004,18,0,"1","370","D","2","D",1,"D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247014,14,0,"1","300","D","2","D",.,"C","12","D",219,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247044,17,0,"1","310","D","1","D",.,"C","10","D",65,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247044,18,0,"1","310","D","1","D",.,"C","11","D",65,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247044,19,0,"1","310","D","1","D",.,"C","12","D",65,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247044,20,0,"2","310","D","1","D",.,"C","10","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247124,17,0,"1","370","D","1","D",1,"D","12","D",76,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247124,18,0,"1","380","D","1","D",1,"D","12","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247134,18,0,"1","370","D","2","D",1,"D","12","D",103,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247134,19,0,"1","380","D","2","D",2,"D","12","D",217,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247144,14,0,"1","380","D","1","D",4,"D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247265,15,0,"1","310","D","1","D",1,"D","10","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247265,16,0,"1","310","D","1","D",1,"D","11","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247265,17,0,"1","310","D","1","D",1,"D","12","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247285,23,0,"1","380","D","1","D",2,"D","12","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247434,20,0,"1","380","D","1","D",1,"D","12","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247444,29,0,"1","380","D","1","D",1,"D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247444,30,0,"1","380","D","1","D",4,"D","12","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247744,18,0,"1","380","D","1","D",1,"D","12","D",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247785,18,0,"1","380","D","1","D",2,"D","12","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247855,14,0,"1","330","D","2","D",1,"D","10","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247855,14,1,"1","200","D","2","D",.,"B","10","D",3,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247855,14,2,"1","201","D","2","D",.,"B","10","D",3,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247855,14,3,"1","310","D","2","D",.,"B","10","D",6,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247855,14,4,"1","320","D","2","D",.,"B","10","D",5,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247855,14,5,"1","340","D","2","D",.,"B","10","D",8,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248105,15,0,"1","300","D","2","D",4,"D","12","D",12,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248125,15,0,"1","310","D","1","D",6,"D","12","D",120,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248125,16,0,"1","300","D","1","D",3,"D","11","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248125,17,0,"1","370","D","1","D",1,"D","12","D",305,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,24,0,"1","300","D","1","D",8,"D","12","D",97,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,25,0,"1","290","D","1","D",1,"D","10","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,26,0,"1","300","D","1","D",2,"D","11","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,27,0,"1","310","D","1","D",1,"D","10","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,28,0,"1","310","D","1","D",1,"D","11","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,29,0,"1","310","D","1","D",1,"D","12","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,30,0,"1","380","D","1","D",1,"D","11","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248224,16,0,"1","370","D","1","D",1,"D","12","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248264,24,0,"1","380","D","1","D",2,"D","10","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248435,20,0,"1","380","D","2","D",1,"D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248435,21,0,"2","380","D","1","D",3,"D","10","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248445,21,0,"1","290","D","2","D",3,"D","11","D",68,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248445,22,0,"1","300","D","2","D",20,"D","11","D",300,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248445,23,0,"1","310","D","2","D",2,"D","11","D",48,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248445,24,0,"1","340","D","2","D",10,"D","11","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248585,13,0,"1","310","D","2","D",2,"D","11","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248645,17,0,"1","370","D","1","D",1,"D","12","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248645,18,0,"1","380","D","1","D",2,"D","12","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248675,23,0,"1","380","D","1","D",1,"D","11","D",244,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248914,22,0,"1","380","D","2","D",1,"D","12","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248945,21,0,"1","300","D","2","D",1,"D","12","D",25,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248945,22,0,"1","380","D","1","D",4,"D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248945,23,0,"1","380","D","1","D",3,"D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248945,24,0,"1","390","D","1","D",1,"D","11","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248945,25,0,"1","390","D","1","D",1,"D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248945,26,0,"2","390","D","1","D",1,"D","10","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,15,0,"1","310","D","1","D",100,"D","12","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,16,0,"1","310","D","1","D",100,"D","11","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249325,21,0,"1","380","D","2","D",2,"D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249334,17,0,"2","310","D","1","D",1,"D","10","D",14,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249354,14,0,"1","310","D","1","D",2,"D","10","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249354,15,0,"1","310","D","1","D",2,"D","11","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249354,16,0,"1","310","D","1","D",2,"D","12","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249354,17,0,"2","310","D","1","D",2,"D","10","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249395,13,0,"1","360","D","2","D",.,"C","12","D",.,"H","5","D","290","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249395,13,1,"1","290","D","2","D",.,"B","12","D",103,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249395,13,2,"1","300","D","2","D",.,"B","12","D",111,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249424,14,0,"1","380","D","1","D",1,"D","12","D",79,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249585,13,0,"1","340","D","2","D",1,"D","11","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249614,18,0,"1","340","D","2","D",4,"D","12","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249795,19,0,"1","380","D","2","D",1,"D","11","D",137,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249795,20,0,"1","380","D","2","D",1,"D","11","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249795,21,0,"1","380","D","2","D",1,"D","12","D",202,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249795,22,0,"1","380","D","2","D",1,"D","12","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249814,26,0,"1","300","D","2","D",.,"C","12","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249814,27,0,"1","380","D","1","D",1,"D","12","D",245,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249945,24,0,"1","300","D","2","D",3,"D","11","D",36,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249945,25,0,"1","300","D","2","D",3,"D","11","D",36,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249954,13,0,"1","310","D","2","D",2,"D","11","D",19,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249954,14,0,"1","310","D","2","D",2,"D","12","D",19,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249975,22,0,"1","290","D","2","D",1,"D","12","D",37,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250114,19,0,"1","310","D","2","D",2,"D","11","D",76,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250114,20,0,"1","310","D","2","D",2,"D","11","D",76,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250165,23,0,"1","300","D","2","D",1,"D","12","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250254,18,0,"1","380","D","1","D",1,"D","11","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250355,15,0,"1","300","D","2","D",5,"D","12","D",75,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250355,16,0,"1","380","D","1","D",12,"D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250355,17,0,"2","380","D","1","D",1,"D","10","D",119,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250785,19,0,"1","380","D","1","D",2,"D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250915,16,0,"1","370","D","1","D",1,"D","10","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250935,13,0,"1","300","D","2","D",2,"D","12","D",85,"F","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251025,15,0,"1","370","D","1","D",1,"D","12","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251044,19,0,"1","360","D","2","D",.,"C","12","D",.,"H","5","D","310","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251044,19,1,"1","310","D","2","D",.,"B","12","D",45,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251044,19,2,"1","300","D","2","D",.,"B","12","D",55,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251125,13,0,"1","310","D","2","D",.,"C","10","D",15,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251125,14,0,"1","310","D","2","D",.,"C","11","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251125,15,0,"1","310","D","2","D",.,"C","12","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251125,16,0,"2","310","D","2","D",.,"C","10","D",15,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251144,17,0,"1","320","D","1","D",1,"D","12","D",4,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251144,18,0,"1","300","D","1","D",2,"D","12","D",8,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251144,19,0,"1","340","D","1","D",2,"D","12","D",13,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251144,20,0,"1","310","D","1","D",6,"D","12","D",127,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251144,21,0,"2","320","D","1","D",2,"D","10","D",15,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251214,29,0,"1","320","D","2","D",1,"D","12","D",10,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251304,13,0,"1","370","D","1","D",1,"D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251414,22,0,"1","380","D","1","D",1,"D","12","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251584,19,0,"1","320","D","2","D",3,"D","10","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251584,20,0,"1","340","D","2","D",1,"D","11","D",37,"F","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251584,21,0,"1","370","D","2","D",3,"D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,13,0,"1","310","D","1","D",5,"D","11","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,14,0,"1","320","D","1","D",4,"D","12","D",125,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,15,0,"1","330","D","1","D",4,"D","12","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,15,1,"1","200","D","1","D",.,"B","12","D",21,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,15,2,"1","201","D","1","D",.,"B","12","D",10,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,15,3,"1","310","D","1","D",.,"B","12","D",12,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,15,4,"1","320","D","1","D",.,"B","12","D",11,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,15,5,"1","340","D","1","D",.,"B","12","D",21,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251595,16,0,"1","310","D","1","D",1,"D","12","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251725,17,0,"1","340","D","2","D",3,"D","12","D",150,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251725,18,0,"1","380","D","1","D",1,"D","12","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2252005,14,0,"1","900","D","2","D",9,"D","12","D",.,"H",,"A","320","D","330","D","340","D","300","D",,"A",,"A",,"A",,"A",,"A"
