"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20112",2364133,74,0,"1","420","D","04","D",230,"D",,"A",,"A",,"A",,"A"
"20112",2364213,46,0,"2","420","D","02","D",56,"D",,"A",,"A",,"A",,"A"
"20112",2364243,75,0,"1","420","D","04","D",18,"D",,"A",,"A",,"A",,"A"
"20112",2364383,55,0,"1","420","D","03","D",114,"D",,"A",,"A",,"A",,"A"
"20112",2364443,44,0,"1","410","D","04","D",21,"F",,"A",,"A",,"A",,"A"
"20112",2364443,45,0,"1","420","D","04","D",600,"F",,"A",,"A",,"A",,"A"
"20112",2364443,46,0,"1","420","D","04","D",68,"F",,"A",,"A",,"A",,"A"
"20112",2364473,34,0,"1","420","D","04","D",102,"D",,"A",,"A",,"A",,"A"
"20112",2364523,43,0,"2","420","D","02","D",81,"D",,"A",,"A",,"A",,"A"
"20112",2364573,54,0,"1","410","D","04","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2364663,46,0,"1","420","D","03","D",53,"D",,"A",,"A",,"A",,"A"
"20112",2364943,65,0,"1","420","D","03","D",650,"D",,"A",,"A",,"A",,"A"
"20112",2365013,39,0,"1","420","D","03","D",175,"D",,"A",,"A",,"A",,"A"
"20112",2365063,47,0,"2","420","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2365113,45,0,"1","420","D","04","D",80,"D",,"A",,"A",,"A",,"A"
"20112",2365213,43,0,"1","430","D","02","D",.,"H","415","D","400","D",,"A",,"A"
"20112",2365213,43,1,"1","420","D","02","D",67,"E",,"A",,"A",,"A",,"A"
"20112",2365213,43,2,"1","400","D","02","D",15,"E",,"A",,"A",,"A",,"A"
"20112",2365233,51,0,"1","420","D","02","D",120,"D",,"A",,"A",,"A",,"A"
"20112",2365233,52,0,"2","410","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2365243,84,0,"1","410","D","04","D",42,"D",,"A",,"A",,"A",,"A"
"20112",2365243,85,0,"1","420","D","04","D",83,"D",,"A",,"A",,"A",,"A"
"20112",2365353,43,0,"2","420","D","02","D",117,"D",,"A",,"A",,"A",,"A"
"20112",2365583,56,0,"1","400","D","02","D",350,"D",,"A",,"A",,"A",,"A"
"20112",2365613,33,0,"2","420","D","02","D",74,"D",,"A",,"A",,"A",,"A"
"20112",2365683,33,0,"1","420","D","03","D",100,"D",,"A",,"A",,"A",,"A"
"20112",2365773,40,0,"1","420","D","05","D",58,"D",,"A",,"A",,"A",,"A"
"20112",2365823,30,0,"1","420","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2365843,55,0,"1","420","D","03","D",35,"D",,"A",,"A",,"A",,"A"
"20112",2365903,56,0,"1","410","D","05","D",45,"D",,"A",,"A",,"A",,"A"
"20112",2365923,95,0,"2","400","D","03","D",16,"D",,"A",,"A",,"A",,"A"
"20112",2365923,96,0,"2","410","D","03","D",24,"D",,"A",,"A",,"A",,"A"
"20112",2365943,67,0,"1","400","D","04","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2366013,61,0,"1","420","D","05","D",231,"F",,"A",,"A",,"A",,"A"
"20112",2366033,55,0,"1","400","D","04","D",34,"D",,"A",,"A",,"A",,"A"
"20112",2366033,56,0,"2","400","D","03","D",34,"D",,"A",,"A",,"A",,"A"
"20112",2366053,69,0,"1","410","D","05","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2366303,63,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20112",2366313,32,0,"1","410","D","03","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2366403,44,0,"1","420","D","04","D",99,"D",,"A",,"A",,"A",,"A"
"20112",2366423,36,0,"1","430","D","04","D",.,"H","415","D","400","D",,"A",,"A"
"20112",2366423,36,1,"1","420","D","04","D",34,"E",,"A",,"A",,"A",,"A"
"20112",2366423,36,2,"1","400","D","04","D",16,"E",,"A",,"A",,"A",,"A"
"20112",2366493,46,0,"1","420","D","04","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2366493,47,0,"1","420","D","04","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2366593,47,0,"2","420","D","03","D",160,"D",,"A",,"A",,"A",,"A"
"20112",2366613,65,0,"1","420","D","05","D",77,"D",,"A",,"A",,"A",,"A"
"20112",2366613,66,0,"1","420","D","05","D",110,"D",,"A",,"A",,"A",,"A"
"20112",2366613,67,0,"2","420","D","03","D",65,"D",,"A",,"A",,"A",,"A"
"20112",2366745,28,0,"1","420","D","04","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2366833,66,0,"1","410","D","04","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2366883,62,0,"1","410","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2366883,63,0,"1","400","D","04","D",30,"D",,"A",,"A",,"A",,"A"
"20112",2367023,59,0,"1","400","D","03","D",20,"D",,"A",,"A",,"A",,"A"
"20112",2367023,60,0,"1","420","D","03","D",100,"D",,"A",,"A",,"A",,"A"
"20112",2367053,54,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20112",2367053,55,0,"1","420","D","05","D",17,"D",,"A",,"A",,"A",,"A"
"20112",2367053,56,0,"1","420","D","05","D",17,"D",,"A",,"A",,"A",,"A"
"20112",2367173,46,0,"2","400","D","03","D",41,"D",,"A",,"A",,"A",,"A"
"20112",2367323,78,0,"1","420","D","03","D",55,"D",,"A",,"A",,"A",,"A"
"20112",2367333,73,0,"1","410","D","04","D",29,"D",,"A",,"A",,"A",,"A"
"20112",2367333,74,0,"1","410","D","05","D",29,"D",,"A",,"A",,"A",,"A"
"20112",2367343,44,0,"2","420","D","03","D",130,"D",,"A",,"A",,"A",,"A"
"20112",2367423,51,0,"1","420","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2367463,110,0,"1","400","D","03","D",20,"D",,"A",,"A",,"A",,"A"
"20112",2367463,111,0,"1","420","D","04","D",16,"D",,"A",,"A",,"A",,"A"
"20112",2367463,112,0,"1","410","D","03","D",14,"D",,"A",,"A",,"A",,"A"
"20112",2367463,113,0,"1","420","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20112",2367463,114,0,"2","410","D","03","D",14,"D",,"A",,"A",,"A",,"A"
"20112",2367463,115,0,"2","420","D","03","D",29,"D",,"A",,"A",,"A",,"A"
"20112",2367483,52,0,"1","420","D","04","D",380,"D",,"A",,"A",,"A",,"A"
"20112",2367523,48,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20112",2367543,40,0,"1","410","D","04","D",5,"D",,"A",,"A",,"A",,"A"
"20112",2367543,41,0,"1","420","D","04","D",160,"D",,"A",,"A",,"A",,"A"
"20112",2367703,57,0,"1","410","D","04","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2367723,59,0,"2","420","D","03","D",230,"D",,"A",,"A",,"A",,"A"
"20112",2367805,54,0,"2","420","D","03","D",19,"D",,"A",,"A",,"A",,"A"
"20112",2367863,68,0,"1","420","D","05","D",325,"D",,"A",,"A",,"A",,"A"
"20112",2367933,47,0,"1","420","D","04","D",58,"D",,"A",,"A",,"A",,"A"
"20112",2367963,49,0,"1","420","D","05","D",400,"D",,"A",,"A",,"A",,"A"
"20112",2367993,44,0,"1","420","D","05","D",135,"D",,"A",,"A",,"A",,"A"
"20112",2368023,46,0,"1","400","D","03","D",100,"D",,"A",,"A",,"A",,"A"
"20112",2368033,27,0,"1","420","D","03","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2368043,41,0,"1","420","D","05","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2368103,58,0,"1","420","D","05","D",156,"D",,"A",,"A",,"A",,"A"
"20112",2368263,44,0,"1","420","D","05","D",220,"D",,"A",,"A",,"A",,"A"
"20112",2368263,45,0,"1","410","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2368283,71,0,"1","420","D","04","D",58,"D",,"A",,"A",,"A",,"A"
"20112",2368353,50,0,"1","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2368493,52,0,"1","420","D","04","D",109,"D",,"A",,"A",,"A",,"A"
"20112",2368503,46,0,"1","420","D","04","D",180,"D",,"A",,"A",,"A",,"A"
"20112",2368503,47,0,"2","420","D","03","D",99,"D",,"A",,"A",,"A",,"A"
"20112",2368603,54,0,"1","400","D","05","D",20,"D",,"A",,"A",,"A",,"A"
"20112",2368603,55,0,"1","420","D","04","D",500,"D",,"A",,"A",,"A",,"A"
"20112",2368613,54,0,"1","410","D","05","D",80,"D",,"A",,"A",,"A",,"A"
"20112",2368703,62,0,"1","420","D","04","D",52,"D",,"A",,"A",,"A",,"A"
"20112",2368703,63,0,"1","420","D","04","D",52,"D",,"A",,"A",,"A",,"A"
"20112",2368853,53,0,"2","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2368863,40,0,"1","420","D","04","D",99,"D",,"A",,"A",,"A",,"A"
"20112",2368913,61,0,"1","420","D","05","D",650,"D",,"A",,"A",,"A",,"A"
"20112",2368913,62,0,"2","410","D","03","D",14,"D",,"A",,"A",,"A",,"A"
"20112",2368913,63,0,"2","420","D","03","D",208,"D",,"A",,"A",,"A",,"A"
"20112",2368993,43,0,"1","400","D","04","D",24,"D",,"A",,"A",,"A",,"A"
"20112",2369023,78,0,"1","420","D","05","D",475,"D",,"A",,"A",,"A",,"A"
"20112",2369103,69,0,"1","410","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2369103,70,0,"1","420","D","05","D",176,"D",,"A",,"A",,"A",,"A"
"20112",2369103,71,0,"1","420","D","04","D",113,"D",,"A",,"A",,"A",,"A"
"20112",2369103,72,0,"1","410","D","04","D",48,"D",,"A",,"A",,"A",,"A"
"20112",2369143,55,0,"1","400","D","05","D",20,"D",,"A",,"A",,"A",,"A"
"20112",2369173,38,0,"2","420","D","03","D",167,"D",,"A",,"A",,"A",,"A"
"20112",2369313,73,0,"1","400","D","04","D",85,"D",,"A",,"A",,"A",,"A"
"20112",2369373,32,0,"1","420","D","05","D",56,"D",,"A",,"A",,"A",,"A"
"20112",2369383,62,0,"2","420","D","03","D",119,"D",,"A",,"A",,"A",,"A"
"20112",2369423,59,0,"1","420","D","05","D",42,"D",,"A",,"A",,"A",,"A"
"20112",2369623,33,0,"1","420","D","03","D",300,"D",,"A",,"A",,"A",,"A"
"20112",2369633,52,0,"1","410","D","03","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2369633,53,0,"1","410","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2369633,54,0,"1","420","D","03","D",76,"D",,"A",,"A",,"A",,"A"
"20112",2369633,55,0,"1","420","D","05","D",65,"D",,"A",,"A",,"A",,"A"
"20112",2369633,56,0,"2","420","D","03","D",82,"D",,"A",,"A",,"A",,"A"
"20112",2369823,102,0,"1","410","D","05","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2369823,103,0,"1","420","D","05","D",146,"D",,"A",,"A",,"A",,"A"
"20112",2369823,104,0,"1","420","D","05","D",289,"D",,"A",,"A",,"A",,"A"
"20112",2369903,51,0,"1","420","D","05","D",53,"D",,"A",,"A",,"A",,"A"
"20112",2369963,29,0,"1","420","D","05","D",85,"D",,"A",,"A",,"A",,"A"
"20112",2369963,30,0,"1","400","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20112",2369963,31,0,"1","410","D","05","D",21,"D",,"A",,"A",,"A",,"A"
"20112",2369983,47,0,"1","410","D","05","D",29,"D",,"A",,"A",,"A",,"A"
"20112",2370073,47,0,"1","420","D","03","D",600,"D",,"A",,"A",,"A",,"A"
"20112",2370133,59,0,"1","420","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2370263,80,0,"1","420","D","03","D",135,"D",,"A",,"A",,"A",,"A"
"20112",2370263,81,0,"1","420","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2370263,82,0,"1","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2370293,28,0,"2","420","D","03","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2370643,75,0,"1","420","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2370643,76,0,"1","420","D","05","D",6,"D",,"A",,"A",,"A",,"A"
"20112",2370723,70,0,"1","410","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2370833,65,0,"1","420","D","05","D",48,"D",,"A",,"A",,"A",,"A"
"20112",2370875,24,0,"1","420","D","04","D",42,"D",,"A",,"A",,"A",,"A"
"20112",2370893,54,0,"1","420","D","03","D",90,"D",,"A",,"A",,"A",,"A"
"20112",2370943,42,0,"1","420","D","03","D",100,"D",,"A",,"A",,"A",,"A"
"20112",2370963,45,0,"1","410","D","05","D",29,"D",,"A",,"A",,"A",,"A"
"20112",2371083,39,0,"1","420","D","05","D",125,"D",,"A",,"A",,"A",,"A"
"20112",2371243,61,0,"1","420","D","04","D",55,"D",,"A",,"A",,"A",,"A"
"20112",2371253,45,0,"1","410","D","05","D",16,"D",,"A",,"A",,"A",,"A"
"20112",2371253,46,0,"1","420","D","05","D",213,"D",,"A",,"A",,"A",,"A"
"20112",2371343,68,0,"1","420","D","04","D",104,"D",,"A",,"A",,"A",,"A"
"20112",2371353,41,0,"1","420","D","03","D",38,"D",,"A",,"A",,"A",,"A"
"20112",2371393,42,0,"1","420","D","04","D",68,"D",,"A",,"A",,"A",,"A"
"20112",2371393,43,0,"1","410","D","04","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2371553,82,0,"2","420","D","03","D",1010,"D",,"A",,"A",,"A",,"A"
"20112",2371613,56,0,"1","420","D","05","D",110,"D",,"A",,"A",,"A",,"A"
"20112",2371643,93,0,"1","420","D","05","D",104,"D",,"A",,"A",,"A",,"A"
"20112",2371643,94,0,"1","420","D","05","D",169,"D",,"A",,"A",,"A",,"A"
"20112",2371673,103,0,"1","410","D","03","D",64,"D",,"A",,"A",,"A",,"A"
"20112",2371673,104,0,"1","420","D","03","D",126,"D",,"A",,"A",,"A",,"A"
"20112",2371673,105,0,"1","420","D","04","D",149,"D",,"A",,"A",,"A",,"A"
"20112",2371723,44,0,"1","420","D","03","D",27,"D",,"A",,"A",,"A",,"A"
"20112",2371773,57,0,"1","420","D","04","D",134,"D",,"A",,"A",,"A",,"A"
"20112",2371813,73,0,"1","410","D","05","D",21,"D",,"A",,"A",,"A",,"A"
"20112",2371853,58,0,"1","420","D","04","D",250,"D",,"A",,"A",,"A",,"A"
"20112",2371853,59,0,"1","410","D","04","D",102,"D",,"A",,"A",,"A",,"A"
"20112",2371873,25,0,"1","400","D","04","D",30,"D",,"A",,"A",,"A",,"A"
"20112",2372313,47,0,"1","420","D","03","D",86,"D",,"A",,"A",,"A",,"A"
"20112",2372403,49,0,"1","420","D","04","D",101,"D",,"A",,"A",,"A",,"A"
"20112",2372493,23,0,"1","410","D","03","D",80,"D",,"A",,"A",,"A",,"A"
"20112",2372493,24,0,"1","420","D","03","D",480,"D",,"A",,"A",,"A",,"A"
"20112",2372563,47,0,"1","420","D","03","D",325,"D",,"A",,"A",,"A",,"A"
"20112",2372663,57,0,"1","420","D","04","D",230,"D",,"A",,"A",,"A",,"A"
"20112",2372673,78,0,"1","420","D","05","D",96,"D",,"A",,"A",,"A",,"A"
"20112",2372783,35,0,"1","420","D","03","D",54,"D",,"A",,"A",,"A",,"A"
"20112",2372783,36,0,"1","400","D","04","D",200,"D",,"A",,"A",,"A",,"A"
"20112",2372803,56,0,"1","400","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2372893,45,0,"2","420","D","03","D",45,"D",,"A",,"A",,"A",,"A"
"20112",2372964,70,0,"1","400","D","05","D",21,"D",,"A",,"A",,"A",,"A"
"20112",2372993,41,0,"1","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2373143,49,0,"1","410","D","05","D",14,"D",,"A",,"A",,"A",,"A"
"20112",2373243,87,0,"1","420","D","05","D",72,"D",,"A",,"A",,"A",,"A"
"20112",2373273,44,0,"1","400","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2373393,73,0,"1","400","D","05","D",23,"D",,"A",,"A",,"A",,"A"
"20112",2373483,54,0,"1","410","D","03","D",80,"D",,"A",,"A",,"A",,"A"
"20112",2373503,57,0,"1","410","D","05","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2373503,58,0,"1","420","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2373633,78,0,"1","420","D","04","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2373693,52,0,"1","400","D","05","D",84,"D",,"A",,"A",,"A",,"A"
"20112",2373693,53,0,"1","420","D","04","D",150,"D",,"A",,"A",,"A",,"A"
"20112",2374163,74,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20112",2374233,80,0,"2","410","D","03","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2374323,60,0,"1","410","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2374323,61,0,"1","420","D","05","D",47,"D",,"A",,"A",,"A",,"A"
"20112",2374393,53,0,"2","420","D","03","D",218,"D",,"A",,"A",,"A",,"A"
"20112",2374393,54,0,"2","420","D","03","D",59,"D",,"A",,"A",,"A",,"A"
"20112",2374393,55,0,"2","420","D","03","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2374413,42,0,"1","400","D","03","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2374433,34,0,"1","400","D","04","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2374523,32,0,"2","420","D","03","D",180,"D",,"A",,"A",,"A",,"A"
"20112",2374633,73,0,"1","420","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2374663,87,0,"1","410","D","04","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2374663,88,0,"1","420","D","05","D",326,"D",,"A",,"A",,"A",,"A"
"20112",2374713,31,0,"1","420","D","04","D",130,"D",,"A",,"A",,"A",,"A"
"20112",2374973,91,0,"1","420","D","05","D",47,"D",,"A",,"A",,"A",,"A"
"20112",2375023,54,0,"1","420","D","04","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2375023,55,0,"1","420","D","04","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2375053,33,0,"1","420","D","04","D",46,"D",,"A",,"A",,"A",,"A"
"20112",2375113,43,0,"1","400","D","05","D",28,"D",,"A",,"A",,"A",,"A"
"20112",2375133,45,0,"1","420","D","05","D",270,"D",,"A",,"A",,"A",,"A"
"20112",2375163,62,0,"1","400","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2375163,63,0,"1","420","D","04","D",57,"D",,"A",,"A",,"A",,"A"
"20112",2375163,64,0,"2","420","D","03","D",56,"D",,"A",,"A",,"A",,"A"
"20112",2375173,43,0,"1","410","D","04","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2375373,31,0,"1","410","D","05","D",39,"D",,"A",,"A",,"A",,"A"
"20112",2375393,45,0,"1","420","D","05","D",88,"D",,"A",,"A",,"A",,"A"
"20112",2375413,51,0,"1","410","D","04","D",13,"D",,"A",,"A",,"A",,"A"
"20112",2375413,52,0,"1","420","D","04","D",169,"D",,"A",,"A",,"A",,"A"
"20112",2375463,77,0,"1","410","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2375953,51,0,"1","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2376025,52,0,"1","420","D","04","D",250,"D",,"A",,"A",,"A",,"A"
"20112",2376053,24,0,"1","420","D","05","D",99,"D",,"A",,"A",,"A",,"A"
"20112",2376093,37,0,"1","410","D","04","D",18,"D",,"A",,"A",,"A",,"A"
"20112",2376093,38,0,"1","420","D","04","D",62,"D",,"A",,"A",,"A",,"A"
"20112",2376223,51,0,"1","420","D","05","D",27,"D",,"A",,"A",,"A",,"A"
"20112",2376253,48,0,"1","420","D","03","D",54,"D",,"A",,"A",,"A",,"A"
"20112",2376353,57,0,"1","420","D","04","D",187,"D",,"A",,"A",,"A",,"A"
"20112",2376363,74,0,"1","420","D","03","D",110,"D",,"A",,"A",,"A",,"A"
"20112",2376523,38,0,"1","410","D","04","D",10,"D",,"A",,"A",,"A",,"A"
"20112",2376543,68,0,"1","400","D","03","D",50,"D",,"A",,"A",,"A",,"A"
"20112",2376633,56,0,"1","420","D","04","D",85,"D",,"A",,"A",,"A",,"A"
"20112",2376653,46,0,"1","420","D","05","D",96,"D",,"A",,"A",,"A",,"A"
"20112",2376663,42,0,"1","420","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2376773,58,0,"1","400","D","05","D",85,"D",,"A",,"A",,"A",,"A"
"20112",2377053,48,0,"1","410","D","05","D",32,"D",,"A",,"A",,"A",,"A"
"20112",2377053,49,0,"1","420","D","05","D",110,"D",,"A",,"A",,"A",,"A"
"20112",2377113,34,0,"1","420","D","03","D",54,"D",,"A",,"A",,"A",,"A"
"20112",2377342,54,0,"1","420","D","03","D",74,"D",,"A",,"A",,"A",,"A"
"20112",2377342,55,0,"1","410","D","03","D",58,"D",,"A",,"A",,"A",,"A"
"20112",2377434,53,0,"1","420","D","03","D",200,"D",,"A",,"A",,"A",,"A"
"20112",2377482,70,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2377482,71,0,"1","420","D","02","D",24,"D",,"A",,"A",,"A",,"A"
"20112",2377722,44,0,"1","420","D","03","D",78,"D",,"A",,"A",,"A",,"A"
"20112",2377732,69,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20112",2377782,42,0,"1","420","D","01","D",350,"D",,"A",,"A",,"A",,"A"
"20112",2377862,80,0,"1","420","D","03","D",82,"D",,"A",,"A",,"A",,"A"
"20112",2377922,67,0,"1","420","D","03","D",91,"D",,"A",,"A",,"A",,"A"
"20112",2377982,65,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2378002,48,0,"1","400","D","03","D",5,"D",,"A",,"A",,"A",,"A"
"20112",2378042,31,0,"1","420","D","02","D",135,"F",,"A",,"A",,"A",,"A"
"20112",2378142,48,0,"1","420","D","01","D",125,"D",,"A",,"A",,"A",,"A"
"20112",2378162,56,0,"1","420","D","03","D",127,"D",,"A",,"A",,"A",,"A"
"20112",2378522,30,0,"1","430","D","03","D",.,"H","425","D","415","D",,"A",,"A"
"20112",2378522,30,1,"1","420","D","03","D",237,"E",,"A",,"A",,"A",,"A"
"20112",2378522,30,2,"1","420","D","03","D",223,"E",,"A",,"A",,"A",,"A"
"20112",2378522,31,0,"1","410","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20112",2378572,51,0,"1","420","D","03","D",102,"D",,"A",,"A",,"A",,"A"
"20112",2378582,63,0,"1","420","D","01","D",73,"D",,"A",,"A",,"A",,"A"
"20112",2378582,64,0,"1","420","D","02","D",39,"D",,"A",,"A",,"A",,"A"
"20112",2378662,59,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2378702,43,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2378762,48,0,"1","400","D","03","D",13,"D",,"A",,"A",,"A",,"A"
"20112",2378762,49,0,"1","420","D","03","D",76,"D",,"A",,"A",,"A",,"A"
"20112",2378842,80,0,"1","410","D","03","D",20,"D",,"A",,"A",,"A",,"A"
"20112",2378842,81,0,"1","420","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20112",2378882,51,0,"1","420","D","02","D",245,"D",,"A",,"A",,"A",,"A"
"20112",2378892,44,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20112",2378892,45,0,"1","420","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20112",2378892,46,0,"1","420","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2378902,44,0,"1","400","D","03","D",35,"D",,"A",,"A",,"A",,"A"
"20112",2379232,33,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20112",2379232,34,0,"1","420","D","02","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2379262,54,0,"1","400","D","03","D",5,"D",,"A",,"A",,"A",,"A"
"20112",2379292,53,0,"1","420","D","02","D",150,"D",,"A",,"A",,"A",,"A"
"20112",2379402,48,0,"1","410","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20112",2379402,49,0,"1","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2379652,52,0,"1","420","D","01","D",177,"D",,"A",,"A",,"A",,"A"
"20112",2379662,60,0,"2","400","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2379702,41,0,"1","400","D","03","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2379792,32,0,"1","410","D","03","D",17,"D",,"A",,"A",,"A",,"A"
"20112",2379792,33,0,"1","420","D","02","D",58,"D",,"A",,"A",,"A",,"A"
"20112",2379802,70,0,"1","420","D","03","D",12,"D",,"A",,"A",,"A",,"A"
"20112",2379832,54,0,"1","410","D","03","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2379872,79,0,"1","410","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20112",2379872,80,0,"1","420","D","03","D",72,"D",,"A",,"A",,"A",,"A"
"20112",2379942,57,0,"1","420","D","02","D",56,"D",,"A",,"A",,"A",,"A"
"20112",2379942,58,0,"1","420","D","03","D",128,"D",,"A",,"A",,"A",,"A"
"20112",2379942,59,0,"1","410","D","01","D",5,"D",,"A",,"A",,"A",,"A"
"20112",2379942,60,0,"1","410","D","03","D",5,"D",,"A",,"A",,"A",,"A"
"20112",2379982,33,0,"1","400","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20112",2380122,44,0,"1","420","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20112",2380122,45,0,"2","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20112",2380332,62,0,"1","420","D","02","D",165,"D",,"A",,"A",,"A",,"A"
"20112",2380332,63,0,"1","420","D","03","D",65,"D",,"A",,"A",,"A",,"A"
"20112",2380372,49,0,"1","420","D","03","D",45,"D",,"A",,"A",,"A",,"A"
"20112",2380424,43,0,"1","420","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20112",2380532,38,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20112",2380622,71,0,"1","410","D","03","D",20,"D",,"A",,"A",,"A",,"A"
"20112",2380672,51,0,"1","420","D","03","D",280,"D",,"A",,"A",,"A",,"A"
"20112",2380762,66,0,"1","410","D","02","D",102,"D",,"A",,"A",,"A",,"A"
"20112",2380762,67,0,"1","420","D","03","D",16,"D",,"A",,"A",,"A",,"A"
"20112",2380882,65,0,"1","430","D","03","D",.,"H","425","D","415","D",,"A",,"A"
"20112",2380882,65,1,"1","420","D","03","D",47,"E",,"A",,"A",,"A",,"A"
"20112",2380882,65,2,"1","420","D","03","D",73,"E",,"A",,"A",,"A",,"A"
"20112",2381002,43,0,"1","420","D","02","D",250,"D",,"A",,"A",,"A",,"A"
"20112",2381002,44,0,"1","410","D","02","D",15,"D",,"A",,"A",,"A",,"A"
"20112",2381042,34,0,"1","400","D","03","D",3,"D",,"A",,"A",,"A",,"A"
"20112",2381092,56,0,"1","420","D","02","D",350,"D",,"A",,"A",,"A",,"A"
"20112",2381192,57,0,"2","410","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20112",2381222,77,0,"1","400","D","02","D",67,"D",,"A",,"A",,"A",,"A"
"20112",2381222,78,0,"1","420","D","02","D",455,"D",,"A",,"A",,"A",,"A"
