"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR"
"20112",2309464,28,0,"5","01","D","100","D","2009","D",.,"A",36,"D","05","D",250,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAF","D",,"A"
"20112",2309774,22,0,"5","01","D","100","D","2010","D",.,"A",36,"D","09","D",272,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",272,"D",272,"D",272,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A"
"20112",2310194,82,0,"5","01","D","100","D","2009","D",.,"A",36,"D","08","D",550,"D","3","D",.,"A",.,"A",10000,"D",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",10000,"D",.,"A","BMWAA","D",,"A"
"20112",2310494,36,0,"5","01","D","110","D","2008","D",.,"A",39,"D","08","D",320,"D","3","D",.,"A",.,"A",500,"D",.,"A","03","D",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",500,"D",.,"A","DODBJ","D",,"A"
"20112",2310494,37,0,"1","02","D","100","D","2011","D",.,"A",36,"D","04","D",309,"D","3","D",.,"A",12000,"D",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAS","D",,"A"
"20112",2310644,38,0,"5","01","D","110","D","2009","D",.,"A",36,"D","07","D",514,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",514,"D",514,"D",514,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBM","D",,"A"
"20112",2311774,24,0,"5","01","D","110","D","2002","D",.,"A",60,"D","01","D",213,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",213,"D",213,"D",213,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","NISAJ","D",,"A"
"20112",2312464,23,0,"1","01","D","100","D","2009","D",0.1,"D",36,"D","12","D",276,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",276,"D",276,"D",276,"D",.,"A",.,"A",.,"A",500,"D",.,"A","TOYBB","D",,"A"
"20112",2313894,27,0,"5","01","D","110","D","2010","D",0.9,"D",36,"D","04","D",600,"D","3","D",600,"D",.,"A",1000,"D",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","INFAL","D",,"A"
"20112",2313894,28,0,"5","02","D","110","D","2009","D",.,"A",36,"D","01","F",500,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","VOVAQ","D",,"A"
"20112",2314544,34,0,"5","01","D","110","D","2010","D",.,"A",42,"D","12","D",365,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",365,"D",365,"D",365,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAT","D",,"A"
"20112",2317924,22,0,"1","01","D","110","D","1988","D",.,"A",1,"D","02","D",40,"D","7","D",.,"A",.,"A",.,"A",.,"A","02","D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","DODAJ","D",,"C"
"20112",2318914,22,0,"5","01","D","100","D","2010","D",.,"A",36,"D","02","D",245,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",245,"D",245,"D",245,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","HONAB","D",,"A"
"20112",2319864,31,0,"1","01","D","100","D","2004","D",.,"A",24,"D","01","D",378,"D","3","D",.,"A",.,"A",1100,"D",.,"A",,"A",378,"D",378,"D",378,"D",.,"A",.,"A",.,"A",1100,"D",.,"A","FORAW","D",,"A"
"20112",2319904,38,0,"5","01","D","110","D","2010","D",.,"A",.,"C","12","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAU","D",,"A"
"20112",2320674,27,0,"5","01","D","100","D","2010","D",.,"A",39,"D","03","D",281,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",281,"D",281,"D",281,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","NISAD","D",,"A"
"20112",2320714,32,0,"5","01","D","100","D","2010","D",.,"A",6,"D","03","D",280,"D","3","D",.,"A",.,"C",.,"A",.,"A","03","D",280,"D",280,"D",.,"A",.,"C",.,"C",.,"A",.,"A",.,"A","VOKAF","D",,"A"
"20112",2320714,33,0,"1","02","D","100","D","2011","D",.,"A",12,"D","03","D",210,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",210,"D",210,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A"
"20112",2321504,21,0,"5","01","D","110","D","2009","D",.,"A",36,"D","01","D",325,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAQ","D",,"A"
"20112",2322174,36,0,"5","01","D","100","D","2008","D",0.75,"D",36,"D","11","D",514,"D","3","D",.,"A",2000,"D",.,"A",.,"A","02","D",514,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D","BMWAA","D",,"A"
"20112",2322174,37,0,"5","02","D","110","D","2009","D",0.75,"D",36,"D","08","D",411,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",411,"D",411,"D",411,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAW","D",,"A"
"20112",2322624,37,0,"5","01","D","100","D","2007","D",.,"A",36,"D","05","D",774,"D","3","D",.,"A",15000,"D",.,"A",.,"A",,"A",774,"D",774,"D",774,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAD","D",,"A"
"20112",2322844,31,0,"5","01","D","100","D","2009","D",.,"A",36,"D","09","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20112",2322844,32,0,"5","02","D","100","D","2008","D",.,"A",36,"D","05","D",390,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",390,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAN","D",,"A"
"20112",2323014,35,0,"5","01","D","110","D","2010","D",.,"A",48,"D","08","D",410,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",410,"D",410,"D",410,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D",,"A"
"20112",2323884,34,0,"5","01","D","100","D","2009","D",.,"A",36,"D","01","D",324,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",324,"D",324,"D",324,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","BMWAA","D",,"A"
"20112",2324394,85,0,"5","01","D","110","D","2009","D",.,"A",36,"D","02","D",446,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",446,"D",446,"D",446,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","LEXAE","D",,"A"
"20112",2324644,30,0,"5","01","D","100","D","2010","D",.,"A",36,"D","05","D",238,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",238,"D",238,"D",238,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","TOYAC","D",,"A"
"20112",2324824,26,0,"5","01","D","100","D","2008","D",.,"A",36,"D","02","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A"
"20112",2326694,28,0,"5","01","D","100","D","1996","D",.,"A",18,"D","02","D",300,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",800,"D",.,"A","SATAL","D",,"A"
"20112",2326734,22,0,"5","01","D","110","D",,"C",.,"A",.,"C","12","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"F",350,"F",350,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAT","D",,"A"
"20112",2327244,36,0,"5","01","D","110","D","2006","D",.,"A",.,"C","03","D",250,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAL","D",,"A"
"20112",2327584,33,0,"5","02","D","100","D","2009","D",.,"A",36,"D","03","F",575,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",575,"D",575,"D",575,"D",.,"A",.,"A",.,"A",.,"B",.,"A","VOKAQ","D",,"A"
"20112",2327584,34,0,"5","03","D","110","D","2011","D",.,"A",36,"D","10","D",457,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",457,"D",457,"D",457,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A"
"20112",2327914,60,0,"5","01","D","100","D","2010","D",.,"A",36,"D","01","D",278,"D","3","D",.,"A",3500,"D",.,"A",.,"A",,"A",278,"D",278,"D",278,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAF","D",,"A"
"20112",2329464,29,0,"1","01","D","110","D","2011","D",.,"A",36,"D","03","D",340,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",.,"A",340,"D",340,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAQ","D",,"A"
"20112",2329954,41,0,"5","02","D","110","D","2011","D",.,"A",36,"D","11","D",336,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",336,"D",336,"D",336,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A"
"20112",2332484,32,0,"5","01","D","100","D","2011","D",.,"A",36,"D","01","D",1000,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1000,"D",1000,"D",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A"
"20112",2332484,33,0,"5","02","D","100","D","2011","D",.,"A",36,"D","01","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAU","D",,"A"
"20112",2332484,34,0,"5","03","D","100","D","2010","D",.,"A",36,"D","01","D",350,"D","3","D",350,"D",.,"A",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A"
"20112",2332944,25,0,"5","01","D","100","D","2009","D",.,"A",42,"D","08","D",356,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",356,"D",356,"D",356,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","MITAT","D",,"A"
"20112",2333824,26,0,"5","01","D","100","D","2008","D",.,"A",39,"D","09","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAL","D",,"A"
"20112",2333914,30,0,"5","01","D","100","D","2010","D",.,"A",14,"D","06","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWXX","D",,"A"
"20112",2334724,29,0,"5","01","D","110","D","2010","D",.,"A",36,"D","09","D",469,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",469,"D",469,"D",469,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAO","D",,"A"
"20112",2334724,30,0,"5","02","D","100","D","2011","D",.,"A",39,"D","02","D",179,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",179,"D",179,"D",179,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A"
"20112",2334964,22,0,"1","01","D","100","D","2011","D",.,"A",38,"D","06","D",252,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4000,"D",.,"A","TOYAC","D",,"A"
"20112",2335224,29,0,"5","01","D","100","D","2011","D",.,"A",36,"D","10","D",261,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",261,"D",261,"D",261,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A"
"20112",2335274,46,0,"5","01","D","100","D","2010","D",.,"A",36,"D","09","D",355,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",355,"D",355,"D",355,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20112",2336474,23,0,"5","01","D","100","D","2011","D",.,"A",36,"D","10","D",214,"D","3","D",.,"A",2000,"D",2000,"D",.,"A",,"A",214,"D",214,"D",214,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HYUAE","D",,"A"
"20112",2336754,35,0,"5","01","D","100","D","2010","D",.,"A",24,"D","06","D",232,"D","3","D",.,"A",650,"D",2000,"D",.,"A",,"A",232,"D",232,"D",232,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HYUAB","D",,"A"
"20112",2336914,32,0,"5","02","D","110","D","2011","D",.,"A",36,"D","03","D",625,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",625,"D",625,"D",625,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A"
"20112",2337284,38,0,"5","01","D","100","D","2010","D",.,"A",36,"D","03","D",274,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",274,"D",274,"D",274,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20112",2337714,22,0,"5","01","D","100","D","2004","D",.,"A",.,"C","07","F",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISXX","D",,"A"
"20112",2339324,55,0,"5","01","D","110","D","2010","D",.,"A",48,"D","01","D",669,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",669,"D",669,"D",669,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAE","D",,"A"
"20112",2339324,56,0,"1","02","D","100","D","2011","D",.,"A",48,"D","05","D",558,"D","3","D",.,"A",21500,"D",1500,"D",.,"A",,"A",.,"A",.,"A",558,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","LEXAA","D",,"A"
"20112",2340104,57,0,"5","01","D","100","D","2009","D",.,"A",36,"D","05","D",292,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",292,"D",292,"D",292,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20112",2340914,26,0,"5","01","D","110","D","2010","D",.,"A",60,"D","05","D",500,"D","3","D",.,"A",3000,"D",500,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",500,"D",.,"A","HONAC","D",,"A"
"20112",2342633,22,0,"5","01","D","100","D","2009","D",.,"A",48,"D","05","D",650,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",650,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAV","D",,"A"
"20112",2342903,47,0,"5","01","D","100","D","2007","D",.,"A",42,"D","03","D",540,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",540,"D",540,"D",540,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAG","D",,"A"
"20112",2342903,48,0,"5","02","D","100","D","2006","D",.,"A",36,"D","11","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAL","D",,"A"
"20112",2343733,27,0,"5","01","D","100","D","2007","D",.,"A",42,"D","09","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20112",2344083,46,0,"5","01","D","100","D","2009","D",0.5,"D",36,"D","08","D",170,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A"
"20112",2344243,20,0,"5","01","D","110","D","2001","D",.,"A",60,"D","07","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A"
"20112",2344313,50,0,"5","01","D","100","D","2005","D",.,"A",48,"D","02","D",277,"D","3","D",.,"A",1200,"D",2000,"D",.,"A",,"A",277,"D",277,"D",277,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","BUIAN","D",,"A"
"20112",2344313,51,0,"5","02","D","100","D","2003","D",.,"A",48,"D","06","D",239,"D","3","D",.,"A",1500,"D",1500,"D",.,"A","02","D",239,"D",239,"D",.,"A",.,"A",.,"A",.,"A",1500,"D",3120,"D","MECAH","D",,"A"
"20112",2344343,26,0,"1","01","D","100","D","2011","D",.,"A",36,"D","04","D",230,"D","3","D",.,"A",4500,"D",8000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8000,"D",.,"A","HONAA","D",,"A"
"20112",2344833,32,0,"5","01","D","100","D","2010","D",.,"A",39,"D","09","D",163,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",163,"D",163,"D",163,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","NISAN","D",,"A"
"20112",2345114,27,0,"5","01","D","110","D","2007","D",.,"A",38,"D","08","D",310,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAM","D",,"A"
"20112",2346133,32,0,"5","01","D","100","D","2005","D",.,"A",60,"D","08","D",356,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",356,"D",356,"D",356,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAP","D",,"A"
"20112",2347443,32,0,"5","01","D","100","D","2010","D",.,"A",.,"C","08","F",340,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A"
"20112",2347463,32,0,"5","01","D","110","D","2011","D",.,"A",36,"D","05","D",350,"D","3","D",.,"A",4500,"D",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D",,"A"
"20112",2348313,42,0,"5","02","D","100","D","2011","D",.,"A",36,"D","12","D",288,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",288,"D",288,"D",288,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20112",2348494,23,0,"5","01","D","110","D","2006","D",.,"A",36,"D","11","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A"
"20112",2349133,38,0,"5","01","D","100","D","2008","D",.,"A",48,"D","03","D",399,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20112",2349663,31,0,"5","01","D","100","D","2010","D",.,"A",39,"D","01","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",163,"F",163,"F",163,"F",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAH","D",,"A"
"20112",2351823,22,0,"5","01","D","100","D","2010","D",.,"A",36,"D","01","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20112",2352623,25,0,"5","01","D","110","D","2010","D",.,"A",36,"D","09","D",460,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",460,"D",460,"D",460,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBE","D",,"A"
"20112",2353143,27,0,"5","01","D","100","D","2010","D",.,"A",36,"D","06","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20112",2353143,28,0,"5","02","D","100","D","2010","D",.,"A",36,"D","03","D",255,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",255,"D",255,"D",255,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20112",2353753,27,0,"5","01","D","100","D","2009","D",.,"A",24,"D","02","D",450,"D","3","D",.,"A",.,"A",2000,"D",.,"A","03","D",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",2000,"D",200,"D","CHEAS","D",,"A"
"20112",2353833,20,0,"5","01","D","100","D","2010","D",.,"A",48,"D","01","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"F",360,"F",360,"F",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAA","D",,"A"
"20112",2354203,27,0,"5","01","D","110","D","2009","D",.,"A",36,"D","03","D",469,"D","3","D",.,"A",.,"A",3000,"D",.,"A","04","D",469,"D",469,"D",469,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","LEXAE","D",,"A"
"20112",2354873,27,0,"5","01","D","100","D","2009","D",.,"A",.,"C","01","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A","04","D",255,"F",255,"F",255,"F",.,"A",.,"A",.,"A",.,"A",.,"A","MECAP","D",,"A"
"20112",2355173,26,0,"1","01","D","100","D","2010","D",.,"A",36,"D","03","D",201,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",201,"D",201,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A"
"20112",2356123,27,0,"1","01","D","100","D","2011","D",.,"A",36,"D","05","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A"
"20112",2356813,34,0,"5","01","D","110","D","2010","D",.,"A",36,"D","08","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAD","D",,"A"
"20112",2356913,27,0,"1","01","D","110","D","2011","D",.,"A",36,"D","03","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A"
"20112",2358333,24,0,"5","01","D","110","D","2007","D",.,"A",42,"D","12","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAD","D",,"A"
"20112",2358733,29,0,"5","01","D","100","D","2008","D",.,"A",36,"D","10","D",453,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",453,"D",453,"D",453,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAQ","D",,"A"
"20112",2360183,24,0,"5","01","D","100","D","2011","D",.,"A",36,"D","10","D",355,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",355,"D",355,"D",355,"D",.,"A",.,"A",.,"A",500,"D",.,"A","FORBJ","D",,"A"
"20112",2360503,46,0,"5","01","D","100","D","2009","D",.,"A",36,"D","09","D",235,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","FORBJ","D",,"A"
"20112",2360503,47,0,"5","02","D","110","D","2008","D",.,"A",36,"D","11","D",356,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",356,"D",356,"D",356,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","FORBC","D",,"A"
"20112",2360743,33,0,"1","01","D","100","D","2010","D",.,"A",36,"D","12","D",259,"D","3","D",.,"A",.,"A",1950,"D",.,"A",,"A",259,"D",259,"D",259,"D",.,"A",.,"A",.,"A",1950,"D",.,"A","NISAD","D",,"A"
"20112",2360893,26,0,"5","01","D","100","D","2009","D",.,"A",36,"D","09","D",252,"D","3","D",.,"A",400,"D",600,"D",.,"A",,"A",252,"D",252,"D",252,"D",.,"A",.,"A",.,"A",600,"D",.,"A","TOYAV","D",,"A"
"20112",2361383,45,0,"5","01","D","100","D","2011","D",.,"A",36,"D","02","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20112",2361383,46,0,"5","02","D","110","D","2011","D",.,"A",36,"D","02","D",350,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A"
"20112",2363323,28,0,"5","01","D","100","D","2006","D",.,"A",60,"D","12","D",320,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAB","D",,"A"
"20112",2363893,39,0,"5","01","D","100","D","2008","D",.,"A",.,"C","01","D",960,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",960,"D",960,"D",960,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","PORXX","D",,"A"
"20112",2365213,29,0,"5","01","D","100","D","2004","D",.,"A",60,"D","11","D",188,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A"
"20112",2366313,22,0,"1","01","D","100","D","2001","D",0.2,"D",.,"C","02","D",6000,"D","7","D",.,"A",.,"A",6000,"D",.,"A","03","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6000,"D",.,"A","SUBAN","D",,"C"
"20112",2367443,34,0,"5","01","D","110","D","1999","D",.,"A",60,"D","01","D",465,"D","3","D",.,"A",6800,"D",.,"A",.,"A",,"A",465,"D",465,"D",465,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A"
"20112",2367573,36,0,"1","01","D","100","D","2010","D",.,"A",36,"D","12","D",449,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",449,"D",449,"D",449,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAK","D",,"A"
"20112",2367723,34,0,"5","01","D","100","D","2010","D",.,"A",.,"C","11","F",430,"D","3","D",.,"C",.,"A",.,"A",.,"A",,"A",215,"D",215,"D",215,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A"
"20112",2367843,39,0,"5","01","D","100","D","2010","D",.,"A",36,"D","11","D",179,"D","3","D",.,"A",2000,"D",2600,"D",.,"A",,"A",179,"D",179,"D",179,"D",.,"A",.,"A",.,"A",2600,"D",.,"A","HONAB","D",,"A"
"20112",2368473,23,0,"5","01","D","100","D","2010","D",.,"A",.,"C","03","F",375,"D","3","D",.,"A",.,"C",.,"C",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"B",.,"A","BUIAN","D",,"A"
