"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20111",2347392,47,0,"1",.,"A",.,"A",35,"D"
"20111",2347452,35,0,"1",15,"D",.,"A",.,"A"
"20111",2347552,69,0,"1",.,"A",.,"A",60,"D"
"20111",2347582,20,0,"1",0,"D",.,"A",.,"A"
"20111",2347972,59,0,"1",10,"D",.,"A",.,"A"
"20111",2348012,47,0,"1",.,"A",.,"A",40,"D"
"20111",2348092,50,0,"1",.,"A",.,"A",105,"D"
"20111",2348162,20,0,"1",.,"A",.,"A",540,"D"
"20111",2349162,43,0,"1",.,"A",5,"D",.,"A"
"20111",2349262,61,0,"1",5,"D",.,"A",.,"A"
"20111",2349633,63,0,"1",.,"A",.,"A",160,"D"
"20111",2349682,56,0,"1",0,"D",.,"A",.,"A"
"20111",2350102,55,0,"1",.,"A",.,"A",45,"D"
"20111",2350122,46,0,"1",.,"A",.,"A",20,"D"
"20111",2350152,26,0,"1",20,"D",.,"A",.,"A"
"20111",2350203,38,0,"1",10,"D",.,"A",.,"A"
"20111",2350492,25,0,"1",.,"A",.,"A",103,"D"
"20111",2350734,23,0,"1",.,"A",.,"A",60,"D"
"20111",2350972,60,0,"1",.,"A",.,"A",21,"D"
"20111",2351102,79,0,"1",.,"A",.,"A",45,"D"
"20111",2351682,21,0,"1",.,"A",20,"D",.,"A"
"20111",2351802,36,0,"1",5,"D",.,"A",.,"A"
"20111",2351912,49,0,"1",10,"D",.,"A",.,"A"
"20111",2352012,51,0,"1",.,"A",.,"A",70,"D"
"20111",2352042,34,0,"1",.,"A",.,"A",150,"D"
"20111",2352392,53,0,"1",24,"D",.,"A",.,"A"
"20111",2352482,51,0,"1",86,"D",.,"A",.,"A"
"20111",2352502,25,0,"1",.,"A",.,"A",120,"D"
"20111",2352512,30,0,"1",.,"A",.,"A",0,"D"
"20111",2352522,44,0,"1",50,"D",.,"A",.,"A"
"20111",2352662,88,0,"1",.,"A",.,"A",109,"D"
"20111",2352762,35,0,"1",30,"D",.,"A",.,"A"
"20111",2352782,51,0,"1",75,"D",.,"A",.,"A"
"20111",2352812,42,0,"1",.,"A",0,"D",.,"A"
"20111",2352832,26,0,"1",30,"D",.,"A",.,"A"
"20111",2353022,36,0,"1",20,"D",.,"A",.,"A"
"20111",2353052,61,0,"1",.,"A",.,"A",147,"D"
"20111",2353132,83,0,"1",50,"D",.,"A",.,"A"
"20111",2353352,49,0,"1",30,"D",.,"A",.,"A"
"20111",2353472,59,0,"1",.,"A",.,"A",75,"D"
"20111",2353522,40,0,"1",20,"D",.,"A",.,"A"
"20111",2354412,52,0,"1",.,"A",.,"A",200,"D"
"20111",2354752,59,0,"1",15,"D",.,"A",.,"A"
"20111",2354772,25,0,"1",32,"F",.,"A",.,"A"
"20111",2355142,31,0,"1",.,"A",.,"A",.,"A"
"20111",2355172,43,0,"1",80,"D",.,"A",.,"A"
"20111",2355602,33,0,"1",.,"A",.,"A",25,"D"
"20111",2355612,46,0,"1",.,"A",.,"A",300,"D"
"20111",2355782,55,0,"1",.,"A",.,"A",150,"D"
"20111",2356092,55,0,"1",.,"A",.,"A",50,"D"
"20111",2356472,51,0,"1",.,"A",.,"A",20,"D"
"20111",2356484,61,0,"1",15,"D",.,"A",.,"A"
"20111",2357082,50,0,"1",.,"A",.,"A",400,"D"
"20111",2357172,56,0,"1",.,"A",.,"A",0,"D"
"20111",2357212,38,0,"1",40,"D",.,"A",.,"A"
"20111",2357372,87,0,"1",.,"A",1,"D",.,"A"
"20111",2357632,70,0,"1",30,"D",.,"A",.,"A"
"20111",2357782,62,0,"1",.,"A",.,"A",160,"D"
"20111",2357822,48,0,"1",.,"A",.,"A",100,"D"
"20111",2358562,57,0,"1",.,"A",.,"A",150,"D"
"20111",2359152,42,0,"1",.,"A",.,"A",200,"D"
"20111",2359342,45,0,"1",135,"D",.,"A",.,"A"
"20111",2359592,38,0,"1",50,"D",.,"A",.,"A"
"20111",2359652,23,0,"1",10,"D",.,"A",.,"A"
"20111",2360232,38,0,"1",.,"A",.,"A",30,"D"
"20111",2360332,71,0,"1",.,"A",.,"A",60,"D"
"20111",2360412,29,0,"1",.,"A",0,"D",0,"D"
"20111",2360522,23,0,"1",.,"A",2,"D",.,"A"
"20111",2360542,22,0,"1",40,"D",.,"A",.,"A"
"20111",2360572,36,0,"1",80,"D",.,"A",.,"A"
"20111",2360922,51,0,"1",20,"D",.,"A",.,"A"
"20111",2360965,26,0,"1",60,"D",.,"A",.,"A"
"20111",2360992,47,0,"1",.,"A",.,"A",20,"D"
"20111",2361215,38,0,"1",.,"A",.,"A",0,"D"
"20111",2361422,44,0,"1",32,"D",.,"A",.,"A"
"20111",2361472,23,0,"1",.,"A",.,"A",60,"D"
"20111",2361812,95,0,"1",.,"A",.,"A",30,"D"
"20111",2362142,59,0,"1",.,"A",.,"A",166,"D"
"20111",2362432,52,0,"1",.,"A",.,"A",30,"D"
"20111",2362612,31,0,"1",30,"D",.,"A",.,"A"
"20111",2362682,58,0,"1",.,"A",.,"A",250,"D"
"20111",2363223,45,0,"1",.,"A",1,"D",.,"A"
"20111",2363372,41,0,"1",.,"A",.,"A",35,"D"
"20111",2363562,26,0,"1",.,"A",.,"A",0,"D"
"20111",2363692,30,0,"1",100,"D",.,"A",.,"A"
"20111",2363742,27,0,"1",.,"A",.,"A",0,"D"
"20111",2364403,23,0,"1",.,"A",.,"A",100,"D"
"20111",2364842,46,0,"1",60,"D",.,"A",.,"A"
"20111",2365102,49,0,"1",.,"A",.,"A",60,"D"
"20111",2365212,35,0,"1",.,"A",.,"A",35,"D"
"20111",2365682,32,0,"1",.,"A",.,"A",200,"D"
"20111",2365812,42,0,"1",100,"D",.,"A",.,"A"
"20111",2366212,27,0,"1",35,"D",.,"A",.,"A"
"20111",2366232,34,0,"1",.,"A",.,"A",29,"D"
"20111",2366402,46,0,"1",25,"D",.,"A",.,"A"
"20111",2366422,36,0,"1",.,"A",.,"A",120,"D"
"20111",2366522,47,0,"1",.,"A",.,"A",.,"A"
"20111",2366902,78,0,"1",20,"D",.,"A",.,"A"
"20111",2367852,43,0,"1",20,"D",.,"A",.,"A"
"20111",2367942,55,0,"1",.,"A",.,"A",150,"D"
"20111",2368242,30,0,"1",.,"A",20,"D",.,"A"
"20111",2368362,39,0,"1",.,"A",.,"A",50,"D"
"20111",2368652,29,0,"1",110,"D",.,"A",.,"A"
"20111",2368972,28,0,"1",10,"D",.,"A",.,"A"
"20111",2369232,33,0,"1",24,"D",.,"A",.,"A"
"20111",2369582,30,0,"1",0,"D",.,"A",.,"A"
"20111",2369752,32,0,"1",10,"D",.,"A",.,"A"
"20111",2369912,63,0,"1",0,"D",.,"A",.,"A"
"20111",2370072,49,0,"1",0,"D",.,"A",.,"A"
"20111",2370332,19,0,"1",4,"D",.,"A",.,"A"
"20111",2370522,54,0,"1",.,"A",.,"A",50,"D"
"20111",2370552,63,0,"1",.,"A",.,"A",25,"D"
"20111",2371352,30,0,"1",5,"D",.,"A",.,"A"
"20111",2371592,75,0,"1",10,"D",.,"A",.,"A"
"20111",2371842,55,0,"1",20,"D",.,"A",.,"A"
"20111",2371872,24,0,"1",165,"D",.,"A",.,"A"
"20111",2371992,53,0,"1",.,"A",.,"A",160,"D"
"20111",2372042,65,0,"1",50,"D",.,"A",.,"A"
"20111",2372162,75,0,"1",25,"D",.,"A",.,"A"
"20111",2373102,49,0,"1",.,"A",.,"A",25,"D"
"20111",2373272,40,0,"1",15,"D",.,"A",.,"A"
"20111",2373532,42,0,"1",.,"A",.,"A",85,"D"
"20111",2374122,66,0,"1",.,"A",0,"D",.,"A"
"20111",2374152,34,0,"1",50,"D",.,"A",.,"A"
"20111",2374212,37,0,"1",.,"A",.,"A",60,"D"
"20111",2374462,41,0,"1",.,"A",.,"A",150,"D"
"20111",2374682,63,0,"1",20,"D",.,"A",.,"A"
"20111",2375142,79,0,"1",0,"D",0,"D",.,"A"
"20111",2375652,100,0,"1",60,"D",.,"A",.,"A"
"20111",2375832,39,0,"1",40,"D",.,"A",.,"A"
"20111",2375872,35,0,"1",.,"A",.,"A",.,"A"
"20111",2375922,31,0,"1",.,"A",.,"A",150,"D"
"20111",2376052,29,0,"1",.,"A",.,"A",150,"D"
"20111",2376172,33,0,"1",7,"D",.,"A",.,"A"
"20111",2376182,74,0,"1",.,"A",.,"A",75,"D"
"20111",2376982,36,0,"1",.,"A",.,"A",110,"D"
"20111",2377032,39,0,"1",30,"D",.,"A",150,"D"
"20111",2377132,20,0,"1",.,"A",.,"A",40,"D"
"20111",2380135,38,0,"1",150,"D",.,"A",.,"A"
"20111",2381085,26,0,"1",15,"D",5,"D",.,"A"
"20111",2387022,28,0,"1",0,"D",10,"D",0,"D"
"20111",2387155,32,0,"1",120,"D",.,"A",.,"A"
"20111",2391522,19,0,"1",.,"A",.,"A",0,"D"
"20111",2393623,23,0,"1",20,"D",.,"A",.,"A"
"20111",2394084,22,0,"1",0,"D",.,"A",.,"A"
"20111",2395255,42,0,"1",.,"A",.,"A",60,"D"
"20111",2398115,28,0,"1",.,"A",5,"D",.,"A"
"20111",2400103,20,0,"1",.,"A",20,"D",.,"A"
"20111",2401794,24,0,"1",.,"A",.,"A",75,"D"
"20111",2402955,27,0,"1",65,"D",3,"D",15,"D"
"20111",2403024,34,0,"1",.,"A",.,"A",0,"D"
"20111",2404213,31,0,"1",15,"D",.,"A",.,"A"
"20111",2405144,21,0,"1",.,"A",.,"A",140,"D"
"20111",2405154,31,0,"1",.,"A",.,"A",180,"D"
"20111",2405285,25,0,"1",10,"D",.,"A",.,"A"
"20111",2405542,22,0,"1",15,"D",.,"A",.,"A"
"20111",2408025,37,0,"1",75,"D",.,"A",10,"D"
"20111",2409582,25,0,"1",105,"D",.,"A",.,"A"
"20112",2228235,43,0,"1",.,"A",.,"A",83,"F"
"20112",2228645,29,0,"1",.,"A",.,"A",60,"D"
"20112",2229095,31,0,"1",50,"D",.,"A",.,"A"
"20112",2230705,29,0,"1",5,"D",.,"A",.,"A"
"20112",2230835,81,0,"1",20,"D",.,"A",.,"A"
"20112",2230985,33,0,"1",.,"A",.,"A",20,"D"
"20112",2230995,52,0,"1",.,"A",.,"A",20,"D"
"20112",2231455,26,0,"1",0,"D",.,"A",.,"A"
"20112",2231825,67,0,"1",60,"D",.,"A",.,"A"
"20112",2234755,53,0,"1",.,"A",.,"A",100,"D"
"20112",2235645,48,0,"1",75,"D",.,"A",.,"A"
"20112",2236965,68,0,"1",120,"D",.,"A",.,"A"
"20112",2236975,63,0,"1",120,"D",.,"A",.,"A"
"20112",2237155,25,0,"1",20,"D",.,"A",.,"A"
"20112",2237365,43,0,"1",0,"D",.,"A",.,"A"
"20112",2237695,67,0,"1",.,"A",.,"A",34,"D"
"20112",2237995,37,0,"1",0,"D",.,"A",.,"A"
"20112",2239055,29,0,"1",15,"D",.,"A",.,"A"
"20112",2239715,65,0,"1",150,"D",.,"A",.,"A"
"20112",2242465,72,0,"1",.,"A",.,"A",75,"D"
"20112",2242675,31,0,"1",.,"A",0,"D",.,"A"
"20112",2243555,74,0,"1",.,"A",.,"A",60,"D"
"20112",2243645,89,0,"1",.,"A",.,"A",20,"D"
"20112",2244075,47,0,"1",100,"D",.,"A",.,"A"
"20112",2244765,37,0,"1",0,"D",.,"A",.,"A"
"20112",2246455,61,0,"1",20,"D",.,"A",.,"A"
"20112",2246975,50,0,"1",35,"D",.,"A",0,"D"
"20112",2247015,52,0,"1",.,"A",.,"A",40,"D"
"20112",2247745,55,0,"1",.,"A",.,"A",120,"D"
"20112",2248015,29,0,"1",.,"A",.,"A",.,"A"
"20112",2249735,40,0,"1",.,"A",.,"A",300,"D"
"20112",2250545,45,0,"1",.,"A",.,"A",100,"D"
"20112",2250645,38,0,"1",.,"A",.,"A",300,"D"
"20112",2251335,56,0,"1",.,"A",.,"A",.,"A"
"20112",2251655,83,0,"1",.,"A",.,"A",0,"D"
"20112",2252095,45,0,"1",26,"D",.,"A",.,"A"
"20112",2252185,50,0,"1",.,"A",.,"A",0,"D"
"20112",2252575,36,0,"1",16,"D",.,"A",.,"A"
"20112",2253195,43,0,"1",60,"D",.,"A",.,"A"
"20112",2253495,33,0,"1",60,"D",.,"A",.,"A"
"20112",2253525,30,0,"1",24,"D",.,"A",.,"A"
"20112",2254105,42,0,"1",.,"A",1,"D",.,"A"
"20112",2254445,43,0,"1",4,"D",.,"A",.,"A"
"20112",2254645,35,0,"1",.,"A",.,"A",120,"D"
"20112",2255115,42,0,"1",270,"D",.,"A",.,"A"
"20112",2255125,30,0,"1",25,"D",.,"A",.,"A"
"20112",2255175,45,0,"1",148,"D",.,"A",.,"A"
"20112",2255205,46,0,"1",.,"A",.,"A",21,"D"
"20112",2255385,32,0,"1",10,"D",.,"A",.,"A"
"20112",2255575,34,0,"1",5,"D",.,"A",.,"A"
"20112",2255745,81,0,"1",20,"D",.,"A",.,"A"
"20112",2256195,27,0,"1",.,"A",2,"D",.,"A"
"20112",2257545,42,0,"1",200,"D",.,"A",.,"A"
"20112",2257735,47,0,"1",20,"D",.,"A",.,"A"
"20112",2258015,34,0,"1",.,"A",.,"A",90,"D"
"20112",2259565,27,0,"1",40,"D",.,"A",.,"A"
"20112",2259725,23,0,"1",135,"D",.,"A",.,"A"
"20112",2260045,32,0,"1",40,"D",.,"A",.,"A"
"20112",2260055,46,0,"1",50,"D",.,"A",.,"A"
"20112",2262025,46,0,"1",.,"A",.,"A",45,"D"
"20112",2262505,49,0,"1",.,"A",.,"A",0,"D"
"20112",2264725,35,0,"1",0,"D",.,"A",.,"A"
"20112",2265005,49,0,"1",20,"D",.,"A",.,"A"
"20112",2265055,34,0,"1",.,"A",.,"A",50,"D"
"20112",2267165,64,0,"1",.,"A",.,"A",20,"D"
"20112",2267455,47,0,"1",.,"A",.,"A",30,"D"
"20112",2268115,39,0,"1",.,"A",.,"A",149,"D"
"20112",2269005,46,0,"1",50,"D",.,"A",.,"A"
"20112",2269365,34,0,"1",2,"D",.,"A",.,"A"
"20112",2269765,78,0,"1",.,"A",1,"D",.,"A"
"20112",2269935,31,0,"1",.,"A",30,"D",.,"A"
"20112",2270375,40,0,"1",0,"D",.,"A",.,"A"
"20112",2270555,52,0,"1",25,"D",.,"A",.,"A"
"20112",2271825,25,0,"1",.,"A",.,"A",60,"D"
"20112",2272655,29,0,"1",20,"D",.,"A",.,"A"
"20112",2273795,71,0,"1",.,"A",.,"A",40,"D"
"20112",2274115,32,0,"1",.,"A",.,"A",50,"D"
"20112",2274805,40,0,"1",75,"D",.,"A",.,"A"
"20112",2274825,21,0,"1",.,"A",.,"A",120,"D"
"20112",2274895,43,0,"1",80,"D",.,"A",.,"A"
"20112",2275225,36,0,"1",20,"D",.,"A",.,"A"
"20112",2275785,32,0,"1",.,"A",.,"A",40,"D"
"20112",2277905,69,0,"1",.,"A",.,"A",330,"D"
"20112",2278865,70,0,"1",.,"A",0,"D",.,"A"
"20112",2281955,37,0,"1",45,"D",.,"A",.,"A"
"20112",2283155,32,0,"1",60,"D",.,"A",.,"A"
"20112",2284435,61,0,"1",21,"D",.,"A",.,"A"
"20112",2285095,53,0,"1",300,"D",.,"A",.,"A"
"20112",2285125,28,0,"1",.,"A",.,"A",110,"D"
"20112",2285625,54,0,"1",.,"A",0,"D",.,"A"
"20112",2287385,31,0,"1",.,"A",.,"A",100,"D"
"20112",2288795,38,0,"1",60,"D",.,"A",40,"D"
"20112",2289275,52,0,"1",50,"D",.,"A",.,"A"
"20112",2290185,21,0,"1",0,"D",.,"A",.,"A"
"20112",2290915,41,0,"1",40,"D",.,"A",.,"A"
"20112",2291435,149,0,"1",.,"A",.,"A",213,"D"
"20112",2291715,37,0,"1",.,"A",.,"A",103,"F"
"20112",2291745,31,0,"1",.,"A",.,"A",120,"D"
"20112",2291945,49,0,"1",.,"A",.,"A",100,"D"
"20112",2292235,54,0,"1",26,"D",.,"A",.,"A"
"20112",2292295,22,0,"1",10,"D",.,"A",.,"A"
"20112",2292355,52,0,"1",10,"D",.,"A",.,"A"
"20112",2293095,47,0,"1",.,"A",.,"A",0,"D"
"20112",2293185,34,0,"1",0,"D",.,"A",.,"A"
"20112",2293555,80,0,"1",.,"A",.,"A",20,"D"
"20112",2293795,63,0,"1",.,"A",1,"D",.,"A"
"20112",2294655,46,0,"1",.,"A",.,"A",20,"D"
"20112",2295055,49,0,"1",.,"A",.,"A",60,"D"
"20112",2296455,22,0,"1",0,"D",.,"A",.,"A"
"20112",2296555,44,0,"1",20,"D",.,"A",.,"A"
"20112",2296585,44,0,"1",30,"D",.,"A",10,"D"
"20112",2296745,23,0,"1",.,"A",.,"A",.,"A"
"20112",2296965,48,0,"1",0,"D",.,"A",.,"A"
"20112",2297215,61,0,"1",.,"A",.,"A",17,"D"
"20112",2297875,26,0,"1",50,"D",.,"A",.,"A"
"20112",2298925,50,0,"1",20,"D",.,"A",.,"A"
"20112",2299145,53,0,"1",.,"A",.,"A",20,"D"
"20112",2299925,62,0,"1",.,"A",.,"A",100,"D"
"20112",2301505,31,0,"1",20,"D",.,"A",.,"A"
"20112",2301645,30,0,"1",15,"D",.,"A",.,"A"
"20112",2301675,54,0,"1",.,"A",.,"A",45,"D"
"20112",2302575,56,0,"1",70,"D",.,"A",.,"A"
"20112",2303135,36,0,"1",15,"D",.,"A",.,"A"
"20112",2303215,43,0,"1",20,"D",.,"A",.,"A"
"20112",2303445,40,0,"1",.,"A",.,"A",25,"D"
"20112",2304845,70,0,"1",5,"D",.,"A",.,"A"
"20112",2305055,56,0,"1",0,"D",.,"A",.,"A"
"20112",2305115,27,0,"1",.,"A",.,"A",90,"D"
"20112",2305965,34,0,"1",.,"A",.,"A",75,"D"
"20112",2306165,62,0,"1",20,"D",.,"A",.,"A"
"20112",2306445,44,0,"1",6,"D",.,"A",.,"A"
"20112",2307695,36,0,"1",90,"D",.,"A",.,"A"
"20112",2308474,28,0,"1",128,"D",.,"A",.,"A"
"20112",2308494,37,0,"1",.,"A",.,"A",60,"D"
"20112",2308544,26,0,"1",60,"D",.,"A",.,"A"
"20112",2308584,27,0,"1",.,"A",.,"A",.,"A"
"20112",2308824,28,0,"1",25,"D",.,"A",.,"A"
"20112",2309774,28,0,"1",50,"D",.,"A",.,"A"
"20112",2309934,36,0,"1",20,"D",.,"A",.,"A"
"20112",2310094,59,0,"1",.,"A",.,"A",25,"D"
"20112",2310134,81,0,"1",5,"D",.,"A",.,"A"
"20112",2310324,26,0,"1",40,"D",.,"A",.,"A"
"20112",2310494,52,0,"1",40,"D",.,"A",.,"A"
"20112",2310704,34,0,"1",.,"A",12,"D",.,"A"
"20112",2310924,66,0,"1",10,"D",.,"A",130,"D"
"20112",2311034,42,0,"1",.,"A",.,"A",50,"D"
"20112",2311284,29,0,"1",0,"D",.,"A",.,"A"
"20112",2311404,42,0,"1",80,"D",.,"A",.,"A"
"20112",2311814,67,0,"1",40,"D",.,"A",50,"D"
"20112",2312134,75,0,"1",240,"D",.,"A",.,"A"
"20112",2312654,35,0,"1",.,"A",.,"A",60,"D"
"20112",2312964,32,0,"1",50,"D",.,"A",.,"A"
"20112",2313254,52,0,"1",.,"A",.,"A",50,"D"
"20112",2315074,59,0,"1",.,"A",.,"A",60,"D"
"20112",2315654,56,0,"1",20,"D",.,"A",.,"A"
"20112",2315844,79,0,"1",.,"A",.,"A",27,"D"
"20112",2315884,26,0,"1",.,"A",.,"A",180,"D"
"20112",2316274,92,0,"1",.,"A",.,"A",20,"D"
"20112",2316354,35,0,"1",.,"A",.,"A",255,"D"
"20112",2316454,33,0,"1",40,"D",.,"A",.,"A"
"20112",2317584,21,0,"1",.,"A",.,"A",.,"A"
"20112",2317614,52,0,"1",0,"D",.,"A",.,"A"
"20112",2318234,51,0,"1",0,"D",.,"A",.,"A"
"20112",2318344,34,0,"1",.,"A",.,"A",20,"D"
"20112",2318444,47,0,"1",.,"A",.,"A",200,"D"
"20112",2318584,30,0,"1",.,"A",.,"A",20,"D"
"20112",2318934,38,0,"1",30,"D",.,"A",.,"A"
"20112",2318974,32,0,"1",2,"D",.,"A",.,"A"
"20112",2319084,39,0,"1",15,"D",.,"A",.,"A"
"20112",2319844,24,0,"1",163,"D",.,"A",.,"A"
"20112",2320614,37,0,"1",15,"D",.,"A",.,"A"
"20112",2321414,45,0,"1",15,"D",.,"A",.,"A"
"20112",2321554,34,0,"1",.,"A",.,"A",30,"D"
"20112",2321984,31,0,"1",35,"D",.,"A",.,"A"
"20112",2322004,42,0,"1",25,"D",.,"A",.,"A"
"20112",2322114,41,0,"1",.,"A",.,"A",66,"D"
"20112",2322644,27,0,"1",14,"D",.,"A",.,"A"
"20112",2322714,23,0,"1",.,"A",.,"A",0,"D"
"20112",2323174,48,0,"1",.,"A",.,"A",20,"D"
"20112",2323284,22,0,"1",30,"D",.,"A",.,"A"
"20112",2323704,22,0,"1",.,"A",.,"A",.,"A"
"20112",2324114,62,0,"1",5,"D",.,"A",.,"A"
"20112",2324225,57,0,"1",30,"D",.,"A",.,"A"
"20112",2324394,114,0,"1",0,"D",.,"A",.,"A"
"20112",2325254,41,0,"1",120,"D",.,"A",.,"A"
"20112",2325564,35,0,"1",40,"D",.,"A",.,"A"
"20112",2325664,30,0,"1",14,"D",.,"A",.,"A"
"20112",2326034,29,0,"1",100,"D",.,"A",.,"A"
"20112",2326044,48,0,"1",.,"A",.,"A",25,"D"
"20112",2327244,48,0,"1",20,"D",.,"A",.,"A"
"20112",2327504,70,0,"1",180,"D",.,"A",30,"D"
"20112",2327534,29,0,"1",400,"D",.,"A",.,"A"
"20112",2327854,52,0,"1",.,"A",.,"A",100,"D"
"20112",2327924,39,0,"1",0,"D",.,"A",.,"A"
"20112",2327994,48,0,"1",3,"D",.,"A",.,"A"
"20112",2328064,59,0,"1",.,"A",.,"A",100,"D"
"20112",2328254,60,0,"1",.,"A",.,"A",150,"D"
"20112",2328544,49,0,"1",.,"A",.,"A",20,"D"
"20112",2328594,20,0,"1",6,"D",.,"A",.,"A"
"20112",2328614,31,0,"1",.,"A",.,"A",180,"D"
"20112",2328874,47,0,"1",30,"D",.,"A",.,"A"
"20112",2328914,61,0,"1",.,"A",.,"A",30,"D"
"20112",2328924,56,0,"1",50,"D",.,"A",.,"A"
"20112",2328984,34,0,"1",10,"D",.,"A",.,"A"
"20112",2329164,38,0,"1",10,"D",.,"A",.,"A"
"20112",2329464,45,0,"1",50,"D",.,"A",.,"A"
"20112",2329574,58,0,"1",30,"D",.,"A",.,"A"
"20112",2329604,62,0,"1",.,"A",.,"A",30,"D"
"20112",2329984,35,0,"1",.,"A",.,"A",150,"D"
"20112",2330334,54,0,"1",40,"D",.,"A",.,"A"
"20112",2330744,51,0,"1",60,"D",0,"D",.,"A"
"20112",2331044,53,0,"1",.,"A",.,"A",100,"D"
"20112",2331284,49,0,"1",20,"D",.,"A",.,"A"
"20112",2331524,26,0,"1",.,"A",.,"A",105,"D"
"20112",2332364,30,0,"1",20,"D",.,"A",.,"A"
"20112",2333284,41,0,"1",.,"A",.,"A",20,"D"
"20112",2333354,49,0,"1",50,"D",.,"A",.,"A"
"20112",2333744,86,0,"1",.,"A",.,"A",30,"D"
"20112",2334464,20,0,"1",.,"A",.,"A",20,"D"
"20112",2334514,29,0,"1",30,"D",.,"A",.,"A"
"20112",2334804,20,0,"1",.,"A",.,"A",60,"D"
"20112",2335084,41,0,"1",80,"D",.,"A",.,"A"
"20112",2335194,41,0,"1",.,"A",.,"A",0,"D"
"20112",2335294,34,0,"1",46,"D",.,"A",.,"A"
"20112",2335334,51,0,"1",.,"A",.,"A",.,"A"
"20112",2335564,46,0,"1",.,"A",.,"A",0,"D"
"20112",2335744,56,0,"1",40,"D",.,"A",.,"A"
"20112",2335894,18,0,"1",.,"A",.,"A",.,"A"
"20112",2335914,27,0,"1",.,"A",.,"A",150,"D"
"20112",2335924,47,0,"1",90,"D",.,"A",.,"A"
"20112",2336044,25,0,"1",30,"D",.,"A",.,"A"
"20112",2336234,83,0,"1",40,"D",.,"A",.,"A"
"20112",2336444,79,0,"1",56,"D",.,"A",45,"D"
"20112",2336925,43,0,"1",65,"D",.,"A",.,"A"
"20112",2337244,25,0,"1",.,"A",.,"A",60,"D"
"20112",2337794,54,0,"1",.,"A",.,"A",10,"D"
"20112",2338634,65,0,"1",.,"A",.,"A",100,"D"
"20112",2339164,36,0,"1",30,"D",.,"A",.,"A"
"20112",2339994,43,0,"1",110,"D",.,"A",.,"A"
"20112",2340144,29,0,"1",100,"D",.,"A",.,"A"
"20112",2340264,74,0,"1",15,"D",.,"A",.,"A"
"20112",2340494,23,0,"1",.,"A",25,"D",.,"A"
"20112",2340534,50,0,"1",30,"D",.,"A",150,"D"
"20112",2340544,50,0,"1",10,"D",.,"A",.,"A"
"20112",2341254,65,0,"1",8,"D",.,"A",.,"A"
"20112",2341454,78,0,"1",300,"D",.,"A",.,"A"
"20112",2341514,38,0,"1",5,"D",.,"A",.,"A"
"20112",2341854,45,0,"1",30,"D",.,"A",.,"A"
"20112",2341944,37,0,"1",0,"D",.,"A",.,"A"
"20112",2343183,51,0,"1",30,"D",.,"A",.,"A"
"20112",2343205,44,0,"1",0,"D",.,"A",.,"A"
"20112",2343293,44,0,"1",30,"D",.,"A",.,"A"
"20112",2343733,47,0,"1",0,"D",.,"A",.,"A"
"20112",2344003,52,0,"1",.,"A",.,"A",90,"D"
"20112",2344043,36,0,"1",90,"D",.,"A",.,"A"
"20112",2344463,67,0,"1",20,"D",.,"A",.,"A"
"20112",2344573,39,0,"1",25,"D",.,"A",.,"A"
"20112",2344603,30,0,"1",12,"D",.,"A",.,"A"
"20112",2344693,42,0,"1",25,"D",.,"A",.,"A"
"20112",2344813,43,0,"1",0,"D",1,"D",.,"A"
"20112",2344833,63,0,"1",.,"A",.,"A",105,"D"
"20112",2344963,49,0,"1",0,"D",.,"A",.,"A"
"20112",2345083,71,0,"1",147,"D",.,"A",.,"A"
"20112",2345463,38,0,"1",80,"D",.,"A",.,"A"
"20112",2345623,25,0,"1",90,"D",.,"A",.,"A"
"20112",2345733,28,0,"1",15,"D",.,"A",.,"A"
"20112",2346063,23,0,"1",15,"D",.,"A",.,"A"
"20112",2346133,40,0,"1",20,"D",.,"A",0,"D"
"20112",2346183,30,0,"1",20,"D",.,"A",.,"A"
"20112",2346273,25,0,"1",.,"A",.,"A",120,"D"
"20112",2346543,44,0,"1",20,"D",.,"A",.,"A"
"20112",2346643,62,0,"1",.,"A",.,"A",20,"D"
"20112",2346823,50,0,"1",.,"A",.,"A",60,"D"
"20112",2347013,32,0,"1",.,"A",.,"A",135,"D"
"20112",2347233,44,0,"1",.,"A",.,"A",100,"D"
"20112",2347553,69,0,"1",.,"A",.,"A",30,"D"
"20112",2347583,21,0,"1",0,"D",.,"A",.,"A"
"20112",2347913,37,0,"1",30,"D",.,"A",.,"A"
"20112",2348163,20,0,"1",.,"A",.,"A",545,"D"
"20112",2348353,59,0,"1",.,"A",.,"A",0,"D"
"20112",2349203,26,0,"1",.,"A",.,"A",160,"D"
"20112",2349263,52,0,"1",30,"D",.,"A",.,"A"
"20112",2349283,37,0,"1",20,"D",.,"A",.,"A"
"20112",2349323,56,0,"1",.,"A",.,"A",0,"D"
"20112",2349533,34,0,"1",.,"A",1,"D",.,"A"
"20112",2349593,49,0,"1",.,"A",.,"A",0,"D"
"20112",2349634,64,0,"1",.,"A",.,"A",180,"D"
"20112",2349663,51,0,"1",38,"D",.,"A",.,"A"
"20112",2350123,45,0,"1",.,"A",.,"A",20,"D"
"20112",2350153,24,0,"1",20,"D",.,"A",10,"D"
