"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20103",2241752,34,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2242432,66,0,"1","100","D",1,"D",0,"D","2","D"
"20103",2242603,58,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2243043,41,0,"1","100","D",.,"A",14,"D","2","D"
"20103",2243603,46,0,"1","110","D",.,"A",160,"D","2","D"
"20103",2243972,66,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2244043,47,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2244442,31,0,"1","170","D",.,"A",25,"D","2","D"
"20103",2245002,61,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2246533,72,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2247492,38,0,"1","100","D",.,"A",336,"D","2","D"
"20103",2247783,37,0,"1","110","D",.,"A",120,"D","2","D"
"20103",2248123,71,0,"1","100","D",.,"A",60,"D","2","D"
"20103",2248192,55,0,"1","100","D",1,"D",0,"D","2","D"
"20103",2248323,37,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2248872,34,0,"1","100","D",.,"A",400,"D","2","D"
"20103",2250472,42,0,"1","100","D",.,"A",421,"D","2","D"
"20103",2250592,41,0,"1","110","D",.,"A",100,"D","2","D"
"20103",2256052,27,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2256283,51,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2256502,29,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2257252,23,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2257453,37,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2260365,37,0,"1","100","D",.,"A",196,"D","2","D"
"20103",2262022,50,0,"1","180","D",.,"A",17,"D","2","D"
"20103",2262173,43,0,"1","100","D",0.5,"D",13,"D","2","D"
"20103",2262502,53,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2262863,39,0,"1","100","D",0.1,"D",226,"D","2","D"
"20103",2263772,32,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2265313,45,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2267052,38,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2267103,37,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2267284,27,0,"1","100","D",.,"A",70,"D","2","D"
"20103",2267852,65,0,"1","100","D",.,"A",350,"D","2","D"
"20103",2267852,66,0,"1","100","D",.,"A",275,"D","2","D"
"20103",2269552,47,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2269552,48,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2269903,60,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2269942,41,0,"1","100","D",.,"A",150,"D","2","D"
"20103",2270152,40,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2271643,54,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2271913,44,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2273653,81,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2274442,74,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2274942,56,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2275852,30,0,"1","100","D",.,"A",550,"D","2","D"
"20103",2276043,28,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2278502,55,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2279032,59,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2282722,67,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2282722,68,0,"1","100","D",.,"A",250,"D","2","D"
"20103",2283982,39,0,"1","100","D",.,"A",300,"D","2","D"
"20103",2283992,34,0,"1","100","D",.,"A",140,"D","2","D"
"20103",2284412,63,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2286913,45,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2288733,45,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2289262,34,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2290742,36,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2291543,47,0,"1","110","D",.,"A",125,"D","2","D"
"20103",2292473,61,0,"1","100","D",.,"A",50,"D","2","D"
"20103",2293462,79,0,"1","160","D",.,"A",.,"A","1","D"
"20103",2294022,48,0,"1","200","D",.,"A",78,"D","2","D"
"20103",2297042,43,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2299253,49,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2299922,47,0,"1","110","D",.,"A",.,"A","1","D"
"20103",2300522,39,0,"1","130","D",.,"A",.,"A","1","D"
"20103",2301823,22,0,"1","100","D",.,"A",70,"D","2","D"
"20103",2302093,27,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2302393,54,0,"1","110","D",.,"A",20,"D","2","D"
"20103",2303725,53,0,"1","100","D",.,"A",300,"D","2","D"
"20103",2303953,63,0,"1","200","D",.,"A",200,"D","2","D"
"20103",2304522,33,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2305653,23,0,"1","100","D",.,"A",80,"D","2","D"
"20103",2306222,48,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2309025,34,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2310902,22,0,"1","110","D",.,"A",93,"D","2","D"
"20103",2311024,22,0,"1","110","D",.,"A",680,"D","2","D"
"20103",2313495,48,0,"1","100","D",.,"A",200,"D","2","D"
"20103",2317385,27,0,"1","200","D",.,"A",.,"A","1","D"
"20103",2320812,25,0,"1","110","D",.,"A",60,"D","2","D"
"20103",2320812,26,0,"1","160","D",.,"A",90,"D","2","D"
"20103",2327054,27,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2331495,51,0,"1","100","D",.,"A",200,"D","2","D"
"20103",2334884,24,0,"1","110","D",.,"A",50,"D","2","D"
"20103",2335764,29,0,"1","100","D",.,"A",.,"A","1","D"
"20103",2335764,30,0,"1","100","D",.,"A",53,"D","2","D"
"20103",2340932,20,0,"1","160","D",.,"A",150,"D","2","D"
"20104",2198525,77,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2199255,76,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2199825,106,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2200125,77,0,"1","100","D",.,"A",303,"D","2","D"
"20104",2201295,31,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2201335,44,0,"1","100","D",.,"A",150,"D","2","D"
"20104",2203685,49,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2203765,93,0,"1","160","D",.,"A",200,"D","2","D"
"20104",2204195,37,0,"1","100","D",1,"D",0,"D","2","D"
"20104",2204375,37,0,"1","100","D",.,"A",40,"D","2","D"
"20104",2205685,31,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2206145,40,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2206205,47,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2206835,67,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2207285,60,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2208165,31,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2208665,38,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2208695,85,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2208825,49,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2208825,50,0,"1","100","D",.,"A",600,"D","2","D"
"20104",2209415,41,0,"1","170","D",.,"A",16,"D","2","D"
"20104",2209615,63,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2211395,63,0,"1","100","D",.,"A",186,"D","2","D"
"20104",2212445,54,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2213315,54,0,"1","180","D",.,"A",.,"A","1","D"
"20104",2214305,76,0,"1","110","D",1,"D",0,"D","2","D"
"20104",2214345,74,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2215125,44,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2215375,76,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2216745,58,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2216825,52,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2219175,45,0,"1","100","D",.,"A",33,"D","2","D"
"20104",2219495,46,0,"1","100","D",.,"A",249,"D","2","D"
"20104",2220725,46,0,"1","100","D",.,"A",90,"D","2","D"
"20104",2221505,37,0,"1","100","D",.,"A",980,"D","2","D"
"20104",2222445,49,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2223665,67,0,"1","100","D",.,"A",30,"D","2","D"
"20104",2223965,52,0,"1","100","D",.,"A",160,"D","2","D"
"20104",2227535,59,0,"1","100","D",.,"A",54,"D","2","D"
"20104",2227884,34,0,"1","100","D",1,"D",0,"D","2","D"
"20104",2228114,70,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2228184,36,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2228233,32,0,"1","100","D",.,"A",200,"D","2","D"
"20104",2229434,74,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2229434,75,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2229434,76,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2229434,77,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2229454,58,0,"1","110","D",.,"A",20,"D","2","D"
"20104",2229454,59,0,"1","100","D",.,"A",50,"D","2","D"
"20104",2229814,57,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2231095,30,0,"1","200","D",.,"A",.,"A","1","D"
"20104",2231924,32,0,"1","100","D",.,"A",4000,"D","2","D"
"20104",2233434,24,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2234084,69,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2234884,79,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2235744,57,0,"1","100","D",.,"A",300,"D","2","D"
"20104",2236064,21,0,"1","100","D",.,"A",276,"F","2","D"
"20104",2236233,50,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2236804,34,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2237374,43,0,"1","100","D",.,"A",35,"D","2","D"
"20104",2237874,30,0,"1","100","D",.,"A",56,"D","2","D"
"20104",2240013,70,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2240013,71,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2240864,68,0,"1","160","D",.,"A",.,"A","1","D"
"20104",2241513,50,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2242813,52,0,"1","200","D",.,"A",311,"D","2","D"
"20104",2243553,56,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2246534,66,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2251053,80,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2251333,46,0,"1","100","D",.,"A",500,"D","2","D"
"20104",2253634,45,0,"1","100","D",.,"A",1000,"D","2","D"
"20104",2254063,61,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2254944,80,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2256694,31,0,"1","100","D",.,"A",2000,"D","2","D"
"20104",2260123,39,0,"1","100","D",.,"A",40,"D","2","D"
"20104",2261074,46,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2262763,25,0,"1","100","D",.,"A",276,"F","2","D"
"20104",2264324,86,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2264923,44,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2265874,63,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2265874,64,0,"1","110","D",0.8,"D",80,"D","2","D"
"20104",2266753,34,0,"1","100","D",.,"A",211,"D","2","D"
"20104",2267533,41,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2268504,55,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2269203,30,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2269553,61,0,"1","100","D",.,"A",337,"D","2","D"
"20104",2269943,39,0,"1","100","D",.,"A",30,"D","2","D"
"20104",2270504,35,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2271424,47,0,"1","100","D",.,"A",60,"D","2","D"
"20104",2273654,82,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2273654,83,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2275333,78,0,"1","100","D",.,"A",220,"D","2","D"
"20104",2276263,86,0,"1","100","D",.,"A",1100,"D","2","D"
"20104",2278124,64,0,"1","110","D",.,"A",135,"D","2","D"
"20104",2278214,44,0,"1","100","D",.,"A",425,"D","2","D"
"20104",2278253,67,0,"1","100","D",1,"D",0,"D","2","D"
"20104",2278773,46,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2278894,51,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2281423,50,0,"1","200","D",.,"A",.,"A","1","D"
"20104",2285234,37,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2285234,38,0,"1","200","D",.,"A",.,"A","1","D"
"20104",2287914,67,0,"1","110","D",.,"A",1300,"D","2","D"
"20104",2288723,63,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2291003,29,0,"1","100","D",.,"A",300,"D","2","D"
"20104",2291263,29,0,"1","100","D",.,"A",50,"D","2","D"
"20104",2291294,53,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2297994,36,0,"1","110","D",.,"A",36,"D","2","D"
"20104",2299424,51,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2300344,45,0,"1","100","D",.,"A",185,"D","2","D"
"20104",2300433,55,0,"1","100","D",.,"A",200,"D","2","D"
"20104",2303153,47,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2305404,61,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2306073,33,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2306223,51,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2306473,23,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2307153,83,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2308102,23,0,"1","100","D",.,"A",425,"D","2","D"
"20104",2308432,63,0,"1","100","D",.,"A",700,"D","2","D"
"20104",2308462,27,0,"1","100","D",.,"A",100,"D","2","D"
"20104",2310642,69,0,"1","150","D",.,"A",.,"A","1","D"
"20104",2313622,27,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2314642,55,0,"1","110","D",.,"A",35,"D","2","D"
"20104",2315172,37,0,"1","100","D",.,"A",300,"D","2","D"
"20104",2315582,34,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2315652,44,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2315852,62,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2316124,48,0,"1","110","D",.,"A",171,"D","2","D"
"20104",2317512,50,0,"1","100","D",0.8,"D",22,"D","2","D"
"20104",2318202,36,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2318502,69,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2318502,70,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2319012,66,0,"1","100","D",.,"A",90,"D","2","D"
"20104",2319492,65,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2319492,66,0,"1","100","D",.,"A",115,"D","2","D"
"20104",2320002,56,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2320002,57,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2322252,72,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2322392,32,0,"1","100","D",.,"A",29,"D","2","D"
"20104",2322882,74,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2323032,51,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2324382,24,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2324472,47,0,"1","110","D",.,"A",125,"D","2","D"
"20104",2325002,40,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2325972,38,0,"1","110","D",.,"A",300,"D","2","D"
"20104",2329482,25,0,"1","110","D",.,"A",82,"D","2","D"
"20104",2330002,32,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2330262,36,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2331922,60,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2332322,36,0,"1","100","D",.,"A",80,"D","2","D"
"20104",2335222,31,0,"1","100","D",.,"A",275,"D","2","D"
"20104",2335922,48,0,"1","100","D",1,"D",0,"D","2","D"
"20104",2336182,39,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2336222,41,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2336682,42,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2338582,50,0,"1","110","D",.,"A",55,"D","2","D"
"20104",2338582,51,0,"1","110","D",.,"A",20,"D","2","D"
"20104",2338802,60,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2338922,61,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2339052,38,0,"1","100","D",.,"A",1565,"D","2","D"
"20104",2342452,38,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2343725,33,0,"1","100","D",.,"A",822,"D","2","D"
"20104",2343725,34,0,"1","110","D",.,"A",.,"A","1","D"
"20104",2350764,38,0,"1","100","D",.,"A",190,"D","2","D"
"20104",2351925,39,0,"1","100","D",.,"A",374,"D","2","D"
"20104",2353735,36,0,"1","110","D",1,"D",0,"D","2","D"
"20104",2355704,39,0,"1","100","D",.,"A",100,"D","2","D"
"20104",2361295,43,0,"1","110","D",.,"A",60,"D","2","D"
"20104",2363975,32,0,"1","180","D",.,"A",45,"D","2","D"
"20104",2367774,60,0,"1","200","D",.,"A",500,"D","2","D"
"20104",2371334,39,0,"1","100","D",.,"A",.,"A","1","D"
"20104",2374964,26,0,"1","180","D",1,"D",0,"D","2","D"
"20115",2228234,32,0,"1","100","D",.,"A",100,"D","2","D"
"20115",2229435,93,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2230365,40,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2230565,74,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2231104,56,0,"1","100","D",.,"A",362,"F","2","D"
"20115",2233015,71,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2233435,43,0,"1","100","D",.,"A",80,"D","2","D"
"20115",2233694,43,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2235454,100,0,"1","200","D",.,"A",.,"A","1","D"
"20115",2235624,20,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2235624,21,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2235745,63,0,"1","100","D",.,"A",200,"D","2","D"
"20115",2236065,21,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2236245,81,0,"1","150","D",.,"A",.,"A","1","D"
"20115",2239524,55,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2240014,52,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2241095,53,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2241095,54,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2241675,55,0,"1","100","D",.,"A",290,"D","2","D"
"20115",2243384,36,0,"1","100","D",.,"A",294,"D","2","D"
"20115",2243554,59,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2244365,60,0,"1","100","D",1,"D",0,"D","2","D"
"20115",2244425,96,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2250034,55,0,"1","100","D",.,"A",219,"D","2","D"
"20115",2252535,55,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2252894,49,0,"1","100","D",.,"A",189,"D","2","D"
"20115",2258284,70,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2259385,55,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2259665,40,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2261775,55,0,"1","100","D",.,"A",160,"D","2","D"
"20115",2263024,32,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2263124,35,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2264325,75,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2265875,74,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2265875,75,0,"1","180","D",.,"A",.,"A","1","D"
"20115",2269764,73,0,"1","100","D",.,"A",327,"D","2","D"
"20115",2269944,29,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2270505,41,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2273955,70,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2274485,52,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2274934,48,0,"1","100","D",1,"D",0,"D","2","D"
"20115",2276045,39,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2276204,43,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2278364,65,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2278895,50,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2281954,23,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2281954,24,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2282775,59,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2282775,60,0,"1","100","D",.,"A",500,"D","2","D"
"20115",2287924,52,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2287924,53,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2289924,72,0,"1","110","D",.,"A",1102,"D","2","D"
"20115",2291004,32,0,"1","100","D",.,"A",150,"D","2","D"
"20115",2291264,29,0,"1","100","D",.,"A",50,"D","2","D"
"20115",2294834,57,0,"1","110","D",.,"A",120,"D","2","D"
"20115",2294834,58,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2296495,40,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2297535,71,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2300434,57,0,"1","100","D",.,"A",50,"D","2","D"
"20115",2302804,34,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2303154,61,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2304735,27,0,"1","100","D",.,"A",550,"D","2","D"
"20115",2306455,46,0,"1","100","D",.,"A",900,"D","2","D"
"20115",2307154,84,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2307154,85,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2308983,40,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2308983,41,0,"1","110","D",.,"A",27,"D","2","D"
"20115",2310193,137,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2310193,138,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2310193,139,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2310193,140,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2310193,141,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2310193,142,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2310193,143,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2310273,39,0,"1","100","D",.,"A",72,"D","2","D"
"20115",2310733,74,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2310733,75,0,"1","100","D",.,"A",125,"D","2","D"
"20115",2310733,76,0,"1","110","D",.,"A",88,"D","2","D"
"20115",2313623,28,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2313973,73,0,"1","100","D",.,"A",45,"D","2","D"
"20115",2318463,64,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2319493,66,0,"1","100","D",.,"A",115,"D","2","D"
"20115",2324503,30,0,"1","100","D",.,"A",1,"D","2","D"
"20115",2330063,29,0,"1","180","D",.,"A",.,"A","1","D"
"20115",2331923,45,0,"1","100","D",.,"A",199,"D","2","D"
"20115",2332323,51,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2333013,23,0,"1","100","D",.,"A",240,"D","2","D"
"20115",2333813,35,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2334473,31,0,"1","100","D",.,"A",312,"D","2","D"
"20115",2336683,47,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2337283,59,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2337553,33,0,"1","110","D",.,"A",41,"D","2","D"
"20115",2338543,57,0,"1","110","D",.,"A",50,"D","2","D"
"20115",2339993,48,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2339993,49,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2339993,50,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2341253,53,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2342423,31,0,"1","100","D",.,"A",1986,"D","2","D"
"20115",2343602,49,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2344332,37,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2344812,40,0,"1","100","D",0.25,"D",1275,"D","2","D"
"20115",2344962,53,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2345573,35,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2346742,59,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2346992,65,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2347972,46,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2347972,47,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2349262,52,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2349362,64,0,"1","100","D",0.25,"D",188,"D","2","D"
"20115",2349502,42,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2351522,20,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2352412,51,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2353382,40,0,"1","100","D",.,"A",362,"F","2","D"
"20115",2353662,34,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2353662,35,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2355352,83,0,"1","110","D",.,"A",200,"D","2","D"
"20115",2355882,60,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2356112,52,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2356112,53,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2357102,36,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2357192,31,0,"1","100","D",.,"A",60,"D","2","D"
"20115",2357732,52,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2358662,66,0,"1","100","D",.,"A",40,"D","2","D"
"20115",2361092,77,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2361215,34,0,"1","200","D",.,"A",50,"D","2","D"
"20115",2361382,55,0,"1","100","D",.,"A",200,"D","2","D"
"20115",2361902,97,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2367332,62,0,"1","110","D",.,"A",.,"A","1","D"
"20115",2367775,72,0,"1","100","D",1,"D",0,"D","2","D"
"20115",2367775,73,0,"1","200","D",.,"A",350,"D","2","D"
"20115",2367862,74,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2367962,42,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2369642,51,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2371842,50,0,"1","160","D",.,"A",225,"D","2","D"
"20115",2373632,58,0,"1","100","D",.,"A",48,"D","2","D"
"20115",2374982,37,0,"1","110","D",0.8,"D",160,"D","2","D"
"20115",2375142,70,0,"1","100","D",.,"A",.,"A","1","D"
"20115",2376622,28,0,"1","100","D",1,"D",0,"D","2","D"
"20115",2377773,23,0,"1","110","D",.,"A",60,"D","2","D"
"20115",2387155,27,0,"1","110","D",.,"A",44,"D","2","D"
"20115",2395273,49,0,"1","110","D",.,"A",150,"D","2","D"
"20115",2403024,25,0,"1","110","D",.,"A",70,"D","2","D"
"20115",2407124,29,0,"1","200","D",.,"A",94,"D","2","D"
"20115",2409274,25,0,"1","100","D",1,"D",0,"D","2","D"
