"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV"
"20101",2224884,28,0,"1",325,"D",130,"D",.,"A",520,"D",60,"D",.,"A",.,"A",.,"A",195,"D","2","D",60,"D"
"20101",2224894,46,0,"1",910,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20101",2224904,47,0,"1",975,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20101",2224912,42,0,"1",650,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",15,"D"
"20101",2224923,50,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2224932,50,0,"1",975,"D",195,"D",.,"A",780,"D",75,"D",.,"A",.,"A",.,"A",780,"D","2","D",90,"D"
"20101",2224945,59,0,"1",585,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D",39,"D"
"20101",2224953,34,0,"1",1950,"D",650,"D",.,"A",2600,"D",750,"D",.,"A",.,"A",.,"A",1300,"D","2","D",450,"D"
"20101",2224964,42,0,"1",1950,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20101",2224972,22,0,"1",975,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20101",2224984,42,0,"1",1560,"D",260,"D",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",120,"D"
"20101",2224993,33,0,"1",2275,"D",0,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",2275,"D","2","D",360,"D"
"20101",2225002,27,0,"1",650,"D",65,"D",.,"A",390,"D",90,"D",.,"A",.,"A",.,"A",585,"D","2","D",60,"D"
"20101",2225012,31,0,"1",2795,"D",455,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20101",2225024,100,0,"1",650,"D",65,"D",.,"A",455,"D",.,"A",.,"A",.,"A",63,"D",585,"D","2","D",.,"A"
"20101",2225032,31,0,"1",390,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2225045,25,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",260,"D",1040,"D",.,"A",520,"D","2","D",.,"A"
"20101",2225055,70,0,"1",1950,"D",650,"D",65,"D",1820,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2225064,29,0,"1",975,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20101",2225073,20,0,"1",1924,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1729,"D","1","D",.,"A"
"20101",2225082,37,0,"1",546,"D",156,"D",.,"A",65,"D",0,"D",370,"F",1481,"F",.,"A",390,"D","1","D",120,"D"
"20101",2225092,25,0,"1",1131,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1131,"D","2","D",.,"A"
"20101",2225102,29,0,"1",520,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",494,"D","2","D",.,"A"
"20101",2225112,44,0,"1",520,"D",195,"D",.,"A",195,"D",120,"D",.,"A",.,"A",.,"A",325,"D","2","D",60,"D"
"20101",2225124,19,0,"1",765,"F",.,"A",.,"A",500,"F",.,"A",.,"A",.,"A",.,"A",630,"F","1","D",.,"A"
"20101",2225135,31,0,"1",195,"D",91,"D",.,"A",91,"D",.,"A",.,"A",.,"A",.,"A",104,"D","2","D",.,"A"
"20101",2225144,37,0,"1",1950,"D",325,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20101",2225152,23,0,"1",650,"D",65,"D",.,"A",325,"D",75,"D",.,"A",.,"A",.,"A",585,"D","2","D",75,"D"
"20101",2225165,52,0,"1",650,"D",520,"D",.,"A",650,"D",30,"D",.,"A",.,"A",.,"A",130,"D","2","D",0,"D"
"20101",2225175,30,0,"1",650,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20101",2225185,63,0,"1",975,"D",650,"D",130,"D",195,"D",0,"D",.,"A",.,"A",.,"A",325,"D","2","D",0,"D"
"20101",2225192,22,0,"1",390,"D",0,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2225205,40,0,"1",780,"D",195,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20101",2225212,32,0,"1",650,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20101",2225225,28,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20101",2225235,35,0,"1",520,"D",130,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2225243,23,0,"1",520,"D",260,"D",65,"D",195,"D",90,"D",.,"A",.,"A",.,"A",260,"D","2","D",180,"D"
"20101",2225255,30,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20101",2225262,48,0,"1",650,"D",195,"D",.,"A",650,"D",600,"D",.,"A",.,"A",.,"A",455,"D","2","D",0,"D"
"20101",2225274,29,0,"1",2860,"D",585,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",2275,"D","2","D",90,"D"
"20101",2225283,25,0,"1",260,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20101",2225293,47,0,"1",1950,"D",481,"D",.,"A",390,"D",30,"D",.,"A",.,"A",120,"D",1469,"D","2","D",120,"D"
"20101",2225305,28,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20101",2225314,43,0,"1",2600,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",2600,"D","2","D",60,"D"
"20101",2225322,46,0,"1",0,"D",.,"A",260,"D",650,"D",60,"D",.,"A",.,"A",.,"A",0,"D","2","D",0,"D"
"20101",2225332,48,0,"1",910,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20101",2225344,23,0,"1",3250,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20101",2225353,69,0,"1",650,"D",260,"D",65,"D",0,"D",60,"D",.,"A",.,"A",204,"D",390,"D","2","D",120,"D"
"20101",2225364,40,0,"1",130,"D",13,"D",260,"D",650,"D",600,"D",.,"A",.,"A",.,"A",117,"D","2","D",300,"D"
"20101",2225374,24,0,"1",910,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20101",2225385,49,0,"1",650,"D",195,"D",65,"D",1560,"D",165,"D",.,"A",.,"A",.,"A",455,"D","2","D",90,"D"
"20101",2225394,27,0,"1",2600,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20101",2225405,31,0,"1",780,"D",130,"D",130,"D",390,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2225413,39,0,"1",520,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20101",2225424,46,0,"1",1300,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2225432,37,0,"1",910,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20101",2225442,38,0,"1",1300,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20101",2225454,65,0,"1",1300,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20101",2225462,50,0,"1",3250,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",3250,"D","2","D",300,"D"
"20101",2225475,28,0,"1",1950,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D",.,"A"
"20101",2225483,43,0,"1",780,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20101",2225494,54,0,"1",1300,"D",260,"D",.,"A",520,"D",150,"D",.,"A",.,"A",104,"D",1040,"D","2","D",75,"D"
"20101",2225502,40,0,"1",1560,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20101",2225515,33,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",66,"D"
"20101",2225525,29,0,"1",1690,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20101",2225535,27,0,"1",130,"D",0,"D",130,"D",65,"D",.,"A",.,"A",.,"A",.,"A",130,"D","2","D",.,"A"
"20101",2225543,26,0,"1",260,"D",0,"D",65,"D",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20101",2225553,52,0,"1",1950,"D",0,"D",130,"D",234,"D",.,"A",.,"A",.,"A",18,"D",1950,"D","2","D",.,"A"
"20101",2225564,33,0,"1",2080,"D",357,"F",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1535,"F","2","D",.,"A"
"20101",2225572,21,0,"1",780,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20101",2225584,23,0,"1",1300,"D",319,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1547,"F","2","D",.,"A"
"20101",2225594,29,0,"1",780,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D",120,"D"
"20101",2225603,25,0,"1",260,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",195,"D","2","D",120,"D"
"20101",2225614,39,0,"1",1826,"F",.,"A",.,"A",696,"F",.,"A",.,"A",.,"A",.,"A",1558,"F",,"C",.,"A"
"20101",2225622,64,0,"1",2470,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",2080,"D","2","D",.,"A"
"20101",2225634,29,0,"1",650,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2225642,42,0,"1",1950,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2225652,21,0,"1",975,"D",159,"F",.,"A",500,"F",.,"A",.,"A",.,"A",.,"A",630,"F",,"C",.,"A"
"20101",2225662,34,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20101",2225674,64,0,"1",3250,"D",520,"D",.,"A",325,"D",90,"D",.,"A",.,"A",.,"A",2730,"D","2","D",120,"D"
"20101",2225682,56,0,"1",1950,"D",260,"D",.,"A",1300,"D",375,"D",.,"A",.,"A",.,"A",1690,"D","2","D",90,"D"
"20101",2225692,83,0,"1",1040,"D",260,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20101",2225705,32,0,"1",520,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20101",2225712,29,0,"1",1826,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1558,"F","2","D",.,"A"
"20101",2225724,23,0,"1",260,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",234,"D","2","D",.,"A"
"20101",2225734,45,0,"1",650,"D",65,"D",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D",150,"D"
"20101",2225742,25,0,"1",585,"D",130,"D",260,"D",325,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D",90,"D"
"20101",2225752,26,0,"1",325,"D",156,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",169,"D","2","D",.,"A"
"20101",2225765,22,0,"1",520,"D",65,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20101",2225773,27,0,"1",2600,"D",650,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20101",2225783,27,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20101",2225792,20,0,"1",1826,"F",.,"A",.,"A",696,"F",.,"A",.,"A",.,"A",.,"A",1558,"F",,"C",.,"A"
"20101",2225803,31,0,"1",650,"D",130,"D",.,"A",3900,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20101",2225813,27,0,"1",1430,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",260,"D",1430,"D","2","D",.,"A"
"20101",2225824,29,0,"1",1300,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20101",2225835,27,0,"1",650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2225844,28,0,"1",975,"D",104,"D",65,"D",390,"D",180,"D",.,"A",.,"A",.,"A",871,"D","2","D",45,"D"
"20101",2225854,39,0,"1",975,"D",325,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",0,"D"
"20101",2225863,25,0,"1",1300,"D",380,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1566,"F","2","D",.,"A"
"20101",2225874,40,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20101",2225883,47,0,"1",2600,"D",260,"D",104,"D",520,"D",0,"D",.,"A",.,"A",180,"D",2340,"D","2","D",36,"D"
"20101",2225893,20,0,"1",0,"D",.,"A",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20101",2225902,24,0,"1",520,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20101",2225914,40,0,"1",325,"D",26,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",299,"D","2","D",300,"D"
"20101",2225924,36,0,"1",390,"D",0,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2225935,22,0,"1",0,"D",.,"A",260,"D",195,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20101",2225944,33,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20101",2225952,23,0,"1",1950,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20101",2225963,25,0,"1",0,"D",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20101",2225974,27,0,"1",780,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20101",2225982,39,0,"1",1300,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2225994,40,0,"1",3250,"D",390,"D",390,"D",1040,"D",300,"D",.,"A",.,"A",.,"A",2860,"D","2","D",300,"D"
"20101",2226004,42,0,"1",1040,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20101",2226012,34,0,"1",1300,"D",195,"D",260,"D",780,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20101",2226023,30,0,"1",650,"D",78,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",572,"D","2","D",.,"A"
"20101",2226034,41,0,"1",1950,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20101",2226044,37,0,"1",1300,"D",260,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20101",2226055,32,0,"1",390,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2226064,39,0,"1",975,"D",195,"D",130,"D",455,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20101",2226072,28,0,"1",260,"D",26,"D",.,"A",0,"D",90,"D",.,"A",.,"A",.,"A",234,"D","2","D",0,"D"
"20101",2226085,56,0,"1",1950,"D",0,"D",325,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20101",2226092,25,0,"1",585,"D",65,"D",.,"A",195,"D",90,"D",.,"A",.,"A",.,"A",520,"D","2","D",60,"D"
"20101",2226104,27,0,"1",325,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20101",2226114,27,0,"1",1890,"F",.,"A",.,"A",618,"F",.,"A",.,"A",.,"A",.,"A",1566,"F","2","D",.,"A"
"20101",2226123,66,0,"1",1950,"D",195,"D",.,"A",650,"D",30,"D",.,"A",.,"A",130,"D",1755,"D","2","D",90,"D"
"20101",2226133,43,0,"1",1638,"D",247,"D",65,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",1391,"D","2","D",.,"A"
"20101",2226145,32,0,"1",1430,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20101",2226154,50,0,"1",1300,"D",65,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1235,"D","2","D",45,"D"
"20101",2226163,21,0,"1",1690,"D",390,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2226172,33,0,"1",765,"F",.,"A",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",630,"F","2","D",.,"A"
"20101",2226182,33,0,"1",975,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2226195,32,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",18,"D"
"20101",2226202,25,0,"1",689,"D",299,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2226212,42,0,"1",1300,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20101",2226222,38,0,"1",1300,"D",260,"D",.,"A",130,"D",.,"A",.,"A",.,"A",179,"F",1040,"D","2","D",.,"A"
"20101",2226233,30,0,"1",65,"D",0,"D",65,"D",1040,"D",.,"A",.,"A",.,"A",.,"A",65,"D","2","D",.,"A"
"20101",2226245,25,0,"1",1300,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20101",2226255,28,0,"1",650,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2226263,35,0,"1",1300,"D",325,"D",520,"D",650,"D",150,"D",.,"A",.,"A",.,"A",975,"D","2","D",150,"D"
"20101",2226274,36,0,"1",2080,"D",260,"D",.,"A",440,"F",0,"D",.,"A",.,"A",.,"A",1820,"D","2","D",120,"D"
"20101",2226282,51,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",60,"D"
"20101",2226294,32,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20101",2226305,31,0,"1",377,"D",39,"D",.,"A",208,"D",.,"A",.,"A",.,"A",.,"A",338,"D","2","D",.,"A"
"20101",2226314,54,0,"1",1950,"D",195,"D",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D",.,"A"
"20101",2226323,35,0,"1",1300,"D",325,"D",325,"D",520,"D",90,"D",.,"A",.,"A",.,"A",975,"D","2","D",180,"D"
"20101",2226332,28,0,"1",520,"D",130,"D",.,"A",91,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2226345,29,0,"1",390,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20101",2226354,44,0,"1",650,"D",65,"D",65,"D",390,"D",.,"A",.,"A",.,"A",180,"D",585,"D","2","D",.,"A"
"20101",2226365,43,0,"1",260,"D",130,"D",.,"A",130,"D",180,"D",.,"A",.,"A",.,"A",130,"D","2","D",30,"D"
"20101",2226373,74,0,"1",1625,"D",975,"D",.,"A",650,"D",.,"A",.,"A",.,"A",72,"D",650,"D","2","D",.,"A"
"20101",2226384,46,0,"1",2600,"D",270,"F",.,"A",447,"F",.,"A",.,"A",.,"A",.,"A",1021,"F",,"C",.,"A"
"20101",2226395,49,0,"1",975,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20101",2226405,45,0,"1",5200,"D",1300,"D",.,"A",448,"F",.,"A",.,"A",.,"A",.,"A",3900,"D","2","D",.,"A"
"20101",2226412,32,0,"1",325,"D",65,"D",65,"D",0,"D",.,"A",325,"D",1300,"D",.,"A",260,"D","2","D",.,"A"
"20101",2226422,39,0,"1",1560,"D",260,"D",260,"D",845,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2226433,40,0,"1",650,"D",0,"D",195,"D",325,"D",75,"D",.,"A",.,"A",.,"A",650,"D","2","D",60,"D"
"20101",2226443,32,0,"1",1300,"D",637,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",663,"D","2","D",.,"A"
"20101",2226454,46,0,"1",1300,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",720,"D",910,"D","2","D",.,"A"
"20101",2226462,22,0,"1",455,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",325,"D","2","D",171,"F"
"20101",2226473,28,0,"1",1300,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D",150,"D"
"20101",2226483,66,0,"1",325,"D",130,"D",.,"A",260,"D",150,"D",.,"A",.,"A",.,"A",195,"D","2","D",150,"D"
"20101",2226492,32,0,"1",650,"D",650,"D",.,"A",1040,"D",150,"D",.,"A",.,"A",.,"A",0,"D","2","D",150,"D"
"20101",2226504,32,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20101",2226514,37,0,"1",1040,"D",390,"D",65,"D",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",90,"D"
"20101",2226524,27,0,"1",260,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20101",2226535,24,0,"1",260,"D",0,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20101",2226543,34,0,"1",650,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2226555,35,0,"1",975,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20101",2226565,27,0,"1",910,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20101",2226574,48,0,"1",2600,"D",260,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",2340,"D","2","D",150,"D"
"20101",2226582,86,0,"1",1300,"D",390,"D",650,"D",845,"D",0,"D",.,"A",.,"A",52,"D",910,"D","2","D",120,"D"
"20101",2226595,28,0,"1",0,"D",.,"A",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20101",2226605,33,0,"1",1040,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D",300,"D"
"20101",2226612,26,0,"1",2275,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20101",2226624,27,0,"1",1300,"D",650,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2226633,24,0,"1",1826,"F",.,"A",.,"A",696,"F",.,"A",.,"A",.,"A",.,"A",1558,"F","2","D",.,"A"
"20101",2226642,25,0,"1",1625,"D",0,"D",130,"D",0,"D",.,"A",.,"A",.,"A",24,"D",1625,"D","2","D",.,"A"
"20101",2226652,62,0,"1",2600,"D",390,"D",195,"D",260,"D",90,"D",.,"A",.,"A",.,"A",2210,"D","2","D",105,"D"
"20101",2226665,80,0,"1",1950,"D",520,"D",260,"D",2340,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20101",2226673,55,0,"1",1430,"D",130,"D",260,"D",1300,"D",210,"D",.,"A",.,"A",.,"A",1300,"D","2","D",150,"D"
"20101",2226682,29,0,"1",780,"D",325,"D",.,"A",520,"D",120,"D",.,"A",.,"A",.,"A",455,"D","2","D",60,"D"
"20101",2226693,39,0,"1",520,"D",65,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20101",2226704,65,0,"1",1950,"D",195,"D",325,"D",650,"D",0,"D",.,"A",.,"A",.,"A",1755,"D","2","D",75,"D"
"20101",2226712,44,0,"1",975,"D",0,"D",.,"A",650,"D",120,"D",.,"A",.,"A",180,"D",975,"D","2","D",60,"D"
"20101",2226725,57,0,"1",1690,"D",260,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",1430,"D","2","D",330,"D"
"20101",2226733,33,0,"1",780,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20101",2226743,36,0,"1",1040,"D",260,"D",.,"A",260,"D",600,"D",.,"A",.,"A",.,"A",780,"D","2","D",60,"D"
"20101",2226752,27,0,"1",260,"D",0,"D",.,"A",260,"D",30,"D",.,"A",.,"A",.,"A",260,"D","1","D",30,"D"
"20101",2226764,49,0,"1",1430,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20101",2226773,31,0,"1",650,"D",91,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",559,"D","2","D",.,"A"
"20101",2226784,45,0,"1",1300,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D",90,"D"
"20101",2226793,25,0,"1",390,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20101",2226803,55,0,"1",1300,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D",60,"D"
"20101",2226812,41,0,"1",1300,"D",325,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D",75,"D"
