"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20102",2204853,51,1,"1",.,"A",104,"E","100","D"
"20102",2204853,51,2,"1",.,"A",37,"E","110","D"
"20102",2204853,51,3,"1",.,"A",108,"E","200","D"
"20102",2204853,51,4,"1",.,"A",71,"E","210","D"
"20102",2205913,28,0,"1",1,"D",.,"H",,"A"
"20102",2205913,28,1,"1",.,"A",4,"E","140","D"
"20102",2205913,28,2,"1",.,"A",5,"E","150","D"
"20102",2205913,28,3,"1",.,"A",2,"E","200","D"
"20102",2205953,36,0,"1",3,"D",.,"H",,"A"
"20102",2205953,36,1,"1",.,"A",177,"E","200","D"
"20102",2205953,36,2,"1",.,"A",284,"E","210","D"
"20102",2205953,36,3,"1",.,"A",39,"E","220","D"
"20102",2206333,61,0,"1",1,"D",.,"H",,"A"
"20102",2206333,61,1,"1",.,"A",319,"E","100","D"
"20102",2206333,61,2,"1",.,"A",281,"E","110","D"
"20102",2208693,85,0,"1",1,"D",.,"H",,"A"
"20102",2208693,85,1,"1",.,"A",76,"E","100","D"
"20102",2208693,85,2,"1",.,"A",14,"E","110","D"
"20102",2209064,63,0,"1",9,"D",.,"H",,"A"
"20102",2209064,63,1,"1",.,"A",154,"E","100","D"
"20102",2209064,63,2,"1",.,"A",30,"E","110","D"
"20102",2209323,43,0,"1",2,"D",.,"H",,"A"
"20102",2209323,43,1,"1",.,"A",18,"E","200","D"
"20102",2209323,43,2,"1",.,"A",38,"E","210","D"
"20102",2209323,43,3,"1",.,"A",46,"E","220","D"
"20102",2209423,50,0,"1",7,"D",.,"H",,"A"
"20102",2209423,50,1,"1",.,"A",49,"E","120","D"
"20102",2209423,50,2,"1",.,"A",5,"E","140","D"
"20102",2209423,50,3,"1",.,"A",248,"E","150","D"
"20102",2209423,50,4,"1",.,"A",12,"E","160","D"
"20102",2209423,50,5,"1",.,"A",6,"E","190","D"
"20102",2209783,55,0,"1",1,"D",.,"H",,"A"
"20102",2209783,55,1,"1",.,"A",32,"E","100","D"
"20102",2209783,55,2,"1",.,"A",22,"E","110","D"
"20102",2209783,55,3,"1",.,"A",16,"E","200","D"
"20102",2209783,55,4,"1",.,"A",36,"E","210","D"
"20102",2209783,55,5,"1",.,"A",44,"E","220","D"
"20102",2210493,34,0,"1",1,"D",.,"H",,"A"
"20102",2210493,34,1,"1",.,"A",11,"E","100","D"
"20102",2210493,34,2,"1",.,"A",7,"E","110","D"
"20102",2210493,34,3,"1",.,"A",3,"E","200","D"
"20102",2210493,34,4,"1",.,"A",29,"E","210","D"
"20102",2210583,36,0,"1",2,"D",.,"H",,"A"
"20102",2210583,36,1,"1",.,"A",47,"E","100","D"
"20102",2210583,36,2,"1",.,"A",53,"E","110","D"
"20102",2211503,53,0,"1",1,"D",.,"H",,"A"
"20102",2211503,53,1,"1",.,"A",17,"E","100","D"
"20102",2211503,53,2,"1",.,"A",16,"E","110","D"
"20102",2211503,53,3,"1",.,"A",21,"E","120","D"
"20102",2211503,53,4,"1",.,"A",29,"E","130","D"
"20102",2211503,53,5,"1",.,"A",2,"E","140","D"
"20102",2211503,53,6,"1",.,"A",53,"E","150","D"
"20102",2211503,53,7,"1",.,"A",6,"E","160","D"
"20102",2211503,53,8,"1",.,"A",11,"E","190","D"
"20102",2211643,46,0,"1",2,"D",.,"H",,"A"
"20102",2211643,46,1,"1",.,"A",166,"E","100","D"
"20102",2211643,46,2,"1",.,"A",34,"E","110","D"
"20102",2211823,54,0,"1",1,"D",.,"H",,"A"
"20102",2211823,54,1,"1",.,"A",36,"E","100","D"
"20102",2211823,54,2,"1",.,"A",38,"E","110","D"
"20102",2211823,54,3,"1",.,"A",27,"E","120","D"
"20102",2211823,54,4,"1",.,"A",6,"E","140","D"
"20102",2211823,54,5,"1",.,"A",222,"E","150","D"
"20102",2211823,54,6,"1",.,"A",21,"E","170","D"
"20102",2212104,29,0,"1",16,"D",.,"H",,"A"
"20102",2212104,29,1,"1",.,"A",32,"E","100","D"
"20102",2212104,29,2,"1",.,"A",28,"E","110","D"
"20102",2212513,42,0,"1",2,"D",.,"H",,"A"
"20102",2212513,42,1,"1",.,"A",106,"E","200","D"
"20102",2212513,42,2,"1",.,"A",171,"E","210","D"
"20102",2212513,42,3,"1",.,"A",23,"E","220","D"
"20102",2213143,56,0,"1",1,"D",.,"H",,"A"
"20102",2213143,56,1,"1",.,"A",125,"E","100","D"
"20102",2213143,56,2,"1",.,"A",25,"E","110","D"
"20102",2213433,38,0,"1",5,"D",.,"H",,"A"
"20102",2213433,38,1,"1",.,"A",167,"E","100","D"
"20102",2213433,38,2,"1",.,"A",33,"E","110","D"
"20102",2213825,24,0,"1",1,"D",.,"H",,"A"
"20102",2213825,24,1,"1",.,"A",26,"E","100","D"
"20102",2213825,24,2,"1",.,"A",24,"E","110","D"
"20102",2214063,37,0,"1",1,"D",.,"H",,"A"
"20102",2214063,37,1,"1",.,"A",27,"E","100","D"
"20102",2214063,37,2,"1",.,"A",23,"E","110","D"
"20102",2214843,64,0,"1",1,"D",.,"H",,"A"
"20102",2214843,64,1,"1",.,"A",42,"E","100","D"
"20102",2214843,64,2,"1",.,"A",8,"E","110","D"
"20102",2215473,74,0,"1",7,"D",.,"H",,"A"
"20102",2215473,74,1,"1",.,"A",362,"E","100","D"
"20102",2215473,74,2,"1",.,"A",71,"E","110","D"
"20102",2215473,74,3,"1",.,"A",497,"E","130","D"
"20102",2215763,57,0,"1",1,"D",.,"H",,"A"
"20102",2215763,57,1,"1",.,"A",422,"E","100","D"
"20102",2215763,57,2,"1",.,"A",83,"E","110","D"
"20102",2215763,57,3,"1",.,"A",115,"E","120","D"
"20102",2215763,57,4,"1",.,"A",576,"E","130","D"
"20102",2215763,57,5,"1",.,"A",27,"E","140","D"
"20102",2215763,57,6,"1",.,"A",1083,"E","150","D"
"20102",2215763,57,7,"1",.,"A",15,"E","160","D"
"20102",2215763,57,8,"1",.,"A",3,"E","170","D"
"20102",2215763,57,9,"1",.,"A",67,"E","180","D"
"20102",2215763,57,10,"1",.,"A",109,"E","190","D"
"20102",2215883,46,0,"1",1,"D",.,"H",,"A"
"20102",2215883,46,1,"1",.,"A",10,"E","200","D"
"20102",2215883,46,2,"1",.,"A",7,"E","210","D"
"20102",2218633,48,0,"1",1,"D",.,"H",,"A"
"20102",2218633,48,1,"1",.,"A",53,"E","100","D"
"20102",2218633,48,2,"1",.,"A",37,"E","110","D"
"20102",2218633,48,3,"1",.,"A",47,"E","120","D"
"20102",2218633,48,4,"1",.,"A",8,"E","140","D"
"20102",2218633,48,5,"1",.,"A",110,"E","150","D"
"20102",2218633,48,6,"1",.,"A",15,"E","170","D"
"20102",2218633,48,7,"1",.,"A",15,"E","180","D"
"20102",2218633,48,8,"1",.,"A",15,"E","190","D"
"20102",2218763,57,0,"1",1,"D",.,"H",,"A"
"20102",2218763,57,1,"1",.,"A",1,"E","210","D"
"20102",2219703,34,0,"1",1,"D",.,"H",,"A"
"20102",2219703,34,1,"1",.,"A",40,"E","100","D"
"20102",2219703,34,2,"1",.,"A",35,"E","110","D"
"20102",2221063,50,0,"1",1,"D",.,"H",,"A"
"20102",2221063,50,1,"1",.,"A",237,"E","100","D"
"20102",2221063,50,2,"1",.,"A",208,"E","110","D"
"20102",2221063,50,3,"1",.,"A",257,"E","120","D"
"20102",2221063,50,4,"1",.,"A",64,"E","140","D"
"20102",2221063,50,5,"1",.,"A",3695,"E","150","D"
"20102",2221063,50,6,"1",.,"A",539,"E","170","D"
"20102",2221873,64,0,"1",2,"D",.,"H",,"A"
"20102",2221873,64,1,"1",.,"A",12,"E","100","D"
"20102",2221873,64,2,"1",.,"A",8,"E","110","D"
"20102",2221873,64,3,"1",.,"A",10,"E","120","D"
"20102",2221873,64,4,"1",.,"A",2,"E","140","D"
"20102",2221873,64,5,"1",.,"A",147,"E","150","D"
"20102",2221873,64,6,"1",.,"A",21,"E","170","D"
"20102",2221983,23,0,"1",2,"D",.,"H",,"A"
"20102",2221983,23,1,"1",.,"A",27,"E","100","D"
"20102",2221983,23,2,"1",.,"A",23,"E","110","D"
"20102",2222303,41,0,"1",1,"D",.,"H",,"A"
"20102",2222303,41,1,"1",.,"A",13,"E","100","D"
"20102",2222303,41,2,"1",.,"A",13,"E","110","D"
"20102",2222303,41,3,"1",.,"A",10,"E","200","D"
"20102",2222303,41,4,"1",.,"A",14,"E","210","D"
"20102",2223553,45,0,"1",1,"D",.,"H",,"A"
"20102",2223553,45,1,"1",.,"A",15,"E","100","D"
"20102",2223553,45,2,"1",.,"A",4,"E","110","D"
"20102",2223553,45,3,"1",.,"A",13,"E","200","D"
"20102",2223553,45,4,"1",.,"A",8,"E","210","D"
"20102",2223593,25,0,"1",1,"D",.,"H",,"A"
"20102",2223593,25,1,"1",.,"A",3,"E","120","D"
"20102",2223593,25,2,"1",.,"A",16,"E","150","D"
"20102",2223593,25,3,"1",.,"A",1,"E","170","D"
"20102",2224113,57,0,"1",4,"D",.,"H",,"A"
"20102",2224113,57,1,"1",.,"A",418,"E","100","D"
"20102",2224113,57,2,"1",.,"A",82,"E","110","D"
"20102",2225193,37,0,"1",3,"D",.,"H",,"A"
"20102",2225193,37,1,"1",.,"A",8,"E","100","D"
"20102",2225193,37,2,"1",.,"A",6,"E","110","D"
"20102",2225193,37,3,"1",.,"A",11,"E","120","D"
"20102",2225193,37,4,"1",.,"A",1,"E","140","D"
"20102",2225193,37,5,"1",.,"A",18,"E","150","D"
"20102",2225193,37,6,"1",.,"A",2,"E","170","D"
"20102",2225193,37,7,"1",.,"A",2,"E","180","D"
"20102",2225193,37,8,"1",.,"A",2,"E","190","D"
"20102",2225683,53,0,"1",1,"D",.,"H",,"A"
"20102",2225683,53,1,"1",.,"A",17,"E","100","D"
"20102",2225683,53,2,"1",.,"A",13,"E","110","D"
"20102",2225884,50,0,"1",1,"D",.,"H",,"A"
"20102",2225884,50,1,"1",.,"A",439,"E","100","D"
"20102",2225884,50,2,"1",.,"A",86,"E","110","D"
"20102",2225884,50,3,"1",.,"A",239,"E","200","D"
"20102",2225884,50,4,"1",.,"A",382,"E","210","D"
"20102",2225884,50,5,"1",.,"A",54,"E","220","D"
"20102",2225945,38,0,"1",1,"D",.,"H",,"A"
"20102",2225945,38,1,"1",.,"A",8,"E","120","D"
"20102",2225945,38,2,"1",.,"A",1,"E","140","D"
"20102",2225945,38,3,"1",.,"A",15,"E","150","D"
"20102",2225945,38,4,"1",.,"A",2,"E","170","D"
"20102",2225945,38,5,"1",.,"A",2,"E","180","D"
"20102",2225945,38,6,"1",.,"A",2,"E","190","D"
"20102",2226575,54,0,"1",1,"D",.,"H",,"A"
"20102",2226575,54,1,"1",.,"A",1099,"E","100","D"
"20102",2226575,54,2,"1",.,"A",217,"E","110","D"
"20102",2226575,54,3,"1",.,"A",597,"E","200","D"
"20102",2226575,54,4,"1",.,"A",955,"E","210","D"
"20102",2226575,54,5,"1",.,"A",132,"E","220","D"
"20102",2226674,41,0,"1",1,"D",.,"H",,"A"
"20102",2226674,41,1,"1",.,"A",308,"E","100","D"
"20102",2226674,41,2,"1",.,"A",60,"E","110","D"
"20102",2226674,41,3,"1",.,"A",83,"E","120","D"
"20102",2226674,41,4,"1",.,"A",415,"E","130","D"
"20102",2226674,41,5,"1",.,"A",19,"E","140","D"
"20102",2226674,41,6,"1",.,"A",780,"E","150","D"
"20102",2226674,41,7,"1",.,"A",11,"E","160","D"
"20102",2226674,41,8,"1",.,"A",2,"E","170","D"
"20102",2226674,41,9,"1",.,"A",48,"E","180","D"
"20102",2226674,41,10,"1",.,"A",74,"E","190","D"
"20102",2227842,56,0,"1",2,"D",.,"H",,"A"
"20102",2227842,56,1,"1",.,"A",73,"E","100","D"
"20102",2227842,56,2,"1",.,"A",14,"E","110","D"
"20102",2227842,56,3,"1",.,"A",39,"E","200","D"
"20102",2227842,56,4,"1",.,"A",66,"E","210","D"
"20102",2227842,56,5,"1",.,"A",8,"E","220","D"
"20102",2228222,55,0,"1",1,"D",.,"H",,"A"
"20102",2228222,55,1,"1",.,"A",44,"E","100","D"
"20102",2228222,55,2,"1",.,"A",44,"E","110","D"
"20102",2228222,55,3,"1",.,"A",46,"E","120","D"
"20102",2228222,55,4,"1",.,"A",6,"E","140","D"
"20102",2228222,55,5,"1",.,"A",138,"E","150","D"
"20102",2228222,55,6,"1",.,"A",17,"E","160","D"
"20102",2228222,55,7,"1",.,"A",1,"E","170","D"
"20102",2228222,55,8,"1",.,"A",33,"E","190","D"
"20102",2228222,55,9,"1",.,"A",26,"E","200","D"
"20102",2228222,55,10,"1",.,"A",45,"E","210","D"
"20102",2229812,38,0,"1",1,"D",.,"H",,"A"
"20102",2229812,38,1,"1",.,"A",13,"E","200","D"
"20102",2229812,38,2,"1",.,"A",30,"E","210","D"
"20102",2229812,38,3,"1",.,"A",37,"E","220","D"
"20102",2233402,47,0,"1",6,"D",.,"H",,"A"
"20102",2233402,47,1,"1",.,"A",51,"E","100","D"
"20102",2233402,47,2,"1",.,"A",9,"E","110","D"
"20102",2234082,71,0,"1",1,"D",.,"H",,"A"
"20102",2234082,71,1,"1",.,"A",202,"E","100","D"
"20102",2234082,71,2,"1",.,"A",40,"E","110","D"
"20102",2234082,71,3,"1",.,"A",55,"E","120","D"
"20102",2234082,71,4,"1",.,"A",282,"E","130","D"
"20102",2234082,71,5,"1",.,"A",12,"E","140","D"
"20102",2234082,71,6,"1",.,"A",520,"E","150","D"
"20102",2234082,71,7,"1",.,"A",7,"E","160","D"
"20102",2234082,71,8,"1",.,"A",1,"E","170","D"
"20102",2234082,71,9,"1",.,"A",32,"E","180","D"
"20102",2234082,71,10,"1",.,"A",49,"E","190","D"
"20102",2234882,55,0,"1",2,"D",.,"H",,"A"
"20102",2234882,55,1,"1",.,"A",19,"E","100","D"
"20102",2234882,55,2,"1",.,"A",16,"E","110","D"
"20102",2238872,47,0,"1",1,"D",.,"H",,"A"
"20102",2238872,47,1,"1",.,"A",91,"E","100","D"
"20102",2238872,47,2,"1",.,"A",17,"E","110","D"
"20102",2238872,47,3,"1",.,"A",24,"E","120","D"
"20102",2238872,47,4,"1",.,"A",5,"E","140","D"
"20102",2238872,47,5,"1",.,"A",225,"E","150","D"
"20102",2238872,47,6,"1",.,"A",3,"E","160","D"
"20102",2238872,47,7,"1",.,"A",14,"E","180","D"
"20102",2238872,47,8,"1",.,"A",21,"E","190","D"
"20102",2239282,49,0,"1",1,"D",.,"H",,"A"
"20102",2239282,49,1,"1",.,"A",35,"E","200","D"
"20102",2239282,49,2,"1",.,"A",56,"E","210","D"
"20102",2239282,49,3,"1",.,"A",9,"E","220","D"
"20102",2241322,31,0,"1",2,"D",.,"H",,"A"
"20102",2241322,31,1,"1",.,"A",133,"E","100","D"
"20102",2241322,31,2,"1",.,"A",117,"E","110","D"
"20102",2241672,73,0,"1",12,"D",.,"H",,"A"
"20102",2241672,73,1,"1",.,"A",209,"E","100","D"
"20102",2241672,73,2,"1",.,"A",41,"E","110","D"
"20102",2241712,72,0,"1",4,"D",.,"H",,"A"
"20102",2241712,72,1,"1",.,"A",285,"E","100","D"
"20102",2241712,72,2,"1",.,"A",55,"E","110","D"
"20102",2241712,72,3,"1",.,"A",76,"E","120","D"
"20102",2241712,72,4,"1",.,"A",17,"E","140","D"
"20102",2241712,72,5,"1",.,"A",716,"E","150","D"
"20102",2241712,72,6,"1",.,"A",10,"E","160","D"
"20102",2241712,72,7,"1",.,"A",2,"E","170","D"
"20102",2241712,72,8,"1",.,"A",44,"E","180","D"
"20102",2241712,72,9,"1",.,"A",68,"E","190","D"
"20102",2241712,72,10,"1",.,"A",152,"E","200","D"
"20102",2241712,72,11,"1",.,"A",242,"E","210","D"
"20102",2241712,72,12,"1",.,"A",33,"E","220","D"
"20102",2243042,35,0,"1",1,"D",.,"H",,"A"
"20102",2243042,35,1,"1",.,"A",27,"G","100","D"
"20102",2243042,35,2,"1",.,"A",23,"G","110","D"
"20102",2245742,24,0,"1",1,"D",.,"H",,"A"
"20102",2245742,24,1,"1",.,"A",204,"E","100","D"
"20102",2245742,24,2,"1",.,"A",202,"E","110","D"
"20102",2245742,24,3,"1",.,"A",210,"E","120","D"
"20102",2245742,24,4,"1",.,"A",32,"E","140","D"
"20102",2245742,24,5,"1",.,"A",634,"E","150","D"
"20102",2245742,24,6,"1",.,"A",79,"E","160","D"
"20102",2245742,24,7,"1",.,"A",5,"E","170","D"
"20102",2245742,24,8,"1",.,"A",134,"E","190","D"
"20102",2246532,54,0,"1",1,"D",.,"H",,"A"
"20102",2246532,54,1,"1",.,"A",34,"E","100","D"
"20102",2246532,54,2,"1",.,"A",6,"E","110","D"
"20102",2247092,45,0,"1",1,"D",.,"H",,"A"
"20102",2247092,45,1,"1",.,"A",76,"E","100","D"
"20102",2247092,45,2,"1",.,"A",14,"E","110","D"
"20102",2247092,45,3,"1",.,"A",39,"E","200","D"
"20102",2247092,45,4,"1",.,"A",63,"E","210","D"
"20102",2247092,45,5,"1",.,"A",8,"E","220","D"
"20102",2250793,39,0,"1",2,"D",.,"H",,"A"
"20102",2250793,39,1,"1",.,"A",18,"E","200","D"
"20102",2250793,39,2,"1",.,"A",37,"E","210","D"
"20102",2250793,39,3,"1",.,"A",45,"E","220","D"
"20102",2251112,57,0,"1",2,"D",.,"H",,"A"
"20102",2251112,57,1,"1",.,"A",118,"E","100","D"
"20102",2251112,57,2,"1",.,"A",40,"E","110","D"
"20102",2251112,57,3,"1",.,"A",92,"E","120","D"
"20102",2251112,57,4,"1",.,"A",246,"E","130","D"
"20102",2251112,57,5,"1",.,"A",6,"E","140","D"
"20102",2251112,57,6,"1",.,"A",445,"E","150","D"
"20102",2251112,57,7,"1",.,"A",21,"E","160","D"
"20102",2251112,57,8,"1",.,"A",12,"E","190","D"
"20102",2253352,38,0,"1",2,"D",.,"H",,"A"
"20102",2253352,38,1,"1",.,"A",75,"E","100","D"
"20102",2253352,38,2,"1",.,"A",25,"E","110","D"
"20102",2255662,39,0,"1",1,"D",.,"H",,"A"
"20102",2255662,39,1,"1",.,"A",26,"E","100","D"
"20102",2255662,39,2,"1",.,"A",28,"E","110","D"
"20102",2255662,39,3,"1",.,"A",46,"E","130","D"
"20102",2256122,53,0,"1",1,"D",.,"H",,"A"
"20102",2256122,53,1,"1",.,"A",37,"E","100","D"
"20102",2256122,53,2,"1",.,"A",24,"E","110","D"
"20102",2256122,53,3,"1",.,"A",31,"E","120","D"
"20102",2256122,53,4,"1",.,"A",5,"E","140","D"
"20102",2256122,53,5,"1",.,"A",73,"E","150","D"
"20102",2256122,53,6,"1",.,"A",10,"E","170","D"
"20102",2256122,53,7,"1",.,"A",10,"E","180","D"
"20102",2256122,53,8,"1",.,"A",10,"E","190","D"
"20102",2256462,51,0,"1",1,"D",.,"H",,"A"
"20102",2256462,51,1,"1",.,"A",99,"E","100","D"
"20102",2256462,51,2,"1",.,"A",25,"E","110","D"
"20102",2256462,51,3,"1",.,"A",27,"E","120","D"
"20102",2256462,51,4,"1",.,"A",136,"E","130","D"
"20102",2256462,51,5,"1",.,"A",6,"E","140","D"
"20102",2256462,51,6,"1",.,"A",255,"E","150","D"
"20102",2256462,51,7,"1",.,"A",3,"E","160","D"
"20102",2256462,51,8,"1",.,"A",15,"E","180","D"
"20102",2256462,51,9,"1",.,"A",24,"E","190","D"
"20102",2257072,51,0,"1",1,"D",.,"H",,"A"
"20102",2257072,51,1,"1",.,"A",295,"E","200","D"
"20102",2257072,51,2,"1",.,"A",29,"E","210","D"
"20102",2257072,51,3,"1",.,"A",76,"E","220","D"
"20102",2257702,51,0,"1",1,"D",.,"H",,"A"
"20102",2257702,51,1,"1",.,"A",156,"E","100","D"
"20102",2257702,51,2,"1",.,"A",31,"E","110","D"
"20102",2257702,51,3,"1",.,"A",213,"E","130","D"
"20102",2258112,61,0,"1",3,"D",.,"H",,"A"
"20102",2258112,61,1,"1",.,"A",25,"E","100","D"
"20102",2258112,61,2,"1",.,"A",5,"E","110","D"
"20102",2259292,53,0,"1",2,"D",.,"H",,"A"
"20102",2259292,53,1,"1",.,"A",12,"E","100","D"
"20102",2259292,53,2,"1",.,"A",10,"E","110","D"
"20102",2259292,53,3,"1",.,"A",17,"E","120","D"
"20102",2259292,53,4,"1",.,"A",3,"E","140","D"
"20102",2259292,53,5,"1",.,"A",188,"E","150","D"
"20102",2259292,53,6,"1",.,"A",27,"E","170","D"
"20102",2259292,53,7,"1",.,"A",69,"E","200","D"
"20102",2259292,53,8,"1",.,"A",6,"E","210","D"
"20102",2259292,53,9,"1",.,"A",18,"E","220","D"
"20102",2260592,44,0,"1",1,"D",.,"H",,"A"
"20102",2260592,44,1,"1",.,"A",167,"E","100","D"
"20102",2260592,44,2,"1",.,"A",33,"E","110","D"
"20102",2262172,42,0,"1",1,"D",.,"H",,"A"
"20102",2262172,42,1,"1",.,"A",23,"E","120","D"
"20102",2262172,42,2,"1",.,"A",5,"E","140","D"
"20102",2262172,42,3,"1",.,"A",219,"E","150","D"
"20102",2262172,42,4,"1",.,"A",3,"E","160","D"
"20102",2262172,42,5,"1",.,"A",13,"E","180","D"
"20102",2262172,42,6,"1",.,"A",20,"E","190","D"
"20102",2262172,42,7,"1",.,"A",45,"E","200","D"
"20102",2262172,42,8,"1",.,"A",73,"E","210","D"
"20102",2262172,42,9,"1",.,"A",10,"E","220","D"
"20102",2262372,31,0,"1",4,"D",.,"H",,"A"
"20102",2262372,31,1,"1",.,"A",10,"E","100","D"
"20102",2262372,31,2,"1",.,"A",15,"E","110","D"
"20102",2262372,31,3,"1",.,"A",8,"E","120","D"
"20102",2262372,31,4,"1",.,"A",2,"E","140","D"
"20102",2262372,31,5,"1",.,"A",69,"E","150","D"
"20102",2262372,31,6,"1",.,"A",6,"E","170","D"
"20102",2264282,47,0,"1",1,"D",.,"H",,"A"
"20102",2264282,47,1,"1",.,"A",16,"E","100","D"
"20102",2264282,47,2,"1",.,"A",14,"E","110","D"
"20102",2264862,55,0,"1",1,"D",.,"H",,"A"
"20102",2264862,55,1,"1",.,"A",26,"E","100","D"
"20102",2264862,55,2,"1",.,"A",19,"E","110","D"
"20102",2264862,55,3,"1",.,"A",25,"E","120","D"
"20102",2264862,55,4,"1",.,"A",7,"E","140","D"
"20102",2264862,55,5,"1",.,"A",59,"E","150","D"
"20102",2264862,55,6,"1",.,"A",8,"E","170","D"
"20102",2264862,55,7,"1",.,"A",8,"E","180","D"
"20102",2264862,55,8,"1",.,"A",8,"E","190","D"
"20102",2265262,47,0,"1",1,"D",.,"H",,"A"
"20102",2265262,47,1,"1",.,"A",20,"E","100","D"
"20102",2265262,47,2,"1",.,"A",20,"E","110","D"
"20102",2265582,37,0,"1",9,"D",.,"H",,"A"
"20102",2265582,37,1,"1",.,"A",428,"E","100","D"
"20102",2265582,37,2,"1",.,"A",83,"E","110","D"
"20102",2265582,37,3,"1",.,"A",115,"E","120","D"
"20102",2265582,37,4,"1",.,"A",576,"E","130","D"
"20102",2265582,37,5,"1",.,"A",27,"E","140","D"
"20102",2265582,37,6,"1",.,"A",1083,"E","150","D"
"20102",2265582,37,7,"1",.,"A",15,"E","160","D"
"20102",2265582,37,8,"1",.,"A",3,"E","170","D"
"20102",2265582,37,9,"1",.,"A",67,"E","180","D"
"20102",2265582,37,10,"1",.,"A",103,"E","190","D"
"20102",2266402,60,0,"1",2,"D",.,"H",,"A"
"20102",2266402,60,1,"1",.,"A",149,"E","100","D"
"20102",2266402,60,2,"1",.,"A",28,"E","110","D"
"20102",2266402,60,3,"1",.,"A",79,"E","200","D"
"20102",2266402,60,4,"1",.,"A",127,"E","210","D"
"20102",2266402,60,5,"1",.,"A",17,"E","220","D"
"20102",2266772,29,0,"1",1,"D",.,"H",,"A"
"20102",2266772,29,1,"1",.,"A",12,"E","200","D"
"20102",2266772,29,2,"1",.,"A",88,"E","210","D"
"20102",2266882,72,0,"1",7,"D",.,"H",,"A"
"20102",2266882,72,1,"1",.,"A",130,"E","100","D"
"20102",2266882,72,2,"1",.,"A",25,"E","110","D"
"20102",2266882,72,3,"1",.,"A",69,"E","200","D"
"20102",2266882,72,4,"1",.,"A",111,"E","210","D"
"20102",2266882,72,5,"1",.,"A",15,"E","220","D"
"20102",2269232,24,0,"1",9,"D",.,"H",,"A"
"20102",2269232,24,1,"1",.,"A",63,"E","100","D"
"20102",2269232,24,2,"1",.,"A",57,"E","110","D"
"20102",2271372,40,0,"1",1,"D",.,"H",,"A"
"20102",2271372,40,1,"1",.,"A",146,"E","100","D"
"20102",2271372,40,2,"1",.,"A",110,"E","110","D"
"20102",2271372,40,3,"1",.,"A",444,"E","130","D"
"20102",2271882,51,0,"1",4,"D",.,"H",,"A"
"20102",2271882,51,1,"1",.,"A",43,"E","100","D"
"20102",2271882,51,2,"1",.,"A",13,"E","110","D"
"20102",2271882,51,3,"1",.,"A",30,"E","120","D"
"20102",2271882,51,4,"1",.,"A",2,"E","140","D"
"20102",2271882,51,5,"1",.,"A",151,"E","150","D"
"20102",2271882,51,6,"1",.,"A",7,"E","160","D"
"20102",2271882,51,7,"1",.,"A",4,"E","190","D"
"20102",2273652,73,0,"1",1,"D",.,"H",,"A"
"20102",2273652,73,1,"1",.,"A",120,"E","200","D"
"20102",2273652,73,2,"1",.,"A",80,"E","210","D"
"20102",2275992,32,0,"1",4,"D",.,"H",,"A"
"20102",2275992,32,1,"1",.,"A",27,"E","100","D"
"20102",2275992,32,2,"1",.,"A",23,"E","110","D"
"20102",2276612,36,0,"1",1,"D",.,"H",,"A"
"20102",2276612,36,1,"1",.,"A",39,"E","100","D"
"20102",2276612,36,2,"1",.,"A",32,"E","110","D"
"20102",2276612,36,3,"1",.,"A",39,"E","120","D"
"20102",2276612,36,4,"1",.,"A",10,"E","140","D"
"20102",2276612,36,5,"1",.,"A",572,"E","150","D"
"20102",2276612,36,6,"1",.,"A",83,"E","170","D"
"20102",2276643,27,0,"1",1,"D",.,"H",,"A"
"20102",2276643,27,1,"1",.,"A",16,"E","100","D"
"20102",2276643,27,2,"1",.,"A",12,"E","110","D"
"20102",2276643,27,3,"1",.,"A",15,"E","120","D"
"20102",2276643,27,4,"1",.,"A",2,"E","140","D"
"20102",2276643,27,5,"1",.,"A",36,"E","150","D"
"20102",2276643,27,6,"1",.,"A",5,"E","170","D"
"20102",2276643,27,7,"1",.,"A",5,"E","180","D"
"20102",2276643,27,8,"1",.,"A",9,"E","190","D"
"20102",2276643,27,9,"1",.,"A",8,"E","200","D"
"20102",2276643,27,10,"1",.,"A",19,"E","210","D"
"20102",2276643,27,11,"1",.,"A",23,"E","220","D"
"20102",2278212,46,0,"1",1,"D",.,"H",,"A"
"20102",2278212,46,1,"1",.,"A",63,"E","100","D"
"20102",2278212,46,2,"1",.,"A",20,"E","110","D"
"20102",2278212,46,3,"1",.,"A",45,"E","120","D"
"20102",2278212,46,4,"1",.,"A",125,"E","130","D"
"20102",2278212,46,5,"1",.,"A",3,"E","140","D"
"20102",2278212,46,6,"1",.,"A",227,"E","150","D"
"20102",2278212,46,7,"1",.,"A",11,"E","160","D"
"20102",2278212,46,8,"1",.,"A",6,"E","190","D"
"20102",2279192,53,0,"1",2,"D",.,"H",,"A"
"20102",2279192,53,1,"1",.,"A",11,"E","100","D"
"20102",2279192,53,2,"1",.,"A",9,"E","110","D"
"20102",2279292,35,0,"1",1,"D",.,"H",,"A"
"20102",2279292,35,1,"1",.,"A",25,"E","120","D"
"20102",2279292,35,2,"1",.,"A",1,"E","140","D"
"20102",2279292,35,3,"1",.,"A",116,"E","150","D"
"20102",2279292,35,4,"1",.,"A",5,"E","160","D"
