"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYB","CLOTHYB_","CLOGFTB","CLOGFTB_","CLOTHQB","CLOTHQB_","CLOTHMOB","CLOT_MOB","CLOTHXB","CLOTHXB_","AGE_SEXB","AGE__EXB","CLOTHB1","CLOTHB1_","CLOTHB2","CLOTHB2_","CLOTHB3","CLOTHB3_","CLOTHB4","CLOTHB4_","CLOTHB5","CLOTHB5_","CLOTHB6","CLOTHB6_","CLOTHB7","CLOTHB7_","CLOTHB8","CLOTHB8_","CLOTHB9","CLOTHB9_"
"20101",2213432,16,0,"1","370","D","1","D",1,"D","12","D",159,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213442,29,0,"1","370","D","2","D",1,"D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213442,30,0,"1","380","D","1","D",4,"D","12","D",62,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213502,14,0,"2","300","D","2","D",1,"D","10","D",1,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213502,15,0,"2","310","D","2","D",2,"D","10","D",15,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213542,23,0,"1","300","D","2","D",2,"D","12","D",25,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213542,24,0,"1","370","D","1","D",1,"D","12","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213652,23,0,"1","390","D","1","D",6,"D","12","D",275,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213652,24,0,"2","380","D","1","D",1,"D","12","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213652,25,0,"2","390","D","1","D",1,"D","12","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213662,28,0,"1","300","D","2","D",1,"D","02","D",16,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213662,29,0,"1","380","D","1","D",1,"D","12","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213762,27,0,"1","310","D","2","D",2,"D","10","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213762,28,0,"1","310","D","2","D",4,"D","11","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213762,29,0,"1","310","D","2","D",4,"D","12","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213762,30,0,"2","310","D","2","D",2,"D","10","D",34,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213762,31,0,"2","300","D","2","D",5,"D","10","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,0,"1","900","D","2","D",1,"D","11","D",.,"H",,"A","900","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,1,"1","200","D","2","D",.,"B","11","D",50,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,2,"1","201","D","2","D",.,"B","11","D",10,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,3,"1","290","D","2","D",.,"B","11","D",40,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,4,"1","300","D","2","D",.,"B","11","D",16,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,5,"1","310","D","2","D",.,"B","11","D",48,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,6,"1","320","D","2","D",.,"B","11","D",15,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213832,19,7,"1","340","D","2","D",.,"B","11","D",21,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213872,20,0,"1","360","D","1","D",.,"C","12","D",.,"H","5","D","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213872,20,1,"1","320","D","1","D",.,"B","12","D",76,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213872,20,2,"1","300","D","1","D",.,"B","12","D",32,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213872,21,0,"1","310","D","1","D",.,"C","10","D",86,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213872,22,0,"1","310","D","1","D",.,"C","11","D",86,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213872,23,0,"1","310","D","1","D",.,"C","12","D",86,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213882,24,0,"1","380","D","1","D",1,"D","12","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213882,25,0,"1","380","D","1","D",1,"D","02","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213902,15,0,"2","300","D","2","D",2,"D","11","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2213992,18,0,"1","320","D","2","D",6,"D","11","D",64,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214092,21,0,"1","380","D","1","D",2,"D","02","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214102,17,0,"1","380","D","1","D",1,"D","10","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214142,18,0,"1","310","D","1","D",4,"D","01","D",106,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214142,19,0,"1","380","D","1","D",1,"D","02","D",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214162,19,0,"1","380","D","1","D",1,"D","12","D",21,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214172,14,0,"1","900","D","2","D",1,"D","11","D",.,"H",,"A","900","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214172,14,1,"1","200","D","2","D",.,"B","11","D",13,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214172,14,2,"1","201","D","2","D",.,"B","11","D",22,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214172,14,3,"1","300","D","2","D",.,"B","11","D",5,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214202,22,0,"1","380","D","2","D",.,"C","12","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214222,21,0,"1","300","D","2","D",3,"D","12","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214282,16,0,"1","380","D","2","D",3,"D","12","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214292,16,0,"1","370","D","1","D",1,"D","11","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214312,13,0,"1","300","D","2","D",.,"C","12","D",32,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214322,21,0,"1","380","D","1","D",2,"D","12","D",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214322,22,0,"1","380","D","1","D",1,"D","12","D",217,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214342,24,0,"2","370","D","1","D",1,"D","12","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214422,16,0,"1","300","D","1","D",4,"D","12","D",32,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214422,17,0,"2","900","D","1","D",8,"D","12","D",.,"H",,"A","320","D","330","D","290","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214422,17,1,"2","201","D","1","D",.,"B","12","D",18,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214422,17,2,"2","290","D","1","D",.,"B","12","D",27,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214422,17,3,"2","310","D","1","D",.,"B","12","D",23,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214422,17,4,"2","340","D","1","D",.,"B","12","D",40,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214552,13,0,"1","310","D","1","D",5,"D","01","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214582,26,0,"1","380","D","1","D",4,"D","11","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214582,27,0,"1","380","D","1","D",1,"D","12","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214582,28,0,"1","380","D","2","D",5,"D","12","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214622,26,0,"1","370","D","1","D",2,"D","12","D",76,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214622,27,0,"1","380","D","1","D",4,"D","12","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214662,18,0,"1","370","D","1","D",1,"D","12","D",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214662,19,0,"2","380","D","1","D",1,"D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214822,18,0,"1","370","D","1","D",1,"D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214842,25,0,"1","300","D","2","D",3,"D","12","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214852,22,0,"1","380","D","1","D",3,"D","01","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214852,23,0,"1","380","D","1","D",3,"D","02","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214852,24,0,"2","380","D","1","D",6,"D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214872,14,0,"1","310","D","1","D",2,"D","11","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214872,15,0,"1","310","D","1","D",2,"D","12","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214872,16,0,"2","300","D","1","D",3,"D","10","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214872,17,0,"2","310","D","1","D",2,"D","10","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214912,14,0,"2","360","D","1","D",.,"C","12","D",.,"H","5","D","300","D","310","D","320","D","340","D","290","D",,"A",,"A",,"A",,"A"
"20101",2214912,14,1,"2","300","D","1","D",.,"B","12","D",41,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214912,14,2,"2","310","D","1","D",.,"B","12","D",17,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214912,14,3,"2","320","D","1","D",.,"B","12","D",25,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214912,14,4,"2","340","D","1","D",.,"B","12","D",12,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214912,14,5,"2","290","D","1","D",.,"B","12","D",5,"G","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2214952,14,0,"2","370","D","1","D",1,"D","10","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215022,25,0,"1","380","D","1","D",3,"D","02","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215062,23,0,"1","320","D","2","D",1,"D","02","D",5,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215122,17,0,"1","320","D","2","D",3,"D","12","D",78,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215132,16,0,"1","300","D","1","D",.,"C","12","D",200,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215132,17,0,"1","310","D","1","D",1,"D","12","D",47,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215132,18,0,"1","310","D","1","D",1,"D","01","D",47,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215132,19,0,"1","310","D","1","D",1,"D","02","D",47,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215132,20,0,"1","310","D","1","D",3,"D","02","D",47,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215182,14,0,"1","310","D","1","D",100,"D","01","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215182,15,0,"1","300","D","1","D",.,"C","01","D",200,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215232,22,0,"1","370","D","1","D",1,"D","11","D",265,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215342,19,0,"2","380","D","1","D",1,"D","12","D",310,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215362,20,0,"1","380","D","1","D",1,"D","11","D",275,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215392,16,0,"1","370","D","1","D",1,"D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215392,17,0,"1","370","D","1","D",1,"D","12","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215492,18,0,"1","300","D","2","D",2,"D","10","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215502,34,0,"1","390","D","1","D",3,"D","11","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215502,35,0,"2","380","D","1","D",1,"D","10","D",94,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215502,36,0,"2","380","D","1","D",1,"D","10","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215702,17,0,"1","310","D","1","D",1,"D","11","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215702,18,0,"1","310","D","1","D",1,"D","12","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215702,19,0,"1","310","D","1","D",1,"D","01","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215702,20,0,"1","290","D","1","D",1,"D","12","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,0,"2","900","D","1","D",5,"D","12","D",.,"H",,"A","900","D","310","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,1,"2","200","D","1","D",.,"B","12","D",71,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,2,"2","201","D","1","D",.,"B","12","D",29,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,3,"2","290","D","1","D",.,"B","12","D",143,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,4,"2","300","D","1","D",.,"B","12","D",75,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,5,"2","310","D","1","D",.,"B","12","D",55,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215792,13,6,"2","340","D","1","D",.,"B","12","D",127,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215842,15,0,"1","370","D","1","D",2,"D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215862,24,0,"1","300","D","2","D",1,"D","12","D",16,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215882,17,0,"1","370","D","1","D",1,"D","12","D",131,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215882,18,0,"1","370","D","1","D",1,"D","12","D",230,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215892,14,0,"1","310","D","1","D",100,"D","12","D",180,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215892,15,0,"1","300","D","1","D",.,"C","12","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2215992,18,0,"1","380","D","1","D",1,"D","12","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216022,14,0,"1","310","D","1","D",1,"D","02","D",10,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216022,15,0,"1","310","D","1","D",18,"D","02","D",400,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216052,16,0,"1","370","D","1","D",1,"D","02","D",52,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216113,14,0,"1","380","D","1","D",2,"D","01","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216152,20,0,"1","390","D","1","D",2,"D","12","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216162,18,0,"1","290","D","1","D",1,"D","12","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216162,19,0,"1","300","D","1","D",5,"D","12","D",63,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216162,20,0,"1","340","D","1","D",12,"D","12","D",74,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216162,21,0,"2","290","D","1","D",1,"D","10","D",21,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216162,22,0,"2","320","D","1","D",2,"D","10","D",13,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216162,23,0,"2","310","D","1","D",2,"D","10","D",70,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216172,17,0,"1","340","D","2","D",2,"D","12","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216172,18,0,"1","310","D","2","D",2,"D","11","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216222,14,0,"1","900","D","2","D",.,"C","01","D",.,"H",,"A","900","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216222,14,1,"1","300","D","2","D",.,"B","01","D",20,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216252,25,0,"1","300","D","2","D",3,"D","02","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216252,26,0,"1","380","D","1","D",2,"D","02","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216252,27,0,"2","300","D","2","D",6,"D","12","D",130,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216282,16,0,"1","300","D","2","D",1,"D","01","D",54,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216292,17,0,"1","300","D","1","D",2,"D","01","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216292,18,0,"1","320","D","1","D",4,"D","02","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216442,20,0,"1","310","D","1","D",4,"D","12","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216442,21,0,"1","310","D","1","D",4,"D","01","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216442,22,0,"1","310","D","1","D",4,"D","02","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216442,23,0,"1","380","D","1","D",1,"D","12","D",5000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216442,24,0,"2","310","D","1","D",2,"D","12","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216452,17,0,"1","310","D","1","D",16,"D","12","D",180,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216502,38,0,"1","320","D","2","D",3,"D","11","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216502,39,0,"1","380","D","2","D",2,"D","11","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216502,40,0,"1","380","D","2","D",3,"D","12","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216512,19,0,"1","340","D","2","D",1,"D","12","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216552,13,0,"1","300","D","1","D",1,"D","12","D",27,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216552,14,0,"1","310","D","1","D",2,"D","10","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216552,15,0,"1","310","D","1","D",2,"D","11","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216552,16,0,"1","310","D","1","D",2,"D","12","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216552,17,0,"1","370","D","1","D",1,"D","12","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216702,17,0,"2","370","D","1","D",1,"D","11","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216762,15,0,"1","310","D","1","D",3,"D","11","D",66,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216762,16,0,"1","310","D","1","D",3,"D","12","D",66,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216762,17,0,"1","310","D","1","D",3,"D","10","D",66,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216772,19,0,"1","310","D","1","D",6,"D","02","D",180,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216792,19,0,"1","380","D","1","D",1,"D","01","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216822,19,0,"1","380","D","1","D",1,"D","11","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216952,20,0,"1","310","D","2","D",1,"D","12","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216952,21,0,"1","310","D","2","D",1,"D","01","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216952,22,0,"1","310","D","2","D",1,"D","02","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216952,23,0,"1","390","D","1","D",1,"D","02","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,20,0,"1","330","D","2","D",4,"D","12","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,20,1,"1","200","D","2","D",.,"B","12","D",8,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,20,2,"1","201","D","2","D",.,"B","12","D",7,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,20,3,"1","310","D","2","D",.,"B","12","D",25,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,20,4,"1","320","D","2","D",.,"B","12","D",16,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,20,5,"1","340","D","2","D",.,"B","12","D",8,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,21,0,"1","320","D","2","D",3,"D","11","D",49,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,22,0,"1","330","D","2","D",20,"D","01","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20101",2216962,22,1,"1","200","D","2","D",.,"B","01","D",23,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
