"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20103",2288123,76,0,"1",.,"A",.,"A",100,"D"
"20103",2288443,49,0,"1",.,"A",.,"A",0,"D"
"20103",2288792,20,0,"1",50,"D",.,"A",.,"A"
"20103",2289192,26,0,"1",20,"D",.,"A",.,"A"
"20103",2289262,41,0,"1",20,"D",.,"A",.,"A"
"20103",2289542,40,0,"1",.,"A",.,"A",30,"D"
"20103",2289642,33,0,"1",.,"A",1,"D",5,"D"
"20103",2289793,47,0,"1",.,"A",.,"A",0,"D"
"20103",2289913,41,0,"1",48,"D",.,"A",.,"A"
"20103",2289945,22,0,"1",.,"A",.,"A",.,"A"
"20103",2290014,23,0,"1",20,"D",.,"A",.,"A"
"20103",2290152,28,0,"1",.,"A",.,"A",19,"D"
"20103",2290182,21,0,"1",0,"D",.,"A",.,"A"
"20103",2290433,33,0,"1",20,"D",.,"A",.,"A"
"20103",2290535,30,0,"1",5,"D",.,"A",.,"A"
"20103",2290882,33,0,"1",.,"A",.,"A",150,"D"
"20103",2290912,22,0,"1",260,"D",.,"A",.,"A"
"20103",2291372,24,0,"1",.,"A",.,"A",180,"D"
"20103",2291392,41,0,"1",20,"D",.,"A",.,"A"
"20103",2291733,66,0,"1",150,"D",.,"A",.,"A"
"20103",2291742,31,0,"1",120,"D",.,"A",.,"A"
"20103",2291942,46,0,"1",.,"A",.,"A",20,"D"
"20103",2292232,49,0,"1",52,"D",.,"A",.,"A"
"20103",2292363,29,0,"1",8,"D",.,"A",.,"A"
"20103",2292403,45,0,"1",40,"D",.,"A",.,"A"
"20103",2292462,42,0,"1",.,"A",0,"D",.,"A"
"20103",2293233,26,0,"1",150,"D",.,"A",.,"A"
"20103",2293282,39,0,"1",50,"D",.,"A",.,"A"
"20103",2293303,27,0,"1",15,"D",.,"A",.,"A"
"20103",2293454,22,0,"1",18,"D",.,"A",.,"A"
"20103",2293552,64,0,"1",.,"A",.,"A",40,"D"
"20103",2294022,54,0,"1",450,"D",.,"A",.,"A"
"20103",2294062,29,0,"1",.,"A",.,"A",40,"D"
"20103",2294663,44,0,"1",.,"A",.,"A",126,"D"
"20103",2294803,56,0,"1",.,"A",1,"D",.,"A"
"20103",2295033,34,0,"1",100,"D",.,"A",.,"A"
"20103",2295203,38,0,"1",.,"A",.,"A",120,"D"
"20103",2295233,44,0,"1",.,"A",.,"A",0,"D"
"20103",2295473,45,0,"1",8,"D",.,"A",.,"A"
"20103",2295585,71,0,"1",5,"D",.,"A",.,"A"
"20103",2295653,29,0,"1",30,"D",.,"A",.,"A"
"20103",2296472,63,0,"1",12,"D",.,"A",.,"A"
"20103",2296582,39,0,"1",30,"D",.,"A",.,"A"
"20103",2296765,50,0,"1",.,"A",0,"D",.,"A"
"20103",2297274,35,0,"1",90,"D",.,"A",.,"A"
"20103",2298103,26,0,"1",40,"D",.,"A",.,"A"
"20103",2298573,54,0,"1",15,"D",.,"A",.,"A"
"20103",2298753,59,0,"1",.,"A",.,"A",20,"D"
"20103",2299302,52,0,"1",35,"D",.,"A",.,"A"
"20103",2299443,48,0,"1",.,"A",.,"A",40,"D"
"20103",2299602,29,0,"1",45,"D",.,"A",.,"A"
"20103",2299922,55,0,"1",.,"A",.,"A",100,"D"
"20103",2300402,49,0,"1",20,"D",.,"A",.,"A"
"20103",2300452,19,0,"1",.,"A",0,"D",0,"D"
"20103",2300603,40,0,"1",30,"D",.,"A",.,"A"
"20103",2301212,71,0,"1",75,"D",.,"A",.,"A"
"20103",2301642,28,0,"1",0,"D",.,"A",.,"A"
"20103",2302173,43,0,"1",.,"A",.,"A",39,"D"
"20103",2302232,37,0,"1",120,"D",.,"A",.,"A"
"20103",2302352,45,0,"1",.,"A",.,"A",0,"D"
"20103",2302833,26,0,"1",.,"A",.,"A",.,"A"
"20103",2303182,86,0,"1",.,"A",.,"A",60,"D"
"20103",2303212,39,0,"1",25,"D",.,"A",.,"A"
"20103",2303263,20,0,"1",20,"D",.,"A",.,"A"
"20103",2303392,57,0,"1",.,"A",.,"A",210,"D"
"20103",2303442,41,0,"1",.,"A",.,"A",20,"D"
"20103",2303492,61,0,"1",.,"A",.,"A",25,"D"
"20103",2303833,32,0,"1",25,"D",.,"A",.,"A"
"20103",2303902,87,0,"1",20,"D",.,"A",.,"A"
"20103",2304223,51,0,"1",.,"A",.,"A",40,"D"
"20103",2304292,20,0,"1",.,"A",.,"A",0,"D"
"20103",2304373,42,0,"1",.,"A",.,"A",25,"D"
"20103",2304443,27,0,"1",.,"A",.,"A",200,"D"
"20103",2304642,24,0,"1",20,"D",.,"A",.,"A"
"20103",2304842,52,0,"1",.,"A",.,"A",10,"D"
"20103",2304873,66,0,"1",.,"A",.,"A",68,"D"
"20103",2305012,40,0,"1",20,"D",.,"A",.,"A"
"20103",2305052,43,0,"1",.,"A",.,"A",40,"D"
"20103",2305112,28,0,"1",.,"A",.,"A",120,"D"
"20103",2305382,25,0,"1",.,"A",.,"A",25,"D"
"20103",2305533,53,0,"1",20,"D",.,"A",.,"A"
"20103",2305883,57,0,"1",.,"A",.,"A",60,"D"
"20103",2305913,37,0,"1",30,"D",.,"A",.,"A"
"20103",2305952,31,0,"1",.,"A",.,"A",30,"D"
"20103",2306162,49,0,"1",15,"D",.,"A",.,"A"
"20103",2306483,30,0,"1",0,"D",.,"A",.,"A"
"20103",2306633,70,0,"1",.,"A",.,"A",.,"A"
"20103",2307692,33,0,"1",60,"D",.,"A",.,"A"
"20103",2307773,56,0,"1",.,"A",.,"A",150,"D"
"20103",2308023,57,0,"1",.,"A",.,"A",50,"D"
"20103",2308753,31,0,"1",.,"A",35,"D",200,"D"
"20103",2309025,42,0,"1",.,"A",.,"A",40,"D"
"20103",2309185,42,0,"1",.,"A",12,"D",.,"A"
"20103",2310004,37,0,"1",30,"D",.,"A",.,"A"
"20103",2310483,28,0,"1",16,"D",.,"A",.,"A"
"20103",2310902,26,0,"1",20,"D",.,"A",20,"D"
"20103",2313014,27,0,"1",5,"D",.,"A",.,"A"
"20103",2313444,20,0,"1",.,"A",2,"D",.,"A"
"20103",2313495,58,0,"1",.,"A",1,"D",.,"A"
"20103",2314625,25,0,"1",.,"A",.,"A",150,"D"
"20103",2315183,32,0,"1",.,"A",.,"A",3,"D"
"20103",2315504,27,0,"1",.,"A",.,"A",159,"D"
"20103",2318064,18,0,"1",18,"D",10,"D",.,"A"
"20103",2318843,37,0,"1",10,"D",.,"A",.,"A"
"20103",2320194,24,0,"1",.,"A",50,"D",.,"A"
"20103",2320944,19,0,"1",.,"A",.,"A",60,"D"
"20103",2321164,20,0,"1",.,"A",.,"A",100,"D"
"20103",2321824,19,0,"1",.,"A",.,"A",60,"D"
"20103",2322484,40,0,"1",.,"A",.,"A",100,"D"
"20103",2323785,22,0,"1",.,"A",.,"A",120,"D"
"20103",2323854,31,0,"1",66,"D",.,"A",.,"A"
"20103",2325714,29,0,"1",.,"A",.,"A",120,"D"
"20103",2326104,37,0,"1",10,"D",.,"A",.,"A"
"20103",2326293,24,0,"1",.,"A",.,"A",60,"D"
"20103",2326474,31,0,"1",.,"A",.,"A",90,"D"
"20103",2326523,24,0,"1",.,"A",.,"A",110,"D"
"20103",2326543,18,0,"1",.,"A",.,"A",90,"D"
"20103",2327734,57,0,"1",30,"D",.,"A",.,"A"
"20103",2327763,17,0,"1",.,"A",.,"A",0,"D"
"20103",2328095,22,0,"1",.,"A",.,"A",120,"D"
"20103",2329254,27,0,"1",.,"A",.,"A",135,"D"
"20103",2330543,17,0,"1",.,"A",2,"D",.,"A"
"20103",2331435,31,0,"1",0,"D",.,"A",.,"A"
"20103",2332622,17,0,"1",.,"A",.,"A",.,"A"
"20103",2336164,30,0,"1",.,"A",.,"A",330,"D"
"20103",2336313,18,0,"1",.,"A",1,"D",.,"A"
"20103",2336823,30,0,"1",.,"A",.,"A",150,"D"
"20103",2337723,18,0,"1",30,"D",.,"A",.,"A"
"20103",2337774,43,0,"1",50,"D",.,"A",.,"A"
"20103",2337902,27,0,"1",40,"D",.,"A",.,"A"
"20103",2337985,31,0,"1",.,"A",.,"A",0,"D"
"20103",2338145,30,0,"1",40,"D",.,"A",.,"A"
"20103",2339252,27,0,"1",.,"A",.,"A",.,"A"
"20103",2340252,26,0,"1",40,"D",.,"A",.,"A"
"20103",2340932,25,0,"1",.,"A",.,"A",0,"D"
"20103",2340965,23,0,"1",0,"D",.,"A",.,"A"
"20103",2341243,22,0,"1",30,"D",.,"A",.,"A"
"20103",2341493,40,0,"1",0,"D",.,"A",.,"A"
"20103",2341564,38,0,"1",.,"A",.,"A",45,"D"
"20103",2341572,26,0,"1",30,"D",.,"A",.,"A"
"20103",2341844,25,0,"1",.,"A",.,"A",30,"D"
"20104",2198355,53,0,"1",35,"D",.,"A",.,"A"
"20104",2198425,54,0,"1",0,"D",.,"A",.,"A"
"20104",2198495,40,0,"1",.,"A",0,"D",237,"D"
"20104",2198635,94,0,"1",.,"A",.,"A",38,"D"
"20104",2198785,81,0,"1",.,"A",.,"A",10,"D"
"20104",2198835,44,0,"1",4,"D",.,"A",.,"A"
"20104",2199045,26,0,"1",.,"A",.,"A",0,"D"
"20104",2199135,80,0,"1",.,"A",.,"A",20,"D"
"20104",2199205,35,0,"1",135,"D",.,"A",.,"A"
"20104",2199305,25,0,"1",.,"A",.,"A",420,"D"
"20104",2199565,57,0,"1",.,"A",.,"A",0,"D"
"20104",2199725,39,0,"1",.,"A",1,"D",.,"A"
"20104",2199835,103,0,"1",.,"A",.,"A",180,"D"
"20104",2199905,58,0,"1",10,"D",.,"A",.,"A"
"20104",2200085,34,0,"1",.,"A",.,"A",150,"D"
"20104",2200155,24,0,"1",.,"A",.,"A",150,"D"
"20104",2200495,44,0,"1",.,"A",.,"A",0,"D"
"20104",2200605,35,0,"1",.,"A",.,"A",53,"D"
"20104",2200905,37,0,"1",10,"D",.,"A",.,"A"
"20104",2201155,50,0,"1",20,"D",.,"A",.,"A"
"20104",2201235,54,0,"1",.,"A",.,"A",120,"D"
"20104",2201295,40,0,"1",40,"D",.,"A",.,"A"
"20104",2201465,66,0,"1",.,"A",.,"A",25,"D"
"20104",2201535,46,0,"1",.,"A",.,"A",90,"D"
"20104",2201675,65,0,"1",.,"A",.,"A",270,"D"
"20104",2202035,23,0,"1",30,"D",.,"A",.,"A"
"20104",2202315,32,0,"1",20,"D",.,"A",.,"A"
"20104",2202365,54,0,"1",.,"A",2,"D",.,"A"
"20104",2203155,35,0,"1",5,"D",.,"A",.,"A"
"20104",2203175,88,0,"1",200,"D",.,"A",.,"A"
"20104",2203275,33,0,"1",.,"A",.,"A",30,"D"
"20104",2203415,45,0,"1",60,"D",.,"A",.,"A"
"20104",2203575,47,0,"1",.,"A",.,"A",88,"F"
"20104",2203735,87,0,"1",0,"D",.,"A",.,"A"
"20104",2203845,28,0,"1",.,"A",.,"A",100,"D"
"20104",2204025,54,0,"1",.,"A",.,"A",25,"D"
"20104",2204175,39,0,"1",10,"D",.,"A",.,"A"
"20104",2204265,29,0,"1",.,"A",.,"A",375,"D"
"20104",2204365,56,0,"1",.,"A",.,"A",0,"D"
"20104",2204625,29,0,"1",.,"A",.,"A",300,"D"
"20104",2204715,56,0,"1",.,"A",.,"A",150,"D"
"20104",2205375,40,0,"1",.,"A",.,"A",0,"D"
"20104",2205805,34,0,"1",15,"D",.,"A",.,"A"
"20104",2205915,45,0,"1",0,"D",.,"A",.,"A"
"20104",2206465,26,0,"1",150,"D",.,"A",.,"A"
"20104",2206755,76,0,"1",.,"A",.,"A",65,"D"
"20104",2206845,81,0,"1",15,"D",.,"A",.,"A"
"20104",2206895,57,0,"1",.,"A",.,"A",20,"D"
"20104",2207205,43,0,"1",.,"A",.,"A",20,"D"
"20104",2207645,32,0,"1",5,"D",.,"A",.,"A"
"20104",2207805,58,0,"1",.,"A",.,"A",0,"D"
"20104",2207825,62,0,"1",.,"A",.,"A",50,"D"
"20104",2208005,38,0,"1",.,"A",.,"A",0,"D"
"20104",2208515,55,0,"1",50,"D",.,"A",.,"A"
"20104",2209075,59,0,"1",.,"A",.,"A",60,"D"
"20104",2209395,36,0,"1",10,"D",.,"A",.,"A"
"20104",2209855,35,0,"1",30,"D",.,"A",.,"A"
"20104",2209905,59,0,"1",.,"A",.,"A",30,"D"
"20104",2210135,28,0,"1",.,"A",10,"D",.,"A"
"20104",2210185,76,0,"1",.,"A",.,"A",25,"D"
"20104",2210225,53,0,"1",5,"D",.,"A",.,"A"
"20104",2210385,40,0,"1",40,"D",.,"A",.,"A"
"20104",2210835,49,0,"1",.,"A",.,"A",30,"D"
"20104",2211475,56,0,"1",60,"D",.,"A",.,"A"
"20104",2211695,40,0,"1",100,"D",.,"A",.,"A"
"20104",2212195,77,0,"1",.,"A",.,"A",30,"D"
"20104",2212215,44,0,"1",.,"A",.,"A",20,"D"
"20104",2212295,44,0,"1",19,"D",.,"A",.,"A"
"20104",2212385,50,0,"1",.,"A",.,"A",50,"D"
"20104",2212655,63,0,"1",125,"D",.,"A",.,"A"
"20104",2213075,49,0,"1",.,"A",.,"A",.,"A"
"20104",2213215,30,0,"1",.,"A",.,"A",35,"D"
"20104",2213655,51,0,"1",.,"A",.,"A",0,"D"
"20104",2213815,30,0,"1",.,"A",.,"A",40,"D"
"20104",2213925,24,0,"1",30,"D",.,"A",.,"A"
"20104",2213995,44,0,"1",.,"A",.,"A",22,"D"
"20104",2214225,67,0,"1",40,"D",.,"A",.,"A"
"20104",2214325,68,0,"1",60,"D",.,"A",.,"A"
"20104",2214595,79,0,"1",.,"A",.,"A",0,"D"
"20104",2214825,77,0,"1",.,"A",.,"A",30,"D"
"20104",2215435,41,0,"1",8,"D",.,"A",.,"A"
"20104",2215615,53,0,"1",.,"A",.,"A",60,"D"
"20104",2215755,33,0,"1",.,"A",.,"A",27,"D"
"20104",2215765,58,0,"1",30,"D",.,"A",.,"A"
"20104",2215915,46,0,"1",40,"D",.,"A",.,"A"
"20104",2216025,53,0,"1",20,"D",.,"A",.,"A"
"20104",2216155,49,0,"1",.,"A",.,"A",60,"D"
"20104",2216365,23,0,"1",50,"D",.,"A",.,"A"
"20104",2217205,31,0,"1",80,"D",.,"A",.,"A"
"20104",2217275,45,0,"1",.,"A",.,"A",66,"D"
"20104",2217745,34,0,"1",.,"A",.,"A",.,"A"
"20104",2218765,77,0,"1",.,"A",.,"A",0,"D"
"20104",2218815,53,0,"1",.,"A",.,"A",180,"D"
"20104",2219325,82,0,"1",20,"D",.,"A",.,"A"
"20104",2219505,19,0,"1",0,"D",.,"A",.,"A"
"20104",2219775,41,0,"1",20,"D",.,"A",.,"A"
"20104",2219785,53,0,"1",21,"D",.,"A",.,"A"
"20104",2220225,77,0,"1",.,"A",.,"A",0,"D"
"20104",2220385,63,0,"1",.,"A",.,"A",135,"D"
"20104",2220485,37,0,"1",.,"A",.,"A",60,"D"
"20104",2220695,47,0,"1",15,"D",.,"A",.,"A"
"20104",2220845,23,0,"1",8,"D",.,"A",.,"A"
"20104",2221205,30,0,"1",75,"D",.,"A",.,"A"
"20104",2221655,52,0,"1",.,"A",.,"A",20,"D"
"20104",2221665,25,0,"1",.,"A",.,"A",0,"D"
"20104",2221695,45,0,"1",10,"D",.,"A",.,"A"
"20104",2221795,43,0,"1",0,"D",.,"A",0,"D"
"20104",2221975,28,0,"1",.,"A",.,"A",90,"D"
"20104",2222965,59,0,"1",.,"A",2,"D",.,"A"
"20104",2223335,75,0,"1",20,"D",.,"A",.,"A"
"20104",2223425,57,0,"1",.,"A",.,"A",20,"D"
"20104",2223595,29,0,"1",.,"A",.,"A",141,"D"
"20104",2223845,30,0,"1",.,"A",.,"A",90,"D"
"20104",2223855,36,0,"1",135,"D",.,"A",.,"A"
"20104",2223975,35,0,"1",.,"A",.,"A",150,"D"
"20104",2224655,54,0,"1",45,"D",.,"A",.,"A"
"20104",2224745,48,0,"1",.,"A",1,"D",.,"A"
"20104",2225035,40,0,"1",.,"A",.,"A",60,"D"
"20104",2225695,66,0,"1",.,"A",.,"A",40,"D"
"20104",2226645,36,0,"1",30,"D",.,"A",.,"A"
"20104",2226965,23,0,"1",36,"D",.,"A",.,"A"
"20104",2228074,34,0,"1",.,"A",.,"A",0,"D"
"20104",2228643,27,0,"1",.,"A",.,"A",75,"D"
"20104",2228914,41,0,"1",20,"D",.,"A",.,"A"
"20104",2228934,29,0,"1",.,"A",0,"D",100,"D"
"20104",2228984,43,0,"1",0,"D",.,"A",.,"A"
"20104",2229093,34,0,"1",20,"D",.,"A",.,"A"
"20104",2230083,26,0,"1",258,"D",.,"A",.,"A"
"20104",2230174,41,0,"1",.,"A",.,"A",30,"D"
"20104",2230983,25,0,"1",5,"D",.,"A",.,"A"
"20104",2231224,36,0,"1",.,"A",.,"A",100,"D"
"20104",2231653,78,0,"1",50,"D",.,"A",.,"A"
"20104",2231724,61,0,"1",0,"D",.,"A",90,"D"
"20104",2231783,24,0,"1",.,"A",.,"A",45,"D"
"20104",2231924,39,0,"1",20,"D",.,"A",.,"A"
"20104",2232034,46,0,"1",10,"D",.,"A",.,"A"
"20104",2232773,33,0,"1",15,"D",.,"A",.,"A"
"20104",2232843,55,0,"1",30,"D",.,"A",.,"A"
"20104",2233093,33,0,"1",10,"D",.,"A",.,"A"
"20104",2233244,30,0,"1",60,"D",.,"A",.,"A"
"20104",2233314,47,0,"1",12,"D",.,"A",.,"A"
"20104",2233394,49,0,"1",0,"D",.,"A",.,"A"
"20104",2233605,24,0,"1",.,"A",.,"A",.,"A"
"20104",2234273,67,0,"1",.,"A",.,"A",133,"D"
"20104",2234784,46,0,"1",.,"A",.,"A",75,"D"
"20104",2235514,32,0,"1",30,"D",.,"A",.,"A"
"20104",2235643,41,0,"1",25,"D",.,"A",.,"A"
"20104",2235704,44,0,"1",22,"D",.,"A",.,"A"
"20104",2235744,66,0,"1",70,"D",.,"A",.,"A"
"20104",2236133,62,0,"1",25,"D",.,"A",40,"D"
"20104",2236544,76,0,"1",.,"A",2,"D",.,"A"
"20104",2236664,28,0,"1",90,"D",.,"A",.,"A"
"20104",2236723,71,0,"1",75,"D",.,"A",.,"A"
"20104",2236963,66,0,"1",100,"D",.,"A",115,"D"
"20104",2236973,55,0,"1",.,"A",.,"A",108,"D"
"20104",2236994,69,0,"1",96,"D",.,"A",.,"A"
"20104",2237153,23,0,"1",20,"D",.,"A",.,"A"
"20104",2237174,23,0,"1",30,"D",.,"A",45,"D"
"20104",2237363,46,0,"1",.,"A",.,"A",100,"D"
"20104",2237534,42,0,"1",.,"A",.,"A",10,"D"
"20104",2237693,50,0,"1",.,"A",.,"A",20,"D"
"20104",2237754,91,0,"1",.,"A",.,"A",20,"D"
"20104",2237993,31,0,"1",.,"A",.,"A",40,"D"
"20104",2238054,21,0,"1",0,"D",.,"A",.,"A"
"20104",2238234,51,0,"1",5,"D",.,"A",.,"A"
"20104",2238903,33,0,"1",60,"D",.,"A",.,"A"
"20104",2239065,48,0,"1",.,"A",.,"A",300,"D"
"20104",2239243,31,0,"1",30,"D",.,"A",5,"D"
"20104",2239574,38,0,"1",10,"D",.,"A",.,"A"
"20104",2239713,44,0,"1",150,"D",.,"A",.,"A"
"20104",2239983,38,0,"1",.,"A",.,"A",.,"A"
"20104",2240184,29,0,"1",.,"A",.,"A",0,"D"
"20104",2240953,32,0,"1",6,"D",.,"A",.,"A"
"20104",2241044,67,0,"1",.,"A",.,"A",60,"D"
"20104",2241434,32,0,"1",12,"D",.,"A",.,"A"
"20104",2241574,49,0,"1",370,"D",.,"A",.,"A"
"20104",2241753,52,0,"1",0,"D",.,"A",50,"D"
"20104",2242454,32,0,"1",.,"A",.,"A",.,"A"
"20104",2242484,22,0,"1",0,"D",.,"A",.,"A"
"20104",2242964,36,0,"1",5,"D",.,"A",.,"A"
"20104",2243044,47,0,"1",90,"D",.,"A",.,"A"
"20104",2243364,25,0,"1",40,"D",.,"A",.,"A"
"20104",2243463,78,0,"1",80,"D",.,"A",.,"A"
"20104",2243534,19,0,"1",16,"D",.,"A",.,"A"
"20104",2243553,64,0,"1",50,"D",.,"A",.,"A"
"20104",2243643,83,0,"1",20,"D",.,"A",.,"A"
"20104",2243904,54,0,"1",20,"D",.,"A",.,"A"
"20104",2244443,31,0,"1",20,"D",.,"A",.,"A"
"20104",2244783,27,0,"1",20,"D",.,"A",.,"A"
"20104",2244994,36,0,"1",0,"D",.,"A",.,"A"
"20104",2245235,29,0,"1",15,"D",9,"D",.,"A"
"20104",2246453,58,0,"1",.,"A",.,"A",20,"D"
"20104",2246583,43,0,"1",.,"A",.,"A",121,"F"
"20104",2246744,60,0,"1",200,"D",.,"A",.,"A"
"20104",2246973,47,0,"1",10,"D",.,"A",.,"A"
"20104",2247034,49,0,"1",80,"D",.,"A",.,"A"
"20104",2247504,45,0,"1",.,"A",.,"A",120,"D"
"20104",2247743,39,0,"1",.,"A",.,"A",90,"D"
"20104",2247814,52,0,"1",.,"A",.,"A",0,"D"
"20104",2249273,21,0,"1",0,"D",.,"A",0,"D"
"20104",2249353,31,0,"1",.,"A",.,"A",60,"D"
"20104",2249584,28,0,"1",26,"D",6,"D",.,"A"
"20104",2249733,26,0,"1",.,"A",12,"D",.,"A"
"20104",2250014,40,0,"1",.,"A",.,"A",.,"A"
"20104",2250604,24,0,"1",.,"A",0,"D",.,"A"
"20104",2250643,36,0,"1",.,"A",.,"A",0,"D"
"20104",2250914,62,0,"1",.,"A",1,"D",.,"A"
"20104",2251003,33,0,"1",90,"D",.,"A",.,"A"
"20104",2251034,28,0,"1",0,"D",.,"A",.,"A"
"20104",2251333,51,0,"1",60,"D",.,"A",.,"A"
"20104",2251653,75,0,"1",.,"A",.,"A",30,"D"
"20104",2251745,47,0,"1",20,"D",.,"A",.,"A"
"20104",2251863,38,0,"1",0,"D",.,"A",.,"A"
"20104",2252004,39,0,"1",150,"D",.,"A",.,"A"
"20104",2252014,59,0,"1",.,"A",.,"A",90,"D"
"20104",2252093,41,0,"1",0,"D",.,"A",.,"A"
"20104",2252133,61,0,"1",.,"A",.,"A",90,"D"
"20104",2252183,52,0,"1",.,"A",.,"A",50,"D"
"20104",2252364,44,0,"1",.,"A",.,"A",0,"D"
"20104",2252664,44,0,"1",.,"A",.,"A",195,"D"
"20104",2252853,43,0,"1",.,"A",.,"A",25,"D"
"20104",2253493,32,0,"1",30,"D",.,"A",.,"A"
"20104",2253523,34,0,"1",24,"D",.,"A",.,"A"
"20104",2254103,47,0,"1",48,"D",1,"D",.,"A"
"20104",2254273,29,0,"1",30,"D",.,"A",.,"A"
"20104",2254303,53,0,"1",60,"D",.,"A",.,"A"
"20104",2254524,33,0,"1",.,"A",.,"A",120,"D"
"20104",2254643,36,0,"1",.,"A",.,"A",60,"D"
"20104",2255203,55,0,"1",.,"A",.,"A",18,"D"
"20104",2255383,32,0,"1",.,"A",16,"D",.,"A"
"20104",2255415,20,0,"1",30,"D",.,"A",.,"A"
"20104",2255714,55,0,"1",80,"D",.,"A",.,"A"
"20104",2255743,71,0,"1",20,"D",.,"A",.,"A"
"20104",2256534,32,0,"1",.,"A",.,"A",60,"D"
"20104",2257074,66,0,"1",0,"D",.,"A",.,"A"
"20104",2258673,49,0,"1",22,"D",.,"A",.,"A"
"20104",2258684,33,0,"1",80,"D",.,"A",.,"A"
"20104",2259133,43,0,"1",.,"A",.,"A",40,"D"
"20104",2259323,44,0,"1",80,"D",.,"A",189,"D"
"20104",2260043,26,0,"1",0,"D",.,"A",.,"A"
"20104",2260194,41,0,"1",110,"D",.,"A",70,"D"
"20104",2260254,38,0,"1",.,"A",.,"A",54,"D"
"20104",2260454,57,0,"1",.,"A",.,"A",21,"D"
"20104",2260463,35,0,"1",10,"D",.,"A",.,"A"
"20104",2260553,39,0,"1",20,"D",.,"A",.,"A"
"20104",2261323,54,0,"1",.,"A",.,"A",20,"D"
"20104",2261433,33,0,"1",.,"A",.,"A",.,"A"
"20104",2261574,41,0,"1",.,"A",2,"D",.,"A"
"20104",2261653,50,0,"1",60,"D",.,"A",.,"A"
"20104",2261715,42,0,"1",30,"D",.,"A",.,"A"
"20104",2262023,48,0,"1",.,"A",.,"A",40,"D"
"20104",2262204,32,0,"1",0,"D",.,"A",.,"A"
"20104",2262503,54,0,"1",.,"A",.,"A",100,"D"
"20104",2263104,44,0,"1",6,"D",.,"A",.,"A"
"20104",2263343,43,0,"1",90,"D",.,"A",.,"A"
"20104",2263534,34,0,"1",0,"D",.,"A",.,"A"
"20104",2263854,28,0,"1",.,"A",.,"A",25,"D"
"20104",2264534,54,0,"1",40,"D",.,"A",.,"A"
"20104",2265003,38,0,"1",25,"D",.,"A",.,"A"
"20104",2265053,35,0,"1",.,"A",.,"A",60,"D"
"20104",2265464,33,0,"1",55,"D",.,"A",.,"A"
"20104",2265693,44,0,"1",199,"D",.,"A",0,"D"
"20104",2266423,30,0,"1",.,"A",.,"A",50,"D"
"20104",2266484,64,0,"1",60,"D",.,"A",.,"A"
"20104",2266584,62,0,"1",120,"D",.,"A",.,"A"
"20104",2266673,75,0,"1",.,"A",.,"A",30,"D"
"20104",2267453,40,0,"1",0,"D",.,"A",.,"A"
"20104",2267463,30,0,"1",.,"A",.,"A",40,"D"
"20104",2268074,69,0,"1",10,"D",.,"A",.,"A"
"20104",2268113,49,0,"1",.,"A",.,"A",20,"D"
"20104",2268224,41,0,"1",.,"A",1,"D",.,"A"
"20104",2268354,43,0,"1",.,"A",.,"A",135,"D"
"20104",2268504,63,0,"1",40,"D",.,"A",.,"A"
"20104",2269003,44,0,"1",36,"D",.,"A",.,"A"
"20104",2269114,69,0,"1",.,"A",.,"A",100,"D"
"20104",2269184,26,0,"1",.,"A",.,"A",.,"A"
"20104",2269363,39,0,"1",15,"D",.,"A",.,"A"
"20104",2269973,21,0,"1",150,"D",.,"A",.,"A"
"20104",2270484,38,0,"1",120,"D",.,"A",.,"A"
"20104",2270904,36,0,"1",0,"D",.,"A",.,"A"
"20104",2271133,37,0,"1",150,"D",.,"A",.,"A"
"20104",2271364,62,0,"1",.,"A",.,"A",50,"D"
"20104",2271533,72,0,"1",150,"D",.,"A",.,"A"
"20104",2271584,56,0,"1",.,"A",.,"A",60,"D"
"20104",2271823,20,0,"1",60,"D",.,"A",.,"A"
"20104",2272614,81,0,"1",.,"A",.,"A",0,"D"
"20104",2273334,57,0,"1",35,"D",.,"A",.,"A"
"20104",2273703,21,0,"1",10,"D",.,"A",.,"A"
"20104",2273793,54,0,"1",.,"A",.,"A",80,"D"
"20104",2274204,51,0,"1",72,"D",.,"A",.,"A"
"20104",2274733,47,0,"1",40,"D",.,"A",.,"A"
"20104",2274773,39,0,"1",20,"D",.,"A",.,"A"
"20104",2274803,37,0,"1",36,"D",.,"A",.,"A"
"20104",2274823,42,0,"1",100,"D",.,"A",.,"A"
"20104",2274853,45,0,"1",.,"A",.,"A",10,"D"
"20104",2274893,35,0,"1",20,"D",.,"A",.,"A"
"20104",2275223,28,0,"1",30,"D",.,"A",0,"D"
"20104",2275783,29,0,"1",.,"A",.,"A",40,"D"
"20104",2275863,45,0,"1",.,"A",.,"A",20,"D"
"20104",2276153,30,0,"1",75,"D",.,"A",.,"A"
"20104",2276664,49,0,"1",36,"D",.,"A",.,"A"
"20104",2276723,29,0,"1",.,"A",.,"A",.,"A"
"20104",2276754,23,0,"1",.,"A",.,"A",0,"D"
"20104",2276775,28,0,"1",.,"A",.,"A",60,"D"
"20104",2277114,42,0,"1",.,"A",1,"D",50,"D"
"20104",2277243,69,0,"1",35,"D",.,"A",.,"A"
"20104",2277543,29,0,"1",8,"D",.,"A",.,"A"
