"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QPSF3MCX","QPSF_MCX","QSSF3MCX","QSSF_MCX","QEAD3MCX","QEAD_MCX","QREC3MCX","QREC_MCX","QFLM3MCX","QFLM_MCX","QFLP3MCX","QFLP_MCX","QPVD3MCX","QPVD_MCX","QRVD3MCX","QRVD_MCX","QENT3MCX","QENT_MCX","QBR3MCX","QBR3MCX_","QNMG3MCX","QNMG_MCX"
"20094",1983105,21,0,"1",65,"D",.,"A",7,"D",.,"A",10,"D",20,"D",.,"A",45,"D",.,"A",40,"D",.,"A"
"20094",1983135,22,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1983145,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1983175,20,0,"1",35,"D",.,"A",24,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1983195,17,0,"1",800,"D",50,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1983205,20,0,"1",1308,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",24,"D"
"20094",1983265,26,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",20,"D",25,"D",60,"D",.,"A",30,"D",.,"A"
"20094",1983305,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",.,"A",60,"D",.,"A"
"20094",1983315,15,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",20,"D",.,"A",6,"D",.,"A",.,"A",.,"A"
"20094",1983325,31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",30,"D",10,"D",.,"A",21,"D"
"20094",1983365,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A"
"20094",1983405,24,0,"1",.,"A",.,"A",190,"D",30,"D",.,"A",.,"A",60,"D",.,"A",.,"A",20,"D",.,"A"
"20094",1983455,23,0,"1",.,"A",143,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",23,"D",.,"A"
"20094",1983505,16,0,"1",.,"A",.,"A",14,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1983525,15,0,"1",.,"A",.,"A",30,"D",20,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20094",1983565,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",18,"D",.,"A"
"20094",1983575,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",30,"D",.,"A"
"20094",1983615,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20094",1983635,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D"
"20094",1983655,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",96,"D"
"20094",1983675,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20094",1983685,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1983695,14,0,"1",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D"
"20094",1983715,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A"
"20094",1983765,14,0,"1",.,"A",.,"A",40,"D",20,"D",.,"A",10,"D",.,"A",20,"D",.,"A",.,"A",.,"A"
"20094",1983795,24,0,"1",.,"A",.,"A",38,"D",48,"D",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1983825,14,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D"
"20094",1983945,22,0,"1",800,"D",.,"A",100,"D",.,"A",.,"A",.,"A",30,"D",.,"A",60,"D",10,"D",20,"D"
"20094",1983965,20,0,"1",54,"D",.,"A",.,"A",40,"D",.,"A",11,"D",.,"A",.,"A",40,"D",.,"A",15,"D"
"20094",1983985,25,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",21,"D",.,"A",30,"D",.,"A",.,"A",20,"D"
"20094",1983995,18,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984015,21,0,"1",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A"
"20094",1984025,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",72,"D",15,"D",.,"A",21,"D",.,"A"
"20094",1984035,17,0,"1",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20094",1984075,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A"
"20094",1984105,19,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20094",1984115,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",34,"D",.,"A"
"20094",1984125,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D"
"20094",1984155,25,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984175,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984225,22,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1984235,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A"
"20094",1984255,18,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984265,19,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20094",1984275,83,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",31,"D",.,"A",163,"D",5,"D"
"20094",1984295,22,0,"1",.,"A",.,"A",50,"D",100,"D",.,"A",.,"A",0,"D",.,"A",.,"A",45,"D",.,"A"
"20094",1984315,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",30,"D",.,"A"
"20094",1984335,27,0,"1",.,"A",.,"A",159,"D",.,"A",.,"A",.,"A",27,"D",.,"A",30,"D",8,"D",.,"A"
"20094",1984345,20,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984385,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"D",.,"A",.,"A",.,"A"
"20094",1984425,30,0,"1",.,"A",.,"A",369,"D",21,"D",.,"A",.,"A",.,"A",20,"D",.,"A",75,"D",5,"D"
"20094",1984435,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",24,"D",15,"D",.,"A",4,"D"
"20094",1984445,17,0,"1",300,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984465,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",46,"D",.,"A"
"20094",1984535,15,0,"1",.,"A",20,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984595,20,0,"1",2400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20094",1984605,27,0,"1",.,"A",.,"A",24,"D",30,"D",.,"A",.,"A",.,"A",.,"A",32,"D",.,"A",.,"A"
"20094",1984615,18,0,"1",.,"A",.,"A",783,"D",25,"D",.,"A",179,"D",.,"A",.,"A",.,"A",104,"D",47,"D"
"20094",1984625,23,0,"1",.,"A",.,"A",100,"D",30,"D",.,"A",60,"D",.,"A",15,"D",.,"A",80,"D",25,"D"
"20094",1984645,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,"D"
"20094",1984655,25,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984685,14,0,"1",.,"A",.,"A",26,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984705,7,0,"1",.,"A",.,"A",200,"D",.,"A",6,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1984715,19,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,"D"
"20094",1984735,16,0,"1",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",20,"D"
"20094",1984805,29,0,"1",29,"D",.,"A",.,"A",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",0,"D",.,"A"
"20094",1984825,24,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20094",1984925,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D"
"20094",1984955,23,0,"1",.,"A",.,"A",10,"D",.,"A",10,"D",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A"
"20094",1984975,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20094",1984995,14,0,"1",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",29,"D",.,"A"
"20094",1985005,21,0,"1",.,"A",.,"A",217,"D",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",94,"D",40,"D"
"20094",1985045,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",41,"D"
"20094",1985075,34,0,"1",.,"A",.,"A",1500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985085,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",50,"D",.,"A"
"20094",1985105,15,0,"1",100,"D",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985115,16,0,"1",.,"A",120,"D",210,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1985155,15,0,"1",97,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",42,"D",.,"A"
"20094",1985235,40,0,"1",.,"A",.,"A",312,"D",.,"A",0,"D",.,"A",.,"A",58,"D",.,"A",273,"D",.,"A"
"20094",1985245,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",43,"F",.,"A",.,"A",62,"F",.,"A"
"20094",1985255,18,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985265,23,0,"1",.,"A",.,"A",221,"D",.,"A",.,"A",27,"D",26,"D",.,"A",.,"A",.,"A",10,"D"
"20094",1985275,26,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A"
"20094",1985285,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",20,"D"
"20094",1985305,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A"
"20094",1985335,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",0,"D",.,"A"
"20094",1985375,17,0,"1",.,"A",150,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985395,16,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985415,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985425,16,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",10,"D",.,"A"
"20094",1985445,13,0,"1",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985465,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A"
"20094",1985485,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",44,"D"
"20094",1985505,15,0,"1",.,"A",.,"A",77,"D",.,"A",.,"A",.,"A",45,"D",15,"D",.,"A",.,"A",.,"A"
"20094",1985545,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",34,"D",.,"A"
"20094",1985565,14,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A"
"20094",1985575,16,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985585,25,0,"1",30,"D",.,"A",60,"D",15,"D",70,"D",.,"A",.,"A",25,"D",20,"D",.,"A",.,"A"
"20094",1985595,36,0,"1",34,"D",.,"A",25,"D",.,"A",.,"A",.,"A",30,"D",75,"D",.,"A",290,"D",1,"D"
"20094",1985605,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20094",1985615,28,0,"1",80,"D",.,"A",.,"A",28,"D",.,"A",.,"A",.,"A",20,"D",70,"D",.,"A",30,"D"
"20094",1985635,33,0,"1",90,"D",.,"A",75,"D",.,"A",40,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985695,15,0,"1",.,"A",.,"A",30,"D",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985725,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20094",1985755,21,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",26,"D"
"20094",1985765,14,0,"1",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",100,"D",.,"A",.,"A",0,"D",.,"A"
"20094",1985795,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D"
"20094",1985805,25,0,"1",.,"A",.,"A",20,"D",45,"D",.,"A",65,"D",.,"A",.,"A",375,"D",.,"A",.,"A"
"20094",1985815,14,0,"1",.,"A",.,"A",47,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1985835,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20094",1985875,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",.,"A",.,"A",.,"A"
"20094",1985885,19,0,"1",247,"D",180,"D",60,"D",.,"A",.,"A",.,"A",50,"D",50,"D",.,"A",.,"A",.,"A"
"20094",1985895,29,0,"1",.,"A",180,"D",.,"A",.,"A",10,"D",.,"A",20,"D",10,"D",48,"D",.,"A",.,"A"
"20094",1985965,15,0,"1",400,"D",.,"A",40,"D",50,"D",.,"A",.,"A",.,"A",35,"D",.,"A",75,"D",.,"A"
"20094",1985975,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",80,"D",.,"A",.,"A",.,"A"
"20094",1985985,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,"D",.,"A",.,"A",5,"D",8,"D"
"20094",1986035,26,0,"1",.,"A",.,"A",80,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986055,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A"
"20094",1986065,17,0,"1",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A",26,"D",.,"A",.,"A",.,"A"
"20094",1986095,22,0,"1",.,"A",.,"A",180,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986145,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D"
"20094",1986165,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",11,"D"
"20094",1986185,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A",15,"D",.,"A",50,"D",.,"A"
"20094",1986195,16,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",30,"D",.,"A"
"20094",1986265,30,0,"1",50,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20094",1986275,13,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986315,24,0,"1",.,"A",.,"A",.,"A",95,"D",.,"A",.,"A",.,"A",29,"D",.,"A",30,"D",.,"A"
"20094",1986325,22,0,"1",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",50,"D",8,"D"
"20094",1986345,15,0,"1",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",2,"D"
"20094",1986355,14,0,"1",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986365,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D"
"20094",1986405,21,0,"1",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986455,21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",30,"D",.,"A"
"20094",1986475,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986515,18,0,"1",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986535,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20094",1986565,20,0,"1",40,"D",.,"A",12,"D",48,"D",.,"A",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A"
"20094",1986605,23,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",75,"D",.,"A",.,"A",150,"D",.,"A"
"20094",1986625,26,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A"
"20094",1986635,13,0,"1",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986675,27,0,"1",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A"
"20094",1986725,23,0,"1",.,"A",200,"D",40,"D",.,"A",40,"D",.,"A",.,"A",30,"D",.,"A",30,"D",.,"A"
"20094",1986735,21,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",25,"D",.,"A",20,"D",.,"A",.,"A",.,"A"
"20094",1986745,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20094",1986755,22,0,"1",.,"A",.,"A",.,"A",.,"A",30,"D",110,"D",.,"A",12,"D",.,"A",.,"A",1,"D"
"20094",1986775,19,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986825,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20094",1986835,22,0,"1",.,"A",.,"A",135,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",80,"D",.,"A"
"20094",1986855,14,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986865,29,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",.,"A",.,"A",.,"A"
"20094",1986875,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",15,"D",.,"A"
"20094",1986945,14,0,"1",.,"A",.,"A",63,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",.,"A"
"20094",1986955,17,0,"1",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986975,25,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1986995,16,0,"1",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A"
"20094",1987045,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D",.,"A",16,"D",.,"A"
"20094",1987065,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A"
"20094",1987085,16,0,"1",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1987105,22,0,"1",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",30,"D",.,"A"
"20094",1987135,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A"
"20094",1987155,47,0,"1",.,"A",.,"A",130,"D",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A"
"20094",1987175,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D",.,"A",.,"A",.,"A"
"20094",1987185,18,0,"1",.,"A",200,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D"
"20094",1987195,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",160,"D",.,"A",120,"D",100,"D"
"20094",1987215,26,0,"1",20,"D",15,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D"
"20094",1987225,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D"
"20094",1987235,36,0,"1",.,"A",32,"D",60,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",0,"D"
"20094",1987245,21,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20094",1987315,17,0,"1",.,"A",.,"A",26,"D",50,"D",.,"A",.,"A",.,"A",20,"D",.,"A",65,"D",10,"D"
"20094",1987355,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1987435,34,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",15,"D",.,"A",12,"D",.,"A",28,"D",5,"D"
"20094",1987445,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",9,"D",.,"A",.,"A"
"20094",1987455,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A"
"20094",1987465,23,0,"1",.,"A",.,"A",.,"A",34,"D",.,"A",0,"D",.,"A",19,"D",.,"A",101,"D",.,"A"
"20094",1987475,28,0,"1",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",144,"D"
"20094",1987515,19,0,"1",.,"A",.,"A",16,"D",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1987535,26,0,"1",.,"A",140,"D",.,"A",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",.,"A"
"20094",1987545,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1987555,24,0,"1",.,"A",42,"D",7,"D",.,"A",.,"A",.,"A",.,"A",6,"D",.,"A",39,"D",.,"A"
"20094",1987575,39,0,"1",95,"D",.,"A",28,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1987585,16,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1987625,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",35,"D",.,"A"
"20094",1987645,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A"
"20094",1987655,20,0,"1",.,"A",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20094",1987665,18,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A"
"20094",1987695,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",10,"D",.,"A",.,"A",.,"A"
"20094",1987755,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D",.,"A",.,"A",.,"A"
"20094",1987785,15,0,"1",.,"A",.,"A",60,"D",20,"D",.,"A",.,"A",.,"A",20,"D",.,"A",100,"D",.,"A"
"20094",1987815,16,0,"1",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",9,"D",13,"D",.,"A",.,"A",.,"A"
"20094",1987845,19,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A"
"20094",1987875,19,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",9,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20094",1987885,18,0,"1",.,"A",.,"A",.,"A",17,"D",.,"A",.,"A",60,"D",.,"A",.,"A",200,"D",.,"A"
"20094",1987895,31,0,"1",.,"A",.,"A",.,"A",.,"A",6,"D",2,"D",5,"D",.,"A",.,"A",16,"D",30,"D"
