"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD"
"20093",1992724,32,0,"1",260,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20093",1992734,48,0,"1",3900,"D",780,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",3120,"D","2","D"
"20093",1992754,55,0,"1",975,"D",253,"F",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",1111,"F","2","D"
"20093",1992774,59,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1992804,46,0,"1",1300,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20093",1992814,28,0,"1",1300,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1992834,27,0,"1",390,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20093",1992844,25,0,"1",1690,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",98,"D",1365,"D","1","D"
"20093",1992854,42,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1992864,36,0,"1",650,"D",0,"D",.,"A",819,"D",90,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1992885,36,0,"1",780,"D",65,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20093",1992904,35,0,"1",3900,"D",195,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",3705,"D","2","D"
"20093",1992914,42,0,"1",1300,"D",260,"D",195,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","1","D"
"20093",1992924,25,0,"1",260,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",234,"D","2","D"
"20093",1992944,35,0,"1",2600,"D",650,"D",.,"A",616,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1992954,44,0,"1",455,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20093",1992974,45,0,"1",1658,"F",.,"A",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1343,"F","2","D"
"20093",1992985,50,0,"1",1885,"D",260,"D",130,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20093",1992994,45,0,"1",702,"D",52,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1993004,53,0,"1",1729,"D",0,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",1729,"D","2","D"
"20093",1993014,50,0,"1",1040,"D",0,"D",780,"D",520,"D",60,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1993024,28,0,"1",1625,"D",455,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1993034,40,0,"1",1950,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20093",1993045,29,0,"1",325,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20093",1993054,59,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1993104,32,0,"1",780,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1993124,66,0,"1",3250,"D",325,"D",260,"D",650,"D",112,"F",.,"A",.,"A",297,"D",2925,"D","2","D"
"20093",1993134,69,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1993144,35,0,"1",520,"D",0,"D",.,"A",325,"D",300,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1993164,79,0,"1",1170,"D",520,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1993174,42,0,"1",455,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D"
"20093",1993194,44,0,"1",260,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20093",1993214,90,0,"1",2600,"D",260,"D",715,"D",1950,"D",15,"D",.,"A",.,"A",.,"A",2340,"D","2","D"
"20093",1993234,39,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1993244,35,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1993254,45,0,"1",1625,"D",195,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20093",1993264,48,0,"1",2600,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D"
"20093",1993274,46,0,"1",650,"D",65,"D",.,"A",3900,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1993284,88,0,"1",1300,"D",390,"D",234,"D",247,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20093",1993294,39,0,"1",650,"D",0,"D",65,"D",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1993304,27,0,"1",834,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",686,"F","2","D"
"20093",1993314,48,0,"1",780,"D",65,"D",.,"A",325,"D",6,"D",.,"A",.,"A",.,"A",715,"D","2","D"
"20093",1993334,43,0,"1",650,"D",156,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",494,"D","2","D"
"20093",1993364,46,0,"1",910,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1993374,44,0,"1",3250,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D"
"20093",1993394,52,0,"1",585,"D",52,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",533,"D","2","D"
"20093",1993424,108,0,"1",2600,"D",520,"D",130,"D",2080,"D",180,"D",.,"A",.,"A",.,"A",2080,"D","2","D"
"20093",1993434,52,0,"1",1300,"D",91,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1209,"D","2","D"
"20093",1993454,52,0,"1",1300,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1993464,48,0,"1",1560,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",32,"D",1040,"D","2","D"
"20093",1993474,43,0,"1",2600,"D",325,"D",.,"A",910,"D",45,"D",.,"A",.,"A",.,"A",2275,"D","2","D"
"20093",1993484,59,0,"1",2600,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",30,"D",2600,"D","2","D"
"20093",1993504,43,0,"1",1300,"D",130,"D",.,"A",299,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1993514,41,0,"1",1300,"D",260,"D",260,"D",650,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1993525,27,0,"1",2600,"D",585,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D"
"20093",1993534,79,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20093",1993544,58,0,"1",1105,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20093",1993554,29,0,"1",780,"D",26,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",754,"D","2","D"
"20093",1993564,47,0,"1",390,"D",65,"D",130,"D",910,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20093",1993574,49,0,"1",1841,"F",.,"A",.,"A",588,"D",.,"A",.,"A",.,"A",.,"A",1558,"F","2","D"
"20093",1993584,52,0,"1",1560,"D",390,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1993614,52,0,"1",2080,"D",520,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20093",1993634,77,0,"1",1300,"D",195,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20093",1993644,54,0,"1",2860,"D",520,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D"
"20093",1993654,55,0,"1",2600,"D",260,"D",390,"D",6500,"D",60,"D",.,"A",.,"A",.,"A",2340,"D","2","D"
"20093",1993664,44,0,"1",1300,"D",650,"D",.,"A",260,"D",120,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1993674,36,0,"1",1950,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20093",1993704,61,0,"1",2210,"D",260,"D",130,"D",260,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1993714,68,0,"1",1950,"D",306,"F",.,"A",520,"D",120,"D",.,"A",.,"A",.,"A",1333,"F","2","D"
"20093",1993734,31,0,"1",650,"D",195,"D",.,"A",681,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20093",1993744,43,0,"1",1560,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20093",1993764,26,0,"1",260,"D",0,"D",13,"D",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20093",1993774,103,0,"1",6500,"D",650,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",5850,"D","2","D"
"20093",1993784,45,0,"1",1950,"D",390,"D",455,"D",780,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20093",1993794,50,0,"1",2210,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1993845,34,0,"1",1560,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1993854,55,0,"1",2080,"D",260,"D",325,"D",4225,"D",240,"D",.,"A",.,"A",100,"D",1820,"D","2","D"
"20093",1993864,45,0,"1",1040,"D",65,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1993884,49,0,"1",1308,"F",.,"A",.,"A",616,"D",.,"A",.,"A",.,"A",.,"A",1111,"F",,"C"
"20093",1993894,60,0,"1",1300,"D",260,"D",.,"A",1300,"D",360,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1993934,69,0,"1",1300,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20093",1993944,48,0,"1",1755,"D",65,"D",650,"D",0,"D",.,"A",.,"A",.,"A",150,"D",1690,"D","2","D"
"20093",1993954,67,0,"1",4550,"D",0,"D",325,"D",1300,"D",.,"A",.,"A",.,"A",56,"D",4550,"D","2","D"
"20093",1993984,108,0,"1",1742,"D",221,"D",130,"D",585,"D",.,"A",.,"A",.,"A",.,"A",1521,"D","2","D"
"20093",1994004,42,0,"1",650,"D",130,"D",.,"A",130,"D",0,"D",130,"D",520,"D",.,"A",520,"D","2","D"
"20093",1994014,46,0,"1",650,"D",104,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",546,"D","2","D"
"20093",1994024,21,0,"1",3250,"D",390,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D"
"20093",1994034,30,0,"1",780,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1994064,40,0,"1",975,"D",104,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",871,"D","2","D"
"20093",1994074,35,0,"1",1326,"D",585,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",741,"D","2","D"
"20093",1994084,45,0,"1",1950,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",60,"D",1950,"D","2","D"
"20093",1994104,53,0,"1",975,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20093",1994115,45,0,"1",1300,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1994124,45,0,"1",780,"D",260,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1994134,87,0,"1",650,"D",0,"D",.,"A",520,"D",30,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1994145,42,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1994154,53,0,"1",1300,"D",0,"D",26,"D",325,"D",21,"D",.,"A",.,"A",8,"D",1300,"D","2","D"
"20093",1994164,31,0,"1",975,"D",156,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",819,"D","2","D"
"20093",1994174,56,0,"1",2535,"D",325,"D",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",2210,"D","2","D"
"20093",1994185,36,0,"1",1625,"D",0,"D",260,"D",681,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20093",1994194,72,0,"1",1300,"D",260,"D",.,"A",2275,"D",60,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1994204,22,0,"1",1950,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1994214,37,0,"1",2600,"D",780,"D",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20093",1994224,30,0,"1",1950,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20093",1994274,54,0,"1",494,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",364,"D","2","D"
"20093",1994284,58,0,"1",260,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20093",1994294,61,0,"1",1040,"D",260,"D",1040,"D",260,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20093",1994324,47,0,"1",2600,"D",650,"D",390,"D",325,"D",90,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1994334,64,0,"1",2340,"D",260,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",2080,"D","2","D"
"20093",1994344,36,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1994364,34,0,"1",585,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20093",1994374,45,0,"1",780,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20093",1994384,71,0,"1",1300,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1994395,46,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1994404,38,0,"1",2925,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",2600,"D","2","D"
"20093",1994424,59,0,"1",2223,"D",238,"F",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",988,"F","2","D"
"20093",1994434,40,0,"1",1690,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20093",1994444,70,0,"1",975,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1994464,49,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1994484,54,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1994494,41,0,"1",650,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1994504,74,0,"1",1300,"D",130,"D",650,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1994514,71,0,"1",1950,"D",390,"D",130,"D",650,"D",30,"D",.,"A",.,"A",48,"D",1560,"D","2","D"
"20093",1994534,48,0,"1",2275,"D",391,"F",370,"F",1625,"D",.,"A",.,"A",.,"A",.,"A",1611,"F","2","D"
"20093",1994544,67,0,"1",1950,"D",780,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1994554,59,0,"1",1625,"D",325,"D",130,"D",975,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1994564,63,0,"1",1300,"D",260,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1994575,55,0,"1",2600,"D",520,"D",390,"D",650,"D",0,"D",.,"A",.,"A",.,"A",2080,"D","2","D"
"20093",1994584,49,0,"1",585,"D",195,"D",325,"D",390,"D",0,"D",.,"A",.,"A",.,"A",390,"D","2","D"
"20093",1994604,122,0,"1",2210,"D",0,"D",.,"A",6916,"D",.,"A",.,"A",.,"A",.,"A",2210,"D","2","D"
"20093",1994614,56,0,"1",975,"D",0,"D",65,"D",650,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1994624,70,0,"1",650,"D",0,"D",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1994635,67,0,"1",650,"D",130,"D",130,"D",195,"D",450,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1994644,49,0,"1",1950,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",18,"D",1950,"D","2","D"
"20093",1994654,54,0,"1",975,"D",130,"D",.,"A",260,"D",30,"D",.,"A",.,"A",.,"A",845,"D","1","D"
"20093",1994664,39,0,"1",1040,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1994675,54,0,"1",1950,"D",650,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1994684,61,0,"1",975,"D",156,"D",104,"D",195,"D",30,"D",.,"A",.,"A",.,"A",819,"D","2","D"
"20093",1994694,74,0,"1",1495,"D",429,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1066,"D","2","D"
"20093",1994704,26,0,"1",455,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20093",1994714,65,0,"1",1300,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20093",1994734,35,0,"1",650,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1994745,49,0,"1",1308,"F",.,"A",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",1111,"F","2","D"
"20093",1994774,62,0,"1",1950,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20093",1994794,53,0,"1",325,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D"
"20093",1994804,52,0,"1",1755,"D",455,"D",130,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1994814,29,0,"1",650,"D",0,"D",13,"D",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1994824,30,0,"1",1300,"D",520,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20093",1994834,54,0,"1",1040,"D",104,"D",.,"A",2080,"D",300,"D",.,"A",.,"A",.,"A",936,"D","2","D"
"20093",1994844,31,0,"1",975,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20093",1994854,88,0,"1",1001,"D",130,"D",299,"D",169,"D",0,"D",.,"A",.,"A",.,"A",871,"D","2","D"
"20093",1994864,54,0,"1",2925,"D",325,"D",.,"A",1950,"D",300,"D",.,"A",.,"A",.,"A",2600,"D","2","D"
"20093",1994874,41,0,"1",3900,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",3250,"D","2","D"
"20093",1994884,44,0,"1",2060,"F",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1749,"F","2","D"
"20093",1994894,67,0,"1",1300,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",60,"D",975,"D","2","D"
"20093",1994904,46,0,"1",2925,"D",325,"D",650,"D",650,"D",450,"D",.,"A",.,"A",.,"A",2600,"D","2","D"
"20093",1994914,45,0,"1",1625,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20093",1994924,65,0,"1",5200,"D",1300,"D",650,"D",1625,"D",150,"D",.,"A",.,"A",.,"A",3900,"D","2","D"
"20093",1994934,99,0,"1",1300,"D",130,"D",.,"A",689,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1994944,26,0,"1",715,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1994954,49,0,"1",117,"D",26,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",91,"D","2","D"
"20093",1994984,41,0,"1",975,"D",104,"D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",871,"D","2","D"
"20093",1994994,45,0,"1",1300,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1995024,30,0,"1",585,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20093",1995034,48,0,"1",3250,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",80,"D",3250,"D","2","D"
"20093",1995044,49,0,"1",1625,"D",325,"D",1625,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20093",1995064,56,0,"1",1300,"D",260,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1995094,111,0,"1",2600,"D",650,"D",390,"D",325,"D",.,"A",.,"A",.,"A",50,"D",1950,"D","2","D"
"20093",1995114,50,0,"1",650,"D",65,"D",650,"D",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1995134,33,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",60,"D",240,"D",.,"A",585,"D","2","D"
"20093",1995154,60,0,"1",1300,"D",325,"D",0,"D",520,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1995164,74,0,"1",3250,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",2600,"D","2","D"
"20093",1995174,37,0,"1",1308,"F",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1111,"F","2","D"
"20093",1995184,57,0,"1",2600,"D",334,"F",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1558,"F","2","D"
"20093",1995204,80,0,"1",780,"D",260,"D",78,"D",520,"D",60,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1995224,24,0,"1",1950,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D"
"20093",1995234,65,0,"1",1040,"D",26,"D",390,"D",130,"D",.,"A",.,"A",.,"A",.,"A",1014,"D","2","D"
"20093",1995244,53,0,"1",1300,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1995254,62,0,"1",1950,"D",455,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",1495,"D","2","D"
"20093",1995264,49,0,"1",650,"D",65,"D",.,"A",78,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1995294,89,0,"1",1300,"D",650,"D",.,"A",325,"D",300,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1995304,45,0,"1",390,"D",26,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",364,"D","2","D"
"20093",1995314,52,0,"1",1430,"D",195,"D",65,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20093",1995324,58,0,"1",845,"D",130,"D",130,"D",130,"D",60,"D",.,"A",.,"A",.,"A",715,"D","2","D"
"20093",1995334,62,0,"1",650,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1995344,44,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20093",1995354,75,0,"1",715,"D",282,"F",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",1104,"F","2","D"
"20093",1995364,62,0,"1",845,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20093",1995374,71,0,"1",1950,"D",325,"D",390,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20093",1995384,40,0,"1",1300,"D",195,"D",.,"A",616,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20093",1995394,44,0,"1",975,"D",195,"D",975,"D",130,"D",15,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20093",1995404,48,0,"1",1391,"D",286,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D"
"20093",1995414,51,0,"1",1300,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1995434,69,0,"1",1040,"D",0,"D",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20093",1995444,36,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1995454,41,0,"1",1690,"D",156,"D",221,"D",416,"D",0,"D",.,"A",.,"A",.,"A",1534,"D","2","D"
"20093",1995464,40,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","1","D"
"20093",1995474,46,0,"1",1040,"D",130,"D",65,"D",650,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20093",1995484,92,0,"1",1950,"D",325,"D",.,"A",195,"D",0,"D",.,"A",.,"A",576,"D",1625,"D","2","D"
"20093",1995494,56,0,"1",2990,"D",1040,"D",195,"D",650,"D",30,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20093",1995504,62,0,"1",3250,"D",650,"D",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D"
"20093",1995514,35,0,"1",1300,"D",325,"D",.,"A",630,"D",.,"A",.,"A",.,"A",.,"A",975,"D",,"C"
"20093",1995524,49,0,"1",1040,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20093",1995534,81,0,"1",780,"D",39,"D",.,"A",650,"D",30,"D",.,"A",.,"A",.,"A",741,"D","2","D"
"20093",1995543,57,0,"1",1300,"D",325,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20093",1995554,51,0,"1",1170,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20093",1995563,48,0,"1",1950,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
