"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP"
"20092",1984454,27,0,"5","01","D","100","D",.,"A","3","D","07","D","2005","D",.,"A",.,"A",.,"A",7500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984463,68,0,"5","01","D","100","D",.,"A","3","D","02","D","1972","D",.,"A",.,"A",.,"A",902,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984543,35,0,"5","01","D","100","D",0.25,"D","3","D","10","D","2007","D",.,"A",.,"A",.,"A",1125,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984573,43,0,"5","01","D","100","D",0.38,"D","3","D","12","D","1979","D",.,"A",.,"A",.,"A",462,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984603,41,0,"5","01","D","100","D",.,"A","3","D","09","D","1984","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984613,33,0,"5","01","D","100","D",0.25,"D","2","D","07","D","1998","D",.,"A",.,"A",.,"A",2500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984623,43,0,"5","01","D","100","D",0.07,"D","3","D","02","D","1975","D",.,"A",.,"A",.,"A",1116,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984623,44,0,"5","02","D","300","D",.,"A","3","D","09","D","1998","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984653,42,0,"5","01","D","100","D",.,"A","3","D","11","D","2007","D",.,"A",.,"A",.,"A",416,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984653,43,0,"5","02","D","300","D",.,"A","3","D","12","D","2002","D",.,"A",.,"A",.,"A",877,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984663,31,0,"5","01","D","100","D",.,"A","3","D","09","D","2003","D",.,"A",.,"A",.,"A",2092,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984683,33,0,"5","01","D","100","D",.,"A","3","D","10","D","2004","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984703,20,0,"5","01","D","100","D",.,"A","3","D","09","D","1978","D",.,"A",.,"A",.,"A",254,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984713,36,0,"5","01","D","100","D",.,"A","3","D","09","D","1983","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984733,36,0,"5","01","D","100","D",0.1,"D","3","D","10","D","1989","D",.,"A",.,"A",.,"A",4320,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984763,29,0,"5","01","D","100","D",.,"A","1","D","09","D","2007","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984783,27,0,"5","01","D","100","D",.,"A","3","D",,"C","1993","D",.,"A",.,"A",.,"A",318,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984803,56,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",8500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984803,57,0,"5","02","D","400","D",.,"A","3","D",,"C","1998","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A"
"20092",1984803,58,0,"5","03","D","400","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984823,28,0,"5","01","D","100","D",.,"A","3","D","01","D","2007","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984853,33,0,"5","01","D","100","D",.,"A","3","D","01","D","1999","D",.,"A",.,"A",.,"A",177,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984873,29,0,"5","01","D","100","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",478,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984885,40,0,"5","01","D","100","D",.,"A","3","D",,"C","1967","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984923,19,0,"5","01","D","100","D",.,"A","1","D","02","D","2006","D",.,"A",.,"A",.,"A",1337,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984933,40,0,"5","01","D","100","D",.,"A","3","D","09","D","1971","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984933,41,0,"5","02","D","400","D",.,"A","3","D","09","D","1971","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984943,35,0,"5","01","D","100","D",.,"A","3","D",,"C","1951","D",.,"A",.,"A",.,"A",1100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984953,46,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",525,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984973,37,0,"5","01","D","100","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1984993,27,0,"5","01","D","100","D",.,"A","3","D","08","D","1986","D",.,"A",.,"A",.,"A",241,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985003,58,0,"5","01","D","100","D",.,"A","2","D","05","D","1999","D",.,"A",.,"A",.,"A",2500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985003,59,0,"5","02","D","300","D",0.12,"D","3","D","05","D","1991","D",.,"A",.,"A",.,"A",3136,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985003,60,0,"5","03","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985003,61,0,"5","04","D","500","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",150,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985013,20,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",8700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985033,22,0,"5","01","D","100","D",.,"A","3","D","03","D","1995","D",.,"A",.,"A",.,"A",190,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985043,29,0,"5","01","D","100","D",.,"A","3","D","06","D","1970","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985053,28,0,"5","01","D","100","D",0.2,"D","3","D","10","D","1982","D",.,"A",.,"A",.,"A",672,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985063,37,0,"5","01","D","100","D",.,"A","3","D","04","D","2002","D",.,"A",.,"A",.,"A",4100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985073,47,0,"5","01","D","100","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985083,38,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",7500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985103,21,0,"5","01","D","100","D",.,"A","3","D","10","D","1993","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985153,30,0,"5","01","D","100","D",.,"A","3","D","11","D","1972","D",.,"A",.,"A",.,"A",1313,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985213,46,0,"5","01","D","100","D",.,"A","1","D","08","D","2001","D",.,"A",.,"A",.,"A",1440,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985233,55,0,"5","01","D","100","D",.,"A","3","D","07","D","1977","D",.,"A",.,"A",.,"A",13895,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985243,32,0,"5","01","D","100","D",.,"A","1","D",,"C","2004","D",.,"A",.,"A",.,"A",667,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985243,33,0,"5","02","D","300","D",.,"A","1","D","10","D","2008","D",18662,"D",8000,"D",497,"D",400,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A","2","D"
"20092",1985253,27,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",2000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985273,46,0,"5","01","D","100","D",.,"A","3","D","09","D","1984","D",.,"A",.,"A",.,"A",1837,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985333,26,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985363,26,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",5500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985393,40,0,"5","01","D","100","D",.,"A","3","D","07","D","1968","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985413,34,0,"5","01","D","100","D",.,"A","3","D","09","D","2001","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985423,32,0,"5","01","D","100","D",.,"A","3","D","08","D","2007","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985433,34,0,"5","01","D","100","D",0.15,"D","3","D","08","D","2008","D",.,"A",.,"A",.,"A",9000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985443,30,0,"5","01","D","100","D",.,"A","3","D","03","D","1957","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985463,53,0,"5","01","D","100","D",.,"A","3","D","08","D","1978","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985483,23,0,"5","01","D","100","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",1500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985503,21,0,"5","01","D","100","D",.,"A","1","D","06","D","2001","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985513,23,0,"5","01","D","300","D",.,"A","3","D",,"C","1986","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985543,39,0,"5","01","D","100","D",.,"A","3","D","04","D","1983","D",.,"A",.,"A",.,"A",2427,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985543,40,0,"5","02","D","400","D",.,"A","3","D","02","D","2008","D",.,"A",.,"A",.,"A",224,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985543,41,0,"5","03","D","400","D",.,"A","3","D","04","D","2008","D",.,"A",.,"A",.,"A",224,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985553,26,0,"5","01","D","100","D",.,"A","3","D","12","D","1975","D",.,"A",.,"A",.,"A",8100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985563,33,0,"5","01","D","100","D",.,"A","1","D","08","D","2004","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985563,34,0,"5","02","D","300","D",.,"A","3","D","03","D","2004","D",.,"A",.,"A",.,"A",1000,"D","1","D",3,"D","1","D",0,"D",,"A",.,"A",,"A"
"20092",1985583,60,0,"5","01","D","100","D",.,"A","3","D","04","D","2002","D",.,"A",.,"A",.,"A",180,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985593,45,0,"5","01","D","100","D",.,"A","3","D","02","D","2009","D",.,"A",.,"A",.,"A",660,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985613,49,0,"5","01","D","500","D",.,"A","3","D","12","D","2000","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A"
"20092",1985624,58,0,"5","01","D","100","D",.,"A","3","D","02","D","1993","D",.,"A",.,"A",.,"A",125,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985624,59,0,"5","02","D","300","D",.,"A","3","D","07","D","2002","D",.,"A",.,"A",.,"A",0,"D","1","D",.,"C","2","D",.,"A",,"A",.,"A",,"A"
"20092",1985644,25,0,"5","01","D","100","D",.,"A","1","D","10","D","2008","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985663,38,0,"5","01","D","100","D",.,"A","3","D","05","D","2007","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985693,44,0,"5","01","D","100","D",.,"A","3","D","08","D","2005","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985713,56,0,"5","01","D","100","D",.,"A","3","D","05","D","1979","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985723,28,0,"5","01","D","100","D",.,"A","3","D","03","D","2008","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985753,32,0,"5","01","D","100","D",.,"A","3","D","08","D","2005","D",.,"A",.,"A",.,"A",2400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985763,51,0,"5","01","D","100","D",.,"A","3","D","06","D","2005","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985773,26,0,"5","01","D","100","D",.,"A","3","D","09","D","1994","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985783,27,0,"5","01","D","100","D",.,"A","3","D",,"C","1943","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985793,30,0,"5","01","D","100","D",.,"A","3","D","05","D","2002","D",.,"A",.,"A",.,"A",1112,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985803,41,0,"5","01","D","100","D",0.1,"D","3","D","09","D","1999","D",.,"A",.,"A",.,"A",4050,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985833,47,0,"5","01","D","100","D",.,"A","3","D","09","D","1984","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985833,48,0,"5","02","D","300","D",.,"A","3","D","02","D","1999","D",.,"A",.,"A",.,"A",13464,"T","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985853,30,0,"5","01","D","100","D",.,"A","3","D",,"C","1998","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985873,32,0,"5","01","D","100","D",.,"A","3","D","10","D","1998","D",.,"A",.,"A",.,"A",4000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985883,45,0,"5","01","D","100","D",.,"A","3","D","02","D","2001","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985893,82,0,"5","01","D","100","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985945,44,0,"5","01","D","100","D",.,"A","3","D","04","D","2008","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985963,37,0,"5","01","D","100","D",.,"A","3","D","12","D","2003","D",.,"A",.,"A",.,"A",13895,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985973,27,0,"5","01","D","100","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985983,35,0,"5","01","D","100","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",1552,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985983,36,0,"5","02","D","400","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1985993,25,0,"5","01","D","100","D",.,"A","1","D","08","D","1986","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986003,30,0,"5","01","D","100","D",.,"A","3","D",,"C","2001","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986003,31,0,"5","02","D","300","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986003,32,0,"5","03","D","400","D",.,"A","3","D",,"C","2001","D",.,"A",.,"A",.,"A",5,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986023,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1988","D",.,"A",.,"A",.,"A",417,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986043,21,0,"5","01","D","100","D",.,"A","3","D","09","D","1985","D",.,"A",.,"A",.,"A",347,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986053,42,0,"5","01","D","100","D",.,"A","3","D","04","D","2001","D",.,"A",.,"A",.,"A",550,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986053,43,0,"5","02","D","300","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",212,"F","1","D",.,"C","2","D",.,"A",,"A",.,"A",,"A"
"20092",1986063,35,0,"5","01","D","100","D",0.5,"D","3","D","02","D","1986","D",.,"A",.,"A",.,"A",1150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986063,36,0,"5","02","D","300","D",.,"A","3","D","11","D","2008","D",240000,"D",240000,"D",3500,"D",2900,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A","2","D"
"20092",1986073,28,0,"5","01","D","100","D",.,"A","3","D","07","D","2006","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986083,38,0,"5","01","D","100","D",.,"A","3","D","09","D","1993","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986093,37,0,"5","01","D","200","D",.,"A","3","D","04","D","2001","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986104,22,0,"5","01","D","100","D",.,"A","2","D","03","D","1976","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986183,41,0,"5","01","D","100","D",.,"A","3","D","03","D","2006","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986193,48,0,"5","01","D","100","D",.,"A","3","D","11","D","2001","D",.,"A",.,"A",.,"A",1758,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986204,60,0,"5","01","D","100","D",.,"A","3","D","11","D","1993","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986213,33,0,"5","01","D","100","D",.,"A","3","D","12","D","1967","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986223,31,0,"5","01","D","100","D",.,"A","1","D","10","D","2008","D",192000,"D",38000,"D",5000,"D",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D"
"20092",1986233,23,0,"5","01","D","100","D",.,"A","3","D","01","D","1993","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986263,71,0,"5","01","D","100","D",.,"A","3","D","10","D","2001","D",.,"A",.,"A",.,"A",6500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986273,28,0,"5","01","D","100","D",.,"A","3","D","10","D","2003","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986303,50,0,"5","01","D","100","D",.,"A","3","D","10","D","2002","D",.,"A",.,"A",.,"A",13895,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986313,47,0,"5","01","D","100","D",0.06,"D","3","D","06","D","1993","D",.,"A",.,"A",.,"A",1034,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986343,39,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986353,31,0,"5","01","D","100","D",.,"A","3","D","11","D","2001","D",.,"A",.,"A",.,"A",13895,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986373,29,0,"5","01","D","100","D",.,"A","1","D","12","D","2007","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986373,30,0,"5","02","D","300","D",.,"A","1","D","01","D","2000","D",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",,"A",.,"A","1","D",0,"D",,"A"
"20092",1986413,27,0,"5","01","D","100","D",.,"A","3","D","02","D","2002","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986423,17,0,"5","01","D","400","D",.,"A","3","D",,"C","2008","D",.,"A",.,"A",.,"A",250,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986453,35,0,"5","01","D","100","D",.,"A","1","D","09","D","2006","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986463,38,0,"5","01","D","100","D",.,"A","3","D","09","D","2002","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986513,31,0,"5","01","D","100","D",.,"A","3","D","02","D","2000","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986554,46,0,"5","01","D","100","D",.,"A","3","D","07","D","2000","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986573,38,0,"5","01","D","100","D",.,"A","3","D","01","D","1991","D",.,"A",.,"A",.,"A",350,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986583,33,0,"5","01","D","100","D",.,"A","1","D",,"C","2004","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986603,28,0,"5","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",1886,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986623,26,0,"5","01","D","100","D",.,"A","3","D","06","D","1964","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986673,52,0,"5","01","D","100","D",.,"A","1","D","04","D","1997","D",.,"A",.,"A",.,"A",5100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986673,53,0,"5","02","D","300","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",2500,"D","2","D",.,"A",,"A",.,"A","1","D",1,"D",,"A"
"20092",1986683,19,0,"5","01","D","100","D",.,"A","1","D",,"C","1983","D",.,"A",.,"A",.,"A",5000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986693,43,0,"5","01","D","100","D",.,"A","3","D","05","D","2001","D",.,"A",.,"A",.,"A",320,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986703,18,0,"5","01","D","100","D",.,"A","3","D","11","D","2007","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986723,35,0,"5","01","D","100","D",.,"A","3","D","09","D","1983","D",.,"A",.,"A",.,"A",13895,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986733,43,0,"5","01","D","100","D",.,"A","3","D","11","D","1998","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986743,30,0,"5","01","D","100","D",.,"A","3","D","03","D","1987","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986753,35,0,"5","01","D","400","D",.,"A","3","D",,"C","1987","D",.,"A",.,"A",.,"A",4200,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A"
"20092",1986753,36,0,"5","02","D","300","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",36,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986773,24,0,"5","01","D","500","D",.,"A","3","D",,"C","1993","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986833,49,0,"5","01","D","100","D",.,"A","3","D","10","D","2003","D",.,"A",.,"A",.,"A",2763,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986843,33,0,"5","01","D","100","D",.,"A","3","D","04","D","2002","D",.,"A",.,"A",.,"A",13895,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20092",1986853,26,0,"5","01","D","100","D",.,"A","3","D","05","D","2000","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
